"mkm10d_ptvper_wavelet.HHL_glcm_Imc1_250","mkm10d_ptvper_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ptvper_wavelet.LLL_glszm_LargeAreaHighGrayLevelEmphasis_249","mkm10d_ptvper_log.sigma.3.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_248","mkm10d_ptvper_wavelet.LLH_glcm_Idn_247","mkm10d_ptvper_log.sigma.2.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis_246","mkm10d_ptvper_wavelet.HLH_firstorder_Skewness_240","mkm10d_ptvper_lbp.3D.k_glszm_SizeZoneNonUniformity_238","mkm10d_ptvper_lbp.3D.m1_glszm_LargeAreaLowGrayLevelEmphasis_236","mkm10d_ptvper_wavelet.LLL_firstorder_Skewness_235","mkm10d_ptvper_log.sigma.4.0.mm.3D_glcm_ClusterShade_234","mkm10d_ptvper_wavelet.HLH_glcm_Correlation_232","mkm10d_ptvper_wavelet.HHL_firstorder_Skewness_231","mkm10d_ptvper_lbp.3D.m1_glcm_Correlation_231","mkm10d_ptvper_gradient_glszm_SizeZoneNonUniformityNormalized_229","mkm10d_ptvper_wavelet.LHH_glcm_Imc1_229","sub"
-0.628498875168454,0.579126947269324,-0.775819273202515,0.810562666486434,-0.542986781248947,0.364810032789986,-0.646601495169451,-0.645298443411385,-0.324782354746677,1.21838900560921,-0.359806897637923,-1.30939913390736,-0.256998525776001,-0.804217320244001,-1.34255528755755,1.40698966572042,1085983
-1.26762059558857,-0.452381815023986,-0.282786032462874,-0.483016394372889,-0.552507348740524,-0.616286373836412,1.13022922808018,0.683727218134579,-0.701944862736142,0.670219066185347,-0.46629476697135,0.331644723472702,-0.363496042514545,-1.17000308301027,-0.013458006990468,0.355177014562993,1125173
1.16798138456253,-0.429863775988973,0.108357262263838,-0.528271415485596,-1.3065600623631,0.262304250426363,-0.532599213207458,-1.41716929565742,-0.206575789126099,0.3145001933172,1.61142037156338,0.246262544585513,0.0280985869914316,2.25738149435507,-1.05490788955954,0.995441104142088,1154608
-1.36370243682142,-0.312258950736629,1.26797398866851,-0.549068642274205,1.06789928308796,-0.626832681033759,-0.356852711167511,0.132136012232164,-0.609679822805092,-0.276440513906364,-0.0528172910035308,0.0534166488497058,0.832390232673753,1.34772030019633,-0.0646021597149242,-0.434000694730102,1181124
-1.04072052417191,2.01095670018693,-1.4658341233543,0.749870814116835,-1.99881624452035,0.549007770319525,-0.719030950368509,-0.661935442676306,2.41050382445314,1.09198266679159,-0.579248089032152,-0.876764698190877,-1.2570668815348,-0.0510384995772432,-0.315582972196881,0.818953089044445,1183075
-2.19557878512084,3.15975715066778,-1.64780283251298,4.88152301906148,-2.16265715399189,2.66679158371797,-1.28797943273516,-0.723133659150602,1.27896011736842,0.772127915162119,-0.443152830192746,-0.581104114987406,-0.730612582364374,0.124485546592526,1.86610264356685,-0.567204361233405,1232870
-0.407922587059279,-0.511993219902981,1.30521068206983,-0.548979047361101,0.247429928226896,-0.648374998613082,2.63544459556202,-0.00834421947566047,-0.639069979630694,1.58899345082021,-1.26502560249014,0.241106278436078,2.17043196329845,-0.508067553634671,-0.047949288234144,-1.83529929072101,1279943
-0.102511780775815,-0.4776310118153,-0.30091813845704,-0.459999480886569,0.341384405489278,-0.392193038007187,0.127525014400148,-0.41776896201247,0.183005162781262,0.892444313085219,-1.50811932695144,-1.05863469005537,-0.0729764415436158,0.583815545789144,-0.177342314789497,-0.839712653238347,1329352
0.454523802879198,-0.630098859914956,0.286729026492671,-0.730741497874952,0.902356954671331,-0.572293790565086,-0.917160334161657,-0.217008770013229,-0.617865860791691,-0.217026180833948,-0.553420806007953,0.0747271470157426,-0.590343182900933,2.04320872778016,-0.313373745772004,-0.59684080912699,1330263
-1.32479563562997,0.348202755923419,-0.381092268475371,0.0638480724100122,-0.258969164656007,1.44698446136921,0.697655836126736,-1.49649224072752,0.275828998447452,0.528617094482637,-0.478994236875776,-0.174671894740081,-0.43154177428063,-0.128724625774689,0.00392022946110994,-3.24624588451919,1364384
0.305677983102435,-0.416977169790046,0.915172543344277,-0.536408946494233,-0.873717030840893,-0.160420138668482,0.0768720584238337,-1.21822929812991,-0.203268643952971,-1.43545159824984,4.45995516900279,-0.585384676565863,-1.0724651945495,0.867148999571527,0.180624011455072,-0.0901474902766191,1386095
0.200878577878172,-0.561544453362845,1.24197142077637,-0.456609688008289,-0.650686159042465,-0.801269839491393,-0.240154836667805,1.72360087093034,0.199967905601116,0.0296990156034419,-0.540613640482647,0.337597146036594,-0.693506918642943,-0.694249121776522,0.785983990013781,0.680978118563659,1458656
0.150167616539063,-0.0367220668670594,-0.035265467390166,-0.0397240140025097,0.0394098395601751,-0.501567968635869,-0.804331003659958,1.10551974950945,1.15332767892464,-1.57858275239868,0.110058283725233,1.04842732998431,-1.0410521186996,-0.120609711520614,-0.997682941512844,1.49259579711269,1485662
