"mkm7d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptvper_wavelet.HHL_firstorder_Mean_250","mkm7d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ptvper_lbp.3D.m2_firstorder_90Percentile_250","mkm7d_ptvper_wavelet.LHL_glcm_ClusterProminence_249","mkm7d_ptvper_wavelet.HLH_firstorder_Median_249","mkm7d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm7d_ptvper_logarithm_firstorder_RootMeanSquared_249","mkm7d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_248","mkm7d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_247","mkm7d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_247","mkm7d_ptvper_wavelet.HLH_firstorder_Mean_247","mkm7d_ptvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_247","mkm7d_ptvper_wavelet.HHH_firstorder_Skewness_247","mkm7d_ptvper_lbp.3D.m1_glcm_ClusterShade_247","mkm7d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_247","mkm7d_ptvper_original_firstorder_10Percentile_246","mkm7d_ptvper_wavelet.HHH_firstorder_Mean_246","mkm7d_ptvper_original_shape_SurfaceVolumeRatio_246","sub"
-0.164499714029035,-0.893068493101887,0.250121134622262,0.337818841136453,-0.33085650281203,-0.50703363662245,-0.10631194099721,0.465861179736479,-0.283806061651547,-1.5496689360505,0.349277908069639,-0.780267365361468,0.874006163552096,0.236757295292415,-0.344846804513261,-0.243095999775981,0.13447997440213,0.0330009700354083,-0.188127279008228,1085983
-0.196430433228334,-0.315421340984774,0.307036666751865,-0.268628996499435,-0.180289461888109,0.589392789415114,0.358113306053243,0.00873974241434333,-0.419207648752492,0.143501227976039,0.0327005339635429,0.870524959469402,0.525582538801278,0.401705914987118,0.54342787344196,0.788212792910489,-0.0626485139495252,0.40129867773768,-0.117840883505965,1125173
0.0593058886875053,0.240285882968356,0.286859945866659,-0.217969642289564,-0.132547481872268,1.26461220460337,-0.277875324068429,0.489415337675834,-0.0495338091404525,0.560715668015682,-0.175710418673272,0.430774928450953,-0.27396392614561,0.751859969643982,0.840081416061448,-1.08775666546517,0.399115436973,0.402586727127035,-0.0576298016652,1154608
0.0104018830863221,0.193169490026949,-0.0213446385786758,0.829057786613788,0.286273372706191,-0.430378843035749,-0.320684447573288,0.890313455222929,-0.0407905847909104,0.479819662106756,-0.145107479248739,-0.628670368811895,-0.459426671918443,-0.42458059752293,0.0907764301211432,0.200854663831506,-0.427577779841055,-0.90203271846698,-0.184230533658342,1181124
0.0648293127885086,0.365166925217358,0.402144554724758,0.169714728997346,-0.257054821968281,1.70748177994555,-0.424403969413991,-1.42787585347789,0.0549877727155498,-0.66370519712769,-0.066817719588265,0.911543131791241,-0.264719664722146,0.837701981133067,-2.33410987909417,-0.578375189098564,-0.537412252111097,-0.930412105914757,-0.0514746362123101,1183075
-0.0937957513483401,-2.44822088385228,0.313294283978803,-0.0271893351264924,-0.300690237845697,0.634541930823191,-0.440946970073452,-0.266234235070507,1.55103642899586,1.38395834800246,-0.143702981040962,-1.89028893737259,-0.0655009926807858,-0.0700383189596979,-2.76253952550331,-0.89273093117435,0.387328951750107,0.784969875854535,8.1776297538072,1232870
-0.153930547183989,-0.663584066912807,0.0262834822048074,0.606411973611014,0.293550198144822,-0.730798986786353,0.341310847583787,1.41933505259374,-0.363986902459314,-0.101313685572777,-0.169132747779286,-0.52113988846929,0.452569953021271,-1.79716372293302,0.195730093994175,1.89867069748186,0.877818732488509,0.731458264154961,-0.346588467025009,1279943
-0.172377066681679,-0.0421286418770457,-2.05138205499564,0.0758202826276746,0.200771001888809,0.475905753481301,-0.450985327285706,-0.0529473816654924,-0.275040105807632,0.460518348187216,-0.178165745275553,0.428328792271562,-0.429942518581881,-0.705506540412191,0.0226918085979536,-0.110606884483681,-0.249545798886346,0.200839553344385,-0.238408969571237,1329352
-0.173801281001259,-0.285926667278786,0.107962004129699,1.0942139175373,-0.184905075102223,-1.07128731003489,-0.189106558390622,-0.390563589848873,-0.349178441997239,0.523420049599447,-0.143455521192985,0.364312477276028,-0.383074269310739,-0.483091906812272,0.901282529945308,1.68698209325973,-0.627694702307873,-0.335753217330464,-0.132961324197739,1330263
-0.145896371935453,-0.492164708724166,-1.6887749302838,-1.1562134141475,-0.309847430428646,-0.625736854815817,-0.453296338354053,-0.333666181329673,0.277399415149286,0.258137828459896,-0.184821871907938,4.6121318561485,-0.480480452395217,-1.08952528723993,0.805053445655884,-1.55078889749421,-0.355802847970125,-3.4219830134648,0.0713237880780497,1364384
-0.0385784523038122,1.46424258956795,0.492921417855594,0.912199950082607,-0.092146883384322,-0.222207143057351,-0.408716692150565,0.235481303156652,0.251663053158331,-0.183204415714335,-0.134758389253638,-0.568624386579255,-0.475832136639006,1.38621017476443,0.795797789917648,-0.66417886541173,-2.70377148914105,-0.0303045299708049,-0.100821180574597,1386095
-0.188496701910553,0.135493462323457,0.127865759793454,1.24994372813069,-0.0402879977241773,1.54385483726768,-0.442391804060655,0.659455771048591,-0.420728366608773,0.36753069363703,-0.127715623178142,1.38835154107941,-0.450481272199142,0.200092236901583,-0.441614036191038,1.76607365898415,0.38013482798002,-0.558098763241912,-0.25166285720822,1458656
-0.180742089062392,0.52924170582512,0.228737484068221,1.01625395011409,-0.306321245328447,2.3513038086489,0.0800767514655198,-1.42194005606796,-0.321389206850305,-0.535986724964302,-0.174883455987035,0.690599244787505,0.470182367368548,0.332722938983551,-1.21862200674511,0.264056710770642,-0.730115565788082,-0.904640725368667,-0.0338641452743281,1485662
-0.1907740223571,0.142105165580637,-0.057660379175514,0.618885107152972,-0.0686914245347327,0.302457294293407,-0.397554744539368,0.294025130814327,-0.323029297163524,1.13757145667345,-0.176500831342075,0.26409452568506,-0.35889734346964,-0.624978549223681,0.764254240636304,-0.0773303133270684,0.22288325466675,-0.691725345395895,-0.155126427141285,1497807
