"mkm5d_ptv2_original_shape_Elongation_250","mkm5d_ptv2_original_shape_Flatness_250","mkm5d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm5d_ptv2_wavelet.LHH_firstorder_Median_250","mkm5d_ptv2_wavelet.LHH_firstorder_Skewness_250","mkm5d_ptv2_wavelet.HLL_glcm_MaximumProbability_250","mkm5d_ptv2_wavelet.HLH_firstorder_Median_250","mkm5d_ptv2_wavelet.HLH_glcm_Correlation_250","mkm5d_ptv2_wavelet.HLH_glcm_MaximumProbability_250","mkm5d_ptv2_wavelet.HHL_firstorder_Median_250","mkm5d_ptv2_wavelet.HHH_firstorder_Median_250","mkm5d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm5d_ptv2_wavelet.HHH_glcm_Correlation_250","mkm5d_ptv2_wavelet.HHH_glcm_JointEnergy_250","mkm5d_ptv2_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptv2_gradient_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm5d_ptv2_lbp.3D.m1_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm5d_ptv2_lbp.3D.m2_firstorder_90Percentile_250","mkm5d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_250","sub"
1.01806690669307,1.37792999372443,0.389345389377875,0.451208982430494,-1.35980236645336,0.13166854897045,0.00889943424422007,-1.32399916797383,0.299458953358915,-0.272117538574443,0.0797170073153924,0.52865151608199,-0.695729060937549,-0.479717378907495,-0.196402686797614,-0.27223691976341,0.690825522886662,-0.244615070239688,-1.05397484457558,1085983
1.23435282731084,0.23240611901754,0.0987833814283108,0.101714117138921,-0.821422897709904,-1.00495009191301,-0.149621026496867,0.0491686012638479,-0.37722916612742,-0.294743316704207,-0.587090177937175,1.1087532493709,0.0181679024763625,0.242621460455372,-0.0828000725510079,-0.408914080373489,-0.0376544400617514,-0.380239975873475,-0.0231914221999733,1125173
-0.162581048667446,-0.539354981104675,0.586116717553704,-1.86895691442249,-0.796103274422074,-0.674953035108205,2.34140741265797,0.123103718442325,-1.01449110678777,0.880287096480227,0.385053913027859,0.642969566512728,0.905011707783099,-0.740696172623558,0.00538752344692958,1.13263509895871,-0.146685607416909,0.931134305152825,-0.279682663547652,1154608
1.28049653327086,0.952066697046514,0.890804620051028,-0.0465342222928492,0.612390430584404,0.308939517999224,-0.472602874555649,0.00242542890723301,0.410233416718391,-0.293358490011525,0.014647697244564,-0.400071802329511,-0.160834828116133,0.568143093527716,-0.213177619037074,0.722105137176776,0.365711042209474,-0.257345731312832,-0.82563254044344,1181124
1.64129793827272,0.730707021701294,1.46197570189943,1.65072270919966,-1.23142230766618,-0.509356528590035,1.6666571394633,-0.290382345822838,-0.824074685558826,0.543945995330701,-2.40073500907524,0.746927102764656,-0.530230328632165,-0.580158357715557,-0.0562281858682753,-0.886449716901778,-0.523113116329319,0.478303156610602,0.993875940433826,1183075
-0.458228363792898,-0.388228755804,0.636649656835336,-0.534021807269073,-1.04224716772385,-0.127584368875511,-0.820504115043785,-0.763823542049181,-0.859659310443211,-0.861301271669768,-0.376631904593241,0.0395185303756111,-0.542336240145868,-0.28067199390705,0.0157136267845728,-0.902787166354179,-0.28535466139089,0.765351880724501,1.00342464350345,1232870
0.1396104376246,0.153430801556624,0.485739885013361,0.625561986442012,0.0157721250357559,-0.027432042295931,-0.528671992395481,-0.45777872233816,0.633269100740787,-0.31284400965689,0.104414917301691,0.345952714199378,-0.424543089829272,0.0319066259068023,-0.251108103247039,1.08646882579369,2.26762320472357,-0.219309820279146,-0.569504176114831,1279943
-0.209564862005007,-0.552993831554433,-0.960669411755997,-0.650818222733272,0.628924968771387,-0.299836522599827,0.694125257967363,-1.48740318452173,-0.801566117262097,0.135950311409928,-0.737745665867889,-1.37389932119476,-0.678804240405706,-1.06211373582966,-0.208614101888963,-0.262675502712856,0.0775597236578574,0.316477694857188,0.353308703927578,1329352
-0.0507225658878753,-0.603327620828842,0.392194651233129,-0.44658282809659,-0.0344020592850615,-0.160744820263617,-0.940634082590795,1.7307026643387,0.2507562798178,0.747968571449858,0.652027368190933,0.323277295463328,0.977419211308694,0.859575978906529,-0.190601257194007,1.37785389962713,2.99353892819024,1.05278634522451,-0.369927970545332,1330263
-0.827246529542077,0.167508266395981,0.746095256612875,-2.26795289581006,0.920149404062876,-0.479524270945092,-2.93762327422918,0.669134504535326,-1.09614059215657,-0.204812931501976,1.5436723157706,-1.50705975697421,-0.412832710657163,-0.929874919017827,0.217679512715681,2.51719066187814,0.00963344394858975,-1.36258076337713,-2.26348726095129,1364384
0.914690288319695,1.119144326627,1.43426894607711,2.29914586735535,-0.71941989407328,0.0211684175359233,0.404513477782372,-0.415489425865223,-1.17784142785058,1.55751747797732,0.106628178681317,1.07616940289198,-1.43285041666803,-0.869072578917077,6.79196521549117,1.70478868849701,-0.246528882877286,1.58923853322115,1.27279749435137,1386095
-1.06871917544613,-0.882265712365674,0.51774237370265,0.310356850341871,-0.30314756719647,-0.945108778367354,1.45230489605881,0.352747274400408,-0.190074180065202,1.36396426474554,-1.0242689607616,0.664103405542714,-0.626542661764291,-0.891323427741868,-0.0366780846098233,0.204154122012314,0.0524409633674662,1.27020614473176,1.38217270617415,1458656
0.974250059838691,1.35615581672509,-0.79076867686082,0.166322403261345,-0.142976348984496,1.35614378124989,0.781667996905243,1.23866972160234,1.64631365137328,-0.397585879442083,-0.46184268808205,-0.340750487775665,0.763048908138232,0.560438222651584,-0.19051420386463,-1.15757854711113,-0.26469386147404,1.06320004107367,0.52006859330098,1485662
1.00643900762194,0.261650421208398,-0.613709438987966,-0.719444748445634,0.141531184961433,0.240518490816966,-0.389132485120467,0.257755966584059,-0.409074836208189,-0.487554064867377,0.233733809880661,-0.644223938725088,-0.363525663667804,-0.403653862775732,-0.223268572158671,0.0846422175800833,-0.212386798709086,0.372471395437081,-0.10654618398652,1497807
