"mkm6d_ptv6_original_glrlm_HighGrayLevelRunEmphasis_250","mkm6d_ptv6_wavelet.HHL_glcm_Imc1_249","sub"
-1.8118998949076,0.723498158287803,2059713
-1.31066414368912,-0.275462064329773,2069079
-0.621546382809106,0.664023871888576,2070958
-1.35913968347351,-0.284860430896532,2072215
-1.51123888673696,-0.0333233142445426,2075832
0.683538418774409,1.30206817147991,2075846
0.477022749326794,-1.59971323389976,2076301
0.202323445876026,0.523879409878574,2078198
0.564237785506444,0.364539428230994,2078899
-1.1615648657844,-0.37934112441513,2085349
-0.97326933985157,-0.00385755287536598,2086044
1.82181867213746,0.893451941042627,2091555
-1.34456537101325,0.899488786641342,2092954
-1.0157041918425,-1.0545198792176,2096627
-0.852687370700766,-1.88151525690006,2100050
-0.946130485077252,-0.79270181673985,2108003
-0.407621024508673,1.04529741626628,2109902
-1.50504963921432,1.00933429053931,2110540
1.07646425646574,-0.427665315980602,2116787
0.432009510174534,0.136589687723177,2119177
-0.29656611649374,-0.994559863937524,2131601
-1.02583351014059,-1.84988941009083,2132424
-0.29577458293814,0.30975422277867,2132982
-0.521313170415894,0.514691670444506,2133204
-0.474746408086716,-1.54652370394325,2133380
0.638994194705664,-0.865801573872596,2134220
1.05412110413573,-0.315426962422917,2135748
-0.722888571171768,-1.97922279830225,2137799
-0.2636283314092,0.609069830228633,2138375
-0.358774432694145,0.716056378893464,2138678
-0.0985221881879335,-0.41629591302917,2139733
-1.10830648063251,1.22908770463278,2141116
1.08699215283189,-2.68474625639527,2144796
-0.564814177977864,-2.13690330082146,2145166
-0.525227939418463,0.467361735229428,2145694
0.877572908061315,-1.53029382428658,2146138
-0.55774909670795,-0.209989887743939,2151024
0.72111433005226,0.57196473533745,215131
-1.23855964565892,-1.74668189159652,2152442
0.429227589830961,-0.445450924793732,2157529
1.22394285529624,-0.0103929879484793,2158101
0.307364606448387,-0.991595814621445,2158329
0.0333569584347203,1.00167141266276,2168082
-1.14808111342596,0.41570537334049,2172217
0.689509827498239,-0.502322147574251,2176530
0.414865049878108,-1.47929316122256,2176784
-0.199540539241939,-2.08898555404205,2181724
-0.862870982440453,0.988013958758999,2183291
-0.280318158456492,0.0347874159056649,2183356
-0.213540759328567,0.816118618732636,2185290
-0.514658192084653,-1.26917912646389,2186951
1.26126950332238,1.92635343058314,2196212
-0.738490228655989,-1.16261892684803,2199403
0.0872112816339271,-1.85771130619593,2200416
0.450884365231177,0.814750754673852,2200813
0.0566526130524053,0.0672893682038909,2205389
-0.469741089408182,-0.0568825537835119,2212664
1.48221145212387,1.34320150387431,2217034
-0.152599384080824,-2.01452188588969,2218615
-0.233425576395346,1.07960803401232,2219842
0.227007991602092,0.616137734427581,2224150
0.163005682738686,0.120060445831023,2228399
-0.280078143533402,0.746505674794329,2228400
0.630856227093063,-0.540645120369554,2234271
1.2346119272464,-0.572378642722899,2234422
1.34740980636747,-0.247028418653937,2237571
0.25711941987222,-0.749158710339671,2244172
1.00041852363783,-0.366395408621661,2247869
0.401843087735876,-0.848357245145929,2250648
0.661553929175321,0.63639630572069,2250836
-0.121287327806081,0.109945391036428,2267382
-0.376821095510442,-0.945444188369648,2269346
0.90360577862708,-0.627310473118254,2271329
0.34725087134902,0.815703687774955,2274521
-0.0780936582456352,0.617210553083554,2276121
0.699746704489226,-0.547164503227181,2278618
1.60003930639178,0.902057655722305,2285214
0.786772981544273,1.47317548859804,2286108
-1.24338715034874,-0.0622742520233184,2293123
1.04580080698004,-0.589278986691016,2294852
0.813257832735507,-0.784782909981111,2294873
-1.42226470174448,0.588692389350918,2296332
0.944496922840051,0.389265499920427,2305114
1.09617366449469,1.07046414005742,2305115
0.301977036528495,0.483301438655294,2306459
0.459407258055143,-1.50972310818866,2306893
1.54426833776272,0.993746080445747,2317120
-0.807004770740424,1.61622189391135,2319068
2.39242208850136,0.804902194779648,2321962
0.928158799895306,0.743305888782555,2331869
1.14360578767684,1.53792012605953,2336735
1.23914664526816,0.688116863293684,2339674
0.756030062160641,1.01578109231514,2340155
0.491916221426,0.165843782447788,2340322
1.72029832830033,0.697957904437575,2350037
1.11112912640614,0.79213873705835,2352038
1.06587353685397,-0.907659980101292,2359944
0.824789226352271,0.260271132545204,2381907
1.11170940833629,0.495730710941692,2393207
0.838438850412661,1.29433961099286,2395415
0.565442764137311,-0.20574079296958,2395943
1.0316649442125,0.31558605138294,2401405
0.878456661510645,0.699653374682928,2405144
0.545468542416142,0.920594042213951,2414406
1.72032950046197,0.10328952112373,2419459
0.909119713059898,0.184193152325744,2425694
1.37844849758435,1.64367435232937,2426863
0.692562907147129,0.0922624474343788,2430773
0.800225350806219,-0.0750393051741927,2439458
0.592179512629835,0.692139628207619,2443354
0.458514094975058,1.19852905013583,2445526
0.939549893948828,0.95210936036163,2448298
0.0301641659281042,0.741265111431122,2453577
0.129174307492775,0.238058411575902,2474709
0.726543660083347,-1.53344873526039,2480056
1.245315693124,0.0124455845631136,2480330
0.680619008387744,1.36249930013674,2487135
0.178929550134793,1.29952286263378,2488660
0.728680242101385,0.959222887217303,2490180
0.523460395499651,1.38647741247022,2493534
0.0695359709235153,1.00011139375131,2498991
0.707999050573939,-0.110617149927674,2500377
1.46295181092615,-0.0367318893256913,2504802
0.903671901069357,0.361816409751386,2510402
0.390710335668716,0.597554214196809,2520618
0.9344694980675,1.23780570334398,2559453
-2.15698901091247,-0.690499064332903,277752
-0.94716254904489,0.55627174457327,308862
0.766100103517492,1.08780064587701,58325
0.143869474906892,-1.09124921923227,92173
1.38567947728374,0.508530536639941,923666
1.09658133681338,-0.341827034574674,965005
-1.31208787746936,-0.504386865794114,983079
