"mkm9d_ptv_wavelet.HHL_firstorder_Skewness_250","mkm9d_ptv_wavelet.HHH_firstorder_Median_250","mkm9d_ptv_wavelet.HHH_firstorder_Skewness_250","mkm9d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm9d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm9d_ptv_original_shape_Flatness_249","mkm9d_ptv_wavelet.HLH_firstorder_Median_248","mkm9d_ptv_wavelet.HHL_firstorder_Median_247","mkm9d_ptv_wavelet.HHH_glcm_ClusterShade_247","mkm9d_ptv_lbp.3D.m2_firstorder_Maximum_246","mkm9d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_245","mkm9d_ptv_wavelet.HLH_glcm_ClusterShade_245","mkm9d_ptv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_242","mkm9d_ptv_logarithm_glszm_LargeAreaLowGrayLevelEmphasis_241","mkm9d_ptv_wavelet.HHH_glcm_Imc1_237","mkm9d_ptv_wavelet.LHH_glcm_ClusterProminence_235","mkm9d_ptv_original_shape_Sphericity_234","mkm9d_ptv_wavelet.HHH_firstorder_Mean_233","mkm9d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_232","sub"
-0.481899429275482,-0.117135599825306,0.425849579263277,0.932279111017431,-0.732834033289483,1.35119706091473,0.252564374788725,-0.122311842676239,0.138646602288269,-0.261073104907428,-0.0032872994359082,-0.385387280106488,0.00432763454225417,-0.266537203688268,0.414352299548611,-0.263821939650413,1.07962102283098,-0.116635414351406,-0.22029422647788,1085983
-1.03667438139294,-0.569245314872151,0.557420301045764,-2.06567784383386,-0.338357367251833,0.110236965876068,-0.684781829038288,0.113411502016345,0.154775845243408,-0.0716828021194856,0.861993801643582,-0.417260575201655,-1.04776813236987,-0.0651109182124081,-0.159567528734891,-0.268692734373178,0.510187462944375,-0.0829425289628362,-0.226794758679679,1125173
-0.725401750165884,0.0609333218841527,-0.23741242652162,-0.527753065000491,1.01550106836197,-1.53027357938603,-1.23438597822107,0.794552272041996,-0.233309257468252,-0.261073104907428,0.0448212231000787,-0.111351271636037,1.66516418525485,-0.29306584174444,0.512146473507988,-0.144347888371201,0.0441565856017556,-0.827606449006223,-0.231360488270834,1154608
3.84624193049871,-0.0615270947109438,-4.65220198707213,0.316856923232005,1.13325301817834,0.884728474582034,-0.0149712003159263,-0.245587055070431,-0.518207256781142,-0.261073104907428,-0.447515263230427,2.12093916799936,1.98376704419932,-0.294210555723356,0.0323266417238972,-0.229713974555447,0.769919787907309,-0.560681367792148,-0.200785852714783,1181124
-0.870385024423133,1.30527427082524,-0.261737409393402,-0.306290099010759,-1.03962838948757,0.245789447239916,-0.191018888758771,-0.978064561775957,-0.135353906503625,-0.261073104907428,-3.10330833769251,-0.228430494033878,-0.128262704357802,-0.242635116304762,-0.565414972495604,-0.236776515719653,0.072740298126473,2.11922204478239,-0.231270895113901,1183075
-0.69103081556246,-1.48980681318563,0.239269476662825,-0.936585545614689,-0.894962761772826,0.0380830206982791,-2.74513985483142,-1.21431192537275,0.194207971977401,-0.261073104907428,-1.57676238835493,0.058167666330683,3.03394845392109,-0.23922475436346,0.60541300914093,-0.266666418896179,0.761206300343238,-0.996661160996282,-0.216924177173434,1232870
-0.834183123194556,-0.0567945224627478,0.259313777614454,-0.36158839278967,-0.0807601834981228,0.194384973611451,0.197543206391184,0.658127695092426,0.13439785399744,-0.0716828021194856,-0.702008312747531,-0.399151872397805,0.296684031879936,-0.0390411180018888,-0.391195363789939,-0.246989610027822,0.587059051524983,-0.285448578702958,-0.186352453414515,1279943
0.149593810531831,0.206371483707206,0.484096730663073,1.34950009438173,0.264975490268921,-1.02730961234489,0.602947662141543,-0.00300335215246715,0.410412694689903,-0.261073104907428,1.11971064038852,-0.33069427112271,-0.630703629964455,-0.278687896264044,-0.446710960888734,0.149274643450987,-1.52655546141733,0.430498763493277,-0.223213852017391,1329352
-0.0288139092161649,0.247032130625428,-0.543323597564116,-0.936721727977389,1.52746730611532,-1.32400921503537,0.421474950081024,0.671318283998962,0.100159638059018,-0.261073104907428,1.08729855060382,0.477877532008235,1.83453798913395,-0.281994356271534,0.30338747074353,-0.0751328905129186,-1.35326708521692,-1.25445831848116,-0.194900321164474,1330263
0.111530323493308,-0.339577846776615,-0.874735739925402,-1.41350285890139,0.235304315233703,-1.15899980052833,-2.58673925826253,-0.49622333488581,-0.0447840312196975,-9.39448491470593,-0.0803861329933938,2.89260912155015,1.2801939435051,-0.292078507217938,-2.4808596453065,0.123483963729561,0.718312666393672,-5.77289104018121,-0.237242292956062,1364384
