"mkm6d_gtv_wavelet.LHH_glcm_Imc1_250","mkm6d_gtv_gradient_firstorder_Skewness_250","mkm6d_gtv_wavelet.LHL_firstorder_Skewness_250","mkm6d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm6d_gtv_log.sigma.3.0.mm.3D_firstorder_Skewness_250","mkm6d_gtv_gradient_glcm_Idmn_249","mkm6d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_246","mkm6d_gtv_log.sigma.4.0.mm.3D_firstorder_Skewness_245","mkm6d_gtv_lbp.3D.m2_firstorder_Maximum_244","mkm6d_gtv_wavelet.LLL_gldm_LowGrayLevelEmphasis_242","mkm6d_gtv_original_shape_MajorAxisLength_242","mkm6d_gtv_wavelet.HHH_glcm_Imc1_242","mkm6d_gtv_wavelet.LHH_firstorder_Kurtosis_240","mkm6d_gtv_wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis_237","mkm6d_gtv_original_shape_Sphericity_230","mkm6d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_227","sub"
0.866500551450906,0.790055502069087,0.44419024356416,-0.0686949656789624,-0.168321425756439,0.496082173486897,0.673433952793715,0.433291253718131,0.136673074554834,-0.385931900412778,-0.665455327571136,0.245727118063883,-0.553071525200667,-0.280135015345907,1.31084973967496,0.811032662820986,1085983
0.709311985096259,-0.482121814861335,0.424111868505007,-0.119735582423231,-0.297524525306264,0.584881459993733,-0.429904021425148,-0.0215932744150949,0.230137108136288,-0.474260403299458,0.9405513729131,0.357987601085289,-0.506554996802138,-0.43463942571189,0.949164688345049,-0.728019577689232,1125173
-1.29237663758148,-0.55866635024263,0.593276499369009,1.22816849812211,1.4111736071585,-1.30005008633605,-0.423914622165037,1.59072209944793,-0.941178543633721,0.158142216388442,-0.750262814253229,-0.740469788455123,-0.344285981652356,-0.195024310983995,-0.286985049457991,-0.781950566386547,1154608
0.408428879034423,-0.382900955332348,0.615398597143713,-0.14057335705002,0.561418976643998,0.669324934104939,0.726387806933343,0.770370384592799,0.136673074554834,-0.422523397634979,-0.136573970338743,0.523342997972497,-0.388774629155753,-0.765662292288788,0.413981154496069,0.883521566009976,1181124
-0.0575535333428842,-0.642314161787302,1.07017890543011,-0.266592307713668,0.459042922809937,-0.832754880302394,-0.583123626167008,0.656770107877199,0.136673074554834,0.168108857990646,-1.05572927211692,-0.0588137066284058,-0.588033239215631,0.325315465366525,-0.056234073392352,-0.95226331434297,1183075
0.117927283148313,-0.30173595544743,0.455863761555643,-0.277883388584772,0.0663734503451988,0.478967679456306,-0.771928934074804,1.18325580440696,0.136673074554834,0.63308009456123,-1.01502904397385,0.245802406839527,-0.499912920414329,1.25952311880242,1.08094109189478,-1.06180564321563,1232870
0.545078721986814,-0.124640469410612,0.490244647443984,-0.316553265370852,-0.678385184758977,0.515442670844478,-0.0486694801376668,-0.753136240804113,0.230137108136288,-0.478653743749528,0.492561879986911,0.268185823661142,-0.432281363661876,-0.512411220301133,1.17260163622685,-0.272999294328616,1279943
0.606104114411247,-0.761466456323962,0.736219158880919,-0.207620045162069,0.852014569549463,-0.687975816356761,0.270848131168323,-0.441291771286934,0.136673074554834,-0.0536118135228291,0.165739327540767,-0.21217846082368,-0.341155375873366,0.582043499157086,-0.811634171343278,0.194585040766768,1329352
0.343273264684515,-0.651855729417654,0.344898558478089,-0.224864408988402,-0.380055710886359,0.075774434192986,1.1656324591372,-0.177006412837117,0.136673074554834,-0.402127957052749,0.583857318550527,0.9609599309273,-0.445257989983516,-0.427910068718361,-1.37957625610034,1.62025580789017,1330263
-6.99357482589456,-0.910163727231062,0.744811428507173,-0.142021447122652,-0.1308883556017,-3.92783075862022,-2.15305157858193,1.05359270304783,-8.68154994011444,8.7218182458975,-1.88162646408798,-8.51026372764206,-0.519515005032526,1.54164433069553,1.18466733115558,-1.87966784441568,1364384
