"mkm5d_ptv_original_shape_Flatness_250","mkm5d_ptv_wavelet.HLH_firstorder_Median_250","mkm5d_ptv_wavelet.HHL_firstorder_Median_250","mkm5d_ptv_wavelet.HHH_firstorder_Median_250","mkm5d_ptv_wavelet.HHH_glcm_ClusterShade_250","mkm5d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm5d_ptv_lbp.3D.m2_firstorder_Maximum_250","mkm5d_ptv_wavelet.HHH_firstorder_Mean_249","mkm5d_ptv_wavelet.HHL_firstorder_Skewness_248","mkm5d_ptv_wavelet.HHH_firstorder_Skewness_248","mkm5d_ptv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_246","mkm5d_ptv_logarithm_glszm_LargeAreaLowGrayLevelEmphasis_245","mkm5d_ptv_wavelet.LHH_firstorder_Skewness_244","mkm5d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_244","mkm5d_ptv_wavelet.HLH_glcm_ClusterShade_243","mkm5d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_241","mkm5d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_236","mkm5d_ptv_wavelet.HHH_glcm_Imc1_235","mkm5d_ptv_original_shape_Sphericity_234","sub"
1.35119706091473,0.374954519839615,-0.126012702451918,-0.160779072889321,0.143009350318,0.307435633565105,-0.239099211538818,-0.183074845258464,-0.447192644944902,0.38965985692602,0.0567094048652012,-0.234218070639174,-0.954766932360038,-0.20437634371294,-0.380510078574833,-0.0797597087924046,-1.02811119980662,0.457099293854689,1.07962102283098,1085983
0.110236965876068,-0.6065286340621,0.23203278482943,-0.620946150836834,0.153011751844094,-2.22511609071937,-0.148066573657932,-0.186241038166714,-1.00509937583549,0.536124677318526,-1.05216702342503,-0.0901020239881303,-0.411281541351408,-0.216192845765074,-0.425149236164424,0.83206540013911,-0.053695590297159,-0.0446102288064332,0.510187462944375,1125173
-1.53027357938603,-1.55258072939895,0.633431897518514,0.0914695965791969,-0.195355178964172,-0.563013353252491,-0.798017719041511,-0.854305360063406,-0.740594670633697,-0.24491934236997,1.30206925981537,-0.247723684951561,0.213656625445255,-0.222740822865339,-0.0714152835318343,0.00988287034766425,-0.775978965699971,0.402083644725983,0.0441565856017556,1154608
0.884728474582034,0.00562159906970919,-0.30005751341154,-0.0288495227902885,-0.406277357849986,0.726289221734945,-0.239099211538818,-0.76511877403814,3.76157910849311,-4.30550271896416,-0.437613962109254,-0.249592581997167,-1.00668369084725,-0.181111135755047,2.42276052644924,-0.295132508903615,0.736471817033352,0.096146718375296,0.769919787907309,1181124
0.245789447239916,-0.203205814752837,-1.08252955809596,1.60919497676008,-0.0872416006656308,1.12654350274343,-0.239099211538818,2.48221252897071,-1.05708497667273,-0.232396379882475,-0.318786880737304,-0.21009368323611,-0.449542638992747,-0.220644263082767,-0.267545103983723,-3.03512833554609,-0.824730003261637,-0.662785444220603,0.072740298126473,1183075
0.0380830206982791,-2.72123987482547,-1.12145875739134,-1.5895081737991,0.0994865683114045,0.0760385245551221,-0.239099211538818,-1.08247754873413,-0.621723740713196,0.252653158209677,2.66260460449571,-0.208589831259811,-0.934575828355397,-0.204298594626604,0.129701477984771,-1.37734854255461,0.296629636705754,0.448027517116007,0.761206300343238,1232870
0.194384973611451,0.308531986029191,0.755500710485301,-0.0956192336251647,0.11490594131108,0.00580854296639441,-0.0207096286203622,-0.397807511606946,-0.809273665474044,0.22510634848565,0.282361024416552,-0.112589274027964,-0.409766875890111,-0.157136309884277,-0.40537819237721,-0.858077670481734,0.474276976067942,-0.27408959071762,0.587059051524983,1279943
-1.02730961234489,0.722678130804252,0.223907147801575,0.130719624020705,0.480146539390814,0.679292164521222,-0.239099211538818,0.281181471310947,0.0355642586604077,0.50211335525129,-0.633454527996479,-0.237796921136244,-0.472014440272311,-0.209999184330158,-0.34842441759269,1.17428294381147,-0.401447323821551,-0.356918744993922,-1.52655546141733,1329352
-1.32400921503537,0.37096662584839,0.597629345489452,0.27232272260504,0.0919110972109284,-0.995832444268829,-0.239099211538818,-1.18979230856633,-0.0833874226632899,-0.435888084380206,1.51429925886074,-0.241611746948321,-0.101221439304951,-0.181472512006994,0.457603719266846,1.21629360566225,1.3196028113314,0.267783196328252,-1.35326708521692,1330263
-1.15899980052833,-3.69132222965777,-1.02282294570249,-0.398801772903752,-0.0260498366111554,-0.221647252771742,-9.80872783210646,-4.6877667882205,0.269959445372396,-0.698126463322422,0.964630667548465,-0.24691801397266,0.366522180942895,-0.231990604636001,2.38211255988738,-0.103357958458353,3.20589447663725,-2.63324985874422,0.718312666393672,1364384
