"mkm7d_ptv4_wavelet.HHH_firstorder_Median_245","mkm7d_ptv4_lbp.3D.m2_firstorder_Maximum_236","mkm7d_ptv4_wavelet.HHH_glszm_SmallAreaEmphasis_234","sub"
-0.773264420924581,2.30682149955092,-0.474180127339968,1889409
-0.286834501913975,-0.545218305295005,-0.84686876046368,1915938
-0.325240996863123,-0.377879183006713,0.777016842983608,1916742
-0.0995064213757815,-0.545218305295005,-1.62040055338058,1919296
0.176142375790505,-0.545218305295005,-2.86179119941541,1926770
0.178277578180944,1.05867655262801,-0.0245666421516038,1938156
0.107363278051412,-0.545218305295005,1.44691749704945,1938561
1.00402313698917,-0.545218305295005,0.56005099466293,1966316
0.0312760494569871,-0.545218305295005,0.0395868892064252,1967281
0.217620142083717,-0.545218305295005,-1.28375043263158,1973544
-0.165783057995002,-0.451436459621896,0.588562044750314,1975401
-0.165630125150836,-0.451436459621896,-0.730314317869943,1976407
-0.551739296983886,-0.545218305295005,0.512547608120552,1978972
0.196323094038347,-0.545218305295005,0.0792058058008746,1979045
-0.687304407664992,-0.451436459621896,0.084686414267936,1979422
0.507579815061649,-0.0397457360675046,-0.315687512032688,1980052
-0.337856287239838,-0.451436459621896,-1.03054479636677,2001182
-2.14795228831789,-0.451436459621896,0.460502956623306,2002465
0.154243811882637,0.722350570637441,-1.05707129347715,2004451
0.667292442091165,-0.545218305295005,-0.282491405129876,2006164
-0.00350643686595937,-0.451436459621896,0.0292543193196094,2007309
-0.24224218328224,-0.545218305295005,-0.518307530441196,2009915
2.16688322214742,-0.369673688566919,-0.664485812909974,2010259
0.0752356259383038,1.083989124513,-0.244162640494799,2010554
1.21059058913911,-0.545218305295005,-0.609477100091327,2026671
-0.42488668047443,-0.0143724053530323,0.222094158816529,2033049
0.130099694041874,-0.545218305295005,0.272332342609147,2034136
1.11524853571875,-0.545218305295005,-0.321763989876035,2040495
-1.58221879307466,-2.24894202685767,-1.58102324490143,2047354
0.186272947256392,-0.320233303886258,0.819394307124952,2051378
-0.114265940179424,-0.545218305295005,1.49165225236519,2055667
-0.328524035216109,2.22993115965358,-0.37239496517408,2057358
0.108864378888372,1.0687249918193,1.14293538983075,2059713
2.64616795874881,-0.545218305295005,-0.292943213438289,2069079
0.498654654276113,-0.545218305295005,-0.211419702749492,2070958
-0.144706473139889,-0.320233303886258,1.50506301303772,2072215
-0.206986364808794,-0.451759375168419,-0.237365872965266,2075832
-0.186640019291159,-0.381209360749596,-0.100078429287765,2075846
-1.01810302745439,-0.451436459621896,-1.6301937684862,2076301
-0.128375714298796,2.61610983162986,0.106973530341467,2078198
-1.53926501492742,-0.320233303886258,0.994239957618049,2078899
0.952935330654434,-0.545218305295005,0.101797479924558,2085349
0.0240466040493209,-0.545218305295005,0.805646765336078,2086044
0.0871795011466863,1.48772703533413,-0.413498676756407,2091555
-0.14193999795381,1.32827737320182,-0.263293443439608,2092954
-0.184540201362704,-0.440188255586795,0.740714907750737,2096627
-0.587317593850698,-0.545218305295005,0.641770916750804,2100050
-0.58723804878051,-0.545218305295005,-3.18880399811439,2108003
-0.0367871026679728,-0.545218305295005,0.562161268925036,2109902
0.0607946072749564,-0.545218305295005,-0.0567611784569134,2110540
-0.0586463838256725,-0.451436459621896,-1.04734245557282,2116787
-0.409889585994961,-0.545218305295005,0.970791676904138,2119177
0.164807193293125,-0.545218305295005,-0.464839370885208,2131601
0.441161340726172,-0.545218305295005,-0.448758733365901,2132424
-0.224970787493417,-0.320233303886258,0.0112932289847784,2132982
0.36895288888423,-0.451436459621896,0.68920068434891,2133204
-2.2816522980017,-0.451436459621896,0.549820489552881,2133380
-0.478944902440963,2.39462133058444,-0.581535185706616,2134220
-0.670275285489038,1.29302576348979,0.607334440356437,2135748
-0.838691290693218,-0.545218305295005,0.584512456356094,2137799
-0.199396097845003,-0.545218305295005,-0.178608903984898,2138375
-0.655183592549623,-0.290796221558487,0.288965220561059,2138678
-0.692909946162271,-0.545218305295005,0.996579387365289,2139733
-4.23718270595788,-0.545218305295005,0.864284083228175,2141116
6.93577854597636,-0.545218305295005,0.450750212886829,2144796
-0.584588632191687,-0.545218305295005,-0.971541173611694,2145166
-1.30974076356165,-0.451436459621896,-0.0223903158732848,2145694
-0.496144469771081,-0.320233303886258,-0.412008550437453,2146138
-0.246141590975269,-0.451436459621896,-0.0119336654982219,2151024
0.261928045607746,-0.545218305295005,0.878916948090334,215131
0.0183241269021136,-0.545218305295005,0.564775199788791,2152442
1.186053763744,-0.545218305295005,0.0774262027516081,2157529
-1.74360040721896,-0.545218305295005,0.897311402837412,2158101
-0.0533832549695538,-0.451436459621896,-1.26323521586292,2158329
-0.459810224855995,-0.545218305295005,2.03154834704834,2168082
-0.36208913611705,-0.545218305295005,-3.78449809993514,2172217
1.08080993838735,-0.545218305295005,0.102874416825614,2176530
0.214095969617485,0.0547808536700509,-0.453464439631065,2176784
-0.694394334338091,0.212467132968031,0.705272701770831,2181724
-0.578250775269899,-0.545218305295005,-0.0174110841670785,2183291
-0.455205027089334,0.194965277220247,0.242132866376319,2183356
1.2124432955791,0.270641234197599,-0.418105447213965,2185290
-0.0299631392051723,-0.545218305295005,0.240879745437173,2186951
2.26055664829499,0.293202575900521,0.731878341334288,2196212
-0.090163823894947,-0.545218305295005,1.19636079809327,2199403
-0.663548439380088,-0.545218305295005,0.951156453760322,2200416
-0.901403192657865,-0.545218305295005,-0.0891156214417944,2200813
-0.704732594603722,-0.545218305295005,0.591147373511106,2205389
0.107964613992917,-0.451436459621896,0.344151251372882,2212664
0.141238352836695,-0.545218305295005,0.531979315170583,2217034
0.413727787341556,-0.545218305295005,-0.386137770772004,2218615
-0.0340961843033998,1.22965680882413,-0.518370853651394,2219842
0.491694590577615,0.192281179313807,0.361026560855241,2224150
-0.0632090002906245,-0.545218305295005,-4.5494025279411,2228399
-0.74413233339987,-0.451436459621896,0.606950495446447,2228400
-1.22756444880528,-0.451436459621896,1.01799400965121,2234271
1.44346936746582,-0.545218305295005,0.792888191263369,2234422
-0.105990713994761,-0.320233303886258,-0.0263376190647532,2237571
-0.324234238950416,-0.545218305295005,-0.220318844824532,2244172
0.275198618237075,-0.545218305295005,1.0141006471886,2247869
0.224787314836536,-0.545218305295005,-0.742958867969322,2250648
0.310532502430321,-0.451436459621896,0.927476141950875,2250836
-0.195315819575818,2.1412789179006,0.183834439375419,2267382
0.606139935365255,-0.0280874269802512,0.558722060476226,2269346
-1.17066399491894,-0.451436459621896,0.816212293833049,2271329
-0.13912832261601,0.90434173008729,0.856532048081086,2274521
-0.2691846523117,0.980105256664729,0.126246859730609,2276121
0.952302808407452,-0.545218305295005,-0.77634295573193,2278618
-0.150698441947983,0.217275200984248,0.116320883478681,2285214
-0.161841069000264,2.21058673403133,1.40806074196502,2286108
-0.278838013330125,-0.545218305295005,-0.370705595141613,2293123
0.760017484692693,0.162336607299973,-1.51378121837908,2294852
0.692731791170298,-0.320233303886258,-1.72063971970376,2294873
-0.294811119223695,-0.451436459621896,-1.55878042469332,2296332
-0.134593993729423,-0.545218305295005,0.779156309599721,2305114
0.924922991426119,-0.451436459621896,0.781637173577215,2305115
-0.223942758921077,-0.545218305295005,0.232838593170013,2306459
-0.255516794138304,-0.320233303886258,-0.853591810374724,2306893
-0.515392377634395,-0.320233303886258,-0.454462489487185,2317120
-0.175033995725444,4.59239325915165,0.0971938248832551,2319068
-0.61790736127936,-0.451436459621896,0.434714826813429,2321962
-0.237268267426978,-0.257491428554544,0.863017179689267,2331869
0.927114988876724,2.07821055890138,-0.0118933594689785,2336735
-0.0131191757223778,-0.345367981761986,0.413604187165064,2339674
-0.316718099435797,1.66037875599709,-0.883500195455816,2340155
-0.37950540828779,-0.0426349862473926,0.236817698999386,2340322
0.703267204861964,-0.545218305295005,0.701022959697547,2350037
0.30316465779649,-0.545218305295005,0.411468322747558,2352038
2.37360660582475,0.967065304603065,-0.984101040129464,2359944
0.512413092673943,-0.320233303886258,-2.02286547596227,2381907
0.487794023393741,1.56491107774058,0.961351131488708,2393207
-0.125521337711958,1.85173706515305,-0.135555435589064,2395415
-0.166172287076821,-0.451436459621896,-1.52897739876915,2395943
-0.679249664661808,-0.545218305295005,0.893785180845561,2401405
0.0145531528113521,-0.451436459621896,1.21654613089947,2405144
-0.365481246574319,-0.451436459621896,-0.0126878244653384,2414406
-0.122278921520978,-0.292765194853359,0.775545621798107,2419459
-0.0277711617457886,-0.29521286272507,1.00332311965976,2425694
0.848292641327079,1.52317212294251,0.741137943281727,2426863
4.9884830818936,-0.27522486559354,0.231107121981786,2430773
-1.06206880121436,-0.545218305295005,-0.343129495629925,2439458
-0.34361580812041,0.511029346765942,1.19381073234227,2443354
0.670453134168818,-0.294690400266585,1.10061393323999,2445526
0.235233847557593,-0.545218305295005,0.235088825273587,2448298
-1.76933710572608,-0.283689518724524,0.251610348637737,2453577
1.85768179860238,-0.545218305295005,-0.310031536955892,2474709
-0.569625042999385,3.30819099886933,-0.170039488726564,2480056
-0.547083141593725,-0.320233303886258,-0.226261891862511,2480330
0.576469444264192,-0.545218305295005,-0.146693628519952,2487135
-0.358287665417951,2.808085208183,-1.47077921938368,2488660
0.631443544050676,-0.545218305295005,0.0122560978481089,2490180
-0.343028066209497,2.36822891738854,0.0374333552244953,2493534
0.0981815499296629,-0.545218305295005,0.350495474820155,2498991
0.432783759487637,-0.320233303886258,-0.229850268585294,2500377
-0.762757034925402,-0.545218305295005,1.48019096623933,2504802
0.266589758557473,1.9882581785125,0.659894938885943,2510402
-0.0310514613014343,0.650071659832057,-0.0361536697876174,2520618
1.32783598436927,1.14979734776406,0.161058484823792,2559453
0.778427320569977,-0.545218305295005,0.521850922110456,277752
0.109846027826926,0.475843889642373,1.89574773622371,308862
-0.306726886774705,-0.451436459621896,0.521613461891795,58325
-0.300308685133871,-0.451436459621896,0.317914007860644,92173
0.0977841244470455,1.36427927326803,0.428387138729152,923666
0.300865507398861,0.179257850387052,-0.176984893280438,965005
-0.255102236178896,-0.545218305295005,0.942038393092912,983079
