"mkm9d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm9d_gtvper_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm9d_gtvper_lbp.3D.m1_firstorder_Median_250","mkm9d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm9d_gtvper_lbp.3D.m1_glcm_Correlation_250","mkm9d_gtvper_lbp.3D.m2_firstorder_Skewness_250","mkm9d_gtvper_lbp.3D.k_glcm_ClusterProminence_250","mkm9d_gtvper_original_shape_SurfaceVolumeRatio_249","mkm9d_gtvper_wavelet.LHH_glcm_ClusterShade_249","mkm9d_gtvper_wavelet.HHH_firstorder_Mean_249","mkm9d_gtvper_wavelet.HHH_glcm_DifferenceVariance_247","mkm9d_gtvper_lbp.3D.m2_gldm_LargeDependenceLowGrayLevelEmphasis_247","mkm9d_gtvper_wavelet.HHL_firstorder_Mean_246","mkm9d_gtvper_wavelet.HHL_firstorder_Median_246","mkm9d_gtvper_wavelet.HLL_firstorder_Mean_245","mkm9d_gtvper_original_shape_Flatness_243","mkm9d_gtvper_wavelet.HLH_firstorder_Median_243","mkm9d_gtvper_lbp.3D.k_firstorder_Range_243","sub"
0.294496914407624,-0.825489788426299,-0.726798202376367,-0.0570502789710768,0.241302793109581,-0.60557660001081,0.54195808351177,-0.0935243549002369,-0.883493588008831,-0.134519937472829,-0.357268252728055,-0.069625674760019,1.69875173515636,1.04679095715545,0.169148286729518,1.10425814159092,1.31168292717136,0.561649530863387,0.47115046346431,1085983
0.507163472237773,-1.12112055668267,-1.0339042675415,-0.0570502789710768,0.163352169966719,-0.371519874471251,0.417480595935324,0.503026458688417,-0.101898225844604,-0.0703577137708496,-0.643360174323342,-0.441087559336413,-0.321777459108311,0.451712443704775,0.644036030884288,1.05200342742518,-0.684619025977092,0.189865447567463,0.69697428837638,1125173
-2.14289977898129,0.899012556779493,-0.0652507533811674,-1.21006644343885,-1.67266127677957,0.582604171296706,-4.45152887129601,1.45342993858823,1.75088930515183,0.389577204222271,2.12252780553756,-0.182673002848722,-0.90860680497828,-0.573270175154512,-0.879346357661889,-1.92757022061332,-1.6945783928603,-5.10055532818007,1.5781760536653,1154608
0.762450806733858,-0.552924946142999,0.5395751429646,-0.441389000460252,-1.28438523847182,1.40044851515814,0.354597007248058,-0.593232268296937,-0.103970383034318,-0.180606898312422,-0.472623856189993,-0.518956175750203,-0.949337395632573,-0.18720303691544,0.197747807445237,0.460402521476582,0.978025873237056,0.108520698354727,-0.958174874737536,1181124
1.37567371905435,-0.627393538041134,-0.75419310095263,0.327288442518179,0.686255986418774,0.536316558462393,-0.0457539577079207,-0.293599881286269,-0.236949225246524,-0.170050205058659,2.27249547531156,0.195348497218656,0.98319027174228,-2.83001529889641,-1.22899678002282,1.05862984383999,0.612247159021528,-0.263595775143739,-0.424558855535498,1183075
-0.656560182775803,1.29260568668278,0.100386812516961,-1.21006644343885,0.487098440010644,-0.503784141716122,1.0614994894288,2.13033383140722,0.645630178101319,-0.152358063194913,1.56574846153726,-0.290793302563517,-0.706602723529992,1.70536352383534,1.11949188118599,-0.803573106691274,0.174462190666563,-1.87764882097311,0.382590572797913,1232870
-0.242542972223776,-0.792382708438292,-0.471665497603289,-0.441389000460252,0.0216016138923331,-0.153146241964147,1.01829310799297,0.258897279585602,0.153425922093812,-0.0607378119576278,-0.54748779427245,-0.488119771332567,0.846998730594776,1.46886048209464,1.23758289583355,0.683184692816213,-0.314533799260688,1.15704337197228,0.223410249345388,1279943
-0.307534399079289,-0.627816849231186,-0.663709420332616,-0.825727721949572,-0.0618412970577201,-0.955990498547612,-0.977561649932003,0.475406897832263,-0.541548722030418,-0.0106232212795607,-0.232685820951192,0.316362837333411,1.20521455203111,-0.477427367920264,-0.317396419038503,0.414220424432258,-0.906227840114156,1.10787451850263,0.983953286416916,1329352
-0.057845882628197,-0.369410658927228,-0.0549013014663087,-0.441389000460252,-0.999574935143149,0.738055720780345,-1.78334515186209,1.46003577080589,-0.393082761067541,-0.0342322399516746,-0.202058904085503,-0.640292426142393,-0.676760592580009,-0.0555796630799337,0.0959892157649851,0.253616516230241,-1.04583905399901,-0.793277179721405,-0.0297541855877846,1330263
-2.91045525027895,0.535349809101429,-0.593188573570971,-0.825727721949572,-1.44161772766213,-0.513886948760542,-3.22710504500561,-1.46658868087662,-0.0505483638997014,-0.145966229200754,1.8590443860364,-0.28122461623123,-0.61207068139882,-1.26257167099583,-2.13090596402151,-0.910357235541864,-1.81078084550867,-3.77256751132985,-2.12546153075633,1364384
0.527867700552878,-0.679281396836745,-0.434530163140769,0.711627164007424,0.811401477287349,-1.04331621422222,-1.00027364970749,3.26973752587146,-0.308947263716357,0.0346829371955715,-0.131921094132999,-0.102039626511617,-0.508691924390482,-0.61545306970479,0.319143012760854,1.00766922615869,0.629068428428744,-0.741287595728736,0.91841297791479,1386095
0.3803867077127,-1.04559536495953,-0.981979217246733,0.711627164007424,1.12865495921081,-0.519783442760731,0.0631510657968369,0.319087436693986,-0.21609791895031,-0.144271285717069,-0.593009630365592,0.217989155749551,0.0733846639257616,-0.0491666092599085,0.58570701636322,0.894021712369182,-1.12689880153666,0.26076429232912,0.645365018990347,1458656
-0.133036447354017,1.39433401615035,-0.0926753971702765,0.327288442518179,0.571999691721094,0.333974050623141,-0.524378879429965,-0.512631812395208,-1.31361709314172,-0.206885788493732,0.109551047447452,-0.617010163999533,-0.0852501818321751,-0.36398152756121,-0.212105156063762,1.13705936539069,1.51968160629526,0.156762375342842,0.77942448350796,1485662
0.865495311089583,0.300041999079402,-0.110250420111528,0.327288442518179,-0.442985682909647,1.93207080564815,-1.19890288445664,-0.85332015128977,-0.619611793684804,-0.0672613410761976,-0.295903265554698,-0.265931936648841,-0.594572599280723,0.348828743045599,0.54327477479199,0.615254051631708,0.567426327208087,0.347966709092836,-0.303357818500841,1497807
0.249508225623245,-0.287321091149241,-0.581881919135752,0.711627164007424,0.331172439446977,-0.748562550189909,0.115507163586811,-0.747864528917139,-0.205822725180149,-0.138409438227552,0.48368587551479,-0.586450692577686,0.447605052761252,-1.37847685432402,-0.973525452794796,0.786924185512879,-0.0310849832723612,-0.913298360795587,0.26690232915376,1501387
-3.04096399910128,-0.635530244328388,-1.02837485228723,-4.66911493684206,-2.53993147785804,-1.00020553290507,1.60566255740949,-0.177191441463802,-0.294235027379524,-0.732345604677652,0.0732739347415624,-0.408527911497745,2.44973717398412,1.60521392236794,2.20665556572166,-1.75187975337877,-0.502271961202471,2.26561747513342,-0.835605833130014,1518948
0.38078366427655,-0.905510524336532,-0.633031225370964,-0.0570502789710768,-0.252913384421674,-0.701603146001332,-0.565279621883263,-0.876031284784108,-0.54813128248572,-0.0639332974777784,-1.40954294689536,0.57857391957469,0.838591851693272,1.13648106180764,1.05025809190653,-1.13706777584413,0.666429207101459,1.66408853785727,-1.3497945563934,1526417
0.294267303914107,-0.0096975807033584,-1.05045246127127,-0.441389000460252,-0.527131118473061,0.175751494637693,0.868886647885991,0.11814973487745,-0.0302680482709581,0.782282887227209,0.25990207599561,0.243095887337099,-0.398318245828429,0.2503146423246,-0.647704534413494,-0.296742878055135,-1.03519235787732,0.262957259621387,0.612010308388848,1565177
-1.66238893585558,2.02246085206335,0.917040991645157,-1.59440516492803,-2.49215208691144,0.900772983193817,-0.321915903312994,-0.242369468452438,0.260745336021919,0.041531656033848,-0.698231217448962,-0.581440347052893,-0.577756326531337,1.0736657772726,0.906959144436524,0.276642739750278,-0.6682692177958,0.401210436407757,0.0732872080317753,1606693
0.324227286188297,0.833950746195391,0.761287454193385,1.0959658854967,0.811873078781417,-0.307463890172084,1.63411493781961,-0.137429362715822,-0.377424673769089,-0.14991530552377,-0.145497586347322,-0.699834193909001,-1.09840878955869,0.0291920441021477,0.112660272751346,1.52804957367253,-0.618378441230778,0.251907742278953,-0.693700106915043,1612262
0.342759103770868,-0.26881999843747,-0.540072064052447,-0.0570502789710768,-0.401981054584972,0.824565252559879,-0.319054143458438,-0.805659677320107,-0.114646366565305,-0.415673431600298,0.342648424009351,-0.0441347685932928,-0.10485728815352,-0.184384031510055,0.00872951904445391,0.00442807928813999,0.696022314760411,-0.132188773696419,1.06413230853185,1614566
-0.269608716035611,0.91561410564319,2.3573944661785,1.48030460698596,1.35756486583209,-0.09613388817925,1.71614878376185,-0.935314725226646,-0.165090313373882,-0.147836333777915,0.0126289809376169,-0.68819425724665,-1.19356219341635,-1.30918700620873,-0.65175372959664,1.3595099006915,-0.560910325208477,-0.246352687602037,-0.897123904639956,1644034
-1.5092423778148,-0.788700530676289,-1.06400450728275,-1.21006644343885,-0.644897650444284,-0.956178620865472,0.568441477007716,-0.772917381932824,-0.138451025367545,-0.147757209744312,0.0153303980855435,0.38593261706053,0.121330514582877,0.767742485254245,0.452465545206607,0.616062606519479,-0.666141728819901,0.333984590740357,-0.623688129217956,1668599
1.48122443599662,-1.2712023880277,-1.17659404911212,-0.825727721949572,0.144799420627343,-0.101910826561213,0.936776229453478,-0.000314877830935155,-0.578912964658264,-0.117632865940013,-0.945017961455871,0.690855418923106,0.360001604230089,-0.333546101194643,0.328472702828205,0.416508124768403,-0.269256794405906,0.278492133782064,-0.227659753242321,1671370
2.88486451506174,-0.659976823667015,-0.908238272039453,2.63332077145372,2.63654830201069,-0.406624545858696,-0.786943219903408,-0.867216663166865,-0.262380957344455,-0.178645875404393,-2.10060718456488,1.05670373983587,0.247615571452219,0.762934720178326,0.964232838672133,0.64189694154181,1.80180862000305,0.987756444883646,-0.613323552098086,1684230
-0.0713828303777204,0.501108817250585,-0.112272549011124,0.711627164007424,0.632644903952969,0.690052075053417,0.0837692398438546,-0.28574586086545,0.773131106116242,0.357171222530054,1.77931615743004,-0.651296509368788,-0.0881193948860356,-3.67211669368244,-2.94393231506282,1.2107714249503,2.32432703536061,-2.46054374219244,-0.986782457697212,1692385
-0.096045732230496,0.114357112589828,-0.0265790898584696,-0.0570502789710768,-0.407632693394337,0.123452793243641,0.621277270966352,-0.345898978735283,-0.286375679402087,-0.111537780498091,0.938406393497932,-0.492821358631168,-0.412141169115646,-0.51690494957886,-0.279879745406826,-0.765692104859061,-1.19190119731126,0.0570905941915896,-0.548358172492455,1720713
