"mkm10d_ptv2_wavelet.HHH_firstorder_Median_250","mkm10d_ptv2_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm10d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm10d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm10d_ptv2_wavelet.HHH_glcm_ClusterShade_249","mkm10d_ptv2_original_shape_Elongation_248","mkm10d_ptv2_wavelet.HHH_firstorder_Skewness_248","mkm10d_ptv2_original_shape_Flatness_245","mkm10d_ptv2_wavelet.HHL_firstorder_Skewness_245","mkm10d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_241","mkm10d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_239","mkm10d_ptv2_wavelet.HLH_firstorder_Skewness_237","mkm10d_ptv2_lbp.3D.k_glcm_ClusterShade_236","mkm10d_ptv2_wavelet.LHH_firstorder_Median_233","sub"
0.0850273875853502,-0.53623002688535,-0.469209334323602,-0.181080050623266,0.267532590653989,1.01806690669307,0.555705818020832,1.37792999372443,-0.503550430631854,-0.911468892027647,-0.67897579761834,-1.10175448423314,-1.23342058372722,0.644523127771984,1085983
-0.557149249209253,-2.2416814080886,-0.217887368760292,-0.507536898429198,0.346273701924519,1.23435282731084,1.1306536710109,0.23240611901754,-1.78140022047092,0.0517539192982829,0.0548399787040314,0.122644540563419,-0.651659496561709,-0.0118765779537986,1125173
0.95944785601568,0.619455765988563,-0.469209334323602,-0.493527035061755,0.324093659173475,-0.162581048667446,0.627214732969834,-0.539354981104675,-1.09261441139565,-0.435899292726975,-0.491791120293431,-1.06426252372973,0.00569500830595577,-1.2270520979104,1154608
-0.0243180202593584,0.122661568930414,-0.469209334323602,1.52782227232722,-0.0674385158917604,1.28049653327086,-0.608378969982123,0.952066697046514,2.95370582365563,-0.920824504096011,-0.358002351351354,-1.15319008406208,-0.286873701141436,0.0905493709293504,1181124
-2.56152440619601,0.126805500167091,-0.469209334323602,-0.399822758765976,0.47196751762258,1.64129793827272,0.675245342979472,0.730707021701294,1.10311242636407,1.07523972140534,-0.701532343988596,-0.75519196152424,-1.23482162998503,1.98707558517774,1183075
-0.334691599185369,1.20467342096944,-0.364449294138077,-0.988102599701119,0.339275029777497,-0.458228363792898,0.173667697310894,-0.388228755804,-1.02906356946804,1.24943057973822,-0.731435554856302,-0.770111917719521,1.21067263050481,-0.460470353647232,1232870
0.143926362168198,0.148575773892861,0.635694254075911,0.518939031872457,0.266116890380497,0.1396104376246,0.409462261632701,0.153430801556624,-1.48546268609,-0.420887736605848,-0.410179589989581,-0.949340395756162,-0.243735306705236,0.489882305813317,1279943
-0.489717989940562,1.0896168968731,-0.469209334323602,0.0336419833933918,-2.78343836139278,-0.209564862005007,-1.58154227948434,-0.552993831554433,0.510977890716191,0.25139462228576,-0.0849209675195308,-0.243090061568522,0.0393047797950442,-0.716763607883891,1329352
0.534315950923389,-0.505380767435205,-0.469209334323602,1.43980150731718,0.175977200656688,-0.0507225658878753,0.469196859889862,-0.603327620828842,-0.24145093662663,-0.276259708045305,0.183538022768786,-0.639984299778489,1.3831047011832,-0.547753261201637,1330263
2.27264823712326,-0.100613542638234,-0.469209334323602,1.11979120087897,-2.62047770994801,-0.827246529542077,-1.24218542806371,0.167508266395981,-0.567004238458103,-2.32525742144548,-0.237733524369825,-0.0308710775836777,3.38025012236787,-2.22728146313871,1364384
