"lemd_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","lemd_ptv6_wavelet.LLL_glszm_LargeAreaHighGrayLevelEmphasis_250","lemd_ptv6_logarithm_firstorder_10Percentile_250","lemd_ptv6_lbp.3D.m2_glcm_JointEnergy_248","lemd_ptv6_original_shape_Elongation_245","lemd_ptv6_log.sigma.4.0.mm.3D_firstorder_Kurtosis_243","lemd_ptv6_wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis_238","sub"
0.191628821569339,-0.166291606936691,0.92554637335805,-0.42574232762448,-0.630257158729284,-0.029367709973612,1.81727354977701,1916742
-0.258943498286684,-0.376461668509027,-1.37439397007514,0.203315312602054,0.472858873964065,-0.645262108720917,-0.684165854865133,1980052
-0.369835317798197,-0.372446360297598,-0.960366750789612,8.44150846476322,1.61263285642622,-0.169358017030935,0.613350742213266,1926770
-0.194937658612594,-0.304632994857103,-0.0698032241127548,-0.107545275250148,0.904940437160189,-0.439579463369877,-0.762723202544815,1979045
-0.115401042457895,-0.212537504239943,0.759260802939422,-0.160287714663487,-0.08716422296195,0.414577358593173,-0.0794645925205992,2196212
-0.304719100930338,-0.0775747378417437,1.66095480109856,-0.471108540312679,-0.423483845679906,1.04409480292363,0.472681277075845,2393207
-0.394936056920343,-0.250468373365964,-0.184526597897342,-0.0135146146459647,0.354260420142779,-0.795696952794201,-0.83770789446436,2146138
1.19432321131004,0.622323521046109,-0.391283961037063,0.305459145249538,1.19007470491377,-0.386921693737945,-0.667013047428691,2228399
-0.398339100334759,-0.345437445327679,-0.670049104610657,0.453252998335324,-1.47199659824902,-0.822541735475777,-0.734060307782979,2144796
-0.397296956669017,-0.172777763072207,0.0580203539531479,-0.282353084321621,0.000334578127510584,-0.84155493194823,0.327836340079268,2234271
1.57424686831044,-0.0167939450771113,0.470225050608537,-0.431530957330282,0.516311488014596,0.932760330018981,-0.194637666819973,2296332
-0.388475524671758,-0.337868458206651,-0.0989661173136742,0.417766663990567,1.19445061602516,-0.947403944096721,-0.675273652566557,1684230
-0.347512665676577,0.225703263877487,0.0444213787954118,-0.059783077169443,-0.682047275481542,0.685393954020474,0.0151535918632252,1720713
-0.28615791876037,-0.247898808775312,-0.295044936213365,-0.349506248961429,0.147502075908222,0.307628362011162,0.518490758817514,2186951
-0.111774521245911,-0.281464773920958,0.0212014109710322,-0.186080539444009,0.219203514545322,-0.408832082843639,-0.585571255792075,2439458
-0.349576727767386,-0.188335825030782,0.6078745084732,-0.404368003581053,1.24820092339829,0.5528980513375,0.354914898875199,2135748
-0.14025792238396,-0.32860643136621,0.464603802646957,-0.331596830500473,0.775282999479934,0.119714970635417,-0.900795273461558,2141116
-0.260800180297234,0.253344421518035,-0.938406746940962,-0.0147093163115831,0.211550509658775,-0.658570305324762,-0.713099815411413,2108003
-0.244429792577452,-0.240781550735323,-0.130304726722385,-0.103440291127437,1.09205978596614,-0.791806691833387,-0.761582477074709,2006164
0.265855021057318,-0.0545558888204531,-0.775621568797934,-0.284049675477597,0.867222404244567,-0.334405674627101,5.77285092686918,308862
-0.325815040497386,-0.196313521802496,1.09151240510288,-0.3280959235856,1.32048190277809,-0.494159674960293,-0.810409183186283,1085983
1.99456168858712,-0.347496004397506,-1.7958854770016,0.663892981600987,0.742487793338583,-1.10308524217872,4.00399539824968,2004451
-0.351015901185354,-0.260440630519513,-0.298145776811358,0.318172519560639,-0.158106783334073,-0.707802216001217,-0.536018077491517,2359944
-0.334969452655339,-0.341889954548783,-0.966061209603179,0.599417287441117,-0.427643655421297,-0.572457431071328,-0.422860013937522,2069079
-0.195099007624283,0.285890460666734,-1.15044232520863,-0.417356914353106,0.833677853713001,-0.544829269037599,-0.181253597854801,2059713
-0.315254834910385,-0.347000660997072,-2.4646027893202,1.19205508015239,-0.91107321068635,0.526400526261224,-0.577937565418214,2294873
-0.359799161991854,-0.336306110941983,-1.70693818804884,-0.0291394449124864,-0.749414810569543,-0.708557420003029,-0.579068972739655,2033049
-0.0550219822119775,-0.173799454705839,-0.456264448013244,-0.387750370086254,0.836834220319507,0.499566641177826,0.0616072110767868,1485662
-0.298659447712982,-0.278145080779114,-0.454194523224118,-0.353218446634705,0.727654419888888,-0.207076442088398,-0.450629077812,1526417
-0.140009479681023,-0.340849049187711,-0.347651147794414,-0.224029702480717,1.39538264241798,0.0113477034297441,-0.73370055793787,1386095
-0.14190108427029,-0.347688842474582,-1.27924561314971,-0.147080691819056,0.846639718565018,-0.839524148403357,-0.436388563359008,983079
-0.391934689137027,-0.336201836466167,-1.3132741005005,0.155068845243313,0.637526558557363,-0.855986616336739,-0.830423641232868,2132424
0.419300730586078,-0.228222245977898,-0.0312038865227477,-0.377968383422921,-0.140956180523895,0.0255598167882544,0.0599369015663915,2138375
-0.132944229631409,-0.269448112930592,0.64098895387856,-0.391682061835495,1.32066355644214,0.399807262704323,-0.0991262853962121,2490180
-0.222047294176333,0.134338563909452,0.405208141498208,-0.334481884700739,-2.23839396733538,-0.162746743311091,-0.440480037755094,2034136
-0.386471477935459,-0.288315856171789,0.0706443487244094,-0.229727369452577,-4.32272163396672,-0.304328801496991,-0.420795097412011,2510402
-0.0251902134666609,-0.273733805402346,-0.397039983886203,-0.432101586669041,0.296213253907436,0.329946372023852,-0.0681865492752775,1330263
0.350380795493479,-0.308616602189835,0.0938224891974172,-0.465100152166837,-0.390730919922088,0.857335829936083,1.07039239997075,1768972
-0.00556136195479722,-0.340450795611477,-0.109144290040825,-0.148631796603174,0.0950121099344933,-0.546292108885589,-0.551651174232185,2306459
-0.353157682935487,-0.338451945603308,-0.146629446942797,-0.301901547992318,-0.0523983297954397,-0.0372863921485324,-0.45858286855371,2181724
1.51666079318716,-0.0299287931798238,1.3063618442618,-0.221213721008932,-0.682824241889964,0.137571246257027,-0.44164769176065,2217034
-0.358029450176842,-0.353669705716518,-1.17476716164305,0.675488337919923,0.0143745678280856,-0.899502343033182,0.000622560055432656,2218615
-0.309812588511188,-0.183857910369912,0.320363785660535,0.452111786472876,-0.413910900255711,0.588551144402477,0.206208685051179,92173
-0.264241368590405,-0.189599461302726,0.546097987400779,-0.396061883937395,0.781076798581056,1.19011742828924,2.16910811994402,2414406
-0.179024393302461,3.60778267661322,0.736035354089588,-0.0665230596869534,0.138416181105992,-0.0632777815364067,0.109049920976755,2381907
-0.3941649498528,-0.328382374481657,-0.125643483713151,0.0886642770983668,0.739611091981644,-0.843436089610435,-0.647855485792633,2002465
-0.373418653140029,-0.329284130785688,-0.12412560469418,-0.0609621429921795,-0.452361027982477,-0.612575149340778,-0.82368639845294,2474709
-0.242565914409832,-0.291312082325445,0.158087145527735,-0.198299623462489,1.30182367128803,-0.336881748236358,-0.585768412835035,2176530
-0.333099045257027,0.176683191244762,1.21975086468735,0.110354867176537,1.60680612261638,0.106148023181528,-0.0257560395978853,1279943
-0.211718515993638,-0.0360096717607149,-0.559154507879823,-0.233374718091913,-0.00168379859690526,-0.537949949334499,2.10839507055986,1976407
-0.162360564930515,-0.0481096153980669,0.335805338526774,-0.413890522404237,-0.555916649068529,-0.421077798860743,0.692685254788307,2250836
2.63713891735521,-0.328868016410407,-1.4940808585807,-0.0653336590007892,-0.0559969351334124,-0.556855240429953,-0.557286329087307,1915938
-0.369044775231424,-0.140126546907801,-0.151414696164142,0.658614506103145,0.708024799128469,-0.565522620172843,-0.660608155712339,2133380
