"mkm7d_ptv_wavelet.HHH_firstorder_Median_235","sub"
-0.106504043549045,1085983
-0.57868466214609,1125173
-0.276938033605725,1154608
-0.0544744671206878,1181124
1.37246699875061,1183075
-1.47870071560901,1232870
-0.0981768154462268,1279943
0.131828286641174,1329352
0.28520026815359,1330263
-0.540305090454463,1364384
-0.473127869941516,1386095
-0.838853740185043,1458656
0.107723883873483,1485662
-0.249992954977994,1497807
0.385227838937922,1501387
-0.22550859949319,1518948
0.235860351600426,1526417
0.369358386557381,1565177
-0.316641239337782,1606693
-0.487471370764985,1612262
0.325597811686713,1614566
-0.383309452240777,1644034
0.0501598061804631,1668599
0.294259601205474,1671370
1.27335743222012,1684230
0.296154874053801,1692385
-0.167802272078748,1720713
0.230894390104544,1738800
0.414864523905229,1740845
1.51881862365109,1742294
-2.10433105951458,1767700
-0.253341146318041,1768972
0.134793799257478,1889409
-0.0410052014060122,1915938
-0.0304511558765458,1916742
0.620844645667236,1919296
-0.00440187650479276,1926770
-0.161010708725047,1938156
0.00770297028429104,1938561
1.03510644224178,1966316
-0.320978669789144,1967281
-0.313130754953878,1973544
0.760091819042479,1975401
-0.231933481477846,1976407
-0.619979817490477,1978972
0.182215104519586,1979045
-0.380528734179199,1979422
-0.0873452480943964,1980052
-0.648382740551735,2001182
-7.15580216093247,2002465
-0.0130908935121245,2004451
0.957686591370829,2006164
0.0994792920313043,2007309
0.14841610394087,2009915
0.539718458792172,2010259
-0.360698327210338,2010554
-0.370024101106756,2026671
-0.00555150523779103,2033049
-0.520052984607303,2034136
0.263764865000315,2040495
-2.19537042210774,2047354
0.456453705368263,2051378
-0.264339253545109,2055667
-0.0076450783298326,2057358
-0.738317735686893,2059713
1.25187519914242,2069079
0.0296098291105683,2070958
1.28464880037099,2072215
-0.0323778017134599,2075832
0.340253741564817,2075846
-1.19863557688362,2076301
-0.193369029147073,2078198
-1.04382303955868,2078899
0.741728826225156,2085349
0.281952934276395,2086044
-0.0715424250548606,2091555
-0.132399537887109,2092954
-0.257682976639754,2096627
3.44597576375964,2100050
-0.359441494679753,2108003
-0.658683028341198,2109902
0.183622776083712,2110540
-0.32878532149247,2116787
-0.57884145056954,2119177
0.228159124616674,2131601
0.0100876234948314,2132424
-0.251894331450815,2132982
0.333729365120624,2133204
-3.69642942572328,2133380
0.0923459161409757,2134220
-0.522029128985662,2135748
0.904545837250364,2137799
0.127853635065154,2138375
-0.306743788373722,2138678
-0.515046678213294,2139733
-1.92101432559083,2141116
4.92189796372452,2144796
1.20310581186463,2145166
-1.2247844272344,2145694
0.47999251436732,2146138
-0.217904093137668,2151024
0.924200823301333,215131
-0.857824603786108,2152442
0.389480868398038,2157529
-1.18436323918061,2158101
0.304970186470066,2158329
0.376348441453507,2168082
-0.535149819754279,2172217
0.85861769494628,2176530
0.427235581980395,2176784
-0.140837800544199,2181724
-0.141084231543575,2183291
-0.575902719772762,2183356
0.127156504302908,2185290
0.132230779128898,2186951
1.13756136410892,2196212
-0.229500888810355,2199403
-0.672442876797724,2200416
0.0194589073545723,2200813
-1.17179085834209,2205389
0.602826640945142,2212664
0.418180725318347,2217034
0.830298216382716,2218615
-0.302925580883472,2219842
0.15940124111534,2224150
-0.218955198252087,2228399
-0.895869402733668,2228400
-1.04174128872697,2234271
0.915201481525187,2234422
-0.290426754399299,2237571
0.256929455982078,2244172
0.732095979638008,2247869
-0.389315983074575,2250648
0.377604623568474,2250836
-0.118128118417906,2267382
-0.0667568104186761,2269346
0.150779274306177,2271329
0.0338269231078422,2274521
-0.338576984269404,2276121
0.0121571694687845,2278618
-0.112965654886193,2285214
-0.039432037327091,2286108
-0.297058066822882,2293123
0.141034345804314,2294852
-0.217637881851585,2294873
-0.212706736721087,2296332
-0.601981784353801,2305114
-0.162949023783326,2305115
-0.507674465882412,2306459
-0.0518308432802726,2306893
-0.162941448354374,2317120
-0.211299007767348,2319068
-0.427944491778691,2321962
0.0298086841205443,2331869
0.130103116606575,2336735
0.0665058984290713,2339674
-0.497540340153233,2340155
-0.236969075704493,2340322
0.36122700529231,2350037
0.398027941761885,2352038
0.859212251339744,2359944
0.0605374551686126,2381907
-0.0241051463503924,2393207
0.0388288009366942,2395415
0.266118776508015,2395943
-0.0479478142218357,2401405
-0.0635671817976226,2405144
0.499453293966988,2414406
-0.211546576994054,2419459
0.579586257935082,2425694
0.0576456882053591,2426863
4.90085357513632,2430773
0.60318513472936,2439458
0.438521134650456,2443354
-0.134881600401237,2445526
-0.0954698382552307,2448298
-0.381408249132412,2453577
1.14887752457272,2474709
0.510763332872043,2480056
-0.308196778602459,2480330
0.0774679267192647,2487135
-0.301486015041773,2488660
1.85663026252022,2490180
0.207963031032065,2493534
1.88433345315676,2498991
-0.111446996592473,2500377
-1.21710018757617,2504802
0.307445400490344,2510402
-0.300692512771446,2520618
0.286637437978936,2559453
-0.216528043250453,277752
-0.217299512691753,308862
-0.287615677232301,58325
0.0549211545751705,92173
-0.168661432849122,923666
0.0421002384514622,965005
0.262325303941084,983079
