"mkm7d_ptvper_wavelet.HHL_glcm_Imc1_250","mkm7d_ptvper_log.sigma.3.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptvper_log.sigma.2.0.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis_250","mkm7d_ptvper_wavelet.HLH_glszm_SmallAreaLowGrayLevelEmphasis_249","mkm7d_ptvper_wavelet.LLL_glszm_LargeAreaHighGrayLevelEmphasis_247","mkm7d_ptvper_wavelet.LLH_glszm_LowGrayLevelZoneEmphasis_247","mkm7d_ptvper_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_245","mkm7d_ptvper_wavelet.LLH_glcm_Idn_244","mkm7d_ptvper_lbp.3D.k_glcm_Imc1_241","mkm7d_ptvper_log.sigma.4.0.mm.3D_glcm_ClusterShade_236","mkm7d_ptvper_lbp.3D.k_glcm_Correlation_235","mkm7d_ptvper_original_firstorder_Skewness_235","mkm7d_ptvper_lbp.3D.m1_glcm_Correlation_231","mkm7d_ptvper_log.sigma.4.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_226","sub"
-0.608061029448464,0.673131788810048,0.944409436620966,0.137202899600475,-0.769362845243734,0.945362592239515,0.605986590751045,-0.602217696633692,-1.07893996172091,-0.27954739756974,0.0382532314196874,1.06163901927371,-0.84149300469773,0.030223761666703,1085983
-1.1265860326009,-0.230286905890813,-0.643272680576131,-0.386547110781156,-0.322033509709095,-0.0835409637256687,-0.54394564259027,-0.508696829371751,0.0416443888669406,-0.460744942074889,-0.52797504763258,0.886102481659524,-1.21982924470388,-0.431121448300727,1125173
1.09140359267374,-0.338793981057296,0.311156114876902,0.221530114662915,0.105674371491087,0.216847407686805,-0.393821764131084,-1.2592582994447,1.63131534252274,1.48881758944768,-0.879730286735211,0.319014349970799,2.18080404522105,-0.189211240939306,1154608
-1.3246760463773,-0.528174767101297,-0.628824316004256,-0.646691163791324,1.26062671041921,-0.596751282831543,-0.485175871930033,1.10241703078864,-2.15400315618261,-0.11134044933729,1.17647611430325,-0.139393207304491,1.43028255348199,0.535209743115356,1181124
-0.994489396997324,3.18832516186613,-0.622446043315103,0.532085384573313,-1.43640870065085,2.96678201270907,2.41187527936683,-1.92750849453667,-0.232795447651107,-0.561413679313205,0.223759303144637,1.10011588279143,0.0210206373603922,-0.626565800139262,1183075
-2.27820431067418,1.67357345647108,2.10643681021015,3.33055243566888,-1.55093765784632,2.90790692350068,2.88665155270273,-1.99297149567747,-3.92392360884437,-0.412830280674911,0.833726021998133,0.559901105743589,0.26839469938873,-0.977212269113899,1232870
-0.260805835842903,-0.00567053334203027,-0.0887214655711919,-0.119133607172664,1.20783028336254,0.631502694323715,-0.548662422550588,0.197113189369082,-1.3158308653369,-1.31130184509732,-1.11120380567222,1.59627307408526,-0.546520189088037,0.41835643432492,1279943
-0.115718118256176,-0.426055757211065,-0.395968084252509,-0.563812522725472,-0.343195117834436,-0.609250362905672,0.583930199832242,0.322063986026731,0.934842227299555,-1.54360112398577,-0.484649773132745,0.921804333492007,0.549016199732483,0.141707336675175,1329352
0.480352188696206,-0.688100028061317,-0.574577514350457,-0.638883211926741,0.334205817111651,-0.695619419469174,-0.641830441309323,0.951107342671735,-0.207177743997048,-0.636380706372024,0.980827607286126,-0.0902242049774106,2.0047646783257,0.36063071996417,1330263
-1.44536655132557,0.331719272580919,1.28676225349075,-0.162709857148225,-0.308303154536749,0.705505052870935,0.352934922601673,-0.322798103725155,1.4239110642321,-0.450825123178807,-2.6846305508038,0.356658018196231,-0.172085008425577,-0.797918490702133,1364384
0.117044101333506,-0.32993537569572,0.633959347868254,-0.264387871167493,0.948861168524075,0.305485711147603,-0.39980370559236,-0.89279238062037,-0.853131177431318,4.41440238734011,1.43515490445125,-1.53227078267368,0.828372521857744,0.237066506928099,1386095
0.130547788943253,-0.489525311168837,-0.771959250469995,-0.804078977532208,1.23033434238182,-0.422658209013597,-0.582817036748377,-0.690716593970789,0.878167620104655,-0.613634969139013,-0.303186931007639,0.275339336910737,-0.665814726472523,0.585718579381366,1458656
0.159711403159476,-0.0308547597926435,-0.40821141584649,1.07730954611526,-0.123728722279233,-0.62081039483953,0.629626593204062,0.0181396695695636,0.528346677427797,0.0759538023764609,0.667492509875855,-1.55857202608308,-0.0535880834494854,-0.404375596734083,1485662
