"mkm9d_gtv_original_shape_Flatness_250","mkm9d_gtv_wavelet.LHL_glcm_MaximumProbability_250","mkm9d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm9d_gtv_wavelet.HHL_glcm_JointEnergy_250","mkm9d_gtv_wavelet.HHH_glcm_JointEnergy_250","mkm9d_gtv_wavelet.LLL_glcm_ClusterShade_250","mkm9d_gtv_lbp.3D.m1_glcm_ClusterShade_250","mkm9d_gtv_lbp.3D.m2_firstorder_RootMeanSquared_250","mkm9d_gtv_lbp.3D.m2_firstorder_Skewness_250","mkm9d_gtv_lbp.3D.m2_glcm_ClusterProminence_250","mkm9d_gtv_lbp.3D.m2_glcm_ClusterShade_250","mkm9d_gtv_original_shape_Elongation_249","mkm9d_gtv_wavelet.LLH_firstorder_Mean_249","mkm9d_gtv_wavelet.LHL_firstorder_Median_249","mkm9d_gtv_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_249","mkm9d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_249","mkm9d_gtv_wavelet.LHH_glcm_InverseVariance_248","mkm9d_gtv_wavelet.HLL_firstorder_Mean_248","sub"
1.10620067850787,-0.814372075542421,-0.226330585217935,-0.120280129018107,-0.829307578950477,-0.846950748422047,0.0561649387592321,-0.601447676092366,-1.20755534420006,0.743176210872438,0.33337331429875,0.269310335127655,0.69847015605371,0.0283693633013154,-0.699290003415939,-0.319395333850777,0.516830484335808,0.911115885899317,-1.5561903323142,1085983
0.796438141055738,-0.108269022395436,3.30591108003081,-0.0978599100483472,-0.751470698498423,0.205015374172081,0.113011449447429,-0.307233743323593,-0.908323834708504,0.656596564582699,0.613997756641911,-0.0321424971343035,0.962137579248856,0.0832394632870758,-0.207489797850415,-0.339934992705088,-0.813763492347277,0.138704736772823,-1.12413496694698,1125173
-1.6700560069843,-0.686558201945142,-0.317192139619657,1.62448690161081,-0.727694238284529,-1.25924453155009,-1.99675776834079,-0.142774591439985,3.08760175650172,-2.96483402174787,0.551871061729335,-2.12361022344858,-0.8858295034978,-5.92515396779277,0.624440185922875,-0.337646039432759,-0.505778013582273,-2.15566430771088,-0.195288842695534,1154608
0.822227092376877,-0.571488992076168,-0.0236224233722642,-0.150446279999268,-0.00728217916613266,0.341198848927112,-0.291487619985812,-0.785026631904324,1.06403716175753,-1.55513163784186,-0.760722539767278,-0.463994756971603,0.623014364482949,0.571608875145218,0.262588867189019,-0.0567522780933602,0.607073574007763,-0.389285263642438,-0.189575114224018,1181124
-0.241603380840388,-0.554888102013214,-0.294483704017274,-0.248588231557537,-0.544165788038351,-0.703249103122712,0.0773470855020034,0.685370771229339,-0.783394545366235,-0.039583746553618,0.0671391054598567,0.0186580122029487,1.17941388477205,-0.136208558512304,-0.828458227593926,-0.145008108913969,-0.814165372595727,0.928903446614101,0.202652115547845,1183075
-0.347241854915511,-0.713701395496335,-0.281033532464089,1.77569540391702,0.219563205733329,-0.319728590945024,0.0990920583522498,-0.787554345168506,-1.49003825381301,0.422835168752197,-0.287649972737133,0.485749864361086,-0.643321885140262,-0.476880909929169,-0.548673055015568,0.71565849684556,-1.36932979939255,-0.0290763637740453,-2.64800209634287,1232870
0.738301545200129,-0.466234903706919,0.0819360085086256,-0.11485344506316,-0.722361355383296,-0.759285353570753,0.297676206062019,-0.187889906677062,-1.46902098331272,0.881067453918426,0.261869804190148,0.592657332465392,0.753640874637782,-1.10680972452168,-0.918844879137394,-0.317561298031631,0.0499311357988434,0.536842368594863,0.205158051556229,1279943
-1.60397004644515,-0.406174686160777,-0.298541122408036,-0.187254074460058,-0.615292754128087,-1.18551361725297,0.0980045632431769,0.809800838979742,0.19631899253858,-0.64299787261872,0.330437713068081,-0.923774712243723,-1.48853422497875,0.0413303913603903,0.551081503981524,-0.313173855233249,-0.129404593578433,0.996166735870761,0.439371107153293,1329352
-1.37603671622577,-0.714545246680354,-0.205026605097277,-0.124541671250788,-0.233687841719091,1.57817115502541,0.0951764681502005,0.00160513422414139,1.95974484209385,-1.12458760988438,-1.15561951101357,-0.135372739164613,-0.447657071602672,0.622958397224394,-0.345140288698217,-0.245106408858844,3.38402313925143,0.525802487498804,0.295334242482651,1330263
-0.578075999521888,3.06602812309936,-0.316606486020445,-0.0790953063066584,1.85756645460593,0.14157268798049,0.0824824254687239,1.42978890149712,0.945251123840424,-1.21969364146044,-2.3513580254713,1.69451928982352,0.655066831636685,-5.62438759980654,-0.435816072798603,-0.206047264557443,-1.03299951954318,1.91260562693644,1.00770531164843,1364384
