"mkm6d_ptv_original_shape_Flatness_250","mkm6d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm6d_ptv_wavelet.LLH_glcm_Correlation_250","mkm6d_ptv_wavelet.LHL_glcm_Correlation_250","mkm6d_ptv_wavelet.LHH_glcm_Correlation_250","mkm6d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm6d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm6d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ptv_wavelet.HLH_firstorder_Mean_250","mkm6d_ptv_wavelet.HLH_firstorder_Median_250","mkm6d_ptv_wavelet.HLH_glcm_MaximumProbability_250","mkm6d_ptv_wavelet.HHL_firstorder_Median_250","mkm6d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm6d_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptv_wavelet.HHH_firstorder_Mean_250","mkm6d_ptv_wavelet.HHH_firstorder_Median_250","mkm6d_ptv_wavelet.HHH_glcm_ClusterShade_250","mkm6d_ptv_wavelet.HHH_glcm_Correlation_250","mkm6d_ptv_wavelet.HHH_glcm_JointEnergy_250","sub"
1.35119706091473,-0.0602383733209115,0.8026535290703,0.160807795876215,-0.111919114159303,-0.350914119864356,-0.202844533165934,-0.370660837427621,-0.724895215999947,0.333638244177672,-0.126764684113715,-0.133307457275957,-0.519476492237585,-0.186193982689451,-0.164692740782761,-0.129115769611083,0.143028380497395,-0.563196496787009,-0.616251748010221,1085983
0.110236965876068,0.83913079839351,1.16576064017456,0.269057743539351,0.433680247869051,-1.05772886270409,-0.215666588351297,-0.338160373848123,-0.855709733452645,-0.623259121860081,-0.467065930314327,0.225292134623093,-0.726338009160725,-0.195297918221742,-0.155887420791233,-0.644245217858343,0.142709555362943,0.139794571829884,0.211986023926514,1125173
-1.53027357938603,0.0239409512553516,-1.1304094285342,0.119768695991846,-0.629196049707277,-0.745872278907821,-0.219638583614008,-0.386460121829915,-0.362257224951596,-1.48962582926771,-1.00111912908828,0.817889494321903,-0.490924059856642,-0.200758848093657,-0.845690533875101,0.171917651322949,-0.136241703560217,0.811149497181317,-0.842096413564705,1154608
0.884728474582034,-0.338667559133816,0.357647655559464,0.190159068417615,0.586151734962789,-0.260871187830611,-0.184463751041668,0.0508614463180933,0.683994691186295,0.00589367567066152,0.225630035628058,-0.289170487564419,0.386896107358994,-0.158623656508189,-0.704177972231683,-0.0296463060152168,-0.39931882248631,0.434937767147568,0.601825215244116,1181124
0.245789447239916,-3.05487053953204,0.409803687887566,0.0201150342201476,1.06659840130659,-0.493569692747377,-0.216637628732361,-0.288841695561692,0.0127695255047095,-0.186700654271927,-0.820366522618515,-1.07135789012045,-0.530084023711023,-0.205482990286255,2.38619050852052,1.4553960431536,-0.230086326521775,-0.499996840263545,-0.65710307684259,1183075
0.0380830206982791,-1.45756891398797,0.436349853242305,-1.69786070925847,-0.292123863051958,0.247463139999426,-0.206703415034089,-0.385250708922989,0.0025558759959776,-2.58344488100916,-1.06680987102004,-1.1359099373495,0.048311153411236,-0.164152734412683,-1.05912039395993,-1.49404901107006,0.13171399815629,-0.562447233371027,-0.415421427001868,1232870
0.194384973611451,-0.8178637587333,1.14380604126935,0.932590832108249,0.278238601379607,-0.328731869335855,-0.165489895310126,-0.383410095094674,-0.0243698198457459,0.283836654123178,0.227655302925916,0.726095874878769,-0.520328083937979,-0.165840310691287,-0.364276347554088,-0.152224497154168,0.118977335726934,-0.443336711857847,-0.282401735259498,1279943
-1.02730961234489,1.15506202808574,-0.198831727037101,0.560178989187362,-0.0710742684664104,-0.57155465257168,-0.208270787761277,-0.372318539777409,-0.206100669331595,0.645344633698898,-0.891717285818911,0.170867640357532,-0.638145366312078,-0.20203307190334,0.331949257348396,0.125270805312037,0.750587303728288,-0.748574414942423,-1.09904819915714,1329352
-1.32400921503537,1.1778187271771,0.101813601240973,-0.978862993147428,-0.150651329561408,-0.347794942894425,-0.182747431886678,-0.255100329608469,2.68788018463714,0.392162921189907,0.0972324932296192,0.608349608698512,-0.195971468111192,-0.152219133410111,-1.20887465759997,0.327626691167409,0.0807200297707309,0.726936690036728,1.1106028161692,1330263
-1.15899980052833,-0.0890868802584465,-2.22534712567582,-0.229778516138915,1.19162329938075,-0.453081316877284,-0.228394506604401,-0.389313446056818,0.603954819640314,-4.06770467320374,-1.1202261597415,-1.10886855233425,-0.706492062937471,-0.205562453090441,-5.0745791006973,-0.401288298797519,-0.0764955265746936,-1.84827775629334,-0.992572751897279,1364384
