"lemm_ctv_v42_241","lemm_ctv_m002_235","sub"
0.948571917812243,-0.585552466567175,1085983
-0.971770081968935,-0.322201983751685,1125173
0.736908735955925,-1.2166207948685,1154608
0.946252963159835,-0.668674253833968,1181124
-1.01535762269469,0.126514486914118,1183075
-1.01535762269469,-0.10736098081064,1232870
1.02200839380897,-0.231711617424131,1279943
-1.0128223240181,0.518564028436665,1329352
-0.970611080122198,-1.02708993763558,1330263
-1.01535762269469,-0.973714422497344,1364384
0.699828941473378,-0.741844504630613,1386095
1.02080454358871,-0.21111743847381,1458656
-1.01535762269469,0.034720634926229,1485662
1.01882301854864,-0.521650305309939,1497807
1.02200839380897,1.03787164985395,1501387
1.02200839380897,-0.959763408611202,1518948
-1.01535762269469,0.382447837817319,1526417
-1.01535762269469,0.473362977894293,1565177
-1.01535762269469,-0.577359002008608,1606693
-1.01535762269469,-0.0928817721233551,1612262
-0.940658756898443,0.642792604944071,1614566
-1.01535762269469,2.05387815846108,1644034
-1.01535762269469,-0.658165009352241,1668599
1.02082936254941,-0.188182659588725,1671370
1.02200839380897,-0.799793196118192,1684230
-1.01535762269469,-0.037201779971444,1692385
-1.01202153886878,-1.13568901512233,1720713
1.02200839380897,0.244767779265297,1738800
-1.01535762269469,-0.565657747996979,1740845
-1.01535762269469,-0.149156032541818,1742294
-1.01535762269469,-0.790067958666742,1767700
-1.01535762269469,-0.246965509083052,1768972
0.89775453161993,-0.519219424582103,1889409
-1.01535762269469,1.27112314664509,1915938
1.02185896106608,0.535712508054547,1916742
-1.01535762269469,-0.873873871795755,1919296
1.02200839380897,-0.581049240283921,1926770
0.933058941944981,0.564672098782686,1938156
-1.01535762269469,-0.0920966573811389,1938561
-1.01535762269469,-0.214742008684653,1966316
-1.01535762269469,-0.66242493070081,1967281
-1.01535762269469,1.89965662360988,1973544
-1.01535762269469,1.0817884446627,1975401
-1.01535762269469,0.590097342485818,1976407
-0.92552463836044,-0.694045666077475,1978972
1.02200839380897,-1.16785126915328,1979045
-1.01535762269469,1.24766650930063,1979422
-1.01535762269469,-0.596217705141789,1980052
-0.939084870682912,0.986025521630731,2001182
1.02200839380897,-0.480986130150667,2002465
-1.01535762269469,1.05545354284905,2004451
1.02200839380897,-0.572933913061326,2006164
-1.01535762269469,0.592892492258817,2007309
-1.01535762269469,0.1096801681588,2009915
-1.01535762269469,0.0736976286690676,2010259
-1.01535762269469,-0.380149420516745,2010554
-1.01535762269469,-0.353691927012476,2026671
-1.01535762269469,-0.530200964649193,2033049
1.02200839380897,1.75671758481467,2034136
-1.01535762269469,0.255292966804857,2040495
1.00006190171018,-0.569720943731744,2047354
-1.01535762269469,-0.372481026798282,2051378
-1.01535762269469,0.0129591713576047,2055667
-1.01535762269469,-0.908798391643767,2057358
-1.01535762269469,-0.0888959910266908,2059713
-1.01535762269469,3.16944734001783,2069079
-1.01535762269469,0.383738262763213,2070958
-1.01535762269469,-0.609457259383664,2072215
-1.01535762269469,0.365706337068363,2075832
1.02200839380897,-0.947935956456968,2075846
-0.952984525547899,0.042025675707418,2076301
-0.947585591805143,-0.636576653870302,2078198
-0.966222180436201,0.322460727104793,2078899
-1.01535762269469,-0.599445747646683,2085349
-1.01535762269469,1.84728289516081,2086044
1.02200839380897,-0.431626222409446,2091555
-1.01535762269469,4.49872317717644,2092954
-1.01535762269469,0.76905820051698,2096627
-1.01535762269469,2.43390413110303,2100050
-1.01535762269469,-0.476312862232547,2108003
-1.01535762269469,-0.480701372467742,2109902
-1.01535762269469,0.189628526136887,2110540
1.02178934574784,0.15056850623593,2116787
0.957522031268792,-0.197236332905596,2119177
-0.796322665053423,-0.796027624386168,2131601
-1.01535762269469,-0.537864226657165,2132424
-1.01535762269469,0.037031348093782,2132982
-1.01535762269469,-0.0948469470523185,2133204
-1.01535762269469,-0.266053393803633,2133380
1.02200839380897,0.516560927635415,2134220
0.926852801824286,-0.523959930901337,2135748
-1.00674600163162,-1.20574925005137,2137799
-1.01535762269469,0.271571377060032,2138375
-1.01535762269469,1.05466187619754,2138678
1.01559149296958,-0.972253246837432,2139733
-1.01535762269469,0.82007583384549,2141116
1.02200839380897,1.81945425260955,2144796
-0.997894485410369,-0.678092636693109,2145166
-1.01535762269469,-0.70297079252638,2145694
1.02142512269059,-0.365212533312721,2146138
-1.01535762269469,-0.498474760244018,2151024
1.02200839380897,-0.591436494982695,215131
-1.01535762269469,0.0428948500463517,2152442
1.02200839380897,-0.643558266435655,2157529
1.01746070180784,0.461462477864881,2158101
0.999903337613409,0.0095865923381263,2158329
-1.01535762269469,-0.737665605480214,2168082
-1.01535762269469,2.23392444996494,2172217
1.01072926959172,-0.418550828490141,2176530
-0.941878848328981,0.431815713690016,2176784
-0.863011138048284,-0.576163608072486,2181724
-1.01535762269469,-1.00496749335453,2183291
0.995677787981446,-1.5153391049849,2183356
-1.01251769236781,-1.06265238370225,2185290
-1.0034143005846,-0.252612207354483,2186951
1.00055092653915,1.08910418316251,2196212
-1.01535762269469,2.6074544075195,2199403
-1.01267864042447,-1.56031375650653,2200416
1.02200839380897,-0.928338544343086,2200813
-1.01260776979078,0.0481096492805458,2205389
-1.01535762269469,0.884165629849081,2212664
1.02200839380897,-1.13815263751585,2217034
-0.970638162035472,-0.279341322557512,2218615
0.921763773454317,-0.581384503903914,2219842
0.851051435233814,-0.272405524668746,2224150
-1.01535762269469,-0.062531743789569,2228399
-1.01535762269469,-1.01254381476437,2228400
1.01829869603675,-1.25944651229015,2234271
1.02200839380897,-0.286706101065707,2234422
1.02200839380897,-0.227001233420441,2237571
0.99132036891249,0.493273712288519,2244172
1.01419669281452,-0.168438696506621,2247869
1.02200839380897,0.316448269529122,2250648
-0.924803656862813,-0.481575060304588,2250836
-0.930155045845565,-0.802517039079763,2267382
-0.94708376475756,-0.993229104705387,2269346
1.02200839380897,1.2016732561233,2271329
-0.997509015490069,0.778889692932838,2274521
-1.01367275505743,-0.702771169497735,2276121
1.01887398455281,2.02941597978648,2278618
1.02155539413881,-0.97993884780332,2285214
1.02200839380897,-0.69159322098489,2286108
-1.01517722903287,1.47771468984651,2293123
1.0103911330724,-0.374837718309559,2294852
0.877701433005584,2.74732232145722,2294873
-1.01535762269469,0.122812724843829,2296332
1.02200839380897,0.238378317136921,2305114
0.973438546534619,-0.155634671840919,2305115
1.02200839380897,-0.1506263349081,2306459
0.996347757770483,-1.20677569491547,2306893
1.02017103718496,0.195267061641315,2317120
-1.01535762269469,0.0864360444909691,2319068
1.02200839380897,0.196212130004116,2321962
0.894467306346097,-0.85758565115885,2331869
1.02200839380897,0.846175483592091,2336735
1.00211329151004,0.0553095021252688,2339674
1.02200839380897,-0.331705015602344,2340155
0.940813061432873,-1.18387178658284,2340322
1.02200839380897,-0.0325900688241841,2350037
1.02016169902854,-0.230760287076916,2352038
1.02200839380897,1.32254208996636,2359944
1.02200839380897,-0.344928184619197,2381907
0.958391249075589,-0.522600976299142,2393207
0.98006817165856,-0.435198983239129,2395415
1.02200839380897,-1.03177886918702,2395943
1.02200839380897,-0.551672839252834,2401405
1.01048636377551,-0.213660048789849,2405144
0.891395911507145,-0.99395514491871,2414406
1.02200839380897,0.562357778060155,2419459
1.02200839380897,-0.508986305581119,2425694
0.996901863120936,-0.699944651753089,2426863
1.02200839380897,1.73430785238487,2430773
1.00108849175702,0.449117348622978,2439458
0.871847280710188,0.598322356973847,2443354
0.991288734341372,-0.832651323654241,2445526
1.02200839380897,0.68522144639827,2448298
0.987430800850002,-0.54999424496076,2453577
1.01356335332605,-1.06213172119884,2474709
1.02114656385275,-0.748690266159984,2480056
1.01713242080698,0.97373612618624,2480330
0.968578791017958,0.174633939549456,2487135
0.82431633356882,-0.800782284940564,2488660
1.02200839380897,-0.00649124015356554,2490180
1.01397878632299,-1.20831796893973,2493534
0.998790547467045,1.06237976187783,2498991
0.990575128864551,1.84341311023151,2500377
1.02200839380897,-0.0890575605992353,2504802
1.0073639326104,5.38332080524848,2510402
0.876438622468892,-1.1257531286862,2520618
1.01000228514266,-0.15642550570107,2559453
-1.01535762269469,-0.618546186466257,277752
-1.01535762269469,-0.326255031449237,308862
1.01476657147542,0.0684783411278554,58325
-0.957030627627614,0.720830019135773,92173
1.02200839380897,0.161022876669319,923666
1.02200839380897,-0.229544609454488,965005
-1.01535762269469,-0.272258133971398,983079
