"letm_prp_grady_243","letm_prp_m300_239","letm_prp_m003_237","letm_prp_skewness_231","sub"
0.0144457903070187,0.564760379524132,-0.430590979401667,-1.23906453836586,1085983
-0.622633652115959,0.230575953161634,-0.375660838247788,0.567697853920987,1125173
0.834975990418126,0.264234635051481,-0.0175420806172157,-2.61414355174556,1154608
0.427051911438459,0.578559578602662,0.402620728447764,0.322893788072468,1181124
-0.829944587787105,-0.402266190520408,-0.352212675633074,0.257245187102638,1183075
-0.940764325037752,-0.106463719259832,-1.04588580628628,-1.48373976680694,1232870
-1.06270408787232,1.45358313611855,0.189880906907986,2.39272456012848,1279943
-0.161192476394001,0.977470656507635,-0.284838504849863,0.317073878341491,1329352
-0.30966095086377,-0.0911204210195413,-0.71828994894351,-1.06714868518962,1330263
-2.79227921028363,-0.439813523641406,-0.364267120800987,-1.95245114282029,1364384
0.185568412632624,-0.0435123342045661,0.377319233278501,-1.29367821077953,1386095
-0.625635447747698,4.18935929584574,0.311050203105556,0.924109002631013,1458656
0.411871151752944,-0.936004748489663,0.305070158790057,0.49283917666489,1485662
-0.597880850125317,1.20095549418752,1.06358591651959,-0.666725962445656,1497807
-0.553397714317696,-0.600845847597558,-4.33134633644518,0.357279443839702,1501387
-0.325279696248168,-0.445586465333173,-0.601174232350035,-0.929690380598562,1518948
-0.387148236976393,0.534350123914811,0.740394165575809,-0.63575702159751,1526417
0.231871917651539,-1.73056729119394,1.00419735546698,2.64933980928049,1565177
0.546313249884352,1.00893235177048,0.286393458738565,-0.677996186456415,1606693
0.700666144209915,0.364326597617856,-0.492998533731347,0.99551044761114,1612262
-0.436831655907734,-0.199242340686255,1.42109933530916,1.17055963318209,1614566
0.314510151490923,-0.0599956668701978,2.36749162512709,0.799758766805431,1644034
-0.812571976904546,0.822141846559001,0.0709129865170531,0.90602845463452,1668599
-0.750881667022006,-1.09534127081749,-0.0188347103704998,-1.25587857399458,1671370
0.0813459339494161,0.190043578713125,-0.633827736282714,0.495630491944399,1684230
-0.536118489950434,-0.352885098016329,-0.286312235653219,0.406625723456181,1692385
-1.0524901511536,-1.21040070697969,-0.296262243408565,0.167213348178491,1720713
