"lemm_prc_v45_250","lemm_prc_grady_250","lemm_prc_m011_250","lemm_prc_m111_250","lemm_prc_m201_250","lemm_prc_m040_250","lemm_prc_m310_250","lemm_prc_eigen_min_250","lemm_prc_v7_249","lemm_prc_m110_249","lemm_prc_m210_248","lemm_prc_sphericity_248","lemm_prc_m004_246","lemm_prc_m021_243","lemm_prc_gradx_240","lemm_prc_m012_237","lemm_prc_skewness_230","lemm_prc_m030_227","sub"
-0.240663124382992,-0.0135989780343782,-0.19306421395496,-0.0460126477060913,0.0146885567922124,-0.474621623563152,0.0405462695559852,-0.0919210086988422,0.235564704803533,0.13831922264019,-0.00857054286491606,0.752428346435609,-0.533341007402694,-0.23023759091036,-1.44991173755037,-0.00889191801277651,0.507294424567809,0.204620687574177,1085983
-0.259601498697698,-0.103937198532617,-0.00506006766863168,-0.190608563478162,-0.0867229587631119,-0.451505827702081,-0.0185429102538998,2.31975401831939,0.235564704803533,-0.260151057498405,-0.0610644380442283,-0.22915037648958,-0.511343835185022,-0.170356288519643,0.267426081553634,0.0707362347250467,-0.300132584377928,0.18826283211679,1125173
-0.236515296675179,-1.11450208168299,0.47829245532629,-0.16498347493653,-0.0412407491911068,-0.33906423298144,0.258423882117951,-0.692530510638645,0.235564704803533,1.00616427248921,0.254891543220549,0.246330617990013,-0.525893055853962,-0.340582010547651,-0.740445062354904,0.0263133179203942,0.312479260071368,0.0302779326980083,1154608
-0.073616430357977,-1.0752422109945,0.0633611938375224,-0.129045259226459,-0.0368085234089312,-0.418634143990016,0.05558213586302,-0.0524380369314629,-0.0683457846550407,0.228192079197949,-0.0738391156031337,-0.378343480575766,-0.506754355041498,-0.166708584241847,1.2036688741003,-0.0257359461925626,-1.19849153812485,0.279409296536423,1181124
-0.259601498697698,1.30804991479104,4.42936661584519,-2.99133052727118,-12.4414080124497,7.02506413156025,7.53448596386513,-0.721845170832931,0.235564704803533,-0.133418229619548,-9.41039707211855,-0.408805587489532,1.76651986822592,2.89749367738365,1.27994790663466,9.43591622007582,0.765080723796808,-1.60356708367552,1183075
-0.259601498697698,-0.0753522493158035,0.218286824448206,0.0983355016502405,0.0473566025691479,-0.490120378925928,-0.0486854820500406,-0.670215041133041,0.235564704803533,-0.270043727131333,0.0310772653920307,2.90080149462826,-0.513890768844807,-0.181451123416648,-0.952921496007466,-0.00321210140835903,0.565301501152588,0.185296841366198,1232870
4.49717017766779,0.0340184509033835,-0.509024523122828,0.0103942037258557,-0.0416039995482296,-0.48280982037903,0.00721215633877186,0.929685090267187,0.235564704803533,-0.0750976945796732,-0.0774115441877595,0.815283813957202,-0.523458722186383,-0.214113180483493,-0.0796096284526344,-0.0387142292934054,0.558451123654257,0.249885607319157,1279943
-0.259601498697698,0.574981958167726,-0.621174809139299,-0.451197108470014,-0.305531390344478,-0.419108054583798,0.128622608711869,-0.444961491239649,0.235564704803533,0.303222123800108,0.336204800851043,0.165506582330942,-0.480791109037427,0.137690252820145,0.0548623081591859,0.0721244912878282,0.352912568246378,-0.0827923186061204,1329352
-0.259601498697698,-0.104994604318284,0.018500809847221,0.0305450885464164,-0.159535749191368,-0.414903737403127,0.23166642006428,-0.145826649269771,0.235564704803533,0.735313050182198,0.509439267533163,-0.0475781985332368,-0.54474707046442,-0.140082764143475,-0.84910731457635,-0.0309357418913305,-0.332243932729912,0.237420668622118,1330263
-0.259601498697698,1.0461371863879,-0.624069497743158,0.0622423307706383,-0.0420745966961105,-0.461746356260408,-0.0921084189099784,-0.716503807466087,0.235564704803533,-0.377038861745731,-0.0301455103996353,1.86277159134844,-0.536696261827818,-0.199638364164901,-1.00308585159879,0.119087286130011,0.992081641009787,0.180490468623614,1364384
-0.245795163202446,1.11222941808842,-0.267719938234095,-0.00113236038746209,-0.0445764026480751,-0.465890489281238,0.00486759461912876,-0.667360619984158,0.235564704803533,-0.0169088335407025,-0.126864814649104,2.42532154279121,-0.544986227274438,-0.287811225245048,-1.48714563225402,0.0208741132015216,0.235664221420821,0.236680161072049,1386095
-0.217541813218106,-0.139955151007252,0.235831806452854,0.114192402759127,0.264940264046516,-0.471397681535971,0.151763847231288,1.05022079496913,0.235564704803533,0.343358441018063,0.343858070084832,1.50395532758341,-0.537818380734455,-0.404652913987242,-0.731124386678852,0.0581880490579373,-2.26225699258159,0.0594118383932314,1458656
-0.259601498697698,-0.320520942791161,0.332434861997517,0.330012208670693,-0.0372160920465205,0.635411919196151,-1.7884875326787,-0.516206935592538,0.235564704803533,-1.38044763482601,1.22737340899808,-1.1589923777586,2.49503999236327,-0.649401209230465,-0.0347301570319972,-0.00612924481978311,0.396756054408081,-1.03803326839163,1485662
-0.121477538896457,0.219620517780623,-0.0680757453603953,0.28921406646119,-0.22892402408019,-0.490398450443096,-0.0894708653493806,-0.143621508474776,0.235564704803533,-0.386178108830384,-0.202580589840402,0.993334524415355,-0.521650790662942,-0.213916172785417,-0.355938344361665,0.0756214573192563,0.168080578948893,0.204825462089786,1497807
-0.25854732156276,0.0476223744253631,-0.357810472247582,0.161498154572837,0.0297024080057612,-0.477886043851719,0.0309932567291715,0.0288125112490216,0.235564704803533,0.154902786104031,-0.295016692775712,0.217254651493823,-0.357865246047953,-0.185586854861095,-0.58567899418001,0.398175074669696,0.150080758217327,0.229600821988725,1501387
-0.259601498697698,1.32742089180292,-0.559786170089031,0.150929976745684,0.0407144376138153,-0.439427293378082,0.114262994744098,-0.679423598092677,0.235564704803533,0.570041008409505,-0.286268791963531,1.63095511297952,-0.543874192285154,-0.198398949999186,0.131190610340762,0.0876055785508551,0.29033371681598,0.225346827655082,1518948
