"mkm8d_gtv_original_shape_Elongation_250","mkm8d_gtv_original_shape_Flatness_250","mkm8d_gtv_original_shape_Sphericity_250","mkm8d_gtv_log.sigma.2.0.mm.3D_firstorder_Kurtosis_250","mkm8d_gtv_log.sigma.4.0.mm.3D_firstorder_Skewness_250","mkm8d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_gtv_wavelet.LLH_firstorder_Mean_250","mkm8d_gtv_wavelet.LLH_firstorder_Skewness_250","mkm8d_gtv_wavelet.LLH_glcm_Correlation_250","mkm8d_gtv_wavelet.LHL_firstorder_Kurtosis_250","mkm8d_gtv_wavelet.LHL_firstorder_Mean_250","mkm8d_gtv_wavelet.LHL_firstorder_Median_250","mkm8d_gtv_wavelet.LHL_firstorder_Skewness_250","mkm8d_gtv_wavelet.LHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm8d_gtv_wavelet.LHH_firstorder_Median_250","mkm8d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm8d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm8d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm8d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,-0.237006729738132,0.438185041875027,-0.20899726553008,0.0139706996772567,0.757844149830723,-0.406443556756119,-0.691183356742474,-0.0876800250796461,-0.706800719684909,0.458281773023447,-0.29809947872751,-0.038475703472439,0.127988172751125,-0.101474400840885,0.923545594326147,-0.237227643491902,1085983
0.962137579248856,0.796438141055738,0.949164688345049,-0.240960916144786,-0.0220463724789518,2.70797305808673,0.075005660942817,0.511460956457103,0.857026927043473,-0.524490932674276,0.0541326881543213,-0.238402290690937,0.438444163546022,-0.100488225742605,0.209060155574365,-0.151794189843911,-0.100574512475727,0.247035724937966,4.21679952610198,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,-0.499857707059762,1.72728380721836,-0.376897923884211,-5.91357836570296,-0.649470173425648,-0.41454367910533,-0.481697066450183,0.571635028423246,0.456514285986712,0.605574888645846,-0.399314666399391,-0.56531094482101,0.199023470903818,0.935032010019482,-2.34846987621735,-0.35414573014676,1154608
0.623014364482949,0.822227092376877,0.413981154496069,-0.314083108267338,0.7157294442305,-0.372450981330639,0.577023152844744,0.237991635617385,1.43519603158914,-0.296176492921044,0.378514825773427,0.250162580473266,0.588266803992914,-0.387924308622839,-0.209991491317914,-0.30041089357316,-0.153886540749619,-0.181340910917371,-0.119747799441488,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,-0.500401487653115,0.670675311890534,-0.308351539189093,-0.131008595049493,0.643230705472054,-0.707123613982873,-0.603224006532446,0.323368234710492,-0.775004517955406,1.06157530157097,-0.211727955660542,0.176829954299119,-0.148398372485296,-0.288172342722509,0.865055836270545,-0.338864965782281,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,0.000518509145096607,1.19665001171465,-0.366189263881986,-0.47766363013291,-0.0854581704810363,-0.435282744573183,-0.763324111165593,-0.0525023066665788,-0.48426837233077,0.450788543941826,-0.0576937790262236,-0.209087812569946,-0.577956875510403,-0.240008254963259,0.0472827372410486,-0.325973234854485,1232870
0.753640874637782,0.738301545200129,1.17260163622685,-0.117487735481586,-0.744172052806609,-0.250370018063879,-1.12467880152812,-1.65559271027295,1.63889027522911,-0.575555875287778,-0.352498109422313,-0.959812202939788,0.498720151335371,-0.231111474019984,0.151536301335028,-0.402115508741337,-0.293335199519109,0.489309976957638,0.0293192197618256,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,-0.567809340938984,-0.472319581668138,-0.337682493051991,0.0351447430250287,-0.125303743843676,-1.27727435947929,-0.676479404435983,0.829726673612924,0.53407867761929,0.752538604817921,0.313844433744131,0.169407343040326,-0.363996935279678,-0.137649270115802,0.948008684910161,-0.338809893625652,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,-0.312991187090544,-0.189560130964887,-0.369160011697588,0.633689272912446,0.663207159154684,-0.217227690196768,-0.634531809664644,-0.204825084076851,-0.373581238359815,0.365420016185048,-0.314119357745711,0.31353605493206,-0.421934549773093,-0.199453203879221,0.533177481565525,-0.204036949844564,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,-0.548103854875648,1.11734333278001,-0.219586688221541,-5.60356378340014,0.631166871597963,-1.89485317145839,-0.790612990676488,-0.188448135342319,-0.358256118237597,0.779900258910443,4.11603774528068,-5.25839923740767,-0.00991248659154149,-0.0980655352714456,0.289559116255071,-0.354323599042299,1364384
