"mkm2d_ptv2_lbp.3D.m2_firstorder_Maximum_248","mkm2d_ptv2_wavelet.HHH_firstorder_Median_247","mkm2d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_241","mkm2d_ptv2_wavelet.HHH_glcm_ClusterShade_239","sub"
-0.419946303865676,0.0333855133739614,-0.628922818279492,0.239405986681778,1085983
-0.311000608244509,-0.662903686880531,-0.175884397475903,0.282247331970225,1125173
-1.64403622438761,0.0193089133797048,-1.31132840432351,0.237550923735504,1154608
-0.419946303865676,0.0958126334076863,1.37649212003545,-0.0494950708913018,1181124
-0.419946303865676,-2.7437346986673,0.325119083332151,0.542440050820399,1183075
-0.419946303865676,-0.163392268829131,0.175966110438564,0.195756483386591,1232870
-0.311000608244509,0.131144523611175,0.146814471360349,0.196081911191433,1279943
-0.419946303865676,-0.546776521161428,0.151545913016846,-2.16849481534608,1329352
-0.419946303865676,0.351356499762228,0.444549817451016,0.0622314038710696,1330263
-2.64874341048086,0.332390571219782,1.07500807112993,-4.34730335993164,1364384
-0.419946303865676,-0.260214834131102,-2.12393740091267,0.681408997948553,1386095
-0.158582845865045,-0.990028793423276,-0.290014934272561,0.295875566732276,1458656
-0.419946303865676,-0.485382201095114,0.655566992202767,0.145810784270388,1485662
1.42600664784058,0.120674913154686,-0.206910729664732,-0.185176146795546,1497807
-0.311000608244509,-1.23542434238081,-0.0645792429727789,0.244518864983482,1501387
-0.419946303865676,-0.387089342493141,-0.228537364763511,0.250398068153927,1518948
-0.311000608244509,-0.0182321353849006,-0.380925662054471,0.0433258748657128,1526417
3.92319524329543,0.843090860066251,0.267277659876287,-0.144226831931359,1565177
-0.158582845865045,-0.232340729187361,-0.650811084055063,0.243634496277281,1606693
-0.311000608244509,-0.25767560456454,0.180670462397936,0.192269484552191,1612262
-0.419946303865676,-0.306696840624728,0.03085388266646,0.0925831908231531,1614566
-0.419946303865676,-0.192088512523489,0.909019295780512,0.157915468341462,1644034
-0.311000608244509,0.0370034310749997,0.71387267908171,0.413110594093218,1668599
-0.311000608244509,1.35225235221888,-1.33009156562315,0.447232759930964,1671370
-0.419946303865676,2.31652459039549,0.484220644960898,-0.654425218053195,1684230
-0.419946303865676,0.618836854822239,0.66161408761697,0.140931511416954,1692385
3.02342609155918,0.0181736998266453,-0.365016770450653,-1.19150030574388,1720713
-0.158582845865045,0.323212533059811,-0.963391235029251,-0.0934173319649893,1738800
0.14339372755531,-0.338032311638907,-0.610312679361984,-0.41134434979722,1740845
-0.419946303865676,-1.36362060197174,0.218126927645039,-1.33347403072585,1742294
-0.311000608244509,-0.554051743485292,1.04377528827728,-0.304262710308698,1767700
3.46555296314064,-0.149017996544959,-1.01094138175892,0.199291683958993,1768972
1.21471930198096,-0.609919549724397,0.0348420068838062,-0.0906775505348928,1889409
-0.419946303865676,0.289833773777487,-0.922683899768561,0.185590808202695,1915938
-0.419946303865676,-0.108040413557763,-0.938761200753055,0.103528064373064,1916742
-0.419946303865676,0.0887983968719259,-3.24476854122111,0.118204287603516,1919296
-0.419946303865676,0.975950612146112,-2.0176484438661,0.169021625808801,1926770
0.640167279239969,-0.053795641937703,-0.891546833449707,0.0426563558623392,1938156
-0.419946303865676,-0.22942265978951,1.15279088338815,0.251196276774016,1938561
-0.419946303865676,0.851463856865303,1.5739857602115,0.158813008337256,1966316
-0.419946303865676,0.580057255590316,0.241404662621406,0.182223737611801,1967281
-0.419946303865676,0.313402786350794,0.613065138603176,0.553053906027441,1973544
-0.311000608244509,0.553002260120454,-0.218181481603371,0.069224187215797,1975401
-0.419946303865676,-0.00144538884460035,0.736333479052165,-0.0320394940552195,1976407
-0.419946303865676,-0.662997613431973,3.30476819703277,0.125795446723396,1978972
-0.419946303865676,0.93158186452157,-1.3973663530661,0.0936311061720272,1979045
-0.419946303865676,-0.423758516083494,-0.30902760074985,0.19498483702198,1979422
-0.419946303865676,0.228335838533498,0.386232909907104,0.33621382830045,1980052
-0.158582845865045,-0.585901723556777,-0.646524269606025,0.213330843955869,2001182
-0.158582845865045,-4.07352703198347,-2.29059124243835,4.98757931700512,2002465
1.15119044187893,0.137646755460378,-1.78484550835706,0.172105171415791,2004451
-0.419946303865676,1.82427205301639,0.31464806137441,0.0434926894113971,2006164
-0.419946303865676,-0.152343187455895,0.942948954313871,-0.0296570297974257,2007309
-0.419946303865676,0.27557110409588,-1.23181255725957,0.205837214940187,2009915
-0.419946303865676,0.696694351668688,-0.0743492210251456,-0.0135155802147601,2010259
1.24050876754904,0.195406171108904,0.176528408144633,0.118847774430818,2010554
-0.419946303865676,-0.856837756097607,1.07623901060781,-0.0516625851314593,2026671
-0.419946303865676,0.0333962012188266,-1.16182906289442,0.678364634393488,2033049
-0.419946303865676,-0.552145892048276,0.845245358483742,0.148133534053781,2034136
-0.419946303865676,1.23289034898505,0.746716793988192,0.0850382774713504,2040495
-0.419946303865676,-1.49041664005029,-0.894250817449406,-1.37600945671836,2047354
-0.419946303865676,0.290952240932202,0.398008342789843,0.101318159947074,2051378
-0.419946303865676,-0.297965415248412,0.374199285740404,0.0535244855445586,2055667
3.12398149382174,-0.0543229258154989,0.245289031104496,0.148723570872579,2057358
1.94921117717801,-0.15315662731266,0.139728895145454,-0.214196320317652,2059713
-0.419946303865676,1.60378937715433,-0.339265113053382,-1.06647146667874,2069079
-0.311000608244509,-0.00641279557782257,0.486007838238839,-0.026533529384694,2070958
-0.311000608244509,2.03877115474114,-0.757107214250605,-0.00668241147260809,2072215
-0.419946303865676,-0.0105184331581501,0.916431279041847,0.20689998517023,2075832
-0.311000608244509,0.0607545797028134,0.688922958859496,-0.16266725237497,2075846
-0.311000608244509,0.0357955654735315,0.283932056462759,0.0316692998108552,2076301
2.08546667648086,-0.374178122335971,0.454318993513934,0.217976460032926,2078198
0.14735824884211,-2.48794950204053,0.518320336906472,1.97633509168398,2078899
-0.419946303865676,1.32169685356145,0.816140646874657,0.156835268045115,2085349
-0.419946303865676,-0.044839885654253,1.13523986821871,0.0534639788898582,2086044
0.0871551070150616,-0.256006732371777,-1.68815790573562,0.202540570240991,2091555
-0.419946303865676,-0.0746226973971137,-0.26137881817674,0.20960557945254,2092954
-0.311000608244509,0.00448830025112669,1.16363767913508,-0.00194869732598059,2096627
-0.419946303865676,1.47424470363988,-1.20645477778191,2.18547487027891,2100050
-0.311000608244509,-0.743043399083293,-0.982119509880041,0.166776533105949,2108003
-0.419946303865676,-0.273558576824375,0.206565128357974,0.0210915239084632,2109902
-0.419946303865676,1.04600924551199,-0.294825585791655,0.14924387222252,2110540
-0.311000608244509,0.842582700474178,1.18017020888757,1.12538596009268,2116787
-0.419946303865676,0.145835845437728,0.148575159470847,0.27059461420927,2119177
-0.419946303865676,-0.317887039495195,-0.201931299840665,-0.425563466103592,2131601
-0.311000608244509,0.567896790131152,1.93029768812709,0.351753075934264,2132424
-0.158582845865045,-0.371922974421091,-1.74706064543862,0.233628469264552,2132982
-0.311000608244509,0.464893033072719,0.23624104976991,0.105472437900272,2133204
-0.311000608244509,-1.46376441822763,2.66733147148986,1.86612795287196,2133380
3.71773731667212,-0.958029917127232,1.45310393996974,-0.981786947911869,2134220
0.034357215618155,-0.566190630881332,-1.2586082352331,-0.064127836380742,2135748
-0.311000608244509,1.1632782525128,1.49561575076909,-0.0083218610745977,2137799
