"mkm8d_gtvper_original_shape_Flatness_250","mkm8d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm8d_gtvper_wavelet.HLL_glcm_MaximumProbability_250","mkm8d_gtvper_wavelet.HHL_firstorder_Mean_250","mkm8d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm8d_gtvper_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm8d_gtvper_wavelet.HHH_firstorder_Mean_250","mkm8d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm8d_gtvper_lbp.3D.m1_glcm_ClusterShade_250","mkm8d_gtvper_lbp.3D.m1_glcm_Correlation_250","mkm8d_gtvper_lbp.3D.k_firstorder_Range_250","mkm8d_gtvper_lbp.3D.k_glcm_ClusterProminence_250","mkm8d_gtvper_wavelet.LHH_glcm_ClusterShade_249","mkm8d_gtvper_wavelet.HHH_firstorder_Median_249","mkm8d_gtvper_lbp.3D.m1_firstorder_Median_249","mkm8d_gtvper_lbp.3D.m2_firstorder_Skewness_249","mkm8d_gtvper_original_shape_Elongation_248","mkm8d_gtvper_log.sigma.2.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_248","mkm8d_gtvper_wavelet.HHL_firstorder_Median_248","sub"
1.31168292717136,0.283271159468999,-0.792221068314203,1.05204583431774,-0.735746921959524,0.262174756011265,-0.352390771086789,0.242433778268844,1.00873886335177,-0.613251662152331,0.52199992995827,-0.139225417456444,-0.127225128536487,0.404584960647432,-0.0934662951741725,0.524030754850558,1.02769013153375,-0.0144035687184093,0.161342204450887,1085983
-0.684619025977092,0.486229913979063,-1.18702719808663,0.461255596896793,-1.0335451858368,0.891703502085836,-0.641537552621649,0.143385625496568,0.301324688855595,-0.379374673577717,0.854159797820865,0.5607488530954,-0.0750709711774372,-1.21394559830933,-0.0934662951741725,0.404182913785443,0.903315011727641,-0.222112652754852,0.649527826774585,1125173
-1.6945783928603,-2.1537236094418,1.01440630340977,-0.594950379387562,-0.0402821892636218,0.277733810056478,2.13202029129607,-1.6523429457995,-1.29512031373038,0.600535191975548,1.46903102091538,0.989384224920911,0.432839786419995,2.45895998657729,-1.26382686083318,-4.48414526627476,-1.09125817683295,-0.255387881328124,-0.885466702655801,1154608
0.978025873237056,0.761250415190252,-0.602957284710713,-0.179278696805477,0.522323603037173,-0.0667943553197747,-0.467016817836803,-1.29662581437501,-0.120045345523522,1.425138201464,-0.769047613516891,-0.605103653643136,-0.168952084053714,0.159777828762167,-0.873706672280159,0.391517451292589,0.128547106063381,-0.29186654208511,0.184757693318594,1181124
0.612247159021528,1.36399662011909,-0.459875547848893,-2.83979730040181,-0.747249613136226,0.108329555879784,2.25882684850234,0.699940445632491,0.261578983773724,0.514562321155769,-0.446692342052147,-0.198288443432193,-0.166317374430479,2.63891369153723,0.296653893378829,0.0252373117921107,1.3884677017123,-0.226692803735821,-1.29397617223986,1183075
0.174462190666563,-0.625738594163086,1.4954108812246,1.710840308138,0.1090747149467,-0.219760773306935,1.57846871727527,0.513626729932638,0.606891396232033,-0.500625312403306,0.419578724973913,2.47501998932776,-0.158683526078468,3.32857112088909,-0.873706672280159,1.0574399143756,-0.515882743954256,0.592462471932069,1.12471620960139,1232870
-0.314533799260688,-0.270737433855031,-0.842229571528144,1.476155003536,-0.481959041298352,0.754849514234034,-0.544862671700853,0.0169068670945546,0.434056437179369,-0.176515149195254,0.21954725060091,0.240393914235187,-0.0513169586095396,-0.752779408848272,-0.483586483727092,0.991789037257646,0.0607759317154871,-0.249665954269233,1.20758393995739,1279943
-0.906227840114156,-0.295551722247581,-0.673627813171052,-0.472458747852598,-0.663719343420074,0.151237937671851,-0.228309944488959,-0.0688316141277246,0.911694773239036,-0.955864125618988,0.864249662371645,0.494564520917739,-0.00587724550490816,0.522511633229523,-0.873706672280159,-0.996181349071673,-0.201139121923733,-0.197809128410279,-0.333330053508989,1329352
-1.04583905399901,-0.0460326105925793,-0.436052564681049,-0.0545084747730273,-0.0490250711148088,-0.580384975277755,-0.206738198723526,-1.00690623890848,0.194409909793151,0.755736320846312,0.0438475912006385,1.33952637983166,-0.0361557754215965,-0.289403447583721,-0.483586483727092,-1.72533204558822,0.300674203552877,-0.279601194138731,0.12945236713068,1330263
-1.81078084550867,-2.88229419729697,0.446262160201336,-1.26771819675883,-0.551884434568688,0.189713914736693,1.84807841828758,-1.41568558036059,1.26606685170206,-0.526409533139016,-2.5381009090266,-1.49229999300265,-0.151847024059072,2.55105883638557,-0.873706672280159,-3.29678028482605,-0.778798785706111,-0.197191763086723,-2.05064394692859,1364384
0.629068428428744,0.497635973331256,-0.590703723304891,-0.614081444117839,-0.433805311171657,0.00399394493599345,-0.123627458737926,0.830318480115688,0.642220374468332,-1.0241980228852,1.18374389528283,3.49308457873131,0.0421628759441339,-0.801079557569887,0.68677408193182,-1.03174187253532,0.550834506291019,-0.269529136498857,0.271896877503054,1386095
-1.12689880153666,0.380047896901057,-1.05387052868463,-0.0513328994169946,-0.985138242435467,0.987274703047153,-0.594539327360483,1.13501864814787,-0.57885497843196,-0.524666931337676,0.671435043123251,0.328564208907586,-0.141186417416075,-0.656359119637425,0.68677408193182,0.0457426584879968,-0.929661778444626,-0.262840389536079,0.615564852602604,1458656
1.51968160629526,-0.16752576845127,1.38288252788172,-0.36277665126621,-0.0984607116606153,-0.608608104800741,0.112097155364581,0.572103771581781,0.0838824561017292,0.312817365512358,0.82219756795471,-0.535167588019282,-0.197111956204895,-0.0304414256383173,0.68677408193182,-0.544964411960033,0.705670136509656,3.00539433380347,-0.199191357849645,1485662
0.567426327208087,0.881913899452881,0.282420548806092,0.346810707845094,-0.121885245802892,-0.340053947937993,-0.293152089928043,-0.455378716775929,-1.09952773549481,1.91735379283141,-0.316601933157864,-0.848654772264399,-0.0739009971991697,0.435643577676018,0.296653893378829,-1.17378131711659,0.275885909030906,-0.18501004674482,0.538274844312446,1497807
-0.0310849832723612,0.239742114634453,-0.272035652567169,-1.37233913232991,-0.584872418443689,0.235626000389573,0.484679467958722,0.307027510795078,-0.770303921931415,-0.754666347788039,0.288993896454324,-0.780836180125952,-0.13620903508796,0.825648375339679,0.68677408193182,0.0739324466957899,0.100023363668544,-0.0562184122273508,-0.960831782962559,1501387
-0.502271961202471,-3.02698001119916,-0.687928767799379,1.60402941548176,-1.01712750756988,0.779841957348243,0.0804351305246426,-2.54514634522193,4.57244371401913,-0.983043278854564,-0.687072884814307,-0.150003935422996,-0.671260166099308,-1.733824162443,-4.77490855781011,1.5963530858465,-1.34544525662363,-0.158296578748827,2.10805143792856,1518948
