"mkm9d_ptv_original_shape_Flatness_250","mkm9d_ptv_original_shape_Sphericity_250","mkm9d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm9d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm9d_ptv_wavelet.LLH_glcm_Correlation_250","mkm9d_ptv_wavelet.LHL_glcm_Correlation_250","mkm9d_ptv_wavelet.LHH_firstorder_Median_250","mkm9d_ptv_wavelet.LHH_firstorder_Skewness_250","mkm9d_ptv_wavelet.LHH_glcm_ClusterProminence_250","mkm9d_ptv_wavelet.LHH_glcm_Correlation_250","mkm9d_ptv_wavelet.LHH_glszm_SmallAreaEmphasis_250","mkm9d_ptv_wavelet.HLL_firstorder_Skewness_250","mkm9d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm9d_ptv_wavelet.HLH_firstorder_Mean_250","mkm9d_ptv_wavelet.HLH_firstorder_Median_250","mkm9d_ptv_wavelet.HLH_glcm_ClusterShade_250","mkm9d_ptv_wavelet.HLH_glrlm_LongRunLowGrayLevelEmphasis_250","mkm9d_ptv_wavelet.HHL_firstorder_Median_250","sub"
1.35119706091473,1.07962102283098,-0.0032872994359082,0.157128933193071,0.817391748575129,0.235192466031725,0.547888005643443,-0.998987017450381,-0.263821939650413,-0.0925629856574558,0.0183057833395863,0.78479197340188,-0.516904566275476,-0.384999824312127,-0.780343300692953,0.252564374788725,-0.385387280106488,-0.0809380899004711,-0.122311842676239,1085983
0.110236965876068,0.510187462944375,0.861993801643582,-0.37987291958429,1.18682769246671,0.320362395521685,0.785721945722082,-0.269458950218802,-0.268692734373178,0.40427869495162,0.359563844362563,0.751440943998779,-1.01016577674286,-0.362217787241014,-0.870286741823396,-0.684781829038288,-0.417260575201655,-0.172140005308406,0.113411502016345,1125173
-1.53027357938603,0.0441565856017556,0.0448212231000787,1.03088005312844,-1.13019209247058,0.0932906235196515,-0.525759419793297,0.144123621891146,-0.144347888371201,-0.668780490045187,-0.397192319819757,1.23211385602752,-0.751039317046158,-0.394883075409978,-0.224046086170714,-1.23438597822107,-0.111351271636037,-0.215252927130165,0.794552272041996,1154608
0.884728474582034,0.769919787907309,-0.447515263230427,1.13471230430451,0.419301025289882,0.167902794918744,0.329895146084079,-0.994851250343796,-0.229713974555447,0.613945453043094,-0.462796988613973,-2.48785640449162,-0.0959223230488159,-0.0585110160254959,0.552216110981755,-0.0149712003159263,2.12093916799936,-0.554257062946877,-0.245587055070431,1181124
0.245789447239916,0.072740298126473,-3.10330833769251,0.757871863763847,0.407711452966427,0.0332091277722126,-2.00312694340069,-0.494066888996145,-0.236776515719653,1.12312869005775,-0.198519731291595,-1.15472113657594,-0.490378897100549,-0.344078719562994,0.207318083798979,-0.191018888758771,-0.228430494033878,-0.272233759246039,-0.978064561775957,1183075
0.0380830206982791,0.761206300343238,-1.57676238835493,0.73217211986891,0.478484795116445,-1.67001687841763,-1.08410134684925,-1.02238496745194,-0.266666418896179,-0.268057524549351,0.177422795707915,0.904930049571567,0.26605107350632,-0.390458416983745,-0.0847530080020829,-2.74513985483142,0.058167666330683,0.289504399955237,-1.21431192537275,1232870
0.194384973611451,0.587059051524983,-0.702008312747531,-0.907156917493892,1.12258244188475,0.978954226099058,0.753807563430073,-0.308183588646859,-0.246989610027822,0.287833025351067,-0.348515085631748,1.7065127640259,-0.257197729024755,-0.387026737173706,-0.12537961268392,0.197543206391184,-0.399151872397805,1.17044534309606,0.658127695092426,1279943
-1.02730961234489,-1.52655546141733,1.11971064038852,0.596230701366943,-0.154593204184977,0.549755668312154,-0.461211232260997,-0.505945035299926,0.149274643450987,-0.107980037686945,1.29770092341523,0.177368954032064,-0.573785937916936,-0.384452468979196,-0.235697644881929,0.602947662141543,-0.33069427112271,-0.377419926863794,-0.00300335215246715,1329352
-1.32400921503537,-1.35326708521692,1.08729855060382,-1.31728667264545,0.148315977704039,-1.00405329020404,1.35433567186711,-0.0458869478584421,-0.0751328905129186,-0.137945636907752,-0.381725636308163,-0.430445566250678,-0.238567772852426,-0.286807568855758,2.76548536895138,0.421474950081024,0.477877532008235,-0.241767479989384,0.671318283998962,1330263
-1.15899980052833,0.718312666393672,-0.0803861329933938,0.0538628573124528,-2.15674946742386,-0.352705334140291,0.463163960410927,0.512209644189716,0.123483963729561,1.21361147573102,1.6368380223394,0.559972644236808,-0.678616695284159,-0.39736948779329,1.88694492991812,-2.58673925826253,2.89260912155015,-0.382302532019024,-0.49622333488581,1364384
