"lemm_prc_v43_250","lemm_prc_v30_234","sub"
-0.987277871704285,0.309701820411544,2001182
1.38510108517909,0.375942670475015,2002465
-0.987600571547417,-4.06917009929353,2004451
0.812660951069326,0.375942670475015,2006164
-0.987600571547417,0.369406957010094,2007309
-0.987600571547417,-0.00688729587689105,2009915
-0.987600571547417,-4.0486607077377,2010259
-0.987600571547417,-4.03915794548438,2010554
-0.987600571547417,-0.591035359346524,2026671
-0.987600571547417,-4.02256436686283,2033049
1.172734797703,0.375942670475015,2034136
-0.987600571547417,-4.09281016637015,2040495
0.689918110379424,0.26086077673688,2047354
-0.987600571547417,0.375942670475015,2051378
-0.987600571547417,0.316683021927912,2055667
-0.987600571547417,-0.272610681788539,2057358
-0.987600571547417,-4.18207520696783,2059713
-0.987600571547417,0.254506256938449,2069079
-0.987600571547417,0.152938047318496,2070958
-0.987600571547417,0.360142375870087,2072215
-0.987600571547417,-0.372537095727317,2075832
1.16673533466619,0.375942670475015,2075846
-0.987600571547417,0.375942670475015,2076301
-0.984201418373279,0.233361919426091,2078198
-0.987600571547417,0.36599600378086,2078899
-0.987600571547417,-0.811982851363559,2085349
-0.987600571547417,0.167355282668258,2086044
1.38468168728311,0.375942670475015,2091555
-0.987600571547417,-0.483873477130884,2092954
-0.987600571547417,-0.994432291401406,2096627
-0.987600571547417,0.104678206663694,2100050
-0.987600571547417,-0.4866295226236,2108003
-0.987600571547417,0.369910589707744,2109902
-0.987600571547417,-1.2782822951003,2110540
1.105165591809,0.374670015753492,2116787
0.825733868710693,0.233157018791967,2119177
-0.972834851678073,-0.190593947493216,2131601
-0.987600571547417,0.151177339709071,2132424
-0.987600571547417,0.364262646741044,2132982
-0.987600571547417,0.230162447413347,2133204
-0.987600571547417,0.374293894471831,2133380
0.957841123136666,0.375942670475015,2134220
1.16876662610988,0.129309099022457,2135748
-0.987600571547417,0.35720818166576,2137799
-0.987600571547417,0.315097500451345,2138375
-0.987600571547417,0.21913995492123,2138678
0.787080314308495,0.357429452794804,2139733
-0.987600571547417,0.170351633328916,2141116
1.38858315821519,0.375942670475015,2144796
-0.987600571547417,0.373441966673909,2145166
-0.987600571547417,0.375942670475015,2145694
0.976636623903154,0.375942670475015,2146138
-0.987600571547417,0.356097345946105,2151024
0.985739529861335,0.375942670475015,215131
-0.987600571547417,-0.280209739790009,2152442
0.697457777372485,0.375942670475015,2157529
1.06387186325027,0.375942670475015,2158101
1.05877529612561,0.366728545384052,2158329
-0.987600571547417,0.375942670475015,2168082
-0.987600571547417,0.311829462569531,2172217
1.06292452874933,0.367786971672192,2176530
-0.975758611134789,0.375942670475015,2176784
-0.987600571547417,0.368751670253247,2181724
-0.987600571547417,0.184447131730988,2183291
0.519121845510662,0.375942670475015,2183356
-0.987600571547417,0.375942670475015,2185290
-0.98658352239077,0.0624617649235076,2186951
1.13062523336759,0.33870996943629,2196212
-0.987600571547417,0.211378734607338,2199403
-0.987600571547417,0.375942670475015,2200416
1.10340532593843,0.375942670475015,2200813
-0.987600571547417,0.365752344340618,2205389
-0.987600571547417,0.375942670475015,2212664
1.38026131570406,0.375942670475015,2217034
-0.986508219990308,0.325648570713759,2218615
0.682842020778546,0.145576299207005,2219842
0.188950349158891,0.261588379383569,2224150
-0.987600571547417,0.375942670475015,2228399
-0.987600571547417,0.375942670475015,2228400
1.06660524520301,0.375942670475015,2234271
1.22137311532899,0.375942670475015,2234422
0.949596271120075,0.375942670475015,2237571
0.503099524625659,0.273000391823742,2244172
0.647849057720378,0.375942670475015,2247869
0.802500553374282,0.375942670475015,2250648
-0.987600571547417,0.375942670475015,2250836
-0.987600571547417,0.370370632475232,2267382
-0.986878193992654,0.187008869504152,2269346
1.16902626053172,0.375942670475015,2271329
-0.987600571547417,0.375545567671223,2274521
-0.987600571547417,0.375435699769917,2276121
1.25214748234734,0.326660672327845,2278618
1.37315927181687,0.373607691368437,2285214
1.09657659978586,0.375942670475015,2286108
-0.987600571547417,-0.33459412453958,2293123
1.08924316544137,0.358637698833304,2294852
0.597991265309117,-0.0604258754057719,2294873
-0.987600571547417,-0.250196860345876,2296332
1.26613931850553,0.375942670475015,2305114
1.00640760105759,0.306441829458276,2305115
1.03508758511263,0.375942670475015,2306459
0.867011789714115,0.375942670475015,2306893
1.17336587956695,0.367437280271021,2317120
-0.987600571547417,0.155756614011441,2319068
1.35957845943229,0.375942670475015,2321962
0.993973989102172,0.354561965216578,2331869
1.01423288994326,0.375942670475015,2336735
1.05116764683646,0.338082394492119,2339674
0.801988595277315,0.375942670475015,2340155
0.959447360459857,0.209033440625737,2340322
1.03744858972342,0.375942670475015,2350037
0.961139311801511,0.375101424133669,2352038
1.06996196850599,0.375942670475015,2359944
1.04525372940046,0.375942670475015,2381907
1.12764298312209,0.246541264020573,2393207
0.96580030462269,0.311170778044906,2395415
1.077960985533,0.375942670475015,2395943
1.11818746536746,0.375942670475015,2401405
1.09007548727414,0.36527294898388,2405144
0.760732540393392,0.0327956192592761,2414406
1.29278874822858,0.375942670475015,2419459
1.04238691124019,0.375942670475015,2425694
0.923194027915799,0.31560030533281,2426863
0.91317355833745,0.375942670475015,2430773
0.938912609953356,0.332766751972522,2439458
0.792864313650656,0.176209817139631,2443354
1.00551848418776,0.329387748709595,2445526
1.09877258593199,0.375942670475015,2448298
0.916586662803254,0.293156966586034,2453577
0.872795576542676,0.368988230723532,2474709
1.30513419117635,0.375942670475015,2480056
1.01362049957138,0.375942670475015,2480330
0.841864332133164,0.283617897653119,2487135
0.630783103477622,0.152923368557949,2488660
1.09044857192448,0.375942670475015,2490180
0.983617035648182,0.365016959218695,2493534
0.612267361292426,0.368434802765669,2498991
0.947799782958001,0.320365583955369,2500377
1.24109152418614,0.375942670475015,2504802
1.00036586176437,0.3369427612968,2510402
0.692159494120675,0.0989608475507485,2520618
1.06852679624083,0.361494850378617,2559453
-0.987600571547417,-4.19034247034892,277752
-0.987600571547417,0.0384568705932925,308862
0.989890077177615,0.345142753406157,58325
-0.987600571547417,0.347942769989492,92173
0.870812931208287,0.359804032763162,923666
0.993608349071723,0.375942670475015,965005
-0.987600571547417,0.254342790691824,983079
