"mkm8d_gtvper_wavelet.LLL_firstorder_10Percentile_250","mkm8d_gtvper_lbp.3D.m1_firstorder_Skewness_248","mkm8d_gtvper_log.sigma.3.0.mm.3D_glcm_DifferenceEntropy_226","sub"
0.184746943951345,0.554347615964832,-1.10987037315976,1085983
0.351258898167463,0.558762436205634,0.794490705129531,1125173
1.28526444622009,-3.23435052704579,0.379632974014551,1154608
-0.340652079569139,-1.52405435001406,1.00647119417665,1181124
-1.84252464767368,0.611086007050037,0.235582873422118,1183075
-0.477612770091252,0.767872255166378,-0.785584177071871,1232870
1.09246390336281,0.302284786734552,-0.247887160203814,1279943
0.0584698125162329,0.772279502654232,-0.39768902226129,1329352
-0.029085459658763,0.000255514687966349,0.834800777913398,1330263
0.638549762111522,0.893983414100928,1.07669688467254,1364384
0.943003839899064,0.481535921502525,1.75779429754858,1386095
0.346211799388595,0.267509119169207,-0.518056584728775,1458656
-1.54033371002285,0.270258459727724,-1.90484174361506,1485662
0.235072099846607,-1.76370781433025,0.523110128972764,1497807
0.853481159209426,-0.190652921562665,-0.0796350746879651,1501387
1.53484708764901,2.00575430901486,-0.610640795265353,1518948
-0.321836646644991,-0.466523565010227,0.774997299196784,1526417
-0.974211316708838,0.636103782642888,0.0442415154935607,1565177
-1.63263879001781,-1.6935080302336,-0.403839791914387,1606693
0.524827665163603,1.22207062208311,0.206282745307425,1612262
0.0502359038117756,-0.314369066892717,0.856694931595445,1614566
-0.471883156356083,1.94836336790152,-0.0897485609423079,1644034
-0.866703109281611,0.542208351978199,-0.795812232405811,1668599
1.07012843700953,0.634773865601238,-0.000585026013647532,1671370
1.08607808000591,-0.366040118168479,-0.102243486914296,1684230
-0.378838001536161,-0.266838854667716,0.529167031440961,1692385
-0.265756046260776,0.208302991216374,-0.115631508665995,1720713
0.965521545271178,0.472280575573921,-0.329107705543829,1738800
-0.394686830015802,0.730408557055059,-0.994578098561568,1740845
-1.01573198220974,0.146588242469582,0.143519391438351,1742294
-1.10227829565029,0.904284922972157,0.298253736180083,1767700
-2.27757623690928,-3.92654314196547,0.473073766764858,1768972
-0.144812795989071,-0.863400370467705,0.465079137206937,1889409
-1.16715281005724,-1.79712182085119,1.01325013444784,1915938
0.697301913290714,0.230046112514134,-0.735291565446403,1916742
-0.353967799246527,0.290870726556558,1.40769873763777,1919296
1.35683658355521,-0.0213679478272304,1.38459033467754,1926770
-0.610062502519351,-0.253301576171131,0.742790502907891,1938156
-1.22372731343705,0.872546520545026,-0.46110675383133,1938561
-1.26230998493464,0.688832019634202,-0.134385666548162,1966316
-0.164281048672254,0.33676781772298,0.318384888124972,1967281
-1.64493700850674,0.16576200042502,0.645556998893072,1973544
-1.74227437358055,0.898334332798102,-0.117281866844831,1975401
-1.42461356020147,0.326984744701412,-0.557698686094924,1976407
0.619069983895153,0.471243741106686,0.556555059692723,1978972
-0.877427753504553,1.53914974284628,0.427289484519077,1980052
-0.039162911294753,0.5146485078955,0.0668388773078816,2001182
1.94866145824931,1.14629578196854,0.756178024347527,2002465
-1.92585072714241,0.449599865988931,0.471840289664308,2004451
1.11630426536376,0.62704799062977,-0.0931575235620486,2006164
-0.858552726794114,0.30343409622166,0.336220659122282,2007309
-1.26802142900573,0.893649282944059,-0.565307755025987,2009915
-1.9247039026919,0.115222439628785,-1.16241815938044,2010259
-1.99127283997014,-1.04916930326629,0.80896343031205,2010554
-1.17825277987848,-1.19596053773542,0.680140672625487,2026671
-1.91809017886557,-0.0484261869224367,-0.427223360597748,2033049
0.707690011944661,0.634758769883279,-1.06454010649341,2034136
-3.62351986655698,-3.71333323655412,0.339484731794767,2040495
1.2379204033817,0.0188140699253835,1.7579772185171,2047354
-0.0702503251705263,0.755884324236408,0.377349566230913,2051378
-1.28031727459077,0.413537252447018,-0.0644834843310581,2055667
-1.04057126895154,-0.557759386855381,0.362046995671351,2057358
-1.87622110327622,0.584207524231621,-0.64858618345959,2059713
-1.87622374736913,2.8333389038183,-1.72892677582179,2069079
-0.632008066864722,0.093558534671085,-0.851837518634233,2070958
-1.28223119107199,0.231431110145562,0.138832787581798,2072215
-2.19323404609581,-1.78189565802546,-0.440128994243147,2075832
0.63480396382647,0.257844214292305,0.30291456829298,2075846
0.426220830406741,0.298588509830447,0.576573936601362,2076301
-0.820482941523242,-1.75579150555057,1.14314417089124,2078198
0.41468092420411,0.81894261052248,0.902578391699116,2078899
-0.630293067526828,0.403222325192122,-0.484314061066549,2085349
-0.59837059487319,-0.0417986858539825,0.0683547929001349,2086044
1.3497697367816,0.395384256379026,-1.08764063947202,2091555
-1.70303918741156,0.457360652083834,-0.988427172840586,2092954
-1.72088701792622,-2.82991815992312,0.944530452592373,2096627
-0.565777268390945,1.42816720447094,-0.0178959643747572,2100050
-0.965245468849892,1.44760890922904,-0.646069106820527,2108003
-0.793706687233861,-0.335453375906622,-0.26484761897547,2109902
-0.839753768602696,-0.460846142880963,0.758584011654155,2110540
0.723681689238538,0.329811494367376,-0.332365790566552,2116787
0.0964584444740349,-0.626683030395203,0.655112208471068,2119177
-0.311984688675898,-1.81500040407197,2.18358042533417,2131601
-0.541269713613106,0.805809196534196,-0.0291198446259664,2132424
-0.59681539366304,0.357796309325485,-2.08630443219197,2132982
-0.541706192334539,-0.548612451239496,-0.569389673839974,2133204
-0.332462374674307,1.30641866283635,-0.0702866691252004,2133380
0.552603861152644,0.755196016975303,-0.219959624749468,2134220
-0.184702395152566,-0.315978674425099,1.59022322470034,2135748
0.27746090918534,1.11668704589815,0.143846572970186,2137799
-0.837442153429354,-1.71327537267678,0.521220437640876,2138375
-1.13824968811174,0.338270497072345,0.282391750622306,2138678
0.502695454977894,-0.283887917052681,0.673353361419071,2139733
-0.414842750246592,1.22097339191893,-0.880559014258289,2141116
0.520585929965335,0.43051218253613,0.435940413063939,2145166
-0.255534457662722,-0.237805037658508,0.19008097353531,2145694
1.09406324058534,1.06809707921124,0.181605924083055,2146138
-0.513062869466479,0.0905591172643895,-0.896784913971915,2151024
0.718654048271576,0.333399726575229,-0.200758827398812,215131
-1.31956985075542,-0.927775663493006,1.46862595628066,2152442
1.65445568117791,0.545459182427018,0.993830428457997,2157529
0.842704378898135,0.865050881504137,-0.174534456646837,2158101
0.0479078817029583,-0.556621092712912,-0.410551612866294,2158329
-0.0257026478717773,-2.50605278570463,-4.77845549647896,2168082
-1.02385219491919,0.502958999790582,-0.435428758430393,2172217
0.715584392000947,-0.846227971722233,-0.0837795717089348,2176530
0.796963198739475,0.665872062207877,0.283720044065304,2176784
0.28035788584996,0.933986675410981,1.86732120588727,2181724
-0.549704234392234,-0.510269248682085,0.643604741170814,2183291
-0.170942806853055,-1.10009359746605,0.140999383751688,2183356
-0.450848922699359,-1.52480433310056,-2.49895517940638,2185290
-0.647419738650389,-1.18281980894014,1.65098322585574,2186951
0.511920898522512,-0.69319939803474,-0.45009429748198,2196212
-1.29433367888854,-0.929585453673552,0.522213410483961,2199403
0.903073765774913,0.538201229627126,0.108418548188568,2200416
0.869222461244177,0.645458532496522,-0.722534426602994,2200813
0.120472028459024,0.885799019186013,0.442613426400892,2205389
-0.111344342551831,0.840904416414656,0.365191309956888,2212664
1.88392477565981,0.132180176055355,0.44996811154689,2217034
-0.0323180327308226,-0.760656643625985,2.00580518542266,2218615
0.0623518832818817,-0.317526114043479,-0.574104945646666,2219842
-0.59829805181138,-0.765299957115193,0.519306975876418,2224150
0.910470175000364,-0.156470456643414,0.337173842050913,2228399
0.0800297460806928,-0.672816669650278,0.569357686409162,2228400
1.07149828052716,0.600358784236221,0.548862863444495,2234271
1.14177610048564,0.702062873031679,0.378225901118046,2234422
0.802998306901295,0.977712314342963,0.749844300272341,2237571
0.953614313546223,1.02200557130016,0.73966247539474,2247869
1.14092063473431,-0.581391049071129,1.32559958886363,2250648
0.185126133993124,0.117973318504909,-0.714530352154211,2250836
-0.243432715615961,-0.159823898170097,-0.0411751158427907,2267382
-0.648151881196639,0.193261632201096,1.21300421180935,2269346
1.04783873380271,1.24581899904353,0.705107384352321,2271329
