"mkm2d_gtv_wavelet.LHH_firstorder_Skewness_249","mkm2d_gtv_wavelet.HHL_firstorder_Median_249","mkm2d_gtv_wavelet.HHH_glcm_ClusterShade_249","mkm2d_gtv_original_shape_Elongation_246","mkm2d_gtv_lbp.3D.k_firstorder_10Percentile_246","mkm2d_gtv_lbp.3D.k_glszm_SmallAreaEmphasis_245","mkm2d_gtv_wavelet.HHH_firstorder_Median_244","mkm2d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_244","mkm2d_gtv_original_shape_Flatness_239","mkm2d_gtv_wavelet.HLH_glcm_ClusterShade_234","mkm2d_gtv_lbp.3D.k_firstorder_Kurtosis_231","mkm2d_gtv_wavelet.HHL_glcm_ClusterShade_228","mkm2d_gtv_wavelet.HHL_firstorder_Mean_227","sub"
0.0846300512085746,-1.17129301345595,0.20125638170264,0.69847015605371,0.247030128396493,-0.0630049186404337,-0.56913744673873,1.10054243463619,1.10620067850787,-0.131783785849804,-0.372539407726309,0.10889145577676,0.432978894422072,1085983
-0.125523517976601,-0.0214364278713426,0.0803418919525499,0.962137579248856,0.308595829173901,-0.0337434778359598,0.0542165547643287,-0.34329413070117,0.796438141055738,-0.0866432350898209,-0.28050017914005,-0.116178503846859,0.404974347938883,1125173
0.219364073184164,-2.17418744666404,-3.90477172597781,-0.8858295034978,-1.03081876729507,-2.52140975204977,2.53438057697712,-0.414477195827546,-1.6700560069843,1.97146478357101,-0.173893564110175,-0.232801105978209,-3.06911897444606,1154608
-0.190249408198463,0.249093529997322,0.0273570254165257,0.623014364482949,-0.373890530871995,0.198313066153141,0.0338393748029708,1.10749605621131,0.822227092376877,-0.15112761509393,0.780436864243141,-0.117520136406385,0.220524257306152,1181124
-0.113583611816446,-0.469259666016749,-0.120369467077104,1.17941388477205,-0.240353007086953,-0.568604143512041,0.651813383915708,-0.514886525038208,-0.241603380840388,-0.255944975272099,-0.594148610482617,-0.0433468808838793,1.57328021952425,1183075
-0.518994170186505,-0.484965698549425,-0.346125636110227,-0.643321885140262,2.31109464460062,-1.56632248975717,0.637755367475508,-2.38112552657097,-0.347241854915511,2.25894963518919,1.1081241701646,-0.0867964714779489,1.21556196106392,1232870
-0.428246032952139,0.371904731218108,-0.0446590527210688,0.753640874637782,-0.415307910860083,-0.411853453527134,0.111527278116369,-0.283931098725887,0.738301545200129,-0.113218274047775,-0.328254479331981,-0.186068850262415,0.30199790732195,1279943
-0.396662229682703,-0.184434016609803,-0.0232553519182028,-1.48853422497875,0.290811267605269,0.35902431240818,0.340588088432423,0.777427486355425,-1.60397004644515,-0.195812990380088,0.0302930343652318,-0.188032170458015,-0.141575578665505,1329352
-0.421433310464956,0.0318001673375672,0.00962686705836503,-0.447657071602672,0.0823667759545847,0.449836888027633,0.220745288168731,-0.309742018354274,-1.37603671622577,-0.127800272796117,0.0465997012669393,-0.132565689760551,-0.112537327494345,1330263
0.179078010856683,1.57576872007675,0.0388816963665335,0.655066831636685,1.61576092086122,-5.2163353159189,-4.43147797857814,-2.79421172143459,-0.578075999521888,-0.0935542791313747,-0.667406285814861,-0.26597910114684,1.42498287702311,1364384
0.24367669923235,1.6160584408409,0.0928743082448577,0.363635750342831,0.154934955180086,-0.508013789581163,-0.308829510951898,0.596501744992785,-0.943475186393943,-0.0157482776642304,-0.453171718346104,-0.17593526158769,0.816735129964935,1386095
-0.104883323945039,0.728112180076897,0.168876671930927,-0.362001457343579,0.048946591602387,-0.265543494572344,-0.0494379636364862,0.185138198927298,-0.982195069017342,-0.189869735498468,-0.184423829063259,-0.419880884399427,0.0447344476063554,1458656
0.129834088450803,-0.394346606805882,-0.0136510838868286,0.146635415210695,0.299083874056054,0.590600411277333,0.473906695390575,-0.917735597540651,0.532727165187558,-0.125915229344826,-0.369733317796192,-0.109016082845052,0.263807177817809,1485662
-0.28710038690045,-0.123903010073101,-0.0311926769852357,-0.378308628064865,-0.845450764217742,-0.0792800976294082,-0.128034196892225,-0.136162331007301,-0.213830036761333,-0.119809401974917,0.599287308090727,-0.103979873896635,0.489329602160505,1497807
-1.55167502624174,0.0336823899249463,0.0677895666084508,1.46732281128987,-0.714739689822422,-0.052834407943799,-0.0204003362362658,-0.900283810836378,1.70581052643604,-0.124799378206774,-0.21328281891268,-0.134890740419181,0.0519283947541811,1501387
-2.33792086222246,1.79682694186518,0.305549357802694,-2.11439199153579,1.57210353291193,1.26287310172788,1.25081218950507,-0.247325581455579,-1.33821568673436,-0.179257689088427,-0.228032656367352,-0.364763578450865,-3.36579167526308,1518948
-0.495946088512519,-0.00652459180008684,1.01959765267294,1.18685892917443,0.227131513412676,0.662509989008873,0.129935240832563,-0.00162623553833955,-0.349201686809449,-0.295779461748698,0.48309439983626,-0.0372889372128938,-0.0547291320753682,1526417
0.408355802361249,-0.766884874018333,-2.44184917976516,0.353180363437608,-0.344218871317814,-0.0965484447420318,0.510568184017031,0.238569973785082,1.23937153475419,0.115089160985249,-0.419543055510182,0.537814246579966,0.441788319014391,1565177
2.27478114566441,-0.00389624314987114,0.0379891234171652,0.44411516853019,-0.68534564436966,0.171469149609858,0.0903760563717711,0.348207984291052,-0.0479086016323747,-0.123312529822632,1.16689502072493,-0.116243616692123,0.297996123511324,1606693
-0.0121142888455251,0.497518807941233,0.0508384947564184,-0.520238955852486,-1.52048193711148,-1.01803736326045,-0.130107344526773,-0.79677365763721,0.403256439431639,-0.129134246789887,-0.253059143680694,-0.16082545594775,0.0710129347742066,1612262
0.230144029860463,-0.17985814414184,0.17132664941264,-0.310872187356838,-0.295601150984949,0.794262791620345,0.186194405934576,-0.163627807060766,0.430438044809545,-0.169591308916601,0.429291783341945,0.0117941978907499,-0.247768231527819,1614566
