"mkm6d_gtv_wavelet.HHH_glcm_ClusterShade_247","mkm6d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_246","mkm6d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_245","mkm6d_gtv_wavelet.LLH_firstorder_Skewness_242","mkm6d_gtv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_240","mkm6d_gtv_wavelet.HLH_glcm_ClusterShade_231","mkm6d_gtv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_227","sub"
0.163746158335647,0.673433952793715,0.811032662820986,0.730746180754473,-0.288926602312437,-0.128655178074328,-0.202284487731466,1085983
0.0922509342963006,-0.429904021425148,-0.728019577689232,0.520201216654106,-0.288149344443838,-0.094498581475244,-0.188030659172736,1125173
-3.26628551690711,-0.423914622165037,-0.781950566386547,-0.680478667008393,-0.285727003878535,1.79766146170991,-0.203166345425924,1154608
0.101650871757246,0.726387806933343,0.883521566009976,0.308101624284147,0.474703922906284,-0.148554019745853,-0.0538073448025684,1181124
-0.0740859867636989,-0.583123626167008,-0.95226331434297,0.648216131709053,-0.763993904690477,-0.247040334507295,-0.200408072916963,1183075
-0.29316649613026,-0.771928934074804,-1.06180564321563,-0.121516414485373,0.387188044801622,1.86279325505324,-0.112276006861218,1232870
0.0362143174823555,-0.0486694801376668,-0.272999294328616,-1.64278910576489,-0.0931862291752757,-0.114607373721233,-0.188719015993898,1279943
0.0794134556364303,0.270848131168323,0.194585040766768,-0.140022833007709,0.517000798584476,-0.185073084177428,-0.202208080238655,1329352
0.0639367576794238,1.1656324591372,1.62025580789017,0.680715454115277,0.409336790806299,-0.123124231276264,-0.190330783257427,1330263
0.52220787474015,-2.15305157858193,-1.87966784441568,0.619287206427244,2.814383669337,-0.0653918054245037,-0.201816207367946,1364384
0.211294833351942,1.0028606191938,1.50465760625196,-1.24420116361987,0.42960131788685,-0.0440106199345699,-0.202065550614566,1386095
0.217781628996416,0.403529896419547,0.389137727436995,1.28900180318202,-0.443878860419399,-0.165016436851795,-0.203243062391547,1458656
0.0424798979104815,-1.71334956003161,-2.22676134011154,0.851599485856151,0.735468765760414,-0.123482130618254,-0.0386478796514181,1485662
0.0950225403469735,-0.113887924302283,-0.363512088420274,0.344800683361441,1.54606397874429,-0.119327725802357,-0.0836475968516406,1497807
0.129601931153517,-1.1807851372686,-1.61451795357602,-0.291884684542209,0.0655767716478292,-0.122266020444692,-0.177504228937509,1501387
0.115099367900906,-0.667981299430866,-0.997866046312322,0.502009022513262,0.559631127713102,-0.161213595913973,-0.202944256592483,1518948
0.958803742494942,-0.0626168928664004,-0.274830640194606,0.545868450331325,0.266033839561913,-0.261489415283093,-0.200752920294427,1526417
-2.09221124412413,0.225028423712335,0.120677570923909,-0.804671571169723,-0.591899722991735,0.104484307238958,-0.203201275446971,1565177
0.112622283501687,0.206909971887314,0.0929084047708719,-1.64169459781535,0.540679476885463,-0.121442867088121,2.14027065860264,1606693
0.0944017108374333,0.638487490064094,0.778157209513543,-0.375397371402963,-0.72985901215775,-0.125321944267665,0.0738555422783022,1612262
0.293586743633932,-0.585604019634606,-0.993839969599576,-0.0923009538925397,0.153937660923639,-0.167094559657796,-0.190622724852074,1614566
0.0919780666262681,1.38712666348859,2.0283413062527,-0.644471001119507,-0.747574250428557,-0.125138725251135,1.09150131432572,1644034
0.327320554086088,-0.293336821951964,-0.563181901370073,-0.320257190095886,-0.62324208920703,-0.110905254156252,-0.202259305631701,1668599
-1.91353678555687,0.225011945652584,0.132200632886521,0.538853780794643,3.0926249626121,0.443758086739659,-0.203619560858558,1671370
0.867416141148455,0.446320205115531,0.481803230053277,0.913462976910538,-0.351387192766034,0.150481326148987,-0.202379279475164,1684230
