"letd_prc_wavelet.LHL_glcm_Correlation_237","letd_prc_gradient_glcm_Imc2_236","sub"
-2.52223330986608,0.222833777890876,2250836
0.90507111497461,0.507561170560488,1915938
-0.776837485491497,0.331081290441988,2133380
-0.192657151985924,0.371594655248473,2271329
1.6962850316576,-0.666169787561289,2286108
0.704993566955225,0.476925278226355,2040495
-0.423889821990391,-0.0316706277672817,1125173
-1.19785965893872,0.500847955685897,1767700
-0.718536526211173,0.274159060507735,2138678
1.12725256230123,0.0476501815831298,2443354
0.0651940769621798,0.257113017446309,2234422
0.528171248626413,-0.305675184170005,2151024
2.42928368670448,-1.5211702431058,2057358
0.4122731852352,-0.293011688081672,2425694
1.02992738568717,0.121309305962318,2500377
0.078882185726476,0.272714425222327,2183356
0.215912269593835,0.486192038963912,2131601
-0.958773629914493,0.529926944455266,2152442
-0.467986099927728,0.366602805441486,2306893
2.17513311562625,0.456017478550326,2009915
1.07649637396467,0.15378053023123,58325
0.365185495801219,0.200760721625769,2395943
-0.441240456275017,-2.01937976245431,2480330
-0.451097320754117,0.512041961444291,2076301
-0.506784085118971,0.0272875060871286,2205389
0.94186412025629,0.521946275426182,1975401
-0.789299481249764,0.446563659366511,2250648
-0.339743945709397,0.368892791960704,2185290
-0.533825391431995,0.071271860957616,2091555
0.331565361339704,0.506896354914806,1232870
0.846113107392067,0.368140800442218,2139733
0.887221089000431,0.157357365802831,2559453
0.55425548212973,0.202562084262646,1938156
-0.307810151711458,0.430008086036816,2158101
0.163008322085289,0.487146213965081,2199403
0.893394144989087,0.243634589977094,2430773
2.06638250527186,0.0854756838082579,1738800
-0.546252830368974,0.294610416647449,1565177
-0.60415499499685,0.4374416376696,1978972
-0.358960153436857,0.0279911440228464,2487135
-0.683774934927974,0.324914749801616,1612262
0.15461138635756,0.452587658145764,2051378
0.0428261930319513,0.13557188067248,1497807
-0.651155842056881,0.424933701938947,2026671
0.628313356725212,0.288575957042851,2340322
1.27132345332794,-2.60643331777319,2293123
0.758533993379137,0.0332091306931129,2395415
-0.302743829179184,0.468829877899548,1966316
-3.82705966791287,0.529352031466528,1973544
-0.897286442317632,0.351719560903538,2010259
-0.250178238080677,0.41801020257376,2145694
-0.427700292623291,0.245557605516681,965005
0.0612710567104212,0.474943108405764,2096627
-0.725585939543694,0.525007277120147,2047354
0.974724266385456,0.527646678065359,1364384
-0.0706648983771959,0.392761868102591,2244172
-0.064704523522414,-1.4047626265502,2132982
-1.38538551253585,-0.106322500518477,2134220
0.826368850397121,0.207736009110855,1889409
-1.08652680161501,0.337681445589859,1938561
0.398426344505623,0.355564550076818,2055667
-1.40514568254798,0.523680846976948,2176784
-1.69454565396959,0.38959237569701,923666
0.05596253901325,0.365003599575302,2086044
0.416465382132865,0.282471932993027,2078198
0.0449690241251364,0.269493028961303,1501387
-0.375200659340541,-5.75617597982268,1518948
-2.27098331310943,0.0347639941476668,1606693
-0.293168640210087,0.136217729028287,2305115
-2.72859961451629,0.471512431918792,2237571
0.00860079924403942,0.314604565154472,2285214
-0.292353660378717,-0.983821030652175,2426863
1.53253709079163,-5.67392517806099,1979422
1.16377206727301,0.42118819312608,2480056
-1.3033692521069,0.293741562567836,1668599
0.131754322837794,-0.131654116970426,2339674
0.731619095971906,0.164613024898428,2133204
0.280006934700577,-0.000150816986307568,2294852
1.28331562367509,0.123065210292685,2445526
-0.739985799798354,0.466320919952006,2200416
0.722248171660615,-2.45316897012747,2168082
0.517425435229173,0.115084565098573,2075846
1.57870389736197,0.3303235193022,215131
-0.522720693540569,0.379239178257832,2274521
-1.52456718036004,0.519286607548598,277752
-0.986732489368092,0.0445869083822687,2078899
-0.471755882219528,0.421035876377108,2172217
-0.0195282745093543,0.41471066081443,1614566
-0.315949199318284,0.509411800496598,2100050
-0.689173879305616,0.0509750088428033,2183291
-1.84914067760105,0.427107753501836,2336735
0.207030099265972,0.332999284517866,2352038
0.0574046035100755,0.361496827136884,2305114
2.09130266385237,0.335326290733859,2448298
0.692504920811519,0.403923181527002,1329352
1.28094705502681,0.527859779314205,1183075
-0.46015578842939,0.338707887721838,2110540
1.24191438370834,0.362776062513275,2070958
-0.698605751896314,0.184321370310885,2340155
0.245267507552948,0.327057102613775,2075832
-0.0690104331847037,0.157322115293719,2498991
1.63165872184152,0.461069927250524,1919296
1.70022878656928,0.30990813076183,2401405
0.528805854805496,-0.223370127648238,1644034
1.56114176836981,-0.347309724239452,2405144
0.481326358700765,0.14431779212115,2158329
0.564883283160598,-0.653979612170596,2319068
-0.975414544326272,0.250736983822292,2504802
0.389580355911514,-1.61473392027586,2331869
0.15443245427713,-0.348953507213104,2317120
1.86361150628749,0.50128702623097,2072215
0.468532381168302,-1.88921992229987,2228400
0.783769702518225,0.444609424192434,2145166
0.659636453366634,0.508048440055622,1692385
0.498605808700296,0.123690823212709,2109902
-1.70884933631222,-0.438004885027725,2219842
0.505493623137473,0.278441103971701,2520618
1.34895796145084,0.226766418120128,2419459
-0.295922462589415,-3.3868020429466,2276121
-2.02129627982229,-2.4168409967404,2350037
-0.771489124144416,0.0459805729663518,2001182
0.247874277459865,0.497344153378291,2278618
-0.336775714361478,-0.0890232235899102,1740845
0.621209890170107,-0.405542904988327,2321962
-0.116163678146201,0.327563612223831,2212664
0.790039719401506,-0.121073606196923,2453577
0.739224975313016,0.32961782059025,2224150
-0.98723695305855,-0.164807650237338,1967281
-0.083111840949451,0.518282228333827,1742294
1.25946238496557,-1.33548646201197,2488660
-0.881401185387189,0.362431283850335,2085349
0.641822619614047,0.366015422690524,2247869
-1.31584325277312,-4.78454413322297,2157529
-1.26547538861139,0.300433806446241,2119177
-0.171273560830983,0.452165060639339,2010554
-0.688438640302495,-0.204925458491451,2493534
2.8506740674126,0.129279686847839,2200813
0.473350187749674,0.16745097464486,2116787
-1.04160527402142,0.269145788395199,1154608
-0.173333440304031,0.134022489700146,2267382
0.285057993416432,0.464973318684783,1181124
-0.459746010241249,0.41645803553658,2137799
0.530360884551731,-0.0606571281795304,1458656
-0.855011211961956,0.446959800331266,2269346
-0.620592971120398,0.276489886899041,2092954
0.538459466497388,0.402203831249489,2007309
0.374002793061392,0.2077998791103,1671370
