"mkm9d_ptv_original_shape_Flatness_250","mkm9d_ptv_original_shape_Sphericity_250","mkm9d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm9d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm9d_ptv_wavelet.LLH_glcm_Correlation_250","mkm9d_ptv_wavelet.LHH_firstorder_Median_250","mkm9d_ptv_wavelet.LHH_firstorder_Skewness_250","mkm9d_ptv_wavelet.LHH_glcm_ClusterProminence_250","mkm9d_ptv_wavelet.LHH_glcm_Correlation_250","mkm9d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm9d_ptv_wavelet.HHL_firstorder_Median_250","mkm9d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm9d_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptv_wavelet.HHH_firstorder_Mean_250","mkm9d_ptv_wavelet.HHH_firstorder_Median_250","mkm9d_ptv_wavelet.HHH_firstorder_Skewness_250","mkm9d_ptv_wavelet.HHH_glcm_ClusterShade_250","mkm9d_ptv_wavelet.HHH_glcm_JointEnergy_250","sub"
1.35119706091473,1.07962102283098,-0.0032872994359082,0.157128933193071,0.817391748575129,0.547888005643443,-0.998987017450381,-0.263821939650413,-0.0925629856574558,-0.516904566275476,-0.384999824312127,-0.122311842676239,-0.535178659273114,-0.209653412128486,-0.116635414351406,-0.117135599825306,0.425849579263277,0.138646602288269,-0.63938310102275,1085983
0.110236965876068,0.510187462944375,0.861993801643582,-0.37987291958429,1.18682769246671,0.785721945722082,-0.269458950218802,-0.268692734373178,0.40427869495162,-1.01016577674286,-0.362217787241014,0.113411502016345,-0.734421279539103,-0.2245774537944,-0.0829425289628362,-0.569245314872151,0.557420301045764,0.154775845243408,0.335388861124256,1125173
-1.53027357938603,0.0441565856017556,0.0448212231000787,1.03088005312844,-1.13019209247058,-0.525759419793297,0.144123621891146,-0.144347888371201,-0.668780490045187,-0.751039317046158,-0.394883075409978,0.794552272041996,-0.523051074711148,-0.2309464058939,-0.827606449006223,0.0609333218841527,-0.23741242652162,-0.233309257468252,-0.866303852435136,1154608
0.884728474582034,0.769919787907309,-0.447515263230427,1.13471230430451,0.419301025289882,0.329895146084079,-0.994851250343796,-0.229713974555447,0.613945453043094,-0.0959223230488159,-0.0585110160254959,-0.245587055070431,0.432721920266524,-0.183064643630208,-0.560681367792148,-0.0615270947109438,-4.65220198707213,-0.518207256781142,0.661863220372829,1181124
0.245789447239916,0.072740298126473,-3.10330833769251,0.757871863763847,0.407711452966427,-2.00312694340069,-0.494066888996145,-0.236776515719653,1.12312869005775,-0.490378897100549,-0.344078719562994,-0.978064561775957,-0.563590696849625,-0.239149730779145,2.11922204478239,1.30527427082524,-0.261737409393402,-0.135353906503625,-0.670558164384287,1183075
0.0380830206982791,0.761206300343238,-1.57676238835493,0.73217211986891,0.478484795116445,-1.08410134684925,-1.02238496745194,-0.266666418896179,-0.268057524549351,0.26605107350632,-0.390458416983745,-1.21431192537275,0.0575555972265182,-0.18613074416282,-0.996661160996282,-1.48980681318563,0.239269476662825,0.194207971977401,-0.389399894430034,1232870
0.194384973611451,0.587059051524983,-0.702008312747531,-0.907156917493892,1.12258244188475,0.753807563430073,-0.308183588646859,-0.246989610027822,0.287833025351067,-0.257197729024755,-0.387026737173706,0.658127695092426,-0.517172636624336,-0.179044182396811,-0.285448578702958,-0.0567945224627478,0.259313777614454,0.13439785399744,-0.235217597952875,1279943
-1.02730961234489,-1.52655546141733,1.11971064038852,0.596230701366943,-0.154593204184977,-0.461211232260997,-0.505945035299926,0.149274643450987,-0.107980037686945,-0.573785937916936,-0.384452468979196,-0.00300335215246715,-0.650959091558986,-0.230823085652745,0.430498763493277,0.206371483707206,0.484096730663073,0.410412694689903,-1.17434408492195,1329352
-1.32400921503537,-1.35326708521692,1.08729855060382,-1.31728667264545,0.148315977704039,1.35433567186711,-0.0458869478584421,-0.0751328905129186,-0.137945636907752,-0.238567772852426,-0.286807568855758,0.671318283998962,-0.187999335328897,-0.167601734291276,-1.25445831848116,0.247032130625428,-0.543323597564116,0.100159638059018,1.13181896872817,1330263
-1.15899980052833,0.718312666393672,-0.0803861329933938,0.0538628573124528,-2.15674946742386,0.463163960410927,0.512209644189716,0.123483963729561,1.21361147573102,-0.678616695284159,-0.39736948779329,-0.49622333488581,-0.754604616475163,-0.239646989325633,-5.77289104018121,-0.339577846776615,-0.874735739925402,-0.0447840312196975,-1.05243848630116,1364384
1.10959173052513,0.595180683057976,0.275917135800396,1.45846731307659,0.101382409314164,0.423100986546549,-0.451909700519159,-0.184532190022909,1.1074870071829,-0.996924050018273,-0.38667265947107,2.27704746412996,-0.591473334664698,-0.237498792749412,-1.43334426553948,-0.590249615629087,1.45506311676958,0.935664870781726,-0.921966802416149,1386095
-1.33133499214597,-1.47859182948463,0.353304095931509,-0.221911272753832,0.777817188384991,0.274893565106931,-0.143061900304524,-0.241128141026825,0.134186450586468,-0.961004872045924,-0.271031348016254,1.44307664852771,-0.869495447125634,-0.239722765750793,-0.19526267701413,-0.797740837077833,1.07839020147887,0.522965300123142,-0.817969449582051,1458656
1.48871148548033,0.13758285970451,0.266459321337608,-2.84395232870739,-0.362678276567879,0.932478608886385,-0.00593874439972595,-0.230999308117677,-0.155788723380376,1.63266772025833,2.37589998966431,-0.942153038010419,-0.154062136394344,-0.0907912372490119,0.0530506674738337,0.151246556134893,-0.172703638046863,0.109709052654403,0.842195818055293,1485662
0.264573856819893,0.621178566031752,1.00712282742397,0.162215905205326,0.272743367130113,-0.336564660210425,0.346972257062856,-0.192898435015585,-0.352474648570591,0.118891249451587,-0.354970067974285,-0.718505558157388,-0.14092133271155,-0.144548825296738,-0.378990070080293,-0.186199651641481,-0.709268053894203,-0.0416808104278377,-0.1432247441907,1497807
0.101921375961268,-1.22462796273042,0.67317621876286,-0.653549312232416,1.39550932017097,0.172490682355134,-0.0476971873773281,-0.265399691913346,1.52891320076838,0.16723506586041,0.699837976985874,-0.337060237499593,-0.495234388122039,-0.228118072198259,0.728724753873356,0.2294958178283,0.075492194954925,0.106060153069069,0.89989063748676,1501387
-0.3469936289353,0.763987502871389,0.617634094722064,1.33869647257263,0.900127341119436,-0.344594027128419,0.342445317789015,-0.151024321866952,2.86079244603004,-0.88941855445995,-0.402954811011878,3.15312848479568,-0.839085999361163,-0.238907312334466,-0.786837988855362,-0.500094980527374,0.668463179821313,0.200622856427584,-0.469293152034567,1518948
0.610174527789223,1.22893830339706,0.477435907344207,0.715272803634465,-0.632491032154061,1.24377967870663,-0.536663870461182,-0.231430791177584,-0.881629343974867,-0.90885802331538,-0.315051310519627,0.137124583726039,-0.541960975780208,-0.227311069733414,0.2807396096881,0.262972142243593,0.823565445462532,0.471396246235218,-1.0250521293751,1526417
0.293776462970309,-0.431484651069749,0.205653502488359,1.50549097109151,-0.245956423113394,1.34550336422264,0.0783504358297741,0.505428996788048,-0.774894725667141,-0.216270123574553,0.00919951919159566,0.118735496511603,-0.800559020353148,-0.238412911698348,-0.894443340238864,0.390079294957174,-0.293376321574,-0.302143277772056,-0.877984353088609,1565177
-0.597954027710163,-0.326087897624105,1.11453968909758,-1.80497723454396,-0.194618948449348,0.552170409980312,0.586182669905636,-0.155056425161528,-0.926346782013348,4.75164920492211,3.69249412289411,0.332423773226158,2.32938970490946,1.60392426494349,-0.289505052510484,-0.305825775388907,0.691955495641415,0.144830961682367,1.50351253339877,1606693
0.18191369523251,0.981601398997939,0.318068314136285,-0.931943832468516,1.76929689851807,-0.0271093030281588,1.46303195016289,-0.259199454265569,1.85395293382475,0.882807338992604,-0.320477716165497,0.271899850703006,0.372665755166817,0.494946972640822,-0.0271160719922637,-0.454961246659467,0.225171061659389,0.144195272554127,2.0286263714118,1612262
0.772784262955741,-0.0680807436603387,0.924111549081697,-0.381088424013618,-0.0983283335818439,-0.205422341660634,1.59769232942144,0.631159504238956,0.150028200754801,-0.254863652116093,-0.31996614583543,0.95473121049656,-0.441183098487782,-0.223945893134826,0.318007111984152,0.465893344411924,-1.17859193662213,-0.593690978816165,-0.22481211173811,1614566
-0.688028320820781,-0.393200661608183,-1.15357341614557,-0.388262857706789,0.439186350328332,-0.410539261321435,-0.0110035213887669,-0.26834998357765,0.261354981657725,0.532653945539457,-0.195965513472533,-0.339232604257455,1.84479721320022,0.328502744749989,-0.352857862903063,-0.357760842767915,-0.0715550443596288,0.132193274131974,1.78051984764691,1644034
-0.930191951708168,-0.274067857456754,0.459243099805583,0.0933925034660408,1.03652917327842,0.529289201641336,-0.688757901699977,-0.256136275034503,-1.2598235853958,-0.634173399525545,-0.386350476996595,-0.891070326826035,-0.759995780276345,-0.230343888591049,-0.460682655046892,0.0396179448711022,-0.31426487060164,-0.0666161451344197,-0.565701020136574,1668599
-0.188711684489909,0.361794897207267,-1.51377280986581,0.729426171775774,0.564114218370947,1.62547900338746,-0.780499540791745,-0.204894390092675,0.0472278667960416,-1.20120875271562,-0.387890637794607,1.5015728026184,-1.00670233130612,-0.241088552297788,-0.464863333951601,0.293501851347275,0.392065371606538,0.41919209328086,-0.996944399357331,1671370
1.90831193190425,0.988036287208817,-1.70540239422735,0.314260338446732,-0.142407516421276,-4.44641735369883,-0.39599815543508,-0.0766832365245042,0.367884509723392,-1.00611437490253,-0.397479205181393,-1.05185020151849,-0.815993168271697,-0.236501590419604,0.823239664076762,0.906190260677727,-0.0784044588417216,-0.452175033346182,-1.3764802805441,1684230
1.93546847178044,1.05344868287206,-1.05191805237022,-0.0984168547370078,-0.612740048475261,-1.28269516491246,0.560178951559389,-0.104344091227208,1.51894810654778,0.410952217013923,-0.376609590431921,-1.14722221609547,-0.22697996966657,-0.131008894639662,0.510808769983181,0.326773703813164,-0.143706562378089,0.11174842013989,1.49279364820908,1692385
-0.738266564851998,0.170567091900916,1.19644778717971,0.33512848735148,1.16217137619519,0.76403467849048,3.33535938086491,-0.0921148082742328,-0.0422300191744242,0.140334057767401,0.0509924236830187,0.238827249707378,-0.0219756138458652,-0.226676959079757,-0.675643856448743,-0.23830915470162,-6.14667890257057,-1.06088085674614,0.432955509413193,1720713
