"mkm10d_ptv4_wavelet.LLH_glrlm_LongRunLowGrayLevelEmphasis_250","mkm10d_ptv4_wavelet.HHL_glcm_Imc2_250","mkm10d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ptv4_wavelet.HHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm10d_ptv4_wavelet.LHH_firstorder_Skewness_249","mkm10d_ptv4_wavelet.HHL_firstorder_Median_245","mkm10d_ptv4_original_gldm_LargeDependenceHighGrayLevelEmphasis_239","mkm10d_ptv4_wavelet.HHH_firstorder_Median_237","mkm10d_ptv4_logarithm_glszm_SmallAreaLowGrayLevelEmphasis_228","sub"
1.16556721116408,0.553835862719945,-0.232397179175576,-0.582214450219774,-2.12881147787499,-0.592949647161964,-0.206156913069186,-0.0181800154644749,-0.376530813865575,1085983
0.495710730161646,0.273955238462593,-0.327754556988156,1.40997250245318,1.2232259567549,-0.308668766256232,0.669562388976987,-1.02571463906552,-0.604102664824798,1125173
0.00636952055175964,-0.61277142853859,-0.270752684280341,-0.772606946615095,-0.603553461303887,1.84844923580896,-1.2135177257449,1.08158668253743,0.341218587304307,1154608
-0.567595194726914,0.948037166549802,-0.28923881331456,0.183315094242869,-0.573313576538833,-0.512767757036663,-0.695310023121039,-0.205517088196695,-0.792182762672086,1181124
2.14517580491271,0.803968827406088,-0.313707024727107,-0.727158942814038,-0.773256139739212,0.391191395144395,-1.59787473233667,0.0978081254246425,1.39057816870673,1183075
1.350745621129,-0.137624227739621,-0.133381365739012,-0.731441659067322,2.32640599988698,-0.653975929945295,-0.81992688499238,-0.921754427160322,1.365727444785,1232870
0.613067869225164,-0.0181365227660801,-0.108322858897834,0.0459114968934691,-1.15597321822288,-0.183650221424845,1.5278384773049,-0.562424681620607,-0.0547147514764017,1279943
-0.551212148154165,0.994783292211859,-0.311925891351505,-0.373242831089911,-0.0490699843734319,0.181872186510373,-0.485261592459279,-0.482438878072512,-0.48098900622132,1329352
-0.604847120592179,-0.226571888830855,0.037974463035244,0.312004821863972,-0.291206497258074,0.661477032051107,-0.800232969884165,0.427724881769999,-0.538350426817364,1330263
-0.148872047202575,1.69639134812047,-0.325355606790414,-0.775869188665462,-0.345018005977496,0.366966937375413,-1.79296121906003,-0.0545947089532776,0.857194033376834,1364384
0.139967925643263,0.00193458251664992,-0.299061474994665,-0.736872544267582,-0.618630694490551,0.550494207669265,-0.995641334955024,0.958546269554315,-0.00220231129452137,1386095
-0.265778598112926,0.660398541883471,-0.333950752275689,0.991486355607837,-0.910215001647054,0.398056551711194,0.443700875111649,0.133329333943993,-0.503692544244112,1458656
-0.491717346775169,-0.663688083345785,-0.174373349717528,-0.444287794377463,0.167642319626752,-0.12839083202015,0.277778273325866,-0.122243835379656,-0.286166136221176,1485662
-0.467519772964887,-0.0644323127003486,-0.25883830462228,-0.437760920739488,0.0657699337131222,-0.290563490887289,-0.517499102002076,0.272432802051182,-0.103602549253483,1497807
0.645561237075067,0.380411428153507,-0.318565014743052,-0.319486467594566,-0.580491593343138,1.14026637611392,1.66566921442733,0.654331880189064,0.28016417774588,1501387
