"mkm8d_gtv_wavelet.LHH_glcm_Imc1_250","mkm8d_gtv_wavelet.LHL_firstorder_Skewness_250","mkm8d_gtv_log.sigma.3.0.mm.3D_firstorder_Skewness_250","mkm8d_gtv_gradient_firstorder_Skewness_248","mkm8d_gtv_gradient_glcm_Idmn_248","mkm8d_gtv_lbp.3D.k_glszm_SmallAreaLowGrayLevelEmphasis_247","mkm8d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_245","mkm8d_gtv_original_glrlm_ShortRunLowGrayLevelEmphasis_245","mkm8d_gtv_wavelet.HHL_glcm_Imc2_244","mkm8d_gtv_wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis_243","mkm8d_gtv_wavelet.LHH_glcm_ClusterShade_243","mkm8d_gtv_original_shape_MajorAxisLength_237","mkm8d_gtv_wavelet.LHH_firstorder_Kurtosis_237","mkm8d_gtv_log.sigma.4.0.mm.3D_firstorder_Skewness_237","mkm8d_gtv_wavelet.HHH_glcm_ClusterShade_237","mkm8d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_236","mkm8d_gtv_wavelet.LHH_glcm_InverseVariance_234","mkm8d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaEmphasis_227","sub"
0.865171451078738,0.458281773023447,-0.141756079352876,0.736539817612339,0.481908982688935,-0.509906762566521,0.274212048143207,-0.554183053051069,-0.0584116949862645,-0.27884880323779,-0.101474400840885,-0.665455327571136,-0.55802298992113,0.438185041875027,0.209909100187312,0.333931480015344,0.923545594326147,-0.242524461167946,1085983
0.716678415982357,0.438444163546022,-0.269401583871736,-0.492718627324408,0.553943845693836,-0.926524977849034,-0.861291887887181,-0.503102298799934,-0.69702007360173,-0.222204969035389,-0.100574512475727,0.9405513729131,-0.507404586331957,-0.0220463724789518,0.0740896270790667,-0.48410330906131,0.247035724937966,2.69316559965633,1125173
-0.836462864750205,0.605574888645846,1.50650267131398,-0.576565267286431,-1.35475846140978,0.821554439129797,-1.24353239231808,-0.176135866002962,1.45082956350814,-0.0287211338161929,0.935032010019482,-0.750262814253229,-0.34572657530676,1.72728380721836,-3.59017960345146,-0.752794141297719,-2.34846987621735,-0.452734875424947,1154608
0.375211184434523,0.588266803992914,0.525078559408358,-0.39390664782116,0.65369181438391,0.324308382452127,-0.0372827685952761,-0.505057386226593,-0.78677524446601,-0.661810414274101,-0.153886540749619,-0.136573970338743,-0.392122143185063,0.7157294442305,0.048225969573289,0.136266217477494,-0.181340910917371,-0.435408027005456,1181124
-0.037359682856095,1.06157530157097,0.447794579625583,-0.650091909931009,-0.778922311935167,-0.734319128098173,-0.622745960172927,0.235209166276407,0.452422574959935,0.265516326221485,-0.288172342722509,-1.05572927211692,-0.593770976552201,0.670675311890534,0.633763858777057,-0.275056947277109,0.865055836270545,-0.432249442023495,1183075
0.137487732124453,0.450788543941826,0.095825649783694,-0.319274283511185,0.429195151407048,2.38911727891226,-0.946482097961019,0.784334068266307,-0.468868064537179,1.31343415862662,-0.240008254963259,-1.01502904397385,-0.502970979420386,1.19665001171465,-0.240117653778677,-0.524230696977372,0.0472827372410486,-0.449203776765443,1232870
0.552016096888723,0.498720151335371,-0.682942646237679,-0.126854902360815,0.499852389871338,-0.280995091109108,-0.0565316077820013,-0.594747118559754,-0.473941583274901,-0.408136762391472,-0.293335199519109,0.492561879986911,-0.430930018880035,-0.744172052806609,-0.00965933129208888,0.113545749806919,0.489309976957638,0.228284588982542,1279943
0.700660978240258,0.752538604817921,0.779850458941399,-0.777570092900577,-1.10800974837663,-0.66712718406607,0.164641481306333,-0.0316775551657333,0.551215870435595,0.547411583810094,-0.137649270115802,0.165739327540767,-0.346003005071554,-0.472319581668138,0.0730699670212398,0.257856305452061,0.948008684910161,-0.420031241099843,1329352
0.358495076134794,0.365420016185048,-0.394912952419835,-0.643008270947604,0.0103671308352404,0.70966945651892,3.13950404320663,-0.471090420562342,-0.798566649831075,-0.410831345810923,-0.199453203879221,0.583857318550527,-0.450528263705913,-0.189560130964887,0.0308033322613676,1.91037857337773,0.533177481565525,-0.401336221072892,1330263
-6.76078409813129,0.779900258910443,-0.124463994502309,-0.907108871056835,-3.49082782524301,6.08088666827247,-2.57100151546758,5.12693955251634,2.52884761840746,3.1660980237395,-0.0980655352714456,-1.88162646408798,-0.523377473977239,1.11734333278001,2.25501308038661,-2.77505771080612,0.289559116255071,-0.452927277027096,1364384
