"mkm7d_ptv4_lbp.3D.k_glrlm_RunEntropy_229","sub"
-0.135587425415879,1085983
0.870784998442866,1125173
-3.0256641552478,1154608
-0.880919738144599,1181124
-0.584189634055969,1183075
0.157355285926341,1232870
0.556830804019641,1279943
0.323013748748959,1329352
0.0816163016574986,1330263
2.763087786208,1364384
-0.372421874235901,1386095
0.320562672704519,1458656
-0.046586661743939,1485662
-1.71596141260148,1497807
-0.590112108458318,1501387
-1.85472831159809,1518948
-0.0904004013738232,1526417
0.37839752338607,1565177
-0.764226926223188,1606693
0.0196307717372202,1612262
-0.363974587064138,1614566
0.422112974338289,1644034
0.825656882272567,1668599
-0.981330918340005,1671370
0.0462453150785423,1684230
0.705463970993556,1692385
-0.449829846718304,1720713
0.0509034863865648,1738800
1.45904730936286,1740845
-0.194650101060552,1742294
-0.125899895750513,1767700
-1.11470447353713,1768972
-1.02572335093912,1889409
0.289955070793681,1915938
1.18125192470471,1916742
-1.0997607907332,1919296
0.639731432211478,1926770
0.171980940450837,1938156
-0.160946458172025,1938561
0.117282431627148,1966316
0.130963216247493,1967281
1.72623145700887,1973544
1.03131121318181,1975401
1.52923037900917,1976407
-0.507285076572825,1978972
-0.624175867987557,1979045
-0.353582980789305,1979422
-2.45514372904757,1980052
0.913598573398327,2001182
-0.742186936026863,2002465
1.04341350912482,2004451
-0.460509165142858,2006164
-0.539815551408503,2007309
-0.138813439461918,2009915
0.687685699794983,2010259
-0.366130607179252,2010554
-1.28044306911963,2026671
1.1204739526615,2033049
0.263529367652151,2034136
-1.83579266090032,2040495
0.27952105283617,2047354
0.205563738114871,2051378
-0.621150897908851,2055667
-0.730631752585168,2057358
2.56004686862044,2059713
-2.18169717385307,2069079
-0.542542747340429,2070958
1.03777723675638,2072215
-1.67009888329178,2075832
0.00739708372072009,2075846
0.328444805085121,2076301
-0.144374649709152,2078198
0.933484563477742,2078899
1.1962167606532,2085349
-0.966287386365588,2086044
-0.0379510125280486,2091555
-1.03124534845781,2092954
1.3141013718665,2096627
0.568033713508319,2100050
0.14161357331213,2108003
-1.17645633937241,2109902
-0.596303745080565,2110540
0.0794385891368084,2116787
0.00430793583770284,2119177
0.24219516694031,2131601
0.152508114422186,2132424
0.759383921374792,2132982
1.10076247398196,2133204
1.01033372942646,2133380
0.223808588056549,2134220
-0.501788557462544,2135748
-0.118908281205691,2137799
-1.29054978249993,2138375
-1.27357830599606,2138678
-1.83888929076191,2139733
0.191296500812542,2141116
-0.402594019729878,2144796
-1.2105659067533,2145166
-0.448008633746148,2145694
1.07916104201182,2146138
0.403636693504001,2151024
0.159944728446076,215131
-1.29011259276352,2152442
0.447404862527225,2157529
0.970975005044223,2158101
-0.816250371588964,2158329
-0.263953097167201,2168082
-1.25220476940038,2172217
-1.23126536309954,2176530
-0.955195607297061,2176784
-0.826956069433517,2181724
-2.13388632390805,2183291
-1.22771750814072,2183356
-2.9241455220495,2185290
0.767358096821432,2186951
-0.297797933989014,2196212
-0.921060733289555,2199403
1.74679331503822,2200416
0.34362776082004,2200813
0.0359770336358179,2205389
1.09376326174159,2212664
2.14788777589125,2217034
0.530646474380387,2218615
0.402441839344474,2219842
-1.78967554640586,2224150
0.54017618350566,2228399
0.441422034120896,2228400
1.31351282241324,2234271
0.528960740027564,2234422
1.65874047453735,2237571
-0.081655497642496,2244172
2.90699723033994,2247869
-1.04474013458358,2250648
1.75938763240571,2250836
0.603300460066619,2267382
-0.109157780453233,2269346
0.192047662323466,2271329
1.48168565861014,2274521
-0.226205215180967,2276121
0.843756248233259,2278618
-0.146682188307133,2285214
0.00641430206741745,2286108
-0.426435705774747,2293123
0.584744459827698,2294852
1.33543175589776,2294873
-1.53600303774755,2296332
0.559828919077602,2305114
0.156584128781484,2305115
-0.369571844975079,2306459
1.03110069664477,2306893
0.794539254814168,2317120
0.509891635361705,2319068
0.581371358888541,2321962
0.777660179739087,2331869
-0.40094976910782,2336735
0.00519702515492047,2339674
-0.104101059954095,2340155
-1.20066698541613,2340322
1.0393315242103,2350037
-0.251072993304305,2352038
0.0960739611636485,2359944
0.208929318760389,2381907
-0.865850063135186,2393207
0.0814983516151891,2395415
0.825165183076475,2395943
-0.307719537833809,2401405
0.217215862665498,2405144
0.244610668456447,2414406
0.0476728463250423,2419459
1.5568226992953,2425694
0.411560406621593,2426863
-0.153316327960948,2430773
0.842189498758995,2439458
0.322651056530342,2443354
0.375283354001594,2445526
-1.17687519678318,2448298
-0.479588831313534,2453577
-1.02831916944562,2474709
-0.170229440917225,2480056
0.736543327555712,2480330
-0.602846831221931,2487135
0.065911701820088,2488660
-0.259741908741888,2490180
-0.00502555936132892,2493534
-3.1705206299188,2498991
0.650658153470472,2500377
-0.300325100073737,2504802
0.267777906992238,2510402
-0.377469293061963,2520618
-1.6558748402912,2559453
-0.278954027149578,277752
1.71663374738809,308862
0.259294791820692,58325
0.979318300219877,92173
0.453233985874895,923666
1.14482777400202,965005
0.876083318146933,983079
