"letd_ctv_original_shape_Flatness_473","letd_ctv_original_shape_Sphericity_473","letd_ctv_original_gldm_LargeDependenceLowGrayLevelEmphasis_473","letd_ctv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_473","letd_ctv_wavelet.LLH_firstorder_Kurtosis_473","letd_ctv_wavelet.LLH_glcm_Correlation_473","letd_ctv_wavelet.LLH_glcm_Imc2_473","letd_ctv_wavelet.LLH_glszm_LargeAreaEmphasis_473","letd_ctv_wavelet.LHL_firstorder_90Percentile_473","letd_ctv_wavelet.LHL_firstorder_Skewness_473","letd_ctv_wavelet.LHL_glcm_Correlation_473","letd_ctv_wavelet.LHH_firstorder_Mean_473","letd_ctv_wavelet.LHH_firstorder_Skewness_473","letd_ctv_wavelet.LHH_glcm_ClusterShade_473","letd_ctv_wavelet.HLL_glcm_Correlation_473","letd_ctv_wavelet.HLH_firstorder_Mean_473","letd_ctv_wavelet.HLH_firstorder_Median_473","letd_ctv_wavelet.HLH_firstorder_Skewness_473","letd_ctv_wavelet.HHL_firstorder_Mean_473","sub"
-0.505096652026932,-0.189121296947248,-0.247180512875722,-0.487161482346461,0.0388718147571016,-1.40101949744206,0.133267022071821,-0.304498297537198,-0.972240881831634,-0.571212682079641,0.551403705780438,0.735142768689422,-1.2026210850444,-0.0658771639731445,-0.786830821496251,0.464117169755576,0.201314482087542,-0.0557959889956425,0.560217161866949,1916742
0.639342192735927,1.03764967139655,2.31376673784552,1.05620283179931,-0.656105183593173,1.01447209741021,1.4549082745993,-0.31315204056535,3.83087610704674,-1.16290123986775,2.38107878373377,-4.73550972895063,-1.97822574921346,-0.425868340356486,1.32925415933366,-0.305873385306372,-1.65177337370564,0.0576740666219712,1.42980572444549,1980052
2.81592150516194,1.56168235854584,0.0200359694301354,-0.0729894000609828,-0.299549073413809,-0.460747481694595,0.95135853815819,-0.279878413102859,0.0243581572220475,0.158462013556927,-2.79964388849416,-0.158135537650587,-0.623938896658274,-0.0576524774551339,-0.358999880550239,-0.122362957032229,0.0599364691311458,-0.558117815817758,0.747351006315099,1926770
-0.137686870075538,-0.26905589386865,-0.132505260312926,-0.141561060766171,-0.585209778509658,-2.72094922462545,0.999239982497892,-0.308787542862706,-0.807262004873837,0.108697163248004,-0.030234466571195,-0.131127901352444,0.0377121256920074,0.0116953586238943,-0.333915202480525,0.128728967674337,-0.171218825193437,0.120250524463682,0.785323501547664,1979045
-0.133664798187234,-1.24596929320772,-0.516923411653,-0.494378897626228,-0.182709527472166,-1.00227201996459,-2.20329997704815,-0.289941391998964,-0.182610680829406,0.565627136465072,0.435142431650907,0.0570116128430612,-0.115550391114085,0.0104825826391871,0.975554078943582,0.00562062380282615,-0.226015713798191,-0.136405955242116,-0.521795930852372,2196212
-0.334925221902818,-0.0812628250430405,-0.369079032446854,-0.522654611477274,0.867417316565551,0.511711944345727,0.346314979785535,-0.121123865225112,-0.816443162244571,-3.80080102884432,0.250922260713079,0.216975843562323,2.80245985036739,0.289579775131228,0.0157208964178241,-0.240522449876453,0.0475341011362381,0.223163541541652,0.463136172982415,2393207
-0.652704912185832,0.181596337199893,0.0778523706701569,1.57298519474044,-0.397816187410923,-0.203652275977332,-0.189310980122418,-0.287675595839289,-0.309897958383473,1.1239827636377,-0.360162201054326,0.0795599736864153,-0.0973817694604455,0.0165608802072238,-0.183375983648994,2.34698167873394,2.10109806007033,0.00103494261193231,1.37510536483341,2146138
0.993316382489843,1.18817350833874,5.464506920397,0.0264092246759886,-0.51501198512245,0.753005754761717,-1.41192105063219,0.422490304363623,-1.24381059183916,-0.409857110174282,0.272024830285584,0.0813958389210267,0.0498670343088702,0.0201952688112053,-0.921876776487953,-0.20174211708148,-0.211647584632535,-0.0963025915253568,-0.923015687015101,2228399
-2.41840669461336,-0.855622942957469,0.28683453488933,0.111053769014289,-0.539668984286666,0.742552913752855,1.18131836485062,-0.299876540493719,0.863116760722,0.323045492224023,-0.449460840286072,0.0211108879119086,0.192139482382307,-0.00516643505870928,0.200312407552191,-2.44104665763134,-3.11013949433524,-0.623105994225588,-0.156904331909784,2144796
0.372445600611367,0.753286258832974,-0.583833852680966,-0.323517803368615,-0.388034873001343,-1.22058709194831,-1.12880970359421,-0.270817541140736,0.165775971405121,0.953997818861771,-1.71615379079698,0.210091837927639,-0.310407460653769,-0.078118125211804,-1.42385113816112,-0.413810505182179,0.648366035775337,-0.0886924628466292,-0.479971673091491,2234271
1.00946301464745,-2.3295175933097,0.772895667238221,-0.490365676834393,0.231329640895761,-0.315793745796279,-0.119476353164366,-0.123704215146917,0.318970522268964,0.0910205929034846,1.45073135858558,-0.313740416720411,-0.412666024876149,-0.00171816944839341,0.924736029077874,-0.604792411516736,-0.342634743622085,-0.185786192041264,-1.0716425627908,2296332
1.71709783785988,0.760065250371955,3.23977116236185,0.13332724560205,-0.0994173791929016,-1.15206186347145,0.351307408957202,-0.302344743437299,0.300120091877626,1.15393994698029,0.244286449969474,0.23011663006614,-0.294572551760834,-0.0866194756791816,-1.35796646378833,0.976148075410522,0.928360316264758,-0.145079234531078,1.21932060320526,1684230
