"mkm6d_gtv_original_shape_Elongation_250","mkm6d_gtv_original_shape_Flatness_250","mkm6d_gtv_original_shape_Sphericity_250","mkm6d_gtv_wavelet.LLH_firstorder_Skewness_250","mkm6d_gtv_wavelet.LHL_firstorder_Mean_250","mkm6d_gtv_wavelet.LHL_firstorder_Median_250","mkm6d_gtv_wavelet.LHL_glcm_JointEnergy_250","mkm6d_gtv_wavelet.LHH_firstorder_90Percentile_250","mkm6d_gtv_wavelet.LHH_firstorder_Median_250","mkm6d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm6d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm6d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm6d_gtv_wavelet.LHH_glszm_SmallAreaEmphasis_250","mkm6d_gtv_wavelet.HLH_firstorder_Skewness_250","mkm6d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm6d_gtv_wavelet.HHL_firstorder_Mean_250","mkm6d_gtv_wavelet.HHL_firstorder_Median_250","mkm6d_gtv_wavelet.HHL_firstorder_Skewness_250","mkm6d_gtv_wavelet.HHL_glcm_ClusterShade_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,0.730746180754473,-0.122341128748115,-0.697013811563537,-0.652098660450361,-0.0342537014507247,-0.0278229793657797,0.115831917791968,-0.0686949656789624,0.864216249341299,-0.112589941269971,-0.0312868934428022,-0.128655178074328,0.441882624550261,-1.14530198465998,0.256687997580156,0.0710721146708333,1085983
0.962137579248856,0.796438141055738,0.949164688345049,0.520201216654106,0.0169554440039422,-0.270689295312366,-0.0307588945818365,-0.866214669615512,0.213896475834296,-0.143190082351849,-0.119735582423231,0.47169501112126,0.368398117485467,0.0962034054699701,-0.094498581475244,0.413300734625627,0.0109526001893287,-0.229386871302753,-0.128371573497378,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,-0.680478667008393,0.548722589445928,0.574706149210387,-0.673314611855089,2.72322025445705,-0.622303922195963,0.204926300625341,1.22816849812211,-2.69980509410181,0.366680083387275,0.533838011284996,1.79766146170991,-3.15907983679098,-2.44256879068013,-0.634532179118919,-0.242697790779534,1154608
0.623014364482949,0.822227092376877,0.413981154496069,0.308101624284147,0.385103093086353,0.242181912157696,-0.567201508175927,-0.544166956520218,-0.257102269067535,-0.268932011580719,-0.14057335705002,0.0939952012211528,-0.244933805334883,-0.4224956659386,-0.148554019745853,0.252550166197708,0.287334991094469,-0.00827877500157577,-0.125044939072841,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,0.648216131709053,0.343705228175555,-0.671161597442209,-0.581821332731007,0.289161425924308,0.278095999609488,-0.139471543557409,-0.266592307713668,0.693002257914726,-0.34362666510143,-0.335838393431669,-0.247040334507295,1.4948780519608,-0.437001942139792,0.523233336862565,-0.0536390996446004,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,-0.121516414485373,0.00224351404385006,-0.428222366742399,-0.569930787693618,-0.407960888847694,-0.158027579912642,-0.560959573644606,-0.277883388584772,0.234049516787041,-0.46477388419101,1.18891393654931,1.86279325505324,1.1861902022084,-0.474979132051027,0.833431809729398,-0.101428676601502,1232870
0.753640874637782,0.738301545200129,1.17260163622685,-1.64278910576489,-0.409879514205823,-0.981794584059213,-0.388351109223131,-0.0206107260222749,0.142643145144753,-0.409608256504867,-0.316553265370852,0.360861093274508,0.542414309086962,0.0432076158903051,-0.114607373721233,0.320719138215179,0.396392496899821,-0.31991445323075,-0.17220485534606,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,-0.140022833007709,0.841186418806329,0.437879057491512,-0.268475995838667,0.0452634981088215,0.156179669390438,-0.370227399181079,-0.207620045162069,0.651494997576194,0.661729453642688,-0.399910839033575,-0.185073084177428,-0.168771909791315,-0.321627171237099,-0.510004478401539,-0.204097241367988,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,0.680715454115277,-0.236613430152416,-0.417634426404007,-0.622403127637381,-0.275884922365673,0.315428203762606,-0.422887863766423,-0.224864408988402,0.567357862510858,-1.29692692845084,-0.188961580494436,-0.123124231276264,-0.0920137772282267,0.040708073594685,-0.454026048145074,-0.146917083667097,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,0.619287206427244,-0.0970291924475531,-0.275964482099427,6.27166412170297,-1.67339488158243,-5.32232838863669,0.0555630590135536,-0.142021447122652,-0.316047823624885,-0.396157332296099,0.0755849534719575,-0.0653918054245037,1.17133907909019,1.19711868146738,-0.546392598903226,-0.320897402572174,1364384
