"mkm2d_gtvper_original_shape_Elongation_250","mkm2d_gtvper_original_shape_Flatness_250","mkm2d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm2d_gtvper_wavelet.LLH_glcm_Imc1_250","mkm2d_gtvper_wavelet.LHL_firstorder_Median_250","mkm2d_gtvper_wavelet.LHL_glcm_Imc2_250","mkm2d_gtvper_wavelet.LHH_glcm_ClusterShade_250","mkm2d_gtvper_wavelet.HLL_glcm_Idm_250","mkm2d_gtvper_wavelet.HLH_glcm_Idm_250","mkm2d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_gtvper_wavelet.HHL_firstorder_Mean_250","mkm2d_gtvper_wavelet.HHL_firstorder_Skewness_250","mkm2d_gtvper_wavelet.HHL_glcm_ClusterShade_250","mkm2d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm2d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_gtvper_wavelet.HHH_firstorder_Median_250","mkm2d_gtvper_wavelet.HHH_firstorder_Skewness_250","mkm2d_gtvper_wavelet.HHH_firstorder_Variance_250","mkm2d_gtvper_wavelet.HHH_glcm_ClusterShade_250","sub"
1.02769013153375,1.31168292717136,0.124033540338143,0.880641308932865,-0.462513767565562,-1.05843785248081,-0.175922141366665,-0.766174030051918,-0.515353931445989,-0.174453940237361,1.09715797182563,-0.0521672005120235,-0.0452789232233432,-0.76466815165069,-0.252023776194179,0.490022415029533,-0.179219467484782,-0.0275496317877108,-0.0726214862591246,1085983
0.903315011727641,-0.684619025977092,0.431729498494478,0.600392460113104,0.935902282052588,-0.900563090609651,-0.10557960531072,-1.03126895877271,-0.180601663590094,-0.183696961401314,0.523920853784319,-0.97948054290376,-0.55330515026629,-1.0197074589491,-0.269370319607931,-1.0639541670062,0.33203676752623,-0.42306844933136,0.115342277014241,1125173
-1.09125817683295,-1.6945783928603,-2.05061007731258,-4.32668840620967,-0.491740490215753,1.46759949689687,0.864865317503746,-0.556035561328014,-0.902625046601469,-0.186689820215801,-0.750833360924781,-0.143692004303013,-0.0767185467533618,0.193775425822944,-0.22750635448796,2.97849150213734,0.901480776668428,-0.038600041637608,0.600041042003285,1154608
0.128547106063381,0.978025873237056,0.780836272574457,0.154662580352366,-0.745619404896523,0.288497483717879,-0.206580418155745,-0.363183717314218,0.384007016173834,-0.179870038288365,-0.13045095877271,0.0285860608628216,-0.497614636471403,0.404938302026737,-0.144894388794833,0.11950963554875,-1.47902422644237,-0.520888553053408,-0.0620789782935247,1181124
1.3884677017123,0.612247159021528,1.18911268489209,-0.725721845334308,0.687894553250868,1.18578583247612,-0.267228813375271,-1.01060605447104,-0.810298790170519,-0.187088082588927,-2.88422430716739,0.0827025449183023,-0.363137019654224,-0.676235463662737,-0.258992471999687,1.97743432904695,0.393142502058056,0.0594804038671123,0.089032011527003,1183075
-0.515882743954256,0.174462190666563,-0.619639399988404,-0.463878708159626,-1.2499354775502,1.16994797466453,-0.218690338017941,-0.189105127684936,-1.26369109856124,-0.187298194580089,1.76051632006323,-0.782545470567077,-0.179977625741199,0.162846364096685,-0.216426808382517,2.53525684403401,0.281801115664838,-0.223920877835462,0.0352533088719217,1232870
0.0607759317154871,-0.314533799260688,-0.328010456778292,0.814143857930973,-1.44589599766098,0.183158919492589,-0.0653103018711664,-0.294131962509291,0.741990679198922,-0.081149538850484,1.55355379375377,-0.171777622693213,-0.130161150260668,-0.546839802732828,-0.259457879326322,-1.05554905773038,0.120301526101586,-0.463841313494204,0.0520364945090079,1279943
-0.201139121923733,-0.906227840114156,-0.233841811371911,0.0610559334944518,-0.00364208408406863,0.186357705163143,0.166970494621439,-0.412073380800848,-0.922102194889632,-0.186086662270596,-0.437168668407849,-0.709548512543256,-0.273194037007071,-0.679693610782707,-0.262209544923676,0.848331386145291,0.19686934630744,0.468185194395749,0.336725458796603,1329352
0.300674203552877,-1.04583905399901,0.00935006512036052,0.0523557552386578,-0.902905453947301,-0.460750308157405,-0.0220748648022003,0.0789605905782146,0.352230153904151,-0.178944642227721,-0.0372551625483461,-0.306908767730233,-0.149037280851247,-0.0272441180650801,-0.199505622450673,-0.0551399155703941,-0.291677208151436,-0.635724589288988,0.0789423395427657,1330263
-0.778798785706111,-1.81078084550867,-2.66716357211144,-3.60961381496581,-0.24131702680263,1.54181889926116,-0.148948983918342,-1.24986093050199,-1.12466407864231,-0.187226996119835,-1.2456889150113,0.488008670426644,-0.0546492116732582,-0.294223965232441,-0.24494138812341,3.00935104918788,-0.594631495380172,-0.188182258884091,0.141204838128529,1364384
