"mkm9d_gtvper_wavelet.HHH_firstorder_Skewness_241","mkm9d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_236","mkm9d_gtvper_lbp.3D.k_glcm_Idmn_234","mkm9d_gtvper_wavelet.HLL_firstorder_Mean_232","mkm9d_gtvper_lbp.3D.k_firstorder_Range_232","mkm9d_gtvper_wavelet.LHH_glcm_ClusterShade_231","mkm9d_gtvper_wavelet.HLH_gldm_LowGrayLevelEmphasis_231","mkm9d_gtvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_231","mkm9d_gtvper_lbp.3D.m1_glcm_ClusterShade_229","mkm9d_gtvper_wavelet.LHH_gldm_GrayLevelVariance_227","sub"
-0.154620966485487,-0.337417555429212,0.278849503558802,1.10425814159092,0.47115046346431,-0.134519937472829,-0.111682318770314,-0.204942033796826,1.00784563407461,-0.455331805871729,1085983
0.308704721835918,-0.377604337902699,0.483456359464206,1.05200342742518,0.69697428837638,-0.0703577137708496,-0.246250228981797,-0.0400368362564597,0.31843133767329,-0.591554647643525,1125173
0.830948010190242,-0.361707855295968,1.75280935093264,-1.92757022061332,1.5781760536653,0.389577204222271,0.12987135269684,-0.248777635584047,-1.31660761109814,0.33922626781038,1154608
-2.11382505705329,-0.235466564640137,0.285232849153383,0.460402521476582,-0.958174874737536,-0.180606898312422,-0.647732668215509,-0.159864392639966,-0.0899320842410387,-0.275788900160106,1181124
0.498575594449455,-0.371598749388526,-1.07278941816872,1.05862984383999,-0.424558855535498,-0.170050205058659,-0.472897622935029,-0.245392903707226,0.195117323906128,-0.199670634925439,1183075
0.286330544075438,-0.337079631178987,-1.08566453834321,-0.803573106691274,0.382590572797913,-0.152358063194913,0.116753541348671,-0.236253072087684,0.672652919634997,-0.49843810547369,1232870
0.167061270119325,-0.351850766765187,-0.102694574857435,0.683184692816213,0.223410249345388,-0.0607378119576278,0.286200858393545,-0.0733391434252852,0.445403813139262,-0.348411426298109,1279943
0.279989183012823,-0.369769952580534,0.545698165366779,0.414220424432258,0.983953286416916,-0.0106232212795607,-0.168095823522943,-0.242710436904843,0.928479180415274,-0.00519588420887032,1329352
-0.176211690923886,-0.177110050196006,0.359357556366241,0.253616516230241,-0.0297541855877846,-0.0342322399516746,-0.403610527961066,0.106036505891865,0.195641754510089,-0.168931689466874,1330263
-0.353444574793299,-0.367780571907795,-1.49143735813917,-0.910357235541864,-2.12546153075633,-0.145966229200754,0.147182698620019,-0.245503621934166,1.32860926642169,0.0153112333266708,1364384
