"lemm_prc_density_250","lemm_prc_eigen_min_250","lemm_prc_skewness_250","lemm_prc_m101_250","lemm_prc_m012_248","lemm_prc_m201_247","lemm_prc_m120_246","lemm_prc_gradx_245","lemm_prc_gradz_243","lemm_prc_m210_242","lemm_prc_grady_242","lemm_prc_m004_241","lemm_prc_m110_237","lemm_prc_m310_235","sub"
-0.339997586823418,-0.0919210086988422,0.507294424567809,-0.120686157416815,-0.00889191801277651,0.0146885567922124,-0.207462760463953,-1.44991173755037,-0.780944920821737,-0.00857054286491606,-0.0135989780343782,-0.533341007402694,0.13831922264019,0.0405462695559852,1085983
-0.452123285700162,2.31975401831939,-0.300132584377928,-0.34902021015771,0.0707362347250467,-0.0867229587631119,-0.158073741697046,0.267426081553634,-0.30208402196895,-0.0610644380442283,-0.103937198532617,-0.511343835185022,-0.260151057498405,-0.0185429102538998,1125173
0.396744611910513,-0.692530510638645,0.312479260071368,1.14193735976378,0.0263133179203942,-0.0412407491911068,-0.381739229409093,-0.740445062354904,0.574044773884724,0.254891543220549,-1.11450208168299,-0.525893055853962,1.00616427248921,0.258423882117951,1154608
-0.355481076765913,-0.0524380369314629,-1.19849153812485,0.300678380319253,-0.0257359461925626,-0.0368085234089312,-0.140796470220767,1.2036688741003,-0.520653199558545,-0.0738391156031337,-1.0752422109945,-0.506754355041498,0.228192079197949,0.05558213586302,1181124
3.74125307368185,-0.721845170832931,0.765080723796808,-6.60429939558129,9.43591622007582,-12.4414080124497,7.97918401682666,1.27994790663466,-0.602685332333674,-9.41039707211855,1.30804991479104,1.76651986822592,-0.133418229619548,7.53448596386513,1183075
0.417891348432999,-0.670215041133041,0.565301501152588,-0.477506181094769,-0.00321210140835903,0.0473566025691479,-0.140068820102071,-0.952921496007466,-0.721810134358299,0.0310772653920307,-0.0753522493158035,-0.513890768844807,-0.270043727131333,-0.0486854820500406,1232870
-0.427385253107045,0.929685090267187,0.558451123654257,-0.0588489823991666,-0.0387142292934054,-0.0416039995482296,-0.298656129012822,-0.0796096284526344,-0.70548106937444,-0.0774115441877595,0.0340184509033835,-0.523458722186383,-0.0750976945796732,0.00721215633877186,1279943
-0.326056537553109,-0.444961491239649,0.352912568246378,-1.23426398362283,0.0721244912878282,-0.305531390344478,-0.324414634116535,0.0548623081591859,-0.724933017624656,0.336204800851043,0.574981958167726,-0.480791109037427,0.303222123800108,0.128622608711869,1329352
-0.398938947362935,-0.145826649269771,-0.332243932729912,0.949295909688593,-0.0309357418913305,-0.159535749191368,0.234255678654274,-0.84910731457635,0.406979652256421,0.509439267533163,-0.104994604318284,-0.54474707046442,0.735313050182198,0.23166642006428,1330263
2.46385069204772,-0.716503807466087,0.992081641009787,1.02797882686837,0.119087286130011,-0.0420745966961105,-0.147244305399891,-1.00308585159879,0.281908152640704,-0.0301455103996353,1.0461371863879,-0.536696261827818,-0.377038861745731,-0.0921084189099784,1364384
0.439416579170998,-0.667360619984158,0.235664221420821,-0.0305821764336312,0.0208741132015216,-0.0445764026480751,-0.109092823619803,-1.48714563225402,2.88575100713228,-0.126864814649104,1.11222941808842,-0.544986227274438,-0.0169088335407025,0.00486759461912876,1386095
-0.446798551880214,1.05022079496913,-2.26225699258159,1.22859091918919,0.0581880490579373,0.264940264046516,-0.423479363956593,-0.731124386678852,-0.424476090253424,0.343858070084832,-0.139955151007252,-0.537818380734455,0.343358441018063,0.151763847231288,1458656
-0.266226283370246,-0.516206935592538,0.396756054408081,-2.36307750096303,-0.00612924481978311,-0.0372160920465205,-0.556304632402381,-0.0347301570319972,2.61284028737481,1.22737340899808,-0.320520942791161,2.49503999236327,-1.38044763482601,-1.7884875326787,1485662
-0.355866744549803,-0.143621508474776,0.168080578948893,0.442816952500472,0.0756214573192563,-0.22892402408019,-0.136186100367071,-0.355938344361665,-0.087936418867995,-0.202580589840402,0.219620517780623,-0.521650790662942,-0.386178108830384,-0.0894708653493806,1497807
-0.381234974464762,0.0288125112490216,0.150080758217327,0.172488612565477,0.398175074669696,0.0297024080057612,-0.10320300262754,-0.58567899418001,-0.640030605346937,-0.295016692775712,0.0476223744253631,-0.357865246047953,0.154902786104031,0.0309932567291715,1501387
0.492052467756619,-0.679423598092677,0.29033371681598,-0.107742754129955,0.0876055785508551,0.0407144376138153,-0.190625778805783,0.131190610340762,-0.0779537263364141,-0.286268791963531,1.32742089180292,-0.543874192285154,0.570041008409505,0.114262994744098,1518948
-0.190485349583279,-0.555117670051167,-0.332299107336034,-0.502514555051426,0.249424042330328,-0.215435274259355,0.0304157602530312,1.38376239634576,-0.682167605429087,-0.22850196653825,0.370148366642201,-0.248304114978143,0.00175595975395714,-0.00161036491878614,1526417
-0.397402118601021,0.235897667811325,-0.416347313890178,-0.33703606122386,0.142659639098099,0.0106233513059673,0.104376022548842,0.0428307688186388,0.512466504243109,-0.0859320667091137,-1.43224809636639,-0.418840578576411,0.179191666680475,0.0509417332545404,1565177
-0.430926929460146,0.26249698379818,0.671472720932788,-3.19281580142426,-0.0482285551817614,-0.336214020109388,0.97284039086221,1.83117567422206,1.72795307678829,0.943731030931581,-0.856358758661767,1.19643308981324,0.628506368766706,0.640058374739974,1606693
-0.356865928846227,-0.078867853270423,-0.284710694508483,0.185165513031805,0.0313976765358218,-0.0163611664673059,-0.136506861643876,0.383472579848308,-0.556119217229653,-0.011713991259629,-0.392759894678972,-0.528696889675446,0.202098364532435,0.0430382310951095,1612262
-0.290233575509196,-0.349780871484924,-0.405550596931554,0.442018107303787,0.1013523605402,-0.079972276068914,-0.138881793252147,0.748808994398367,0.887067802237916,0.103187228682116,1.62492524912058,-0.442381636882691,0.111188167559036,0.0433635592249331,1614566
-0.308510203640648,-0.393348657160078,-0.169700698629216,-0.408091418827096,0.148770420668087,0.0215215871178524,-0.191770093493994,-0.553541047136591,-0.517602889849498,-0.157964569594941,-0.327421104059581,-0.390832533312855,0.148138305914446,0.0322858679223379,1644034
-0.217464390150546,-0.568287653917646,0.80228884711509,-1.26738528477087,1.07328836526959,0.493282414302794,-2.42667236724206,0.83300335516648,1.42831982478732,0.0533562073163676,0.438384121992439,0.360961105537569,-2.95198948945771,-2.19129826925563,1668599
0.0053077407529538,-0.615208851080641,0.813992211440385,0.702649319390592,0.144768851022148,0.017579374198533,-0.199603293289616,0.761966288541515,-0.906354007613461,-0.208569761734267,0.0205190315026773,-0.518648557585709,0.48921263014975,0.0890311521572514,1671370
0.0023655558023001,-0.563646295684075,1.02940152889317,0.167280867869691,0.150402217445781,-0.0149950137495334,-0.147181620050079,-0.111570848993077,-0.656949799099171,-0.120450843217753,-0.227824868929561,-0.54016990278373,0.0304157294748938,0.0253974549507992,1684230
0.162998577561838,-0.629423340441879,0.262345124241817,0.134570635384628,0.110107513965703,-0.0259995170291158,-0.288500922356111,-0.185909195406263,-0.514697464507901,-0.149919215558595,0.141633867982977,-0.44221491380315,0.0704858326655654,0.0246206694267607,1692385
-0.41492554632632,0.274478360837415,-0.260295896119809,-0.19283353340361,0.0787316740993383,0.0397650175970228,-0.288118478970078,-0.674472841615228,-0.174093576955765,-0.247499417185182,0.328803343778314,-0.551658845015301,0.665004753689389,0.145699900390742,1720713
-0.394960797799152,0.473176530550223,0.599724461472164,0.243938659991248,0.043396916304339,-0.0412578067550691,-0.144014451321799,-0.2670025727297,-0.690604271248328,-0.0996518445668594,0.0168320240296224,-0.50042941623101,0.0709411626099786,0.030878987424408,1738800
-0.39216725749747,-0.187979062432744,0.845638062341592,0.519132609439237,0.0340912047754976,0.714232890162024,2.43883607114141,1.15487974744664,0.98135195384569,-1.47560445814755,-0.524459914933939,0.583938235393791,-0.376343897018013,-0.00883425373573439,1740845
1.07286279758987,-0.704810551981451,0.478639243717543,0.0973444638611353,0.101041680620786,0.700534256823012,-0.395491767914053,-0.425044134791134,1.2032590875359,2.6769503520409,-0.55836421932455,0.186668265245212,-1.92193834220727,-1.21078968829535,1742294
0.264163980681645,-0.66870537166383,0.872647213470733,0.00922526363051295,-0.0551520353446541,2.16407693148223,0.974597535391622,-1.57005117107987,5.07074341065973,-2.76754567670735,1.08596882411036,0.0789477346272535,-0.369893928078525,-0.633385250751117,1767700
-0.439643374225785,1.29953496759085,-0.340061644303305,1.01737618779873,-0.0473103608261862,0.104588967059956,-0.311024278334656,-1.04161127659279,-0.0849512872689154,-0.0779096351160903,0.190531816029453,-0.462053253001174,0.34195735881684,0.0895316086218279,1768972
-0.420717334008146,0.658155741696913,-0.835769505947698,0.204927709794499,0.124996560420886,-0.117722440049641,-0.374724326963761,0.265514967361033,0.403061924110972,-0.167896086371924,0.0397345315862667,-0.524723868736555,0.393750668856215,0.0853892698687584,1889409
0.946838559876927,-0.700270400678661,0.709932316270742,-0.720712659115887,2.00417963033757,0.532178118547298,1.69381383467126,1.72184276438311,2.29478275246187,0.0368292510150904,0.932024949575512,1.55422125762672,-0.445898546823645,-0.199623543949908,1915938
-0.433716004062459,0.745863168719951,0.256770488164988,0.265734217177058,-0.012060175384558,-0.0125831325726848,-0.198132410319226,0.00828434158376651,-0.543499950465071,-0.100198273559485,-0.341090923935785,-0.456581970624912,0.196422521494427,0.0396376519093995,1916742
0.804031267966773,-0.687182704998015,0.685609793650524,0.656013905131402,0.0249169025057713,0.0185274474049698,-0.0411173935231868,-0.765138372810881,0.0945524933430977,0.0478630525177045,0.12816263935941,-0.480050903969105,-0.0641876924289469,-3.00564090001899e-06,1919296
0.297933402197387,-0.629797258871945,0.292265966314494,0.188715906916808,0.0635385132689988,-0.0239771622583077,-0.210574422014769,0.0474691639883199,0.543291116959914,-0.0538286724210049,0.0888022803280883,-0.529830615957839,0.050948318719945,0.0257855980320722,1926770
-0.454424856008944,2.17459042155312,-0.946304390886705,-0.590093190226646,0.108711781286646,-0.0550631329152032,-0.583952969981371,0.885131890568495,0.0660498276334748,0.0115527642131719,0.492989415496617,-0.457493498070075,0.334749093977871,0.0716801273824319,1938156
-0.13305687941865,-0.616217665630736,1.17280124167402,2.57371798485452,0.100631841681785,0.343272791273227,-0.921229897669394,0.421222968095834,0.815707629092914,1.81520062437598,1.33413499421187,1.4952664207302,0.102841181902092,-0.261579519921306,1938561
