"lemm_gtv_kurtosis_500","lemm_gtv_v23_500","lemm_gtv_v29_500","lemm_gtv_v32_500","lemm_gtv_v35_500","lemm_gtv_v45_500","lemm_gtv_density_500","lemm_gtv_sphericity_500","lemm_gtv_compactness_495","lemm_gtv_gradz_493","lemm_gtv_m101_474","lemm_gtv_gradx_459","sub"
-0.205659192537093,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.205700102714926,-0.157106175810323,1.13464938022731,-0.566788604565588,-0.253785294378101,-0.119061646499942,-0.375175558379375,1085983
-0.437669815634373,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,-0.18613612777372,0.596088970945661,-1.272757948692,-0.272624701471687,-0.476029662139687,0.148056078927127,1125173
-0.307058938187869,0.100014346558455,0.164939123036919,0.216608179108547,0.375544880403939,-0.15160262465521,-0.0288439033012647,-0.309039169384045,1.27191885234705,8.1661889382486,1.06392258701157,-1.77288138642361,1154608
-0.427762583147901,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,0.0833321228336862,-0.176534938680643,0.310170479948856,-0.714859322250311,-0.575702126302284,0.0540510365867793,0.788451828869968,1181124
-0.442546654735778,0.100014346558455,-1.02457571831939,-4.1278304687616,-2.5632026220787,-0.270792183475938,-0.0281392578377701,-0.379247665766931,1.21577854575101,-0.34764542367327,-0.85804119739697,-0.387592005023258,1183075
-0.432374770853082,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,-0.00507580469741664,0.9697655035315,0.489947972958272,-0.174630903744867,-0.866587374984518,0.262090014047935,1232870
-0.425720657996202,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,4.31209860341723,-0.184273583004886,0.953268559105748,-1.17141146066789,-0.593275254859534,-0.342750685010336,0.100008289554245,1279943
-0.45016541869675,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,-0.153026036437831,-0.462315907282439,0.548373278572488,-0.086290591700442,-4.10091515723893,-0.104557566977215,1329352
-0.448426810158246,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,-0.176074848545425,-1.08993870961258,-0.0114938436935177,-0.262001947653977,1.53353519620145,0.0233039560114516,1330263
-0.465293013273138,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,12.881598503322,2.98136240800899,3.85573904140306,-1.3699874717226,0.225735945729672,0.669335964472294,1364384
-0.243875050095339,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.137940580363507,0.262002711519916,-0.0301660384491461,1.97199603898779,3.95320254400398,-0.611721860955012,-0.553501005106162,1386095
-0.430432342501526,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.244665422766124,-0.183926588180937,-1.21658360146962,-0.452198335278777,-0.199165187566739,1.98259696158149,-0.388230408540165,1458656
-0.453138026863445,0.100014346558455,0.164939123036919,0.123427813289826,-2.5632026220787,-0.270792183475938,-0.164523340184193,0.316362391917959,-0.389740085774269,-0.134622228712923,-0.636559581720906,-0.0501149483381749,1485662
-0.453169780528438,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,0.138874445063868,-0.168596956161486,-0.294104656275501,-0.24849386748731,-0.192749231538392,1.09076036238,-0.0357755785880238,1497807
-0.40599518163904,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,-0.170331771881928,-0.766212099055386,-0.159513552770667,-0.354965904636274,-0.0778915814718585,-0.119236975022832,1501387
-0.44815111986233,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,0.343109528733003,-0.0502865185740381,2.4462326879257,0.163760594888529,-1.16344922414831,-0.0868450056374262,1518948
-0.42252446006975,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,-0.143594118009803,0.554262458768467,-0.169120370065763,-0.199349051180271,-0.562477233691558,0.00785370532693048,1526417
1.37104421884664,-0.0148346529671976,-0.00587854220402621,0.186356835666829,0.306575043544851,-0.270792183475938,-0.181896023253203,-0.181453353037066,-0.793063321921945,1.85127656028935,-0.394284970864261,0.795489005749951,1565177
-0.386901036328915,0.100014346558455,0.164939123036919,0.28971171404867,0.275815134275233,-0.270792183475938,-0.187025194099502,0.148699689188219,-1.30854712108637,-0.519268303129378,-0.566704952835755,-0.140073978670147,1606693
-0.462664862437201,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,-0.171800539266239,1.637161082062,-0.874677596932541,-0.299927503714101,0.0157022654740299,0.247616120977363,1612262
-0.108237496278631,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,-0.162540864205406,-0.569528959804395,0.0736073504426994,0.341741518149395,1.11468130344763,0.335380472864651,1614566
0.47988199298174,0.100014346558455,0.164939123036919,0.28971171404867,0.303572716235115,-0.270792183475938,-0.161461366761797,-0.282112153543998,-0.0289050333722401,-0.0268734535987003,-1.06249488761108,-0.202342179113613,1644034
-0.205509853342189,0.100014346558455,0.164939123036919,0.288617992290111,0.229045642710611,-0.270792183475938,-0.179403948079757,-0.50374563482796,-0.475828490204159,0.050202834618305,-0.938024086023427,-0.149266353961609,1668599
-0.470696749957077,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,0.264232755128598,0.0160807534766227,-0.726582697065811,2.24373141088892,-0.277308231493877,2.50218474351608,-0.462512195849572,1671370
-0.447998103316703,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.108624165151548,-0.0314301237002691,0.205996343663875,0.725052347016712,-0.572643335747038,-0.0937192654751717,0.232118564136566,1684230
-0.440630282446762,0.100014346558455,0.164939123036919,0.28971171404867,0.413349190200782,-0.270792183475938,-0.0952029243352067,1.56022992339918,-0.209139995502338,-0.0281039160366282,-0.111546349432413,-0.205527890419275,1692385
0.325322486086073,0.100014346558455,0.164939123036919,0.28971171404867,0.434744938313015,-0.270792183475938,-0.18268483778905,0.368783492787088,-0.928412779491499,0.968807369146379,-0.40681090024682,0.407482160811975,1720713
0.609238693405209,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.162232360976287,-0.18116747581108,-0.28795102170048,-0.740148472067819,-0.385513382380446,0.176963829904176,0.703311705740362,1738800
-0.39479686585691,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,-0.185687888230424,-0.667829745065384,-0.875436075934461,0.0715264905213665,0.0738847048957424,-0.123855564433361,1740845
-0.450873833613471,0.100014346558455,0.164939123036919,0.136502158575483,-2.5632026220787,-0.270792183475938,0.00693894277081116,0.3075944214848,1.12100931577526,-0.228237958201397,-0.184071234351458,-0.520715454580023,1742294
0.0300604773438221,0.100014346558455,-0.150111395716545,0.107096781294704,-0.342751343135944,-0.270792183475938,-0.147458915896489,1.22331050050577,-0.427315914372995,2.43373206813426,0.0385513613511048,-0.574160483895623,1767700
0.132638884681162,0.0860001562623941,-0.173056964406873,0.122860494459591,-0.376878018866586,-0.270792183475938,-0.18479992687675,0.036149964056073,-1.03024462633228,0.127833419156897,0.82212388610745,-1.14680574676528,1768972
0.559681284893807,-0.199127356627927,-0.0612613788655521,0.180595776898417,0.349531494544943,-0.195317358055026,-0.18283608830503,-0.196472002966726,-0.816790008628248,2.33982727231426,0.238770179317943,0.219063735502455,1889409
-0.454766416379854,0.100014346558455,0.164939123036919,-0.651129216732884,-2.5632026220787,-0.270792183475938,-0.0501644685311211,1.14159062849687,0.229138536516346,-0.148702900210619,-0.323046374218876,0.0793444109360592,1915938
-0.38731580278515,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,0.0203849951903862,-0.180841656179094,0.0327550586954559,-0.716652954006636,0.0547054698334141,0.192927966347529,0.305976802677334,1916742
-0.470435479168486,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,0.32752169772471,1.5692841755347,0.882212742833273,-0.375866393003498,0.699585341511248,-0.29049373112375,1919296
-0.469268274058115,0.100014346558455,0.164939123036919,0.28971171404867,0.439430695675302,-0.270792183475938,0.0972550115624668,2.78384680161307,0.0369750315674411,0.00296559799686232,0.0988252352850387,0.237651587313828,1926770
3.6062613174402,0.08935112401988,0.147305678553586,0.280376786758129,0.429336356407087,-0.231610467276082,-0.186010396540435,-1.03551344345224,-0.784409772057636,0.263213471317711,-1.0805230566298,0.91567494086805,1938156
0.169478721620675,0.100014346558455,0.149072071134067,0.112679124700094,-2.5632026220787,-0.270792183475938,-0.166551371572405,0.888951362766158,-0.64672035679989,-0.338539020763284,0.241960551997053,0.481958144475476,1938561
