"lemm_gtv_min_500","lemm_gtv_no_voxels_500","lemm_gtv_v23_500","lemm_gtv_v29_500","lemm_gtv_v35_500","lemm_gtv_v38_500","lemm_gtv_v42_500","lemm_gtv_compactness_500","lemm_gtv_sphericity_500","lemm_gtv_kurtosis_499","lemm_gtv_v32_499","lemm_gtv_density_499","lemm_gtv_m011_498","lemm_gtv_m030_498","lemm_gtv_m020_497","lemm_gtv_m012_497","lemm_gtv_grady_494","lemm_gtv_m210_494","lemm_gtv_m004_494","sub"
0.682272809671902,-0.35980948008271,0.100014346558455,0.164939123036919,0.439430695675302,0.615316331514431,1.01596080139617,-0.566788604565588,1.13464938022731,-0.205659192537093,0.28971171404867,-0.157106175810323,0.0382024486433505,-0.0438756976280146,-0.379991958650033,-0.0660893577607038,-0.0967803906525269,-0.0301689845301888,-0.549731875278557,1085983
0.512637933066624,1.9564330716305,0.100014346558455,0.164939123036919,0.439430695675302,0.615316331514431,-0.965108515173468,-1.272757948692,0.596088970945661,-0.437669815634373,0.28971171404867,-0.18613612777372,0.0284951540237529,-0.0453477428132525,-0.372808201398075,-0.0494678666527646,-0.0539196402890996,-0.033520580754686,-0.417234718376211,1125173
-0.454059711161951,-0.640581918778702,0.100014346558455,0.164939123036919,0.375544880403939,0.39527575230752,0.630469618688632,1.27191885234705,-0.309039169384045,-0.307058938187869,0.216608179108547,-0.0288439033012647,0.356727194788916,-0.218152812966803,0.466753486606872,-0.124036745744436,-1.62097241115503,-0.142555373871465,-0.557495532693771,1154608
0.528151443969818,-0.00689291878169332,0.100014346558455,0.164939123036919,0.439430695675302,0.615316331514431,1.00348200266394,-0.714859322250311,0.310170479948856,-0.427762583147901,0.28971171404867,-0.176534938680643,0.115326550235829,-0.0304607253808734,-0.313396682620424,-0.0940635814542334,-0.451367858451183,-0.0492353071265418,-0.387887473251926,1181124
-0.676412016299804,-0.633644983912835,0.100014346558455,-1.02457571831939,-2.5632026220787,-1.77127764296052,-1.01398193784652,1.21577854575101,-0.379247665766931,-0.442546654735778,-4.1278304687616,-0.0281392578377701,0.560353387507176,-0.125566841272284,-0.171690891082872,0.338723283593469,-0.232096365231072,-0.919101819794009,0.160163343922607,1183075
0.0319167477549174,-0.631390480081428,0.100014346558455,0.164939123036919,0.439430695675302,-1.77127764296052,-1.01398193784652,0.489947972958272,0.9697655035315,-0.432374770853082,0.28971171404867,-0.00507580469741664,0.300572310551137,-0.0457415889809471,-0.609758325887508,-0.121716855780294,-0.41847949793043,-0.057010339888504,-0.425750625103974,1232870
0.963822647448321,0.909823023742715,0.100014346558455,0.164939123036919,0.439430695675302,0.615316331514431,1.0199449873417,-1.17141146066789,0.953268559105748,-0.425720657996202,0.28971171404867,-0.184273583004886,-0.455862711767324,-0.022434223135871,-0.617675150148248,-0.146416383071914,-0.384706195585429,-0.0663018693838637,-0.346936485030418,1279943
0.579393936202748,-0.550401765522423,0.100014346558455,0.164939123036919,0.439430695675302,0.615316331514431,-1.01398193784652,0.548373278572488,-0.462315907282439,-0.45016541869675,0.28971171404867,-0.153026036437831,-0.882837933572194,-0.125708187671263,-0.201874051208769,-0.190539804241665,0.176774696412516,0.365993778025435,0.169630794383945,1329352
0.553542566494565,-0.225059520313231,0.100014346558455,0.164939123036919,0.439430695675302,0.615316331514431,-0.953375388816435,-0.0114938436935177,-1.08993870961258,-0.448426810158246,0.28971171404867,-0.176074848545425,0.100904211966259,0.0701570697524791,-0.0336661612294939,-0.0708647929148416,-0.0729774846003224,0.604725154622057,-0.445838108094846,1330263
0.340102178977227,-0.710818384295612,0.100014346558455,0.164939123036919,0.439430695675302,0.615316331514431,-1.01398193784652,3.85573904140306,2.98136240800899,-0.465293013273138,0.28971171404867,12.881598503322,-0.501961244946233,-0.130525999388735,-0.0450981264385201,0.0461603911776131,0.00442470638610237,-0.118110489321978,-0.635151191655109,1364384
