"mkm8d_ptv_original_shape_Flatness_250","mkm8d_ptv_wavelet.HHL_firstorder_Median_250","mkm8d_ptv_wavelet.HHH_firstorder_Median_250","mkm8d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm8d_ptv_lbp.3D.m2_firstorder_Maximum_250","mkm8d_ptv_wavelet.HHH_firstorder_Skewness_249","mkm8d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_249","mkm8d_ptv_wavelet.HHH_glcm_ClusterShade_248","mkm8d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_245","mkm8d_ptv_wavelet.HHL_firstorder_Skewness_245","mkm8d_ptv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_245","mkm8d_ptv_wavelet.HLH_glcm_ClusterShade_244","mkm8d_ptv_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_242","mkm8d_ptv_wavelet.LHH_glcm_ClusterShade_240","mkm8d_ptv_wavelet.HLH_firstorder_Median_236","mkm8d_ptv_wavelet.HHH_firstorder_Mean_235","mkm8d_ptv_wavelet.HLL_firstorder_Skewness_235","mkm8d_ptv_wavelet.HHH_glcm_Imc1_234","mkm8d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_234","sub"
1.35119706091473,-0.129244057985855,-0.121614787612369,0.686188566806381,-0.233067733926556,0.418074385862732,-0.767415523532874,0.165795194727377,-0.020853975826701,-0.475461182716173,0.0576876409551196,-0.386331452798319,-0.236442693675399,-0.292115564546129,0.297949070538376,-0.131191536277621,0.782663271286519,0.455531712206153,-0.217916570990047,1085983
0.110236965876068,0.163966021223294,-0.582319239838582,-2.05618041068656,-0.0292902231580257,0.553625278408877,-0.291113979779673,0.145500193182631,0.856627169568022,-1.0315306296999,-1.07845799290783,-0.418998496502616,-0.606471710185665,-0.267091856543587,-0.6943107215212,-0.103636689465325,0.754897520299184,-0.142216539261999,-0.225993304092704,1125173
-1.53027357938603,0.694084979428287,-0.157809813530461,-0.748517462294928,-0.233067733926556,-0.239911051651782,-0.520741945868997,-0.166896199871585,0.0415839358390085,-0.727738981465815,1.73658559841898,-0.0872530114650464,0.444431368097645,0.0390843872539864,-1.31627156833069,-0.832531549584382,1.22807444512475,0.534821697365332,-0.23230341044261,1154608
0.884728474582034,-0.258393495763835,-0.0550268970641633,-0.0350977477012435,-0.233067733926556,-4.59064230164626,0.830627927200415,-0.406235246721345,-0.414488998403616,3.82999069290189,-0.461913982755504,2.16147093852822,-0.520721476405806,-0.300107249818106,-0.014901208240259,-0.601759792878724,-2.48554499422817,0.0707464381624619,-0.197889081262807,1181124
0.245789447239916,-1.02751061349218,1.44970276985312,0.194384488604683,-0.233067733926556,-0.255014650130974,-1.64176462606485,-0.11449747465714,-3.08080416240219,-0.909538135350976,-0.198868716553007,-0.242971092994823,0.578468733575523,-0.195927023395059,-0.332430308666125,2.20154684870952,-1.14349045928968,-0.526186475292214,-0.230352917894709,1183075
0.0380830206982791,-1.18889428402895,-1.49660774076517,0.479599451466207,-0.233067733926556,0.242750474917087,-0.377970376599167,0.159131833417477,-1.53099789117359,-0.677827158033015,2.9762643477239,0.0497107315578301,0.646988607849917,-0.290870512808893,-2.64770509272548,-1.01543245596365,0.905860903509083,0.55361126492134,-0.216749148250392,1232870
0.194384973611451,0.668840416579487,-0.0688609601898595,-0.213700466726336,-0.0292902231580257,0.252401282680195,-0.168725993462331,0.109169992958706,-0.741072357787019,-0.829323384681517,0.315429954608503,-0.39846996008065,-0.52119780423295,-0.278754891247547,0.202233716367301,-0.307822245773482,1.70478362016019,-0.348172560677739,-0.173643967848473,1279943
-1.02730961234489,0.0680236058341908,0.142692470689969,1.42450586970648,-0.233067733926556,0.490118046466068,1.02274255132424,0.689853583977924,1.13078508403144,0.12632117924497,-0.636452606377195,-0.333388977139284,-0.36362722462883,-0.0453475231493109,0.620325783205171,0.404848394604621,0.186065345876695,-0.40144235501479,-0.22166027113784,1329352
-1.32400921503537,0.646064193538173,0.250628835698867,-0.767620411375362,-0.233067733926556,-0.522380612563743,1.46049842454691,0.0905151960500596,1.11401432664074,-0.0383036522377656,1.76222809387385,0.478122200427915,-0.485164764432969,-0.075284317976432,0.445747410409365,-1.24164647063373,-0.435295577534877,0.271112538632124,-0.186090181996037,1330263
-1.15899980052833,-0.704487026130707,-0.495545353757866,-0.482738404189027,-10.0603075451886,-0.851685254050422,1.02225961664081,-0.204587734327216,-0.0869424199319189,0.142637977931003,1.00510847294593,2.88744678020055,2.27801738896188,0.0937111157604934,-2.47701735123718,-5.5988157366586,0.541359292688004,-2.48207899587296,-0.237666027548439,1364384
