"mkm10d_gtvper_original_shape_Elongation_248","mkm10d_gtvper_wavelet.HHH_glcm_ClusterShade_245","mkm10d_gtvper_wavelet.HHH_firstorder_Skewness_234","mkm10d_gtvper_lbp.3D.m1_glcm_ClusterShade_228","mkm10d_gtvper_wavelet.HHL_firstorder_Skewness_226","mkm10d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_226","sub"
1.02769013153375,-0.0544608245479886,-0.153878821188495,1.01461126144636,-0.115805959793269,-0.313797612461027,1085983
0.903315011727641,0.0463990092906661,0.306412016992615,0.330323333064291,-1.03759506936968,-0.356731319898353,1125173
-1.09125817683295,0.52686486252905,0.824468159494361,-1.36260405069298,-0.0904065422523036,-0.338371286080306,1154608
0.128547106063381,-0.208696465375646,-2.17478591260956,-0.0537000463226803,0.306608076490745,-0.237672270318431,1181124
1.3884677017123,-0.069405847424755,0.506515594762269,0.191301457102812,0.545174023639573,-0.351477420359611,1183075
-0.515882743954256,0.0774469262418686,0.288147946424945,0.73323893208363,-0.896665677740625,-0.320760758860797,1232870
0.0607759317154871,0.0162144567346438,0.171495708320663,0.525458595847887,-0.272181752773779,-0.329714968457107,1279943
-0.201139121923733,0.330498247688355,0.288425260047249,0.949821396900228,-0.800312346294702,-0.345867003957426,1329352
0.300674203552877,0.0679438948951071,-0.16437965642179,0.172862829698746,-0.365057140255052,-0.154363759982285,1330263
-0.778798785706111,0.219749134376169,-0.332655219222048,1.3219589808916,0.434132584436156,-0.349899311322019,1364384
0.550834506291019,-0.53776389417825,-0.801492897270802,0.673581944446138,-0.614385731242965,-0.344046908395337,1386095
-0.929661778444626,-0.0302781918869705,0.243225512595354,-0.669266889637512,-0.793469175680116,-0.357549387131074,1458656
0.705670136509656,0.0844580507016599,0.170870314679313,0.00877442104306882,-0.518717929128099,0.492672877951385,1485662
0.275885909030906,-0.0290773666349941,-0.851322233904296,-1.02818878259106,-0.835726690329447,-0.234031546275072,1497807
0.100023363668544,0.0486193332750382,-0.302199805756363,-0.82241564075102,-0.786396761960473,-0.338346581536049,1501387
-1.34544525662363,0.221093794620096,0.808348874918242,4.43789614683229,-0.816847165371875,-0.352640252152409,1518948
1.51096136027969,1.24264119989607,0.825961024246037,-1.21594589914936,-1.09473621479918,-0.344675519704617,1526417
-0.131026322266124,0.320661424219073,1.05272670584472,0.945809673369422,0.327032105514142,-0.355743426092119,1565177
-0.149223694264323,0.0949681720268946,0.289057238470074,-0.469964773382748,-0.878949361149665,-0.167683516458236,1606693
-0.293846978593448,0.0577539576538996,0.0631647326801667,1.13694350133976,-0.514840392125528,0.66752057273402,1612262
0.92214904460807,-1.0123411960124,-2.46391684099646,-0.236070125589552,-0.301196596691258,-0.351999353383931,1614566
-0.581795491472504,0.0766470191451189,0.154366291177991,1.5647265885468,-0.812914048855177,2.99626596545952,1644034
-1.66776710866579,-0.295589250337912,-0.186698486666853,0.99862080463628,-0.737122525981863,-0.355573395030649,1668599
-0.80111345931503,0.606083455804023,0.327477114722806,1.18485255526943,-0.992718010386567,-0.357538589191567,1671370
0.754346377918268,-0.193868569763384,0.15119788333862,-2.3320193894663,-0.0829362882471855,-0.352815564974229,1684230
1.24984030338684,0.050177425812714,0.264309816078965,-1.21293281422127,0.201706998073653,-0.316440160153535,1692385
-1.0246976716634,0.0687267305729381,0.189579118493557,-0.131787429794552,0.450769452635348,-0.311047085653716,1720713
1.5400243260392,0.0100460731960924,-0.114993658379128,0.494996396621513,-0.20673261148481,0.645887244470878,1738800
-1.25279275877206,0.758678693619428,0.349983805838542,0.793083452241288,-0.24064928542437,-0.318194166915599,1740845
-0.453459444402201,0.625388946525219,0.51012459542223,-0.598533644490973,0.445729686871417,-0.342539943225829,1742294
