"mkm5d_ctvper_wavelet.LLH_glrlm_ShortRunLowGrayLevelEmphasis_250","mkm5d_ctvper_wavelet.HLH_glszm_LowGrayLevelZoneEmphasis_249","mkm5d_ctvper_wavelet.HLH_gldm_SmallDependenceLowGrayLevelEmphasis_249","mkm5d_ctvper_lbp.3D.m2_gldm_LargeDependenceLowGrayLevelEmphasis_248","mkm5d_ctvper_lbp.3D.m2_glrlm_GrayLevelNonUniformityNormalized_247","mkm5d_ctvper_lbp.3D.m2_firstorder_Range_246","mkm5d_ctvper_log.sigma.4.0.mm.3D_glrlm_ShortRunLowGrayLevelEmphasis_245","mkm5d_ctvper_wavelet.LHL_glcm_MaximumProbability_245","mkm5d_ctvper_wavelet.LLH_firstorder_90Percentile_242","mkm5d_ctvper_logarithm_glrlm_LongRunLowGrayLevelEmphasis_242","mkm5d_ctvper_gradient_glcm_Contrast_235","mkm5d_ctvper_wavelet.HLH_firstorder_Mean_232","mkm5d_ctvper_wavelet.HHL_firstorder_Median_232","mkm5d_ctvper_lbp.3D.m2_glszm_LargeAreaHighGrayLevelEmphasis_231","mkm5d_ctvper_wavelet.HLL_firstorder_Median_228","mkm5d_ctvper_wavelet.HHH_firstorder_Skewness_226","mkm5d_ctvper_wavelet.HHL_glcm_Correlation_226","sub"
-0.0984223021884245,-0.166958724294935,-0.255967320756409,-0.674577069557247,0.630680116560341,-0.272498087355528,0.511326021316489,0.418092065487609,-0.61438591843742,0.0788827704745342,-0.79543297632374,-0.914646991315776,-0.498565386691819,-0.0964730541051212,2.03434366777744,1.29018099228263,-1.20994300851252,1085983
-0.0195272543845185,-0.309573018609598,-0.443897623542773,-0.636844362769352,-0.924950726952468,-0.221799888294485,-0.358949202877173,-0.411456503428452,-0.84833782409475,-0.542767933981732,0.153681586812931,-1.68393301672892,-1.23339238585107,-0.124643455977783,0.905879107043994,0.238593039604718,-0.810186937151648,1125173
0.0623493245629747,-0.132056305942154,0.177270936879814,-1.24746889902072,0.914412634160453,-1.02376662675148,0.0533805008396171,-0.0447891941964335,2.16999322051213,-0.278383960549134,0.137793894326347,0.74953611472212,1.5763848524585,1.41764425326428,-1.85215080714266,0.275774641408528,0.720827245723821,1154608
-0.693665205445745,-0.478550757123414,-0.60383506898788,-1.08410870662845,-0.00837239270035308,-0.835652564602717,-0.458131310603105,0.188264155741184,0.102812339691564,-0.611620622369547,2.555543255613,0.301009818165778,-0.355418981369527,-0.101802694789943,1.19157923309462,-1.46131103614988,0.987458052312494,1181124
3.26815351732013,0.303232215150366,1.54608610076404,0.00735389476351493,3.64326321679467,-2.63407043201991,1.80698061038329,2.85956976925079,-0.767687487644483,0.69894923749261,-1.10544829478956,2.14206374358107,2.9662049530352,-1.20228488553635,-0.672596896548014,-0.392805274258587,3.72101629153739,1183075
3.40993877050193,0.370248293114955,1.29598208562402,0.553325125016213,2.05108346686799,0.159268001974569,0.68812032408488,0.867576932395282,-0.405157886432766,0.107730014595284,-0.628946598570999,-0.521512937694994,-1.83235492453846,0.103912749801829,1.37538510267861,-0.0941392822376215,0.0410475359733794,1232870
-0.33653092338682,1.07026962359993,0.599040267927472,-0.418690521524242,-0.379557289539012,0.583903724780166,-0.191545604810211,-0.382592935563879,-0.625449475669594,-0.149057110689082,-0.408835386287554,-0.875799868229765,-1.28519934673592,0.215197929191743,1.32912255529554,0.75099994077055,-1.43671454605624,1279943
-0.451985804121154,-0.223066025019799,0.0495689744926176,-0.4915862168802,-0.480855098688577,0.707675283003133,-0.27803820043825,-0.224180358281902,2.57537615567676,-0.431213933045929,-0.400162119211781,-0.940834128320708,0.485361375142402,0.823602916872944,-0.759899515505746,-0.600560040148448,-0.853738096438966,1329352
-0.742808937277416,-0.378823640887545,-0.451034652018254,-0.642623863247587,-0.852511733959191,0.0119869631457269,-0.635691583531987,-0.683808476481578,-0.249442910646792,-0.53362333855561,2.13135962703215,2.2603820926286,0.661644966123821,0.863997146876811,-1.60457674852675,0.652217560322615,-0.484383875367701,1330263
0.699358883461037,-0.0154632586111912,0.804651885915973,0.791949718275298,2.76216932604699,-2.08347630194207,2.0079291487182,0.261498245080085,1.07813409070705,0.928483061270719,1.54415649414092,0.334983175938816,0.596970549571295,0.764084742370021,-1.80224351963715,0.00251314006813069,-0.72503879029876,1364384
0.115720419823012,-0.436977048515425,-0.251725115756159,-0.218362320855855,0.733150673434908,-0.620306777530138,-0.049435673678034,-0.476169170717945,-0.618854697637931,-0.328167624517626,1.35686341475015,1.24736071503512,0.177487093923859,0.289206123849293,-1.85346820364517,0.56319553491066,-0.361084176441166,1386095
-0.493966270322886,-0.406433638138283,-0.412238419914614,0.285613637917034,-1.21827396872463,0.707675283003133,-0.575743115153961,-0.572124701798727,-0.278903292076327,-0.64845770865808,0.0841399927690688,0.134157886496667,-0.109160918873431,-0.305903518122765,0.211776010592371,0.668231027600629,-0.913303219130189,1458656
