"mkm2d_gtvper_lbp.3D.m1_glcm_JointAverage_242","mkm2d_gtvper_lbp.3D.k_glcm_ClusterProminence_228","mkm2d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_226","sub"
-0.141177420374645,-0.176763302946478,0.223209080533121,1085983
0.174570232692934,0.39936033103676,0.0376413956542088,1125173
-0.916470972184284,-0.750016479233202,-1.59121535366359,1154608
-0.586035181573528,-0.499955263561685,-1.33547159111605,1181124
0.585470620372714,0.211942449065114,0.779140857906109,1183075
0.196221840439324,4.23114651842954,0.500524576972817,1232870
-0.472579540835119,0.386223381950284,-0.0413610356420816,1279943
-0.391155050375026,0.276191941218177,-0.13642207609902,1329352
-0.418956485206343,0.335721910962575,-1.04930940418162,1330263
-5.87493759218587,-1.36876940106878,-1.30980009887507,1364384
0.776306444957867,3.61688604866611,0.868359372011783,1386095
0.716377598019656,0.4051086553565,1.1888475461462,1458656
0.620465279400482,-0.537951424718382,0.58043843237471,1485662
0.141989301620066,-0.696304618638854,-0.484875351292802,1497807
0.309081915853077,-0.702128143235801,0.114423079202516,1501387
-3.59216593381172,0.0858258471308263,-2.51844292852286,1518948
-0.391210347203215,-0.620458009151121,-0.324118267162658,1526417
-0.481102831561923,0.081127992328596,-0.524461200443615,1565177
-1.93139686114594,-0.0750553682231522,-2.65259109065917,1606693
1.30477734065105,-0.178911687648749,0.552982076567507,1612262
-0.00722437924086764,-0.694764226965125,-0.390467387836031,1614566
2.04808434583644,-0.81693257036878,1.53413920077826,1644034
-1.22991782682115,-0.593563939032385,-0.700997957526334,1668599
-0.204498969851431,0.898437478300418,0.239909606641677,1671370
1.85689477623188,-0.686903716065125,2.68168827861291,1684230
0.487757092442398,-0.197290396743214,0.654468598508899,1692385
-0.165302913284154,-0.462459436014722,-0.634285151390966,1720713
0.419294272502608,-0.525314272997423,0.0107933759824927,1738800
-0.216507800276038,1.07782595614552,0.0579454156331671,1740845
0.45586317516119,-0.146640356444443,0.79004183689958,1742294
-1.15967860677522,-0.512097137848265,-0.337440213876241,1767700
-0.190459745302091,-0.797519677623798,-1.10954084288954,1768972
-0.26479161056426,-0.583478490459595,-0.906434832324109,1889409
0.10475861837784,0.64035297417365,-0.542400789344533,1915938
0.391541719950786,0.0325770998632377,0.759191731152394,1916742
1.89341602945321,-0.80518013884102,1.24999186352836,1919296
2.17739556738091,-0.447555204211313,1.99757909222141,1926770
-0.247771900874048,1.68390596706618,-0.767745381879232,1938156
-0.852870785568437,1.26831303980314,-1.24309237772354,1938561
1.68934824690342,0.465392011659881,1.20688774446832,1966316
1.48109100494885,-1.29506023323247,0.705145547013282,1967281
0.912828419916535,-0.944732322178808,1.60533803279804,1973544
-0.121261962844067,0.390452599504292,0.858348808396959,1975401
1.02669444586781,-0.0436516762753055,1.08108620168247,1976407
0.420001935169982,-0.924946274748712,-0.101031357515768,1978972
-1.988462237908,0.026409219981704,0.0247122243379533,1980052
-0.525109781685994,0.332982367281094,-0.664686410035258,2001182
0.413114035258789,-0.615151948696746,1.95271848175609,2002465
1.63933838728354,-0.647873960299132,1.42093817489723,2004451
-1.22123127058854,-0.712606503540398,-1.51030645893087,2006164
0.478870320663782,-0.538253258413145,0.0219594838126759,2007309
0.572689521724556,0.459737994358317,0.68307023358553,2009915
-0.371016813055569,2.03527777885988,-0.108869953829207,2010259
-1.25748749119091,-0.466182726031339,-1.34232912630967,2010554
-1.51103084824316,-0.255652699887857,-2.01045013183352,2026671
0.198609415009041,0.26538041899804,0.752586900256184,2033049
-0.109624318905065,2.28760872787916,-0.261181486907272,2034136
-1.57659460684832,-0.391566735200676,-1.92404375149692,2040495
0.781788312814229,-0.02813973293492,0.232023056643554,2047354
-0.488265503599414,-0.468334751480143,-0.597099891089797,2051378
1.06322810193673,-1.02043270156359,0.361902706071534,2055667
0.227191833514369,-0.296682268974231,-0.46095333270268,2057358
0.389397141383663,0.252427774648066,0.604374417785746,2059713
-2.19139081691831,-1.29581395444391,1.65514110962049,2069079
-0.649656720646934,-0.296493700060963,-1.09012668178622,2070958
1.32620740628903,0.278868995374953,1.65620850936722,2072215
-0.0348248314223204,-1.05324564125253,-0.922089464989458,2075832
0.876283009660515,0.0304087433192216,0.481062109429511,2075846
0.150952264501395,-0.754828891537247,0.967020507610227,2076301
0.245782918364563,-0.423925302429711,-0.64131659106847,2078198
0.478419075594127,-0.484640808655799,1.36780388292895,2078899
-1.22861631442996,-0.326509730138589,-1.03263973716855,2085349
-0.649909405138834,-0.325238745550092,-0.81736656880087,2086044
-0.887786775308806,-0.506983933104728,-1.12011787312519,2091555
0.350635852115978,0.204354825369811,0.1942167228177,2092954
-1.7914726547512,-0.613902656433085,-2.19904614271642,2096627
0.421018504498912,0.0727994516428999,1.51965056946618,2100050
-0.502065768408591,-0.233371314382886,-0.251550701887962,2108003
-0.749138335298009,-0.447344833067581,-1.35548612595294,2109902
-1.69537792179245,1.78803196582153,-2.13341517310946,2110540
0.0778851346425741,-0.424231445916552,1.02949577208315,2116787
0.938598811412603,-0.880277080931005,0.422368951697937,2119177
-0.502525720507335,0.0686894059529433,-1.2118470072294,2131601
0.236567552915575,-0.0949305064447384,0.904336282644685,2132424
-1.27338177885531,-0.0935094928772609,-0.548914613169619,2132982
-0.704785936322921,-0.056342043350757,-0.775310159759363,2133204
0.0590510010032534,-0.739498654323256,0.875929617697459,2133380
0.319385565676091,-0.587547137810342,0.408860545362861,2134220
-0.280736968097204,0.183758298764112,-0.677855224383556,2135748
-0.662487436208317,0.813429736446255,-0.162924119007364,2137799
-0.23801081871643,-0.519850033454788,-1.12757056421123,2138375
-0.934226213621087,0.147458812128857,-1.08963986677789,2138678
0.522427353385235,-0.434242486404938,0.0478093258881122,2139733
-1.85733408175403,0.267732944791453,-0.794009701103675,2141116
-0.264834158532122,-0.00187429882341917,-0.031173836375865,2145166
-0.539638177610732,-0.0754354396552258,-0.678536619563536,2145694
0.506299565401989,0.520346473159113,0.76401556333201,2146138
-0.232161652557648,-0.678686633291582,-0.379412510887075,2151024
0.196245867152353,-0.549055341022961,0.154705074933059,215131
0.407077627682774,-0.869750014882672,0.0838384000873717,2152442
0.711699890724518,0.059285106869531,1.29583313418771,2157529
0.761373823858763,-0.0418576419445439,0.928507238303035,2158101
0.369520901095035,-0.384084457007841,0.177857745411868,2158329
-2.94298456663607,-1.18408291653152,-3.18296651124974,2168082
-0.303912723545248,-1.13023640471309,-0.818983564041674,2172217
-0.187462302475728,-0.808824706020006,-0.956315263221322,2176530
0.0860344098823736,1.28924052350499,-0.0407112326485941,2176784
0.943908852684296,-0.797368344823888,0.278075959995803,2181724
-0.583932124185046,-0.65442492415213,-1.23450319410532,2183291
0.446377502509583,-0.621396432582495,-0.0602244664442921,2183356
-1.15818015098437,-0.604937464110583,-1.54788788477833,2185290
0.218699189400171,0.791079092359421,-0.255719810242167,2186951
0.525837781061495,-0.551118988543193,0.263884581062084,2196212
0.796398638198795,-0.891481168910689,0.0895525617698903,2199403
0.378376104813556,-0.770589619922912,1.2145595324288,2200416
0.0978428573732,0.116816211866537,0.5013843503777,2200813
0.55397124466042,-0.410096325064745,0.329240434564953,2205389
0.244108512421921,1.66152533749643,-0.157453705743472,2212664
0.892191587790386,0.654486950348579,0.911040981005507,2217034
1.55850051522603,-0.867293285444825,0.845037573438859,2218615
0.0341174095429077,-0.543165097765292,-0.0460262093050007,2219842
0.380290766204885,-0.849401335812765,-0.445411183281831,2224150
0.614254216319885,0.359684600384791,0.0578954588921896,2228399
0.379372187163722,-0.397440269456343,-0.148417808774643,2228400
0.874439830623234,0.561649647267086,2.02249601395744,2234271
1.20809717776146,-0.197659575774946,1.96327145892058,2234422
0.321717326791112,-0.168557500661816,0.0358252763878778,2237571
0.220442294381126,5.65591948901142,0.605621806705271,2247869
0.678246418686518,-0.858980277883486,0.20419001154781,2250648
0.664192133467374,-0.334953650833695,1.28489391697891,2250836
-0.572741142939087,-0.0177978191750199,-0.866496696741965,2267382
-0.554549776784125,0.320107210411787,-0.524772391256486,2269346
0.638422812892027,-0.168690772899696,1.36690268133424,2271329
0.0517302743681936,0.272310371895356,-0.172229560707876,2274521
0.775650238127929,-0.6894062341262,0.0360931280945606,2276121
-1.49522190199593,-0.0413422601536374,0.68480286676298,2278618
0.0258761755592069,-0.179102728420312,-0.222452528336259,2285214
0.161926689062088,-0.0950988981916678,0.594626038742016,2286108
-1.11377935474075,-0.493574789783481,-1.81747176193714,2293123
-0.145948527859533,2.72352610437564,-0.471462830743709,2294852
1.10781716062403,0.666766982278882,1.275546659325,2294873
-1.35048296710941,-0.574485420314693,-2.02989454375234,2296332
1.12079623177401,0.0062383370081816,1.40808790717149,2305114
0.0804454575563461,0.283942918608188,0.0219669324185288,2305115
0.230487748429519,-0.647122841807102,0.328574243583582,2306459
0.608815799927144,2.58174953071278,1.10166242147154,2306893
-0.0466849050062351,4.51212492443919,-0.0621459219028672,2317120
0.214577921232706,-0.264368432595442,0.346128419335066,2319068
0.826758945515165,-0.632372861578269,0.74881591253815,2321962
0.00227139316652217,0.01951757222306,0.299701997331265,2331869
0.696912010658781,-0.858439059444317,0.468031863442799,2336735
0.57505219617078,-0.401329253360825,0.105120637353345,2339674
-0.536978454121431,-0.513628738257469,-1.30094920649321,2340155
-0.0539532846545719,-0.710140613548291,-0.668725624271882,2340322
-1.12253354990278,0.186753165783317,-0.453424404048538,2350037
0.278512801870621,-0.0527456513953535,0.252581892454881,2352038
-0.28429148254021,-0.0725834870779488,0.00347015084693146,2359944
-0.500860242124483,0.264913194096604,-0.258993346712785,2381907
0.484347556290358,-0.372437408904355,-0.104961750155785,2393207
-0.849177426428635,-0.203077992376456,-1.12737168496376,2395415
-0.172928101220269,0.189897419866426,-0.386032332793562,2395943
-0.241096838116887,-0.53852372964505,-0.25688873412699,2401405
0.0116515989999467,-0.313997481246495,-0.0470208380262799,2405144
0.478050439116488,-0.204834798776492,0.0102058157755999,2414406
0.999836368273819,0.850388643007187,1.14625761962563,2419459
-0.0405840810439489,-0.438796011190178,0.842218288527881,2425694
-0.0191089634948605,0.170837035746865,0.176598199186413,2426863
1.03610800836486,-0.595762829560334,1.36005116082376,2430773
0.57936847747545,1.20527138658997,0.685045890317971,2439458
-0.138061206091463,0.600869967319543,-0.0243778395952992,2443354
-0.402451184545439,0.0285963919845583,-0.318252348101898,2445526
0.808797219469788,-0.947707497506672,0.380301606459949,2448298
-0.495339630819449,1.12032651396516,-0.540397658087003,2453577
0.397749560692475,-0.143705408529161,0.480541114535975,2474709
1.12391651432815,0.469891899819635,1.11683906184013,2480056
-2.17174510260796,2.83392727526535,-2.16987763222431,2480330
-0.361192735094826,0.222792351219191,-0.917940923250292,2487135
-0.537474813275356,0.00613941460494895,-0.17448236414188,2488660
-0.322812345491299,-0.774097954149633,-0.436006092051305,2490180
-0.963984415604796,-0.185256362980798,-1.01493784994405,2493534
0.00232179013133629,-1.24112772595257,-1.03818602309265,2498991
0.0290297628210437,0.455708070560909,0.512827857540975,2500377
2.08647338031059,2.25709439736443,2.02838312362518,2504802
-0.0530735594049723,0.966595566675709,0.232706239400677,2510402
0.0727384940702136,-0.370767826364121,-0.261102946868797,2520618
0.72540106259657,-0.87713920907857,-0.00415907447345437,2559453
2.79262300139201,-0.367220088568396,2.05922790735732,277752
0.689387390267028,-0.0214976469355107,0.480048733000398,308862
-0.0330470009792891,-0.540724930723973,-0.412009137585023,58325
-0.226861427842154,-0.390299868897572,0.708392533741758,92173
-0.490398507537422,-0.08400013683028,-0.693877571661142,923666
0.509334015772506,1.49549659168279,1.15749965235626,965005
