"mkm5d_gtv_original_shape_Elongation_250","mkm5d_gtv_original_shape_Flatness_250","mkm5d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm5d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm5d_gtv_wavelet.HHL_glcm_JointEnergy_250","mkm5d_gtv_wavelet.HHH_glcm_JointEnergy_250","mkm5d_gtv_wavelet.LLL_glcm_Imc2_250","mkm5d_gtv_lbp.3D.m1_firstorder_Skewness_250","mkm5d_gtv_lbp.3D.m1_glcm_ClusterShade_250","mkm5d_gtv_lbp.3D.m2_glcm_ClusterProminence_250","mkm5d_gtv_wavelet.LHL_firstorder_Median_249","mkm5d_gtv_wavelet.LHH_firstorder_90Percentile_249","mkm5d_gtv_wavelet.HLH_glcm_JointEnergy_249","mkm5d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_249","mkm5d_gtv_wavelet.HLL_glcm_Imc2_248","mkm5d_gtv_wavelet.HLL_glcm_InverseVariance_248","mkm5d_gtv_wavelet.HHL_firstorder_Mean_248","mkm5d_gtv_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_248","mkm5d_gtv_lbp.3D.m2_firstorder_Skewness_248","sub"
0.69847015605371,1.10620067850787,0.8116938617916,-0.118614902093377,-0.811582142413828,-0.818497985285913,0.304824867670816,-0.0484933768291448,-0.587698748765837,0.400219569549133,-0.685868246977917,-0.0285585854106286,-0.659491382400679,0.438026347061755,1.11443782631184,-1.47779401068991,0.440083000104057,-0.322629029978779,0.64452377975046,1085983
0.962137579248856,0.796438141055738,0.569459379796445,-0.0932520387906947,-0.747422774573753,0.0162111122915089,-1.41013980623369,0.15730448254498,-0.281847995192019,0.648193994675347,-0.29153925707446,-0.862289066916246,-0.464747900247767,-0.931545505554975,-0.73950098206228,-0.985819165116856,0.411613260904939,-0.344866586113247,0.585161012186047,1125173
-0.8858295034978,-1.6700560069843,-2.8359863148279,1.78381675127747,-0.67932169775503,-1.11721561626865,0.494562144640957,-1.41825382227941,-0.230297788681781,0.345399910055874,0.466067997455104,2.72395626308848,-0.849674096114664,-0.956037383179486,1.38545271433921,-1.37840498113643,-3.14105772986934,-0.342891819249707,-2.6151635158623,1154608
0.623014364482949,0.822227092376877,0.27149276625529,-0.145875628065602,-0.0741407086325322,0.164620817926696,0.474198600637239,-1.74965220002864,-0.860020542668025,-0.646099056292759,0.230278752028412,-0.539776160412448,-0.387805940237854,0.633815279636621,0.113921158887636,-0.454626589156616,0.245767465260016,-0.0728433550213319,-1.43386898234554,1181124
1.17941388477205,-0.241603380840388,0.68422919958733,-0.259866462001111,-0.501316646568409,-0.635892166191975,0.452415237182756,0.488793499727096,0.66936845184488,0.239249192804433,-0.658944231442039,0.26373957694827,-0.726307763052379,-0.0791509102504508,1.25883821196661,-0.939964771372287,1.51433333302683,-0.0815984227612612,-0.0798880472951953,1183075
-0.643321885140262,-0.347241854915511,0.380363252803701,1.94456731877516,0.157489468246527,-0.390073203147928,0.41489414244825,-0.298231187969104,-0.957088950620748,-0.232611786526141,-0.295738427917233,-0.40105940244539,-0.829174451602084,-0.869229876702008,1.22216243525313,-0.604478739114411,1.19219244760736,0.391697000942511,0.221174634910267,1232870
0.753640874637782,0.738301545200129,0.321386165441379,-0.113390259381144,-0.717388423921012,-0.751509048230905,0.217621508257256,0.116928087159126,-0.107068765840091,0.229650629700661,-1.00959648860477,-0.0234975767478587,-0.353925272636894,-0.270250961400609,-0.981484519458953,-0.269981856545427,0.317018219859579,-0.326802654720752,0.874809944438112,1279943
-1.48853422497875,-1.60397004644515,0.635924649485009,-0.191805737649353,-0.601029702026957,-1.07411249721424,0.47152193971327,0.17723224221427,0.376102579914294,0.396216074104962,0.447108343064149,0.0454847521224638,-0.597954419429921,0.251638307621856,0.4593144241639,-0.146987790290956,-0.163193476102651,-0.322077868496979,-1.05502318127743,1329352
-0.447657071602672,-1.37603671622577,0.539742890109757,-0.125305238635236,-0.257428011893153,1.57138682691391,0.421550505953126,-0.0337066161101372,0.030943090571258,-1.26658366872368,-0.46823703714389,-0.267844828933634,0.145303356802147,0.683556730635638,-0.836748447276864,0.222057921222226,-0.097416193939708,-0.236908428764786,-1.00673432802306,1330263
0.655066831636685,-0.578075999521888,-0.381367433131284,-0.0776041527795406,2.84312428280101,-0.0465377194547202,0.382926722312057,-0.0662244833206016,1.56483305395595,-2.344124218229,-0.254880085432903,-1.67071847453774,0.735145437184285,-2.21883335653621,1.40441646212012,-1.32116840760835,1.23972386392716,-0.206497434057713,-0.654797076424061,1364384
