"letdfirst_gtv_original_shape_Elongation_250","letdfirst_gtv_original_firstorder_Skewness_250","sub"
-1.07505543658741,0.183366321205251,1916742
0.724369989837638,0.176910502058396,1980052
0.465868682838081,-0.241047671318637,1926770
-0.715320796197588,-0.92726956228245,1979045
0.522149898909086,1.27125236574695,2196212
-0.534818026978808,2.65896460378057,2393207
0.430932745803,-0.799133810417967,2146138
0.639406012847322,1.34856283531389,2228399
-1.72881522336202,0.00960639224567068,2144796
0.636098524346544,-0.183087122126892,2234271
0.634379621384653,-0.499801849441747,2296332
0.617111669685214,-0.3557141933745,1684230
-0.270497300014697,0.606907717450595,1720713
0.33687900120171,2.72501426460775,2186951
0.462913751248934,-0.664583740962983,2439458
1.66769860023569,1.22915337428484,2135748
0.763026302883042,-0.664502876469841,2141116
0.711805794659594,-0.301359233032562,2108003
0.707459658897768,-0.768100742340128,2006164
0.920578637358571,-0.173135851578483,308862
0.720344793639004,-0.736332750660349,1085983
0.202452926822584,-0.239987900386662,2004451
-0.250666868853066,-0.550216019131611,2359944
-0.900428100434943,1.93408859853344,2069079
0.618735348541168,-0.331566007567315,2059713
-2.31343884555711,-0.848478611684559,2294873
-1.56235139372885,-0.681249770459468,2033049
0.10544697590576,-0.960867179877629,1485662
1.24127507344259,-0.192018867580943,1526417
0.389761808980392,-0.223680973868558,1386095
1.60551490746779,-0.337428855066859,983079
0.107209084513785,-0.566488148654384,2132424
1.18779542511882,-0.273371401218029,2138375
0.547627904641984,0.2383379136329,2490180
-1.35878040406461,0.698973561433812,2034136
-3.60548830828377,0.31178361282959,2510402
-0.387947098539885,-1.16215015104027,1330263
0.325467224937843,-0.265756704891181,1768972
-0.50802584766927,-0.0733742884637323,2306459
0.753270462751253,-1.73973810713401,2181724
-1.33946500260801,0.220818901642662,2217034
0.947696270919365,-0.768441567372378,2218615
1.25336758429659,0.211884201020905,92173
0.0201108405761271,2.36040028059407,2414406
0.543160674519768,-0.160795879454071,2381907
-1.00600117959323,-1.35691190312515,2002465
-0.843410236321413,0.826138055862839,2474709
0.809804441580105,-1.2567111142259,2176530
0.735485009773935,0.29279204887834,1279943
0.817382300215841,-0.439688309550845,1976407
0.0108633127887037,-0.377006382121186,2250836
-0.833228471863206,-0.270982094643004,1915938
1.60389324134606,-0.777237795144623,2133380
0.0914954284430234,-0.354786115539764,2271329
-0.763477666566145,-0.80758321392437,2286108
0.0833413410586907,-0.146648704942389,2040495
1.03989192441478,-0.220846692617813,1125173
-0.237062661538002,0.963800599437867,1767700
0.486573533794365,0.896838446020166,2138678
-1.0789572482175,1.52628560608096,2443354
-1.66487104189623,-0.281026430175046,2234422
-0.141212761228348,-0.309872430713294,2151024
-1.57284646134042,-0.479733775246756,2057358
0.453923812349291,-0.176010418296013,2425694
0.210898520008897,2.39969459578781,2500377
-0.446253721297577,0.170014876783135,2183356
-1.97593095497529,1.57420866885935,2131601
0.801411019540559,-0.874614438725551,2152442
-1.0773882501706,-1.24752087397464,2306893
1.03452378401512,-0.120004406073805,2009915
-1.61155074775198,0.145690948790713,58325
0.356106784999351,-0.239637869038211,2395943
1.01507488012489,-0.0865004197143896,2480330
1.65485464650196,-0.852019679359928,2076301
-0.588852815560001,-0.632048687859823,2205389
-0.306057892138399,-0.578437269683447,1975401
0.190093140856094,0.290833794108136,2250648
1.09502029971485,0.381593548955691,2185290
-0.0259826259017932,-0.340630728198002,2091555
-0.627588823525374,0.286729687165896,1232870
0.733730610741187,-0.0276207385733889,2139733
0.0997285556739436,-0.109898740535224,2559453
-0.811976751450202,0.376281737534887,1938156
-0.259315009354546,-0.932722307057917,2158101
-1.27120908715639,2.35345144750943,2199403
0.405808620499165,-0.684604029512336,2430773
1.24978906564706,-0.374302635072802,1738800
0.291576977521382,1.2178136741049,1565177
-0.0649010360575737,-0.0413738182737541,1978972
1.12895875500333,0.521556979690407,2487135
-0.509289415859451,-0.455160361715006,1612262
0.854141586771215,-0.523770428952858,2051378
-0.25452443611946,0.0546393999870112,1497807
0.725022147342194,0.793872923288738,2026671
0.79016979760941,2.99794856663311,2340322
-0.753298428283456,1.18472183853987,2293123
1.63620978465906,1.17930218729932,2395415
-0.245804138079631,-0.404158322098925,1966316
-1.16525871589381,-0.167967851393331,1973544
-0.33625734897713,-0.0153601245494659,2010259
-1.96538608781293,-0.744337649423116,2145694
0.27557522592961,-0.327813172596677,965005
0.784693646432663,-0.115004454924192,2096627
0.0514219548191237,0.836274507920275,2047354
0.40436172516148,-1.1691672810676,1364384
0.010069317318282,0.106153920374241,2244172
0.400497900330484,0.136043648855908,2132982
0.5873725761955,-0.791643732668351,2134220
0.434406488150845,0.554613587331086,1889409
0.445361635470652,0.315471358901731,1938561
-0.121726676406361,-0.75381658538204,2055667
-0.752495001625583,0.331382545101113,2176784
0.591662854896704,-0.0871706816197857,923666
-0.964683492913099,1.61134753625954,2086044
0.910968185570202,1.52426976300197,2078198
1.49857222785421,-0.763570801393548,1501387
-1.97977622838985,-0.837831320174345,1518948
0.44974582429079,-0.247924600828569,1606693
1.66915086628388,2.40616205055925,2305115
0.342100415748312,0.605281470389455,2237571
-0.618399860830994,-1.28684835077406,2285214
-0.0141302555677181,2.15742135182536,2426863
-0.0302468351647071,-0.427437388709293,1979422
0.836625844453708,0.128518429318644,2480056
-0.989916226571612,-1.19706658404208,1668599
0.714662943103188,0.86510654977399,2339674
0.914946107333773,-0.203639427861201,2133204
-0.656157630684176,0.177162428504732,2294852
0.909622732821546,1.42581848492804,2445526
-2.86484645092275,-1.22027372753831,2200416
-0.265308597128188,-0.807281958965409,2168082
0.462688415200402,-0.341178713732139,2075846
-0.692853101502607,-0.781874733167842,215131
0.305573757440391,0.453012670503262,2274521
1.73851651587929,-0.848331268801223,277752
1.07855515185616,-0.166173643085034,2078899
-1.25703751922057,0.14148851911035,2172217
-0.358965131897238,0.988119305417239,1614566
-1.66345508372557,0.412514110857547,2100050
-0.281228524827146,0.585437478890727,2183291
0.551289708360056,-0.528861682892177,2336735
-1.66066197243283,-0.790658613336091,2352038
-1.04527195638212,-0.374501025516421,2305114
0.481508664603405,-0.944443200864849,2448298
-1.4656513292343,-0.489904177476106,1329352
1.721245741621,-1.00107891530527,1183075
-0.881073576947227,0.315142681451187,2110540
-0.297446315221894,1.3649727848356,2070958
0.710206390004945,-0.211332665891021,2340155
0.0795552629447776,-0.807143196024607,2075832
-1.38254141819701,0.546578438396202,2498991
1.22630262431264,-0.818877313725946,1919296
-0.132924923577123,-0.286581993999544,2401405
-0.285895801411177,-0.392294380355956,1644034
-1.58551942185273,-0.366913843465769,2405144
-0.192829594446181,-1.89977033473989,2158329
-1.08789008501576,0.823993227066493,2319068
0.00860503149641496,-0.368741048274636,2504802
-0.432499076770498,-3.15157025048157,2331869
0.868109181536078,0.423714651219643,2317120
0.577189086664455,-0.160341260276052,2072215
0.754283264784004,-0.193784171650843,2228400
-1.12504182129007,-1.08984199919707,2145166
1.20478523821633,0.345798604285701,1692385
-0.549907059806469,-0.847353976422614,2109902
0.829466426959555,0.465128734777929,2219842
1.47944112588706,3.70440483714884,2520618
-0.0925540888954572,-1.14989983687131,2419459
1.11388996343606,-1.26863819032155,2276121
-0.370988577335855,-0.709260206448736,2350037
-2.20011784937425,-0.181185265295355,2001182
-2.54291430166136,-0.466426402183334,2278618
-1.30966989684252,0.609835438168302,1740845
1.35498281512646,-0.404339863515813,2321962
-0.991179353865058,-0.343647244557609,2212664
-1.22978114990076,1.62280578287046,2453577
0.676086869357641,2.51884882872415,2224150
-0.410675179280989,-1.74219563109699,1967281
