"mkm10d_gtv_wavelet.HHH_glcm_ClusterShade_250","mkm10d_gtv_wavelet.HHL_firstorder_Median_247","mkm10d_gtv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_245","mkm10d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_243","mkm10d_gtv_original_shape_Elongation_242","mkm10d_gtv_wavelet.LLH_firstorder_Skewness_242","mkm10d_gtv_wavelet.LHH_firstorder_Skewness_242","mkm10d_gtv_lbp.3D.k_glcm_ClusterShade_241","mkm10d_gtv_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_238","mkm10d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_238","mkm10d_gtv_wavelet.HHL_firstorder_Mean_236","mkm10d_gtv_wavelet.HHH_firstorder_Median_231","mkm10d_gtv_wavelet.LHL_firstorder_Median_226","mkm10d_gtv_wavelet.HLH_glcm_ClusterShade_226","sub"
0.262281078401192,-1.1471568354286,-1.05110636278325,0.0866972611508517,0.69847015605371,0.782557664877213,0.138408059973536,-0.433932802108166,-0.351690046821101,-0.128123571692848,0.448215038883343,-0.434464586116058,-0.740551945895315,-0.1249243165927,1085983
0.11655040032636,0.00482445597113601,-0.6315810748774,-0.303615445841591,0.962137579248856,0.497065639047822,-0.159833204261879,-0.279772433364871,-0.350363315869247,-0.636491533858155,0.418742331981885,0.0470912501574852,-0.191172705206568,-0.0979690568549368,1125173
-4.01012650308197,-2.63980289741897,-1.01714329390211,0.26490402764112,-0.8858295034978,-0.61796914877975,0.195258181010115,3.25827704618155,-0.344846638302271,0.145603483005334,-3.20493380422235,1.93150721865849,0.628728834736987,1.60437600618283,1154608
0.130564098634793,0.360953116380985,0.595642181817814,0.242094522790611,0.623014364482949,0.177808033621778,-0.325178294212987,-0.266601300586261,-0.343325153834131,0.107162732887899,0.271623489985922,-0.0232711935317665,0.268914125454833,-0.148689307302235,1181124
-0.14205156154362,-0.332440199094103,-0.432267090929391,-0.357255844976124,1.17941388477205,0.634429912950687,-0.154550692863996,-1.16579828895485,-0.315005918607739,-0.709232391371309,1.42298158850727,0.848872479092511,-0.800573453579775,-0.245738882856757,1183075
-0.197013970169427,-0.665225013093807,-1.18964748678294,-1.19148500454217,-0.643321885140262,-0.0566909160262078,-0.595947396094219,1.16780472215069,-0.34303696740617,-1.72269577768493,1.16257624155431,0.868966205173452,-0.550193796860984,1.64244636712132,1232870
0.0407047676962091,0.367590292568016,-0.59447364110658,0.293773438138237,0.753640874637782,-1.66359208721922,-0.396734975877978,-0.391154274926279,-0.30567432053082,0.186297574588433,0.332235436600604,0.0803402422474674,-0.90709945012375,-0.116553177072621,1279943
-0.260304965883237,-0.403447258347507,-0.0571263535277177,0.138184604642592,-1.48853422497875,-0.114090039054465,-0.360364013345598,1.7193781364492,-0.270828297789254,-0.0570772015426625,-0.185164806769216,0.471331948077763,0.650442396586246,-0.186171233305866,1329352
0.0967945618171621,0.173000735000748,0.525366322497898,2.14621252094526,-0.447657071602672,0.640057046632021,-0.419909855553431,-0.938966608693293,-0.283873814525085,3.5460796056877,-0.0730959623822982,0.216164184607784,-0.317612895601621,-0.122616374604084,1330263
-0.680848222372191,0.923805885413433,-2.11730413230196,-0.730205348912532,0.655066831636685,0.641870893637365,-0.0777594735133206,-1.79666565711342,-0.252206318769335,-0.924717454156038,0.90206519866343,-5.96962604650865,-0.513633135477112,-0.0468936783111483,1364384
