"lemm_prc_density_250","lemm_prc_eigen_min_250","lemm_prc_gradz_237","lemm_prc_m201_231","sub"
-0.339997586823418,-0.0919210086988422,-0.780944920821737,0.0146885567922124,1085983
-0.452123285700162,2.31975401831939,-0.30208402196895,-0.0867229587631119,1125173
0.396744611910513,-0.692530510638645,0.574044773884724,-0.0412407491911068,1154608
-0.355481076765913,-0.0524380369314629,-0.520653199558545,-0.0368085234089312,1181124
3.74125307368185,-0.721845170832931,-0.602685332333674,-12.4414080124497,1183075
0.417891348432999,-0.670215041133041,-0.721810134358299,0.0473566025691479,1232870
-0.427385253107045,0.929685090267187,-0.70548106937444,-0.0416039995482296,1279943
-0.326056537553109,-0.444961491239649,-0.724933017624656,-0.305531390344478,1329352
-0.398938947362935,-0.145826649269771,0.406979652256421,-0.159535749191368,1330263
2.46385069204772,-0.716503807466087,0.281908152640704,-0.0420745966961105,1364384
0.439416579170998,-0.667360619984158,2.88575100713228,-0.0445764026480751,1386095
-0.446798551880214,1.05022079496913,-0.424476090253424,0.264940264046516,1458656
-0.266226283370246,-0.516206935592538,2.61284028737481,-0.0372160920465205,1485662
-0.355866744549803,-0.143621508474776,-0.087936418867995,-0.22892402408019,1497807
-0.381234974464762,0.0288125112490216,-0.640030605346937,0.0297024080057612,1501387
0.492052467756619,-0.679423598092677,-0.0779537263364141,0.0407144376138153,1518948
-0.190485349583279,-0.555117670051167,-0.682167605429087,-0.215435274259355,1526417
-0.397402118601021,0.235897667811325,0.512466504243109,0.0106233513059673,1565177
-0.430926929460146,0.26249698379818,1.72795307678829,-0.336214020109388,1606693
-0.356865928846227,-0.078867853270423,-0.556119217229653,-0.0163611664673059,1612262
-0.290233575509196,-0.349780871484924,0.887067802237916,-0.079972276068914,1614566
-0.308510203640648,-0.393348657160078,-0.517602889849498,0.0215215871178524,1644034
-0.217464390150546,-0.568287653917646,1.42831982478732,0.493282414302794,1668599
0.0053077407529538,-0.615208851080641,-0.906354007613461,0.017579374198533,1671370
0.0023655558023001,-0.563646295684075,-0.656949799099171,-0.0149950137495334,1684230
0.162998577561838,-0.629423340441879,-0.514697464507901,-0.0259995170291158,1692385
-0.41492554632632,0.274478360837415,-0.174093576955765,0.0397650175970228,1720713
-0.394960797799152,0.473176530550223,-0.690604271248328,-0.0412578067550691,1738800
-0.39216725749747,-0.187979062432744,0.98135195384569,0.714232890162024,1740845
1.07286279758987,-0.704810551981451,1.2032590875359,0.700534256823012,1742294
0.264163980681645,-0.66870537166383,5.07074341065973,2.16407693148223,1767700
-0.439643374225785,1.29953496759085,-0.0849512872689154,0.104588967059956,1768972
-0.420717334008146,0.658155741696913,0.403061924110972,-0.117722440049641,1889409
0.946838559876927,-0.700270400678661,2.29478275246187,0.532178118547298,1915938
-0.433716004062459,0.745863168719951,-0.543499950465071,-0.0125831325726848,1916742
0.804031267966773,-0.687182704998015,0.0945524933430977,0.0185274474049698,1919296
0.297933402197387,-0.629797258871945,0.543291116959914,-0.0239771622583077,1926770
-0.454424856008944,2.17459042155312,0.0660498276334748,-0.0550631329152032,1938156
-0.13305687941865,-0.616217665630736,0.815707629092914,0.343272791273227,1938561
0.513574375217988,-0.691871511924728,-0.0703010678298911,-0.490505485183264,1966316
-0.20869202758205,-0.506026991490373,-0.48859058765779,0.0118462723467627,1967281
3.07283363772975,-0.716915402327474,3.23152577935374,0.245738157031501,1973544
0.505602510248656,-0.689993478963714,-0.802986779447845,-0.439323844013846,1975401
-0.0231420683693753,-0.627451987444131,-0.572100258046966,0.352966969869179,1976407
0.00129227559036518,-0.63438629476204,-0.726167535638854,0.0647709535054643,1978972
0.104775844545391,-0.651061098539822,0.27819623789282,0.0584425839404136,1979045
-0.367424526447163,-0.157486546605549,-0.588879608043468,0.0940688418439017,1979422
9.29364541740313,-0.721895077116748,2.02291722390198,0.556699692191908,1980052
-0.457233518432552,1.00943295574518,-0.126224230603393,0.429922406248769,2001182
0.85832991034819,-0.683042482673278,-0.575567667100085,-0.0449492937079589,2002465
0.417909764719612,-0.682485689832236,0.30752345063152,-0.470433611098385,2004451
0.0918098794274465,-0.619990896685677,-0.419110698431309,0.0604568623489351,2006164
-0.290795105412672,-0.51079527066005,-1.75003117616918,-0.780723012837946,2007309
-0.0780972050898068,-0.645852359408474,-0.49657514439493,-0.291744651632454,2009915
-0.25945678949892,-0.53736618269314,-0.72429234950639,0.0634208398325857,2010259
-0.217449940183795,-0.508687734861682,2.79817289729507,1.67463758742359,2010554
0.118118673561631,-0.65506416882454,3.42871679985877,1.07108364462061,2026671
-0.0423686579672013,-0.636615959579161,-0.490816441997069,-0.770318106858174,2033049
-0.447642617291301,0.923073626583946,-0.548466303794202,-0.00397906793371555,2034136
0.66055205107371,-0.699836662656039,0.064556342881825,-0.391585742144642,2040495
1.51399178268843,-0.698290463071107,0.554552979326194,-0.100813926798141,2047354
0.0467539590831425,-0.645656464379369,0.372208480138078,0.723917648593015,2051378
-0.188785244242627,-0.597418439696401,-0.209279148616499,-0.894401712480016,2055667
-0.236391006930898,-0.567268315142544,1.02514906832685,1.3703509628615,2057358
-0.227138253631353,-0.539653320449489,0.285194819265605,-0.148379357196842,2059713
0.0074413245371435,-0.61923844309743,-0.368407502305216,-0.0554671463618894,2069079
-0.140408119189628,-0.593257662653258,0.906977220197647,1.22720632827516,2070958
0.0733940130531879,-0.64603017910662,0.070604968216312,0.806033117535362,2072215
-0.267604864817016,-0.506751561998042,0.602936575425049,1.0775929726074,2075832
-0.398392717899255,0.336341869308765,-0.488087319572944,-0.0890081220728448,2075846
0.223274531721874,-0.672911531091606,0.837289354122062,0.640569149416867,2076301
-0.458119997497843,4.71581606678553,0.302648106277255,-0.230595763711599,2078198
-0.445097021809619,1.0609960721493,-0.557645178242955,-0.0732048792795461,2078899
-0.159597545037841,-0.624018474453154,1.71015263955141,0.46471440081914,2085349
-0.299287745798138,-0.416158920886426,-0.474737411603259,-0.0724916494462616,2086044
-0.362196889358557,-0.265894034397189,-0.351293875062229,-0.0445331424376372,2091555
-0.204264957858395,-0.597012636643448,1.32667676723263,-1.53655581228407,2092954
-0.298042435286527,-0.448422339465557,0.418580908850096,0.344525121913528,2096627
1.07107337074451,-0.709973258351001,0.675430139891701,-0.454422695891364,2100050
-0.237770325368202,-0.479230316786268,3.30328703236575,0.0410958905692764,2108003
-0.241497237147811,-0.58180307405365,0.423622468993655,0.52045269165267,2109902
-0.177168888153649,-0.612340699691891,2.13546973959916,-0.362248206403076,2110540
-0.394821871660506,0.49442639284394,-0.660127461362099,0.044734526397163,2116787
-0.386921128635546,0.0197359454713358,0.522928267669033,-0.0143613496225377,2119177
-0.336350515509944,-0.409512189219249,0.843863249769746,0.0481769559749494,2131601
0.328599666374037,-0.681498472217426,-0.117297842212512,0.54318162787744,2132424
-0.450744026695022,2.55878290194876,-0.609210587949421,-0.0722296200102921,2132982
-0.30845166745713,-0.455022889364555,1.09446359640663,0.879694283341888,2133204
-0.265302100789968,-0.35931747087438,-0.760825040053921,0.00648351117149802,2133380
