"lemdfirst_gtv_original_firstorder_90Percentile_250","lemdfirst_gtv_original_shape_Elongation_250","lemdfirst_gtv_original_shape_Sphericity_250","lemdfirst_gtv_original_firstorder_Kurtosis_250","lemdfirst_gtv_original_shape_Flatness_250","lemdfirst_gtv_original_firstorder_Range_250","lemdfirst_gtv_original_shape_SurfaceVolumeRatio_250","lemdfirst_gtv_original_shape_Maximum2DDiameterSlice_250","lemdfirst_gtv_original_firstorder_RobustMeanAbsoluteDeviation_250","lemdfirst_gtv_original_firstorder_Entropy_250","sub"
0.766129739019957,-1.03786059356782,0.178795229970257,-0.371606888476427,-0.985615695821922,-0.315605901830024,-0.700643226118665,-0.215434611337302,-0.0539360726818317,0.511935583820073,1916742
-1.60565856116745,0.343070831821895,1.99738073252012,-0.269761868021506,1.05766164775072,-0.21442863785968,2.44235904926332,-1.83565136952043,0.0486093208875424,0.728818716446935,1980052
0.736190189851608,0.771152517679207,2.05070687022051,-0.439245332074661,1.73857332311571,-0.612567542638594,0.418377022392576,-1.53736449547576,-0.108420379932375,-0.645666745673206,1926770
1.38308820455054,-0.577341057944756,0.271272341647725,-0.430042377339489,-0.345372093150054,-0.570801052941841,0.38976710118658,-0.588430633307315,-0.0866610041729676,-0.111451178958153,1979045
0.737827984730733,0.542405279254362,-1.51409077576396,2.12781033689658,0.151820853091269,1.0126846606115,-0.661547687611147,0.529757012608067,-0.0692263997829763,0.431957559221551,2196212
0.697121883116516,-0.582033799411316,-0.0838189684996305,2.38030626712987,-0.142104774913683,2.3614466635588,-0.945606900603873,1.2528672994916,-0.0579674418499967,0.488188520914803,2393207
0.752960916623768,0.256617482807472,-0.0400055069114346,-0.426182865517326,-0.935682879270664,-0.593832827389276,0.0819148155472285,-0.265548820360422,-0.106858143305672,-0.440564343303031,2146138
0.0237118670932665,0.976348649085498,0.29850988381489,-0.382387269491674,0.491883001873621,-0.669909425508307,0.590402174961306,-1.2307982667609,-0.19345823918414,-2.39219638810119,2228399
1.41953896738048,-1.16997529686112,-0.842063663716446,-0.439955189987588,-2.43244707845226,-0.578821708265934,1.78483581096135,-1.34078852014985,-0.0527583061096617,0.181910766765624,2144796
0.796504740332926,0.596696918154889,0.954955264391514,-0.25270730320333,0.362547636536768,-0.263287351271747,-0.646837858545074,0.201920473411311,-0.0842560209576323,0.0997414673567415,2234271
-1.17391592129851,0.614854590865542,-1.3633283314167,-0.332118263375883,1.58873042549151,-0.158437541300543,-0.377196862491568,0.791911561000802,0.0347817995398213,0.595228315925943,2296332
0.784809164753817,0.796171376033117,0.0713870969841867,-0.432073735008809,0.439891853901492,-0.548716428482396,0.708467060637033,-0.987438213629698,-0.0669903485473836,0.0812674752475327,1684230
0.112072566066369,-0.328802924185343,0.22335827437329,0.490322557807047,-0.596845275125358,0.574494210005568,-0.835064789693773,0.861406194063114,-0.0676578399510401,0.60591953356695,1720713
0.0597082928141792,0.389588823223064,0.55117320033307,0.795373940646456,0.927558975875454,2.27023668126677,-0.37405247742369,-0.513369030480026,-0.0762357782781834,0.724805719807354,2186951
