"letd_prc_original_shape_Flatness_250","letd_prc_original_firstorder_Skewness_250","letd_prc_log.sigma.2.0.mm.3D_glcm_Correlation_250","letd_prc_wavelet.LHL_glcm_ClusterShade_250","letd_prc_wavelet.LHH_firstorder_Kurtosis_250","letd_prc_wavelet.LHH_firstorder_Skewness_250","letd_prc_wavelet.LHH_glcm_ClusterShade_250","letd_prc_wavelet.HLH_firstorder_Mean_250","letd_prc_wavelet.HLH_glcm_ClusterShade_250","letd_prc_wavelet.HHL_firstorder_Mean_250","letd_prc_wavelet.HHL_firstorder_Median_250","letd_prc_wavelet.HHL_firstorder_Skewness_250","letd_prc_wavelet.HHL_glcm_Correlation_250","letd_prc_wavelet.HHH_firstorder_Mean_250","letd_prc_wavelet.HHH_firstorder_Median_250","letd_prc_wavelet.HHH_glcm_ClusterShade_250","letd_prc_wavelet.HHH_glcm_Correlation_250","letd_prc_lbp.3D.m2_firstorder_Kurtosis_250","letd_prc_lbp.3D.k_firstorder_Skewness_250","sub"
-0.4623670994657,0.611414161936722,-0.803267388878098,0.294821790816109,1.35992482045261,0.965928420725084,0.00475460530508129,-0.220209049711197,0.0153319524712722,-0.158042896207228,0.155690733471607,-0.389983733580845,-1.5145878447276,-0.205048128221116,-0.15389801232528,-0.0341872968018914,-1.97800571160807,-0.378612859562905,0.651222436615531,1916742
1.37700705184394,-1.05393917847914,1.17775916987943,-0.340202213624008,-0.161701380794795,0.481490710286145,0.0807608392086762,0.80391148111154,-0.0540845540203358,2.11170279632881,1.67602476051519,0.18589123274351,1.7980484647148,-0.179178081229206,0.790797085334335,-0.0288951875976877,0.787656688148363,-1.00089520118216,-1.06855886497878,1980052
1.63032286950499,0.269117891549983,0.6572956041294,0.237402730668708,0.960246950440393,-1.17118771689394,-0.600766586844785,0.743918087127844,-0.0593472704399005,-0.929921997991503,-0.669153811005541,-1.06142771660658,-0.807142338232868,-0.0386283102354841,0.879726620701218,-0.0243898843196825,1.23260825414836,-0.727231244812958,-0.735771031230205,1926770
0.0217609510748518,-0.059566374433085,-0.271376480818455,0.217408491306383,-0.381465749635436,-0.266090802060279,-0.119978659593633,0.729841943677037,-0.0452152406779788,-0.0981001917690949,0.55368893572647,-0.479466530340014,0.253635748003148,-0.335975689113743,0.328817553466873,0.00394848994051701,0.902619073650519,-0.669247660958118,-0.0511661493923417,1979045
-0.395939666445105,0.263260839173527,-0.166606879102236,-0.13552777224467,-0.23606568337797,0.156201538614337,-0.0638153251059449,-0.300657461297638,-0.0533004475418064,-0.762407552993293,-1.10686057467441,0.00597083685361716,0.171144636618004,0.0534741877330213,0.788696746963365,-0.0955147858598777,-0.0150148046927637,0.4531071163512,0.274439097800445,2196212
-0.237738205342645,0.694616885086805,0.191748963661637,0.123132459836873,1.3310177118921,-1.3034209342874,-0.254389302813951,1.03662801616759,0.499396253342043,1.00292875622957,1.04663885499969,2.84606352061708,1.27804255810755,-0.299235776425086,-0.0585901414031673,0.397618467403953,1.06200997955961,-0.289755637428917,0.109225148706899,2393207
-0.752260725158333,-1.18751705992419,0.481560482307114,0.525264182855165,-0.338974624516715,-0.777670674896754,-0.222165268391788,-0.839002387295777,-0.0932909738657774,0.058925840104187,-0.30595530016428,-0.804810907879914,-0.344107315390315,0.737702537386126,0.928880368615768,0.112755769326177,0.289901628393524,0.521385291163709,-1.34157800606162,2146138
0.909120020681207,0.0326853553955718,-1.68672375864746,0.106863708046771,-0.730728427249328,-0.282076773872418,-0.091606978307779,-0.390683453633551,-0.0685597771268115,0.0935375935622556,0.214628329967896,0.351765001938936,1.85290423434877,0.206757116889057,-0.233516028821481,0.0135559266820754,3.55409591128792,-0.351164986898819,-0.682587686970191,2228399
-2.18358983681797,0.433331648273404,0.487290167639687,0.470532120899284,-0.517370349831492,0.0869156458652071,0.00573888762308074,0.0426865042802883,0.0532722242291718,-2.3081294660583,-4.70763986050936,0.416981553334077,-1.14001652754194,-1.12800128130561,7.7469273018665,-1.86333631990679,0.508247216585701,1.11667113847865,-1.24388490727247,2144796
0.592483730435698,-0.999624447705344,-0.599861131498404,0.567019641704777,-0.392415321886332,-0.149419009402538,-0.112946346224,-0.647517216722684,-0.157866071055772,-2.08469693346876,-1.07690880087826,-1.19992513435398,-0.742639632254802,4.79773236874832,-0.0675296474548683,1.94855934505015,-0.456047106493319,0.536062701824892,-1.01880452749763,2234271
