"mkm10d_ptv2_wavelet.HHH_glszm_SmallAreaEmphasis_243","mkm10d_ptv2_wavelet.HHH_firstorder_Median_242","mkm10d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_241","mkm10d_ptv2_wavelet.HHH_firstorder_Skewness_234","mkm10d_ptv2_wavelet.HHH_glcm_ClusterShade_234","mkm10d_ptv2_lbp.3D.m2_firstorder_Maximum_232","mkm10d_ptv2_lbp.3D.k_glcm_ClusterShade_232","mkm10d_ptv2_wavelet.HLH_firstorder_Skewness_229","sub"
-0.53623002688535,0.0850273875853502,-0.181080050623266,0.555705818020832,0.267532590653989,-0.469209334323602,-1.23342058372722,-1.10175448423314,1085983
-2.2416814080886,-0.557149249209253,-0.507536898429198,1.1306536710109,0.346273701924519,-0.217887368760292,-0.651659496561709,0.122644540563419,1125173
0.619455765988563,0.95944785601568,-0.493527035061755,0.627214732969834,0.324093659173475,-0.469209334323602,0.00569500830595577,-1.06426252372973,1154608
0.122661568930414,-0.0243180202593584,1.52782227232722,-0.608378969982123,-0.0674385158917604,-0.469209334323602,-0.286873701141436,-1.15319008406208,1181124
0.126805500167091,-2.56152440619601,-0.399822758765976,0.675245342979472,0.47196751762258,-0.469209334323602,-1.23482162998503,-0.75519196152424,1183075
1.20467342096944,-0.334691599185369,-0.988102599701119,0.173667697310894,0.339275029777497,-0.364449294138077,1.21067263050481,-0.770111917719521,1232870
0.148575773892861,0.143926362168198,0.518939031872457,0.409462261632701,0.266116890380497,0.635694254075911,-0.243735306705236,-0.949340395756162,1279943
1.0896168968731,-0.489717989940562,0.0336419833933918,-1.58154227948434,-2.78343836139278,-0.469209334323602,0.0393047797950442,-0.243090061568522,1329352
-0.505380767435205,0.534315950923389,1.43980150731718,0.469196859889862,0.175977200656688,-0.469209334323602,1.3831047011832,-0.639984299778489,1330263
-0.100613542638234,2.27264823712326,1.11979120087897,-1.24218542806371,-2.62047770994801,-0.469209334323602,3.38025012236787,-0.0308710775836777,1364384
-0.485178578988024,-0.0416681869720461,-0.129760470961081,1.14514785898531,0.650563706210244,-0.469209334323602,0.430439683481727,0.0542932627487767,1386095
-0.411873155410302,-0.934405477859542,0.0105619733550217,0.63736046260622,0.285021718541468,-0.364449294138077,-0.685028192934537,0.121699738403931,1458656
-0.990884206012748,-0.147549899721996,0.0102746332607153,-0.443614128313458,0.204427393043758,-0.469209334323602,-1.01143781683795,-0.61202404659492,1485662
-0.0923627663107014,0.190591734237268,-0.565052213475027,-0.619482063855763,-0.137873068829578,1.66235986842181,-0.746635700149259,-0.317074932368765,1497807
-3.19820514422373,-1.57743612742389,-0.253479698103413,0.779668697946831,0.274201231367513,-0.217887368760292,-0.849600754164674,0.859950428961649,1501387
0.0783831657942798,-0.4663624497349,-1.23850496862549,0.541903800140781,0.298197266052553,-0.469209334323602,-0.291161680556299,-0.856027716670108,1518948
0.662172986855364,-0.149464980768779,0.633439067822744,-0.0889068513278085,0.157868319920314,-0.469209334323602,-0.314501727168061,-0.0190270325894274,1526417
0.846971481806905,0.542714503140996,-0.148871048340132,-0.0340440009658766,-0.121863996895343,3.47902155036208,-0.0279231401898178,-0.0115448881858514,1565177
-1.00271147030148,-0.149605238440305,0.234945516884086,1.20389439472438,0.310601855243295,0.481249527073945,0.203056177393419,0.0705997252816308,1606693
-2.12331985877207,-0.433701048541857,1.19395914416153,-0.0555239251661215,0.262052925427674,-0.125647199654176,1.36751256887797,0.584446356550374,1612262
0.295976992536688,0.0695096425046217,-0.593332837619778,0.0336120277903977,0.0499756242624239,1.03182944180384,-1.00227150279312,-0.499440529553216,1614566
-0.957454105689239,-0.459313916934782,1.18531152605746,-0.334304193741441,0.204726361591175,-0.364449294138077,0.369763921079978,2.13833704877386,1644034
-0.529152932520323,0.0169864162397047,0.644607675242562,0.669669063143624,0.536967791999502,-0.364449294138077,-0.151038763069785,-1.52999824621525,1668599
0.194758383893248,1.93258386150119,-1.92085539263096,0.785203855359146,0.637580842829331,-0.364449294138077,-0.164367079005819,-1.50340665434418,1671370
0.670967576591121,0.16099844623941,0.107657307965231,-0.101650155442945,-0.923029617529681,-0.469209334323602,-0.675232866434046,1.20532467191363,1684230
-2.87723047512281,1.19122635994687,-0.383336615266233,-1.03087641038897,0.131772158475694,-0.469209334323602,-1.09920620038645,0.991273191846655,1692385
0.461901186191371,0.105774871066961,0.587278245487292,1.42638898799705,0.347257402071896,0.157527365712166,-0.474329625910424,-0.64716693096947,1720713
-0.446311277088443,0.178452028988424,-0.296130957776524,-0.487003021632125,-0.0333278484340435,-0.469209334323602,-0.87871528186088,0.568707784767986,1738800
0.883796753353039,-0.139298905560586,-0.481493519802207,-0.0523237213336029,-0.500872009765568,0.761951858925684,0.634617986191161,0.39719621964537,1740845
0.479751573888554,-1.24028052418379,0.496910462890183,-0.383810479915122,-2.10949003282844,-0.469209334323602,0.0535364397747315,0.0212964682535604,1742294
