"letdfirst_prg_original_shape_Sphericity_500","letdfirst_prg_original_firstorder_90Percentile_455","sub"
2.85094501454006,-0.790716921341001,2430773
-0.627094635882399,-0.956977150843512,1738800
-0.316109860156442,-0.762211538413287,1565177
1.51094225175619,0.0813035514750184,1978972
-1.97638796770586,-0.606878337659988,2487135
0.260800801989219,0.318746877185545,1612262
0.0998522029111689,0.643375666824675,2051378
0.255818085153652,-0.877816344927849,1497807
-0.0139539697262989,-0.382924604144633,2026671
-0.967056785756853,0.805576950303874,2340322
-1.03836664822738,-1.34629161840735,2293123
-0.659610096512385,1.34343604512181,2395415
1.28927171784224,0.366575557856426,1966316
1.32971069123994,2.03190681778052,1973544
-1.55350795743898,0.2940224419492,2010259
-0.258753175155027,0.253321100875583,2145694
-0.141496521468349,0.554370388142925,965005
-0.60774844747566,2.48934157255507,2096627
2.86010252339088,0.773392467218033,2047354
2.7728174077107,3.73529393856728,1364384
-0.981794303049831,-1.15738451083155,2132982
-1.01579587081734,-0.553783022604439,2134220
-0.920427469155761,-0.338083293359532,1889409
0.627087034459394,0.981442462315458,1938561
-0.29424463612925,-0.772096049754245,2055667
2.38210822571765,1.76404250470172,2176784
-0.520694442202713,1.55599497060417,923666
0.570342095976574,-0.0141915731827287,2086044
-0.91299781057663,0.0511930287062593,2078198
-0.292312605627591,0.221043478409893,1501387
1.73101332643621,-1.1333299408302,1518948
-1.40568863684992,0.997216998239996,1606693
-0.318943630889885,0.499094248583454,2305115
-0.132077530853692,0.848552444568946,2237571
-0.389418111364426,0.47611683929628,2285214
-0.681647311064905,-1.18332505862112,2426863
-0.377495554639618,0.015478051993181,2480056
-0.413768684149961,0.844772916685193,1668599
-1.23714156930615,0.140763390820666,2339674
-0.699350125880301,-1.13940785328879,2133204
-0.969825765123986,-0.447674646681439,2294852
-0.605148947840148,0.32683249227229,2445526
1.83875743614284,1.09503085804846,2200416
1.02808467067014,-1.65739569927619,2168082
-0.593922558051963,-0.475988166272808,2075846
0.652163676616883,-0.753448012515028,215131
-0.439936271704096,0.551631295282924,2274521
1.95511170392137,0.877209841565817,277752
-0.627668642247891,0.775266329314572,2078899
0.497789360977512,-0.460339425303376,2172217
-0.135855584591911,-0.25169235377493,1614566
0.876912688564617,0.691468904982034,2100050
-0.473693360554222,0.516689451145707,2183291
-0.18875847311164,-0.529387320158982,2336735
0.83878326400148,0.0904524131612698,2352038
1.647136057154,-0.577373220860292,2305114
0.203809623018237,-0.452532281817782,2448298
0.377364184726291,-0.520399748618335,1329352
0.880293999150017,0.464994255710904,1183075
-0.498035027729444,1.71640701252096,2110540
-0.31332307067912,-0.799770845224413,2070958
-0.657736261219472,-1.23666618970257,2340155
-0.674232157273355,-0.460142166698078,2075832
-1.05673732012126,-0.0643431537733482,2498991
1.84167306037582,-0.125422425690074,1919296
-0.355678032402972,0.222617382483298,2401405
-0.0675522742311616,-1.04308829367318,1644034
-0.849865452555218,-0.863250917172282,2405144
0.917940662907271,-0.931212375237262,2158329
-1.16345213547178,0.0243299845792208,2319068
2.06843228760645,-0.749793143740291,2504802
-0.0155212061623634,-3.31792450725342,2331869
-1.78580884240185,-0.196033150119652,2317120
0.0110057074303623,0.388666533919676,2072215
-0.0607479102886988,-2.95806262360735,2228400
1.87104095601725,0.294731304566817,2145166
-0.146056829744957,-0.347725964135927,1692385
-0.627283666745049,-0.193952847995203,2109902
-0.350435233002689,-1.7991636794151,2219842
-0.220844858918207,0.183667894704759,2520618
0.712304704205735,-0.424972112149445,2419459
-0.81883204151965,-2.6711909673077,2276121
-0.248830044745931,-0.388825229958437,2350037
-0.967020639534768,0.143285347768693,2001182
0.986148882885462,0.0680243747690968,2278618
-1.04717407352425,0.247810638195681,1740845
-0.293330955764181,-0.0618757174379186,2321962
-0.16574172982053,0.79547350462794,2212664
-1.52825001313176,-0.856691973892122,2453577
-0.547828538196426,-1.64425850333224,2224150
0.534468531657237,-1.15077000574653,1967281
1.06632838623206,1.29819359135721,1742294
-1.95439021176237,-1.2566345533743,2488660
-0.00105138035931363,-0.111593404819946,2085349
0.211770779323789,0.74551113706611,2247869
1.55602371602262,-1.18681182217368,2157529
-0.348848289983528,0.172838832681302,2119177
-0.899614423910374,2.07628091720488,2010554
-1.95196562609729,0.0148633699476702,2493534
0.267001581421646,-0.951879094950226,2200813
-0.436400055834472,-0.00138642291411366,2116787
-0.312041562575994,1.92865736648063,1154608
-0.155238389964449,0.415711029460517,2267382
-0.434977587296877,0.66078241358887,1181124
0.900766001135151,0.612062661655839,2137799
-0.881902416368645,-1.01301260351803,1458656
-0.140108687402071,2.35805423364972,2269346
-0.471272042660681,-0.182937033942834,2092954
-0.804457116072986,-0.0985957286380958,2007309
1.47232281575843,0.270581418147261,1671370
