"mkm2d_ptv_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptv_wavelet.HHH_firstorder_Median_249","mkm2d_ptv_original_shape_Flatness_248","mkm2d_ptv_wavelet.HHH_firstorder_Mean_248","mkm2d_ptv_wavelet.HHL_firstorder_Median_242","mkm2d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_235","mkm2d_ptv_logarithm_glszm_LargeAreaLowGrayLevelEmphasis_228","mkm2d_ptv_wavelet.HHH_firstorder_Skewness_227","sub"
0.11414942135304,-0.108864269837171,1.35119706091473,-0.220115115359185,-0.113271523713466,-0.155271012676803,-0.171307722439906,0.347385578758846,1085983
0.142985377272123,-0.631330367345459,0.110236965876068,-0.267312014096584,0.297602724949903,0.79135643681714,-0.110128992717141,0.504720812456545,1125173
-0.201656762941962,0.183170279636728,-1.53027357938603,-0.889365489632135,0.529893821306535,-0.0519591353068094,-0.178608901294174,-0.245201648990369,1154608
-0.351017716029245,0.00617648777004018,0.884728474582034,-0.943062224178505,-0.391069180175852,-0.0967937704777008,-0.18011427576675,-3.75174789130014,1181124
0.0540523414875516,1.36682517856344,0.245789447239916,2.67537962444556,-0.991579474146421,-2.95925471356835,-0.15635919326847,-0.205926326753265,1183075
0.126438266680135,-1.5238123843984,0.0380830206982791,-1.10880062167737,-1.06130500255837,-1.21386428297775,-0.158435326692046,0.257983201021893,1232870
0.0978520181302851,-0.121597541526672,0.194384973611451,-0.491451539730016,0.779659509456596,-0.995850754104607,-0.125667130284192,0.188897314555454,1279943
0.577942070656588,0.141606488501556,-1.02730961234489,0.101628958612353,0.217111072011735,1.2131845572226,-0.174022860617978,0.477309310720999,1329352
0.0838658406040829,0.316407194132734,-1.32400921503537,-1.15205957006786,0.608067101805383,1.36852954268295,-0.175580990981683,-0.31781031962055,1330263
0.353207273989636,-1.20287926205873,-1.15899980052833,-2.99039722789686,-0.739469118346096,-0.174854875438593,-0.177910975499202,-0.313307584503566,1364384
0.779405107031388,0.0530986540425878,1.10959173052513,-1.44565986172156,1.49460443256234,0.115975010683446,-0.17937001976149,1.33497355825668,1386095
0.374255398368374,-0.788749717433131,-1.33133499214597,-0.0195314313375627,1.38829144629353,0.270238253191772,-0.17515202227406,0.896257017384909,1458656
0.0814972930957753,0.0518850219417171,1.48871148548033,0.161655995193787,-1.00640433495878,0.66893015266616,-0.12842547757458,-0.153751431078359,1485662
-0.134081253466166,-0.299981790938586,0.264573856819893,-0.555578943770417,-0.66454901718682,1.09991370366286,-0.174821982741853,-0.275761276913487,1497807
0.0965671313651986,0.449168025973201,0.101921375961268,1.16546435597292,-0.536914687927188,0.485388189125855,-0.0408941262433823,0.139208613962123,1501387
0.223502756307276,-0.331377965715371,-0.3469936289353,-0.792146483391151,3.01928378011544,1.02137698546266,-0.17180510857585,0.575928701702643,1518948
0.389803709350849,0.0121308937402243,0.610174527789223,0.0924268996067038,0.123692479512457,0.558045143255726,-0.178878253731161,0.78504549843854,1526417
-0.334774629969191,0.668324690637021,0.293776462970309,-1.0323128481943,0.112455043708093,0.259643648068302,-0.179925384939154,-0.273281114314125,1565177
0.116512538651289,-0.371629195098865,-0.597954027710163,-0.452934116863107,0.431631116298358,1.35663174955165,-0.166431613747543,0.58036168404101,1606693
0.109022381035407,-0.547143120196166,0.18191369523251,-0.190877878584387,0.37937870209312,0.044935838190538,-0.036402418629937,0.189462910880934,1612262
-0.426992518950954,0.485802198447699,0.772784262955741,0.420159601330577,0.697379208637314,1.1799762516556,-0.179672565476228,-0.90844997929279,1614566
0.101903998032038,-0.307064129839019,-0.688028320820781,-0.481701989112082,-0.36386855853085,-1.43789318323802,12.9423978712515,-0.0425844316445352,1644034
-0.134969220588978,0.132938515644237,-0.930191951708168,-0.638771555343299,-0.762103802623183,0.433477705192811,-0.155075602360811,-0.368247095464501,1668599
0.265548331982939,-0.232025798066106,-0.188711684489909,-0.519052303321402,1.35851263025058,-1.58269184846869,-0.178421351795822,0.39678894316687,1671370
-0.566243068628958,1.81804881965613,1.90831193190425,0.509497668885376,-0.628347364997966,-1.82161004987587,-0.163977088416074,-0.153863189496092,1684230
