"mkm10d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_247","mkm10d_ptv_wavelet.HHL_firstorder_Skewness_235","mkm10d_ptv_wavelet.HHH_firstorder_Median_234","mkm10d_ptv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_232","mkm10d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_232","mkm10d_ptv_lbp.3D.m2_gldm_DependenceVariance_230","mkm10d_ptv_original_shape_Flatness_229","sub"
0.0357944862097848,-0.487732676989452,-0.142028555780696,0.0480831549285562,-0.493206121839722,0.854707482893601,1.35119706091473,1085983
-1.99135581742158,-1.04084803025569,-0.579797355234203,-1.08189481959638,-0.442149866048962,-0.288468896393,0.110236965876068,1125173
0.56335326768037,-0.722587801584973,0.16276861501922,2.36359944819031,-0.85883716147398,-0.222415682239451,-1.53027357938603,1154608
0.20792397049861,3.86099079039821,-0.0808380314806613,-0.456239846948622,0.690715283628289,0.263823176144639,0.884728474582034,1181124
0.256822141904332,-0.835098135228685,1.63200215667341,-0.053397579961433,-0.653819338829207,-0.616422405308335,0.245789447239916,1183075
0.569843973169614,-0.701577911893563,-1.46648801474491,3.1676741560288,-1.28537503222278,-0.245243984037087,0.0380830206982791,1232870
-0.00958999738588521,-0.838633301711094,-0.0356549413985031,0.355006304796238,0.232947069530363,0.174937937567034,0.194384973611451,1279943
1.14315517495519,0.169779148913448,0.112954916949846,-0.654950076967819,-0.0889084184496515,0.0232941431828969,-1.02730961234489,1329352
-0.736076209740653,-0.0210383883078728,0.227097991062314,1.79024132718722,1.56386503004269,-0.0262718841095389,-1.32400921503537,1330263
0.08809666092927,0.0852034192879906,-1.01060068292763,1.40987596166011,0.901222039706448,-0.0497633034470521,-1.15899980052833,1364384
-0.666882380435363,-0.807384946670728,-0.792860782177027,1.1757918114107,0.285507735939927,0.422845524846308,1.10959173052513,1386095
-0.23031209895681,-0.811049498699114,-0.781737904524976,0.812376788647625,-0.108638424626234,-0.300101883288611,-1.33133499214597,1458656
-0.357727806476067,0.0291153739671926,0.146005008058603,-1.2770059825773,0.0791251280856638,-0.323968106204189,1.48871148548033,1485662
0.0145752229119244,-0.617166180791998,-0.191897647670607,-0.468819136408843,0.0437431537157087,-0.240888595181533,0.264573856819893,1497807
-3.02591532849294,2.56712111047255,0.205854712776133,0.105320820742758,-0.686178491645151,-0.200863001990417,0.101921375961268,1501387
0.80155994054276,-1.20390032547976,-0.501029072803385,0.24160617344511,-1.62789062660881,0.0478862003164237,-0.3469936289353,1518948
0.182672044485596,-0.610164922100678,0.126171413796117,-0.172937108268327,0.37141916289702,-0.250944282760234,0.610174527789223,1526417
0.0379676771597291,-0.16527585441507,0.35532533283245,-1.2090969896752,-0.115059446624672,0.0151732445954841,0.293776462970309,1565177
-0.775606228180742,-1.35220706606821,-0.300332792695385,-0.0764768424795786,0.0210568580847883,0.474839725441252,-0.597954027710163,1606693
-0.655379363271961,-0.344687654080602,-0.461188562292685,-1.45073967641818,1.56366373520824,-0.103580123075707,0.18191369523251,1612262
0.725327765121569,-0.619220968337606,0.498012805431632,-0.0973107477426456,-0.397179424502166,-0.19614842452757,0.772784262955741,1614566
2.12835093029698,3.10149879183506,-0.365248743081687,-1.2366664548728,1.96928380993769,-0.316592217547159,-0.688028320820781,1644034
-0.784414093666197,-0.851712132721293,0.0522455676002065,-0.954154853597658,-0.276118666211126,-0.0892535196673084,-0.930191951708168,1668599
0.253070146186999,-0.829678581750358,0.191480005395128,-0.328877986696789,-1.54740968388091,0.402014585248286,-0.188711684489909,1671370
0.17944341758463,-0.311597727290083,0.884844347536108,0.103451174244248,0.47824810958276,-0.595032655351519,1.90831193190425,1684230
-0.749689919545375,1.15352862663198,0.365934968885919,-0.403511669436513,0.337613574121083,-0.432497795808254,1.93546847178044,1692385
0.150723061816445,-0.823715120324648,-0.117661867682449,-0.136244265539505,0.313814839439525,-0.256122773128498,-0.738266564851998,1720713
-0.0371047186509003,1.00097768299242,0.313026532618192,-0.614461567709129,0.0260093590505866,-0.15369299848395,1.39106339964668,1738800
0.988166964768566,0.163124661991837,0.364742150903005,0.0530660377851435,-1.09023556529953,-0.11041567600062,-1.09412979827287,1740845
