"letd_ptv_wavelet.HHH_firstorder_Median_461","letd_ptv_original_shape_Flatness_446","sub"
-0.168505893636981,-0.568241433376506,1916742
0.652759180692292,1.15573131678487,1980052
0.435673250646824,2.17305533070425,1926770
0.430620748780991,0.0376540595460362,1979045
0.417981890971365,-0.290517389557144,2196212
0.00932471589765692,-0.384667995266838,2393207
-0.0236149348841623,-0.700943089282849,2146138
-0.106336333301106,0.979417141195521,2228399
10.1881219165064,-2.11182423922685,2144796
-0.746389914089523,0.469093537302442,2234271
0.0247459290909452,0.676567280347195,2296332
0.608366056115834,2.01929723886323,1684230
-0.124007851311801,-0.749730803780406,1720713
0.128785429766412,0.64712323944356,2186951
1.40605773468851,0.0989687476909473,2439458
-0.339470693609334,1.96087463533435,2135748
-1.20743784612789,0.455053648165915,2141116
-0.466214725802562,1.25580547600592,2108003
0.958509483454123,1.03045460140376,2006164
-0.159778218002084,0.463177209777492,308862
-0.0281325738680088,1.35739451005493,1085983
-0.340442906918271,0.684557787821903,2004451
-0.0122003530136183,-1.04087371655743,2359944
0.881298047507284,-0.34341109713364,2069079
-1.05337099362077,0.546925861560247,2059713
-0.337925559296467,-1.3654295400604,2294873
-0.463036130677703,-0.671511546508371,2033049
0.486070033360661,1.50490690971807,1485662
-1.06301867807056,0.533228364953824,1526417
-0.126581586570648,0.965667722082634,1386095
-2.14558623881695,1.11058248590422,983079
0.419259841157436,1.03782012010856,2132424
-0.13248383175479,0.760645367334719,2138375
0.30816189435815,1.55820853437634,2490180
-0.431876124596989,-1.64687569914231,2034136
0.0213774673235646,-3.71441299062871,2510402
0.0352965506098802,-1.35079126364624,1330263
-0.137592816650284,0.125251342046208,1768972
0.871854997890667,0.628345383383187,2306459
-0.0166826896622943,-0.3234626045125,2181724
0.263060829358139,-0.844751573481372,2217034
0.501323044635134,0.795333621380871,2218615
0.255077470532194,0.659077206559604,92173
0.216985996502805,-0.277952873872072,2414406
0.0621679306536802,0.974171715251049,2381907
1.92467860299033,1.30380173445663,2002465
0.589802285009329,-0.398696207570649,2474709
-0.243862953598333,1.86115614200648,2176530
-0.0294469922990394,0.226677569824681,1279943
-0.181203315448588,0.660248252022753,1976407
0.168365099314272,0.595098628070184,2250836
0.227787719659575,0.345722937290127,1915938
-0.592115939475013,1.75835685236399,2133380
-1.4310746629026,-1.26263117008327,2271329
0.151173399111307,0.500827639531499,2286108
0.945514493200021,0.0172629155480554,2040495
-0.575735486368979,0.126986920757701,1125173
-3.05289593603076,0.376913576381843,1767700
0.106854525323074,-0.63255455176032,2138678
0.632582553579511,-0.58437107070769,2443354
-0.942626465875908,-1.2380818159535,2234422
-0.259999484244382,0.492483825492262,2151024
0.0210448650584565,-0.837269104817702,2057358
0.182629023385414,0.679751663593783,2425694
-0.487243583507869,-1.40382926607347,2500377
-0.476390079824252,-1.48524596742649,2183356
0.155113608906709,-1.5046846947928,2131601
0.0551018884509365,1.31246486805938,2152442
-0.0824203579180545,-0.813367240008134,2306893
0.0891258565343836,-0.777797741228969,2009915
-0.432741780817382,-1.94350351000128,58325
-0.0989736907142976,-0.0936153445666274,2395943
0.149920886956984,0.458292865939361,2480330
-0.987360318755394,0.829682821442204,2076301
-1.01056059511521,0.184334908028485,2205389
0.881386911031525,0.577023782591386,1975401
-0.0152945504020334,0.122949332818735,2250648
-0.137857191994407,0.998670177123963,2185290
0.0861483631827334,-0.934300768313156,2091555
0.304073720011413,0.0815451823488456,1232870
-0.815398828434666,-1.26967997322654,2139733
0.0580104800671487,-0.0734524254831863,2559453
-0.0666599409371135,-0.722402925556799,1938156
-1.51637946303046,0.246813938856651,2158101
-0.187887398538512,-1.30826441317014,2199403
3.28061048860996,-0.951283612746422,2430773
0.275921676391488,1.30020967870346,1738800
0.973328550171451,0.282263820913205,1565177
-1.09779862912697,-0.361082453863635,1978972
-0.519536486464729,0.154933949707531,2487135
-0.766990677984987,0.0765361625136804,1612262
-0.0381717072296863,0.620792389448248,2051378
0.210880713428593,0.24205763599243,1497807
0.287414805251175,0.608413953895765,2026671
-0.0528502429538453,-0.437158947469177,2340322
-0.166093831202135,-0.804399040006004,2293123
0.262544776487407,1.20619042082249,2395415
1.36784901959724,0.212380238763933,1966316
-0.0291630261374099,0.346001924409274,1973544
1.13583947252396,-0.718021465280261,2010259
0.697251881030805,-1.34226471843807,2145694
-0.501649480060646,-0.777367210492649,965005
-0.138182586817187,0.215521207967008,2096627
-0.994092522122042,1.71133085967488,2047354
-0.147025496735904,-1.1938684111475,1364384
-0.146452222425978,-0.558462378911255,2244172
-0.0570475323245425,0.428298982443303,2132982
-1.4496880664355,0.347712081541318,2134220
-0.664868088456387,0.0603662505532861,1889409
-0.188279356211033,0.254289137082982,1938561
-0.0306132553934963,-0.105235464230645,2055667
0.047064466741407,0.450169342802945,2176784
-0.0334585557734948,-0.406320798160879,923666
0.24935628760514,-0.343269457221396,2086044
-0.0104921185205256,1.3813733065617,2078198
0.212112324000163,0.120753021045264,1501387
-0.522967115955255,-0.126653759734763,1518948
-0.130918700322521,-0.578692556815747,1606693
-0.334651571552551,0.865681042713322,2305115
-0.328389123838854,0.127811869323227,2237571
-0.108456741635839,0.0645448863062476,2285214
0.290112649840473,-0.381360617949873,2426863
-0.594209348165493,-0.422809626749972,1979422
-0.280883232110804,1.07409446720218,2480056
0.0370677159670701,-0.923711021894462,1668599
0.144264203572651,-0.561650330043223,2339674
0.225706040728179,0.51448246204317,2133204
0.112553492369068,-0.121580911798172,2294852
-0.0807825019794652,0.0307602777310592,2445526
0.432167437640243,-2.11009205472229,2200416
0.422445021906071,0.718822611932411,2168082
0.145832995255044,0.710846074706549,2075846
0.531096508398691,0.0465834435236722,215131
0.235169779943951,0.571931626955948,2274521
1.10227540285616,2.52306648929375,277752
-1.56207894359511,-0.573235140743408,2078899
0.0220447492930402,-0.632434599272172,2172217
0.0156131104037374,0.682654042125872,1614566
1.760113079078,-1.14816741310647,2100050
-0.313818826939784,-0.633029528420803,2183291
0.361947390339087,-0.212864618715881,2336735
-0.231257440808657,-1.1613493312017,2352038
-0.298595959732932,0.131246530616565,2305114
-0.110466649987106,0.429591290537189,2448298
-0.582792731252409,-1.02881897401005,1329352
0.20919571233783,0.239397891993433,1183075
0.500768043311347,-1.19990194825454,2110540
-0.159279738571617,0.544843472701663,2070958
-0.295381186074031,1.0042818552458,2340155
0.111092275296491,0.4160573622281,2075832
-2.90945969352018,-0.923738351788105,2498991
-0.0741565447920857,1.86570885683021,1919296
-0.0746976682563299,-0.543502150596006,2401405
-0.0653432560481154,-0.672406506086916,1644034
0.215747107827707,-0.775334623055316,2405144
0.109089072693037,-0.0607410324197434,2158329
0.156206059312376,-1.78513169195303,2319068
-0.572573652080593,0.553620688389585,2504802
-0.00113497879001805,0.655785821161443,2331869
0.00195650520834393,-0.215004847354494,2317120
0.734313425683667,1.15356922590114,2072215
-0.604817318313781,1.46233860506502,2228400
0.727631080859246,-0.0259589855115062,2145166
-0.0709899338066273,1.93128824233448,1692385
-0.191036111042188,-0.89726619035983,2109902
-0.0128693449841169,-0.284114089007497,2219842
-0.0423497696880539,-0.2427533133616,2520618
0.34645938818022,-0.379067471402828,2419459
-0.354050105803114,1.26867624744664,2276121
0.726694396001317,-0.432706719320273,2350037
-0.7811969425175,-2.3977514424493,2001182
-0.362871110750048,-2.99389955093575,2278618
-0.260243915465002,-1.12127748467446,1740845
-0.718369922118852,-0.442686692607712,2321962
0.38571872224717,-0.629499851450245,2212664
-0.80047246975232,-1.37557520919873,2453577
0.167101564012858,0.650668159954516,2224150
0.401375420953248,-0.136431847494592,1967281
0.536858957466137,-0.163342189334011,1742294
-0.0853631000918886,1.45003838741418,2488660
-0.219246640936774,-1.39099626725277,2085349
-0.327514309927032,0.9163464400881,2247869
1.17764925191846,1.37621133165217,2157529
-0.14739266645971,0.0204619924316677,2119177
-0.070551473998847,0.156171530502399,2010554
0.146556226762125,-2.11255648437511,2493534
-0.431872153437589,-0.564777855858693,2200813
-1.51411344316233,0.919645643808531,2116787
0.595324599057072,-1.35388644324015,1154608
-0.0557904271922647,0.312902379814171,2267382
-0.118859730711075,0.850861235677047,1181124
0.100190835055268,0.193508541379725,2137799
-0.46037005536361,-1.3372642430695,1458656
-0.398270562672961,0.676179616276777,2269346
-0.0762367257060571,-1.12588122478321,2092954
0.015472918584325,0.519197808395518,2007309
-0.491766691668541,-0.203144549079868,1671370
