"mkm6d_ptvper_wavelet.HHH_firstorder_Median_244","mkm6d_ptvper_wavelet.LHL_glcm_ClusterProminence_238","mkm6d_ptvper_wavelet.LHL_glszm_GrayLevelVariance_238","sub"
0.112447375686813,-0.326365832311315,-1.0989242106172,1085983
-0.126758806870999,-0.179057519965498,-0.242490455370394,1125173
0.590008368962762,-0.139746233832575,-0.039824350934284,1154608
0.0551331803495149,0.290467328006316,1.15267990317157,1181124
-2.37331567361779,-0.253616099753834,-0.610946654224065,1183075
-1.7883692626854,-0.293467879028851,-0.811327965831556,1232870
0.0624834000587443,0.275243533018702,1.20947487990078,1279943
0.694574582994085,0.204136519627306,0.791360627890331,1329352
0.118276266035955,-0.184599368053259,-0.221890555540078,1330263
-1.30986266973721,-0.309096701157516,-0.9189269879032,1364384
0.412664899819343,-0.097857536927817,0.0174403061245723,1386095
-0.465399194496434,-0.0463830241998752,0.272169922757644,1458656
-1.79647425954365,-0.301083378670142,-0.834761044474276,1485662
-1.01507368840024,-0.0753799728769062,0.349242601216371,1497807
1.15353691474323,0.049127581071757,0.676305804520669,1501387
-1.35801649097774,-0.343370382071889,-1.34443502202194,1518948
0.0477735478802969,-0.235391094116281,-0.432863627528923,1526417
0.0517428326817304,0.269019454444147,0.545685994321003,1565177
-0.0413121134953113,-0.316309803172912,-0.933479576665904,1606693
0.921107021839036,-0.0290703360070025,0.143324739582841,1612262
0.91283028083726,0.0605614738801517,0.538209410656596,1614566
-0.763157177200855,-0.318414230511827,-1.10038876140995,1644034
0.087904424102373,-0.301735968600746,-0.945878433922877,1668599
0.626048542157996,-0.0445699611642196,0.360274165937294,1671370
-0.0969694443851468,0.0452360947608658,0.984402764213242,1684230
0.00630455169360202,-0.192963273692822,-0.293303681404044,1692385
-0.0836535873351611,-0.103476807886374,-0.0274419068965004,1720713
-0.308284940248417,-0.290578830778199,-0.929604544924157,1738800
-0.592863673935523,-0.180294238526477,-0.199940682411354,1740845
-0.600314278953177,-0.274802849454226,-0.635334434276591,1742294
-0.695648899011577,-0.198458960382602,-0.176149381869229,1767700
0.176849693661589,0.182427467912766,0.751311124230043,1768972
0.814040512682559,0.367591856858617,1.30444649217972,1889409
0.269057928818639,-0.171470723663665,-0.620615445870395,1915938
-0.165435746543129,-0.0972480921900134,-0.275151880461702,1916742
0.405929391198956,-0.203186571560677,-0.414852122437115,1919296
0.223507861054578,-0.0305606342731599,0.612657604084873,1926770
-0.000721649926933211,-0.158900837164118,-0.180054843208618,1938156
-0.503376118233813,-0.332348656307946,-1.26561227304023,1938561
-0.741335173877583,-0.311202940225162,-0.964517729274392,1966316
0.148973563486004,-0.281285908995854,-0.959628818054408,1967281
-0.981913728640863,-0.245543099251953,-0.502501521427715,1973544
-0.0201987187812022,-0.252322733822998,-0.413810534788507,1975401
-0.103588801551929,-0.317825618978313,-1.06980816938759,1976407
0.883591460022022,-0.209984435547047,-0.152819515043112,1978972
0.389965076896601,-0.108233255392485,-0.129848849885618,1979045
0.0884199025586261,-0.360553312973488,-1.59204300867543,1979422
1.39185567814431,-0.0900298125128809,0.126415837522174,1980052
0.133753868661616,-0.0743963414277294,0.196941948283653,2001182
0.951208390437925,0.154159505919479,1.3133270140345,2002465
0.829392259508644,-0.242978566201275,-0.566162398561591,2004451
0.280899855176757,-0.12177865706462,-0.314634366836965,2006164
-1.3698192354695,-0.230261227143666,-0.204670671513162,2007309
0.531566446615108,-0.289117859008661,-0.813535851812539,2009915
-1.41234158373894,-0.298128565717563,-0.749226848938363,2010259
0.523337726179779,-0.151822493190275,-0.409405750236457,2010554
-0.732722307134804,-0.155591439503442,-0.295548259637791,2026671
0.292577919324929,-0.301304762124772,-0.782626247952142,2033049
0.161467804134592,-0.113063154117849,0.0597517706967515,2034136
0.936225499879346,-0.323353651936011,-1.07828588631559,2040495
0.637248870010489,0.467087464833906,1.64916669068754,2047354
-0.0111695401523105,-0.272076651995766,-0.856051384981978,2051378
-0.819194535746141,-0.311086924412271,-1.02651050826919,2055667
0.134302779273143,-0.287077801001789,-0.910751005123588,2057358
0.204633915024374,-0.340251651611071,-1.16894558345282,2059713
-0.937457217654865,-0.0989299282059311,-0.168173158591417,2069079
-0.00214561918316065,-0.297049795823521,-0.986944786885874,2070958
0.678226687332121,-0.23009091650578,-0.539406986023881,2072215
-0.538611113187398,-0.338466720078521,-1.33408257437807,2075832
-0.330947585958427,-0.213270913387855,-0.404909688533129,2075846
1.7368895895933,-0.21936378955391,-0.23080160350676,2076301
0.211454493855073,-0.0808072969372138,0.262844827665953,2078198
-1.27868906658521,0.140262983230898,1.21705078718498,2078899
1.04863302592037,-0.265149833726043,-0.691415617118364,2085349
-0.143854447448178,-0.0967784824173799,0.265487730304441,2086044
0.0024549788839778,-0.287342703770023,-0.856894564365233,2091555
0.0770850806718349,-0.222501759788004,-0.420363725216863,2092954
0.0732199968547659,-0.165458514409849,0.122678376277727,2096627
0.0962301606612238,-0.114003847384098,0.165762113861599,2100050
-0.421957001797832,-0.278217202677741,-0.689117043615424,2108003
-0.540473399959334,-0.296197043964016,-0.856328330595881,2109902
0.748672402706271,-0.293979155119809,-0.875658445712874,2110540
1.2378062841554,-0.109195979017925,0.311342822601096,2116787
0.605001209892983,-0.179990582113382,-0.311228361123265,2119177
0.490775827494061,0.0247035271569623,0.384951311461672,2131601
0.787559366294155,-0.282810074132938,-0.608514221435823,2132424
-0.16493523920465,-0.302137890284063,-1.01191853375853,2132982
-1.21802146843528,-0.264535327564357,-0.656096421736624,2133204
-0.962002014431849,-0.149507651294704,0.0972017995278828,2133380
0.242843784069329,1.39659573380277,3.14576970137158,2134220
-0.28020418960981,0.360798119882633,1.47656485057798,2135748
2.3743210399461,-0.0232767037978637,0.386468937193978,2137799
-0.443470397807174,-0.194473088495179,-0.379966553206567,2138375
-0.164494816802632,-0.180852707585792,-0.00414100345878146,2138678
-0.147031987465283,-0.109818171338294,0.254325402512501,2139733
1.61418780269128,-0.27954652706551,-0.745831082949296,2141116
-8.20617308649633,0.005331247355305,0.656347393790531,2144796
-0.0728480669025925,-0.101892229040395,-0.00520116379117019,2145166
1.20042277434008,-0.249514311646966,-0.524393442104012,2145694
0.00908123388165217,-0.179216168760373,-0.0945149927606669,2146138
-0.113155655619971,-0.260154763865342,-0.705198879665037,2151024
0.459954496656827,-0.160893155588134,-0.33475573892741,215131
0.21820218985831,-0.235127165837109,-0.373737651649341,2152442
0.665362314727353,0.0212736217983938,0.0673327456237336,2157529
-0.0571894622784698,-0.110563528507783,0.0939984520606227,2158101
-0.135361869035126,0.505970544114535,1.24098167209743,2158329
-0.186777525977811,-0.36356100287837,-1.66586675541092,2168082
0.706306453868039,-0.284993898583804,-0.698964847083865,2172217
3.5936599192281,-0.16664811849845,-0.178671167977707,2176530
-0.430455530387333,-0.0859862666216387,-0.14620821819175,2176784
-0.928218898980227,-0.150029095738695,-0.280431361037836,2181724
0.175208419952113,-0.136274500960528,-0.209799787253251,2183291
0.0102012156393546,0.152974464952466,0.800051967843163,2183356
-0.188849444846838,-0.349521456965058,-1.54965693336968,2185290
-0.0537355534225926,-0.0712032750997727,0.132881437848776,2186951
-0.727658041795628,0.00475159453311279,0.341269264648668,2196212
0.128993171666115,-0.136289867146401,-0.0433744061287343,2199403
-0.930325753494749,-0.297165616267983,-0.801589070462509,2200416
0.385989447822039,-0.15245089328396,-0.230462989440371,2200813
0.189765130261493,-0.0559291724963086,0.185134414282707,2205389
0.310022879908806,-0.168300897316075,0.0372390778927121,2212664
0.459142976420064,-0.166579490188321,-0.523951795431674,2217034
0.588192735947981,0.0604175889909103,0.755276599877453,2218615
-0.0471476055333322,1.28971928578823,1.53108524348668,2219842
0.223985005066231,0.00242679040530965,0.0934031979166143,2224150
0.224106477964011,-0.0906133581235909,-0.33079682909264,2228399
0.36423142939774,-0.117275147859897,-0.302317648817709,2228400
-0.54330451760544,-0.0856550097146915,0.223532448488533,2234271
2.30400165419874,0.182399681787119,0.923906388601541,2234422
0.549228957677906,1.36029074576966,2.48321858421441,2237571
-0.596521474289466,-0.0472533975579257,0.378444726695959,2244172
-0.126745794846543,-0.27559730363803,-0.766194761758547,2247869
-0.238457460053067,0.32580134650986,1.12506636005368,2250648
0.119907762502965,0.184010375087053,0.434838968111576,2250836
-0.00204815656860402,-0.260469918788787,-0.59206663604825,2267382
0.70589498959888,0.0169617345309539,0.436439720282998,2269346
0.805404464854193,0.266063185176546,1.26976420715485,2271329
-0.363390900270001,0.122667025894545,0.913767907903009,2274521
