"mkm6d_gtvper_wavelet.LLL_firstorder_10Percentile_250","mkm6d_gtvper_lbp.3D.m1_firstorder_Skewness_248","mkm6d_gtvper_log.sigma.3.0.mm.3D_glcm_DifferenceEntropy_233","sub"
0.173780334558126,0.579652701840551,-1.10600922958601,1085983
0.360837465991454,0.484760383729578,0.795049342171533,1125173
1.3242730669396,-3.15719631845968,0.353323991338105,1154608
-0.397086608338887,-1.65984322950169,1.030147909199,1181124
-1.81185378207923,0.645397916702472,0.231844318095495,1183075
-0.452615055148674,0.724400040514191,-0.789419183786471,1232870
1.05159404837027,0.295743968343903,-0.266950935387101,1279943
0.0261139335687963,0.793051077981529,-0.388453536504654,1329352
-0.0573095256730883,0.0102050147373055,0.877562802019853,1330263
0.710032990079984,1.0799902049698,1.04073199438396,1364384
1.14356674129345,0.466071946158756,1.71656518155789,1386095
0.268930454598688,0.312657026055329,-0.524314212870206,1458656
-1.53681246412502,0.296691952097674,-1.88760317765778,1485662
0.19342581928026,-1.90463659083564,0.536578503861687,1497807
0.838704860465949,-0.17335568336015,-0.115278611123234,1501387
1.58699139380662,1.95689705996483,-0.606330139499707,1518948
-0.301681617373514,-0.507414032114248,0.80106175647554,1526417
-0.962900303115714,0.632006402856649,0.0615096960908129,1565177
-1.66135654942646,-1.79179184224306,-0.352439681064913,1606693
0.547994237575331,1.18971368188348,0.166638154523958,1612262
0.0648316549183115,-0.391742490931002,0.894682113084541,1614566
-0.428272887817805,2.09575354824514,-0.0801666203908863,1644034
-0.844702854304679,0.505912653861596,-0.778729119615327,1668599
1.09811294696458,0.675345373935313,-0.0342185235941621,1671370
1.10424223620118,-0.2296298471187,-0.142206197909709,1684230
-0.352080197681735,-0.267055426009499,0.527884203674422,1692385
-0.308259377924464,0.189594196459105,-0.111068950459054,1720713
0.958723808572479,0.452473038117493,-0.36056544709313,1738800
-0.405388826292198,0.684980108526729,-1.00652829867175,1740845
-0.977305465183947,0.182861306969529,0.166701179869198,1742294
-1.08459971952236,0.902203414311989,0.293659004444924,1767700
-2.34022423097978,-3.93498845646873,0.487312637020656,1768972
-0.182048178157522,-0.99437155004781,0.486950498276346,1889409
-1.12544396350271,-1.79501367154266,1.05231491329008,1915938
0.661278562892693,0.277427047363206,-0.738060257541722,1916742
-0.337819812933522,0.193967678389741,1.42185925365351,1919296
1.39254989395717,0.023389377341211,1.3572841067938,1926770
-0.734967083942585,-0.276682581253072,0.758988033790378,1938156
-1.19366308503588,0.673792170001327,-0.415760356068851,1938561
-1.2276557242189,0.778560169331141,-0.142270779971779,1966316
-0.133059424406359,0.403532749882135,0.324353944367642,1967281
-1.60389566377211,0.153604047893689,0.62610332605717,1973544
-1.71093124043648,0.888748280009878,-0.109621416651399,1975401
-1.41787517662186,0.355478546443948,-0.561812144989857,1976407
0.64771275881795,0.409995347934897,0.544310906237633,1978972
-0.827169571585309,1.65880503726326,0.397604452568533,1980052
-0.0325591902300593,0.462241634954785,0.0735433902623393,2001182
1.97370116266585,1.14675760932143,0.731840607324905,2002465
-1.90550609735825,0.463400595035902,0.484631603178446,2004451
1.13544760985085,0.497383322406627,-0.11561879867141,2006164
-0.89604490417667,0.291069332548963,0.348953201521635,2007309
-1.24682971585751,0.927920168613556,-0.564124186796663,2009915
-1.91779549237285,0.0879434395783616,-1.1636269566213,2010259
-1.96935138487237,-1.02749256468844,0.844354146647087,2010554
-1.1706298956197,-1.32008722427103,0.719681954242453,2026671
-1.88897362713951,-0.0144418703729207,-0.42902110905166,2033049
0.681099037230345,0.599954523634572,-1.07657239940557,2034136
-3.46097588903742,-3.61959056832205,0.370758260616656,2040495
1.28104567709047,0.120840419322759,1.75067253728539,2047354
-0.0643121315233122,0.697193874134185,0.370956750762466,2051378
-1.29091972716766,0.512821223991624,-0.0432028799134591,2055667
-1.02370442096513,-0.672717594789789,0.416257017120774,2057358
-1.85806892625462,0.575936862510265,-0.647336571565407,2059713
-1.85599587938682,2.69971069023551,-1.76830148594128,2069079
-0.644774862017621,0.00198525554568912,-0.83471417880348,2070958
-1.26545595857877,0.273026664098171,0.127618379515229,2072215
