"mkm5d_ptv6_original_shape_Sphericity_237","mkm5d_ptv6_wavelet.HHH_firstorder_Median_237","mkm5d_ptv6_wavelet.HHH_gldm_DependenceVariance_232","sub"
1.26304919603012,0.183870909075393,2.24032334154911,1085983
0.533656452086097,-1.03913400041734,0.715524350503965,1125173
0.539696920621081,2.30801054706481,-0.290170408967363,1154608
1.18032951532809,0.102720175675322,1.03398047201727,1181124
0.0369798798511974,-0.194762891794924,0.390412629898279,1183075
0.483748936614683,-0.540581788115947,0.77055932531655,1232870
0.636835331859607,-0.153046138329813,0.36848353460208,1279943
-1.57371086894662,-0.57326524065903,0.499491462299127,1329352
-1.19026639050154,0.475936591078154,0.284285504751598,1330263
0.90192016753852,0.755630535336691,1.05936427994101,1364384
0.312723833355372,-0.685931190855788,-1.11349232758763,1386095
-1.50459136192332,-0.577229294746721,-0.212914266898456,1458656
0.627867234430281,-0.047688920199495,-0.415456938435627,1485662
0.693249085581562,0.809587612435342,0.155984925466698,1497807
-1.06530084495932,-0.011535772332042,-0.387794605846734,1501387
0.736488031819407,-0.579679346714898,-0.538767485191508,1518948
0.883888958507897,0.147540072631631,0.437323778444089,1526417
-0.245246529167841,-0.420512552484934,0.4888498433764,1565177
0.0569667937889996,-0.0877188643864334,-0.410854276221946,1606693
0.883221439599567,-0.101788450612874,-0.424399603895509,1612262
0.489367956538935,-0.880353740569116,0.215092979954803,1614566
-0.305781566439429,0.145499898690203,-0.644523176682229,1644034
0.0680460406262799,-0.425427829790547,1.69318043136802,1668599
0.159314675751154,-0.0814362861278324,1.14799385268734,1671370
1.37169812026531,0.115396313034715,0.64173241014903,1684230
0.762676649856691,-0.271740061893298,-0.835392220873438,1692385
0.873952742396466,0.727927115976819,0.355233529454636,1720713
0.199568378084928,0.389840605010123,1.02391254738673,1738800
-2.46289911494818,-0.868220684016059,-0.633494874076433,1740845
-0.218095994223696,-0.952000146797039,-0.589897826920286,1742294
0.928643588571957,-0.177669564576311,0.646268135903004,1767700
0.580955643502021,-0.306089159299224,0.485616994050816,1768972
0.11222341364035,-0.803276298904657,-0.0604303976635891,1889409
