"lemdfirst_prg_original_shape_Flatness_250","lemdfirst_prg_original_shape_SurfaceVolumeRatio_250","lemdfirst_prg_original_firstorder_Kurtosis_250","lemdfirst_prg_original_firstorder_RootMeanSquared_250","lemdfirst_prg_original_firstorder_Uniformity_250","lemdfirst_prg_original_firstorder_Variance_250","lemdfirst_prg_original_firstorder_RobustMeanAbsoluteDeviation_248","sub"
-0.310135452200856,-1.03305457050963,-0.442711828970339,0.83186417208465,-1.17149070744865,-0.358009734280552,0.440396295427138,1916742
0.468613531450938,0.298606137036551,-0.332305675975565,-1.67313682990355,-0.708153224871486,-0.348960652179068,0.0918927658798245,1980052
2.84964260983316,-0.315798338208773,-0.514702352275608,0.777023068631844,0.923878537001923,-0.410582876914105,-0.507027244236081,1926770
0.0573668448000064,1.38238840853188,2.85062082292175,0.783011969034788,-0.227578768907955,-0.280812884957239,-0.181234355047971,2196212
-0.536563652911634,-0.0744798186410225,0.274248922880027,0.636062060547154,-0.199385105019584,1.30036661909872,-0.170752968472867,2393207
-0.598949273915394,-0.112778283142443,-0.461753774422211,0.796013218683089,0.150844599772774,-0.40127757559678,-0.295210336226195,2146138
1.20381274182398,-0.460774765790896,-0.506284188993352,0.142402176934504,4.56613636373254,-0.420147869153402,-0.977714278223166,2228399
0.343779171843127,-0.0645485898598313,-0.471005400326888,0.794424280961247,-0.210601691395075,-0.393662337474272,-0.198637004996736,2234271
0.570615316427289,3.09560793018485,-0.436889771386143,-1.25154245806643,-0.875064708658756,-0.0673011191459536,2.50411270562424,2296332
1.80180862000305,-0.262380957344454,-0.531010253520342,0.796235165932806,-0.646370276915812,-0.390278657173581,0.0944875791767871,1684230
-1.19190119731126,-0.286375679402087,-0.171529606192122,0.142889192765771,0.0519208685400872,-0.387534602604239,-0.239523419317915,1720713
0.77990289333199,-0.30052389171012,-0.197284774474388,-0.16099846006965,-0.594103097211341,3.7003290555456,0.262114206387565,2186951
0.294303373386066,-0.58193079356746,2.08760896067807,0.782786369232756,0.51997908672355,-0.361179210695364,-0.42865508808164,2439458
1.96013133537285,-0.158095403510815,-0.189377165157141,1.09259768018302,-1.16048809464735,5.52408073930446,0.733869435945282,2135748
0.590171394763454,-0.152939530663933,-0.410344632058691,-1.10382676957096,-1.31809865468253,-0.343055923714779,0.526402342291782,2141116
1.51649364770679,-0.461030178744528,-0.497557694294433,-1.10238315723376,-0.0437484356018917,-0.394266909043199,-0.222114834870371,2108003
0.861942698842227,1.0935418011783,-0.528385921480804,0.827244899532114,0.988943573240736,-0.411465928708515,-0.53873857825593,2006164
0.654557482028563,-0.249715336380976,-0.541651469472636,-1.69372976881691,1.32462712817359,-0.414160091492668,-0.559281163344241,308862
1.31168292717136,-0.883493588008831,-0.279326471580045,0.738831845534609,-0.365378194668895,-0.27051158360857,0.0261418485202642,1085983
0.953760217246064,-0.2590328915466,-0.521954785369851,-2.31831887086501,0.828734817980665,-0.410326797601506,-0.494556901268908,2004451
-0.756044369234142,0.720309105261632,-0.535885184431522,0.763341483266078,0.879057236736238,-0.411270674674153,-0.496037556381559,2359944
-1.04130732793521,1.73170958923749,-0.00676314616306606,-1.75069938400175,0.982524862652103,-0.402730556130512,-0.556435738794701,2069079
0.35347003954887,0.0424881071485795,-0.453859197067964,-2.32298496112275,1.08832747251917,-0.410402398719125,-0.570172795831599,2059713
-1.38723570680384,-1.08129082536637,-0.100524866782143,0.587624203477814,0.704759698090281,2.18316288504825,-0.440574658674404,2294873
-0.422258756542308,-0.100933237763392,-0.395498640016247,-2.34103354314035,-0.371136289244718,-0.364360151006292,-0.116787644968758,2033049
