"mkm9d_ctvper_wavelet.HHL_glcm_Imc1_230","sub"
0.142780692525343,1085983
0.326136116970996,1125173
0.824959650580871,1154608
-0.732711046596259,1181124
-4.84878587853688,1183075
-0.62810375825435,1232870
0.370328541714838,1279943
-0.206979045939161,1329352
0.393274070136184,1330263
-1.60165452945016,1364384
-0.0797682470968387,1386095
0.0260016109206537,1458656
0.34098458540889,1485662
0.527371609971586,1497807
0.206216753116679,1501387
-0.282753570720274,1518948
0.292227812620051,1526417
-0.180456439510261,1565177
0.833125479101058,1606693
1.11291120882361,1612262
0.235646499787142,1614566
0.284349271109031,1644034
-0.499707617662361,1668599
-0.751155715047189,1671370
0.163987613890567,1684230
-0.651289288300029,1692385
0.345382995070093,1720713
0.893682226252258,1738800
0.669661767860374,1740845
-1.32700870887681,1742294
-3.34834446636024,1767700
-0.251877033830531,1768972
0.505939342055503,1889409
0.083020082309298,1915938
0.859451978208262,1916742
0.700452351368742,1919296
0.288476150622953,1926770
0.310558097680729,1938156
0.369305016371728,1938561
0.781057420369796,1966316
0.208990281520332,1967281
-1.65419236232186,1973544
-0.616818367981261,1975401
0.507639937220184,1976407
-0.0801856471484079,1978972
1.0955662660118,1979045
1.25477378590856,1979422
-1.62142163728174,1980052
0.404465452073339,2001182
-4.5743672587011,2002465
-0.449927817128168,2004451
0.499592072911937,2006164
-0.665473621160203,2007309
0.407469136811752,2009915
-0.323229327566227,2010259
-0.16799957973736,2010554
-0.82718783045781,2026671
-0.412031360243403,2033049
1.34690621852873,2034136
-0.551414643321433,2040495
-2.03947168497104,2047354
-0.0179612736448806,2051378
0.956020972730728,2055667
0.291758371231696,2057358
0.546828060198664,2059713
-0.268003617271258,2069079
0.0600108810738596,2070958
0.000116472168880562,2072215
-0.132063316073703,2075832
0.938630291623887,2075846
-2.08586416646604,2076301
0.67853602714246,2078198
-0.573886760470985,2078899
-0.148477947349065,2085349
-0.45333854141172,2086044
0.924404596210758,2091555
0.707623364767048,2092954
-0.810061702523706,2096627
-2.71398581190613,2100050
-0.13767780539085,2108003
0.0405419764018178,2109902
0.69590332074676,2110540
0.775903179281862,2116787
0.396901620942926,2119177
-0.62382814936505,2131601
-1.24485679503523,2132424
0.771985005550033,2132982
0.417084652968175,2133204
-0.396513905710406,2133380
-0.0595539899616714,2134220
-0.241564801534895,2135748
-1.82410425705807,2137799
-0.0534148328425999,2138375
-0.899822958558144,2138678
-0.591692325520569,2139733
0.0521167732950057,2141116
-2.78862707314932,2144796
-1.53395385062549,2145166
0.520424771553542,2145694
-0.136310535463393,2146138
0.623950237480763,2151024
0.950829994986507,215131
-2.58929281031011,2152442
-0.210303734386199,2157529
0.0728142348286927,2158101
0.160635083244141,2158329
0.545514875187776,2168082
0.253451349377521,2172217
0.248482826512571,2176530
-3.39449332473342,2176784
-1.98183790548845,2181724
0.508150385065042,2183291
0.09534901655789,2183356
0.169744889086457,2185290
-0.598471968404699,2186951
1.06635814155554,2196212
-1.31272874674761,2199403
-0.561658558858136,2200416
1.11085608589979,2200813
-0.0601244289284997,2205389
0.0717925675019874,2212664
1.20970418759798,2217034
-0.416906155255308,2218615
0.970397909900312,2219842
0.763254741123147,2224150
0.355362755761916,2228399
0.834894095687814,2228400
-1.49827002774905,2234271
-0.780060191460561,2234422
0.269204012287151,2237571
0.148871259434196,2244172
-0.474277886797633,2247869
-1.1033939723181,2250648
0.552554002853913,2250836
0.288156441066804,2267382
-1.22588313367722,2269346
-1.25752918014543,2271329
1.11361641083947,2274521
0.963374731964814,2276121
-0.292974598786394,2278618
0.269489310594455,2285214
1.29353284219819,2286108
0.707693003426227,2293123
0.0521088290595745,2294852
-0.519233638437906,2294873
0.815350547459723,2296332
0.805503324754004,2305114
0.231877854951596,2305115
0.376115801779754,2306459
-0.0229886175983562,2306893
0.626630163983596,2317120
1.25310931025456,2319068
0.598822417321224,2321962
1.40368964074483,2331869
0.632121064801162,2336735
0.718989482677833,2339674
1.29110567284798,2340155
-0.137158689092568,2340322
0.509112772640425,2350037
0.0651967755116136,2352038
0.183471362534171,2359944
0.798005847931156,2381907
-0.421089067000596,2393207
0.630787354768999,2395415
0.777274009438005,2395943
0.645945166809153,2401405
0.785420687950653,2405144
0.399861452452257,2414406
0.66480196442886,2419459
0.739514748727971,2425694
1.00533242857717,2426863
0.346917006898672,2430773
0.0656389766027037,2439458
0.563082335452078,2443354
0.460697469580909,2445526
0.525504106427988,2448298
0.484891846325317,2453577
-0.0908987961388676,2474709
-0.402167046009559,2480056
0.47898435370219,2480330
0.39293998376759,2487135
1.11691920918959,2488660
0.902909547942502,2490180
0.478146349298846,2493534
0.244473487904884,2498991
-0.0443490029148022,2500377
-0.363514845380485,2504802
0.730749830930734,2510402
0.303591844246659,2520618
0.581574880654043,2559453
-2.35905364425541,277752
0.61828861628113,308862
1.16621861760721,58325
0.477039485313565,92173
0.343519346598042,923666
0.259634858330434,965005
0.671152211205487,983079
