"mkm9d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm9d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm9d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_250","mkm9d_ctvper_lbp.3D.m2_firstorder_90Percentile_250","mkm9d_ctvper_lbp.3D.k_glcm_Idmn_250","mkm9d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm9d_ctvper_original_shape_Sphericity_249","mkm9d_ctvper_wavelet.LHL_glcm_ClusterShade_249","mkm9d_ctvper_wavelet.HHH_glcm_ClusterShade_249","mkm9d_ctvper_lbp.3D.k_firstorder_Kurtosis_249","mkm9d_ctvper_lbp.3D.k_firstorder_Minimum_249","mkm9d_ctvper_lbp.3D.k_firstorder_RobustMeanAbsoluteDeviation_249","mkm9d_ctvper_log.sigma.4.0.mm.3D_glcm_Correlation_248","mkm9d_ctvper_lbp.3D.m2_firstorder_MeanAbsoluteDeviation_247","mkm9d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_246","mkm9d_ctvper_wavelet.LHH_glcm_Correlation_246","mkm9d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_245","mkm9d_ctvper_wavelet.LHH_glcm_DifferenceAverage_245","mkm9d_ctvper_wavelet.HHH_firstorder_Mean_245","sub"
-0.65103490026885,-0.173552206278886,0.128970588648929,-0.741335227333348,0.933394886431375,-0.160064584403582,0.0158421053703826,0.851820691451081,0.192799072341021,0.598343248429575,0.0497092019762277,-1.3906521268055,0.405018170691667,-1.62693087408719,0.219987704770377,0.341402825930723,0.68265227992173,-0.930166063404219,0.361286723303871,1085983
-0.855123360573375,-0.131303449152802,0.44362340342617,0.0719454395490072,-1.06191107464042,0.504870787789224,-0.858247149825437,0.500808024816775,0.0386300243614468,-0.614861359042396,0.0843887970476266,0.709408543452776,0.513249958267115,-0.0145338611039408,-0.328127878342318,0.918536981996593,0.433688387895326,-1.08630174292596,0.757535204533924,1125173
2.29767549179052,-0.101834934592749,-1.66560853568903,1.12707108453267,-0.04975703560766,0.570451928932511,1.77112991594406,-0.722304712667549,0.0583154369342062,0.921167465633597,1.92413802189214,-2.20915636454583,-0.64873041924834,0.00184119355921417,-0.190816964356571,-0.556753196070203,0.126559545982127,0.376200151124321,-0.350238447250011,1154608
0.168906737139896,-0.0282339147063408,-1.23290664165446,-0.011931581610353,0.968448723513876,-0.304570603063581,-0.119052065307708,0.136682322761583,-0.538284881761516,0.91790967452026,-0.387254095158936,-1.09244912721235,0.294120510406979,-1.09207198978873,-0.315142087328558,0.41599755229585,0.357144729161243,-0.35765483009745,0.447127645026063,1181124
-0.70409009601983,-0.147985988257237,-0.295861450946951,-2.04186270011578,-0.0107638774840121,2.37160076180807,-0.481428769758493,-0.56573166190627,-0.906502621469687,-0.596354110097217,0.0495155727399458,-0.111527027679702,0.928643862439727,-0.534245774224334,0.108060437766889,0.481425980961902,0.645670060649175,-0.87861738650684,-3.07687687686113,1183075
-0.41772964595373,-0.192487124865082,1.11289108043675,0.631153316924188,-0.746366555937749,3.36445731192,0.27629413978159,0.479807639088857,0.0205056702913649,-0.241017453490917,0.360727659887322,-0.487466748531801,-2.6044078490788,0.134315961621859,-0.0612236845105494,-0.387263556651113,-4.78756248958976,-0.886955653904031,-1.45529765726663,1232870
-0.644401824148839,0.0706035093005135,-0.700025062394678,-0.89585033972974,0.805167076775222,-1.12032406892986,-0.533778645389151,-0.889980484722065,0.0237773328898569,1.67998705211751,-0.860805333240607,-1.01007473973686,1.23844729216739,-0.916485879131009,-0.245076263860835,1.28188635201838,0.528309823643937,-0.680119710115579,0.142205646690417,1279943
2.46654642619679,-0.0363904476557934,0.285137324556673,0.613096524680859,0.628532710452076,-0.12954929305667,0.0412918027578702,-0.389742552705995,-0.629156199805895,0.680981242078706,0.0897864615311966,-0.647115529264167,0.206963951273724,0.519104991386992,-0.288499208090968,-0.672859504458964,0.333182467765991,0.50169568168801,-0.146490061538732,1329352
-0.270252093825744,-0.0632074367153275,-0.914584407782584,1.0756261003969,0.159739855951433,1.6370454175462,-0.3371789917031,0.396065843896345,0.0714529919268768,0.863205558506778,1.28604984123549,-0.262239104995314,-0.56799238630295,0.26640960116626,-0.31743202625173,-0.78601654268299,-0.0233614773012446,0.335831476567866,-0.228163343368913,1330263
1.18590413268628,-0.416774853207567,-0.13233140219541,0.336062272593572,0.919799045389996,-0.516829363369298,2.77727042251111,1.06084577859269,-0.223518101712323,0.942795128873346,0.98470685660541,0.980550034954137,-1.07713016122398,0.774627356291515,0.162279668502815,1.00751457261358,0.806588359931512,0.162936911707081,3.0081604858848,1364384
