"mkm8d_ptv2_original_shape_Elongation_250","mkm8d_ptv2_wavelet.HHH_firstorder_Median_250","mkm8d_ptv2_wavelet.HHH_glcm_ClusterShade_250","mkm8d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm8d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm8d_ptv2_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_249","mkm8d_ptv2_original_shape_Flatness_248","mkm8d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_248","mkm8d_ptv2_wavelet.HHL_firstorder_Skewness_246","mkm8d_ptv2_wavelet.HHH_glszm_SmallAreaEmphasis_244","mkm8d_ptv2_lbp.3D.m2_firstorder_Variance_244","mkm8d_ptv2_wavelet.HHH_firstorder_Skewness_242","mkm8d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_240","mkm8d_ptv2_lbp.3D.k_firstorder_10Percentile_237","mkm8d_ptv2_wavelet.HLH_gldm_SmallDependenceHighGrayLevelEmphasis_230","mkm8d_ptv2_wavelet.HLH_firstorder_Skewness_229","mkm8d_ptv2_lbp.3D.k_glszm_GrayLevelVariance_228","sub"
1.01806690669307,0.116441136931023,0.289483694446585,-0.463011195241364,-0.611997740646524,0.140348858573831,1.37792999372443,-0.953643764756852,-0.493223436267791,0.554284401512389,-0.0166601019002417,0.549520283880189,-0.643387282209494,1.58783904656807,-0.512778183280352,-1.10434966900614,-0.694883884840619,1085983
1.23435282731084,-0.572317904393465,0.323014957079827,-0.205264713545995,-0.341747242078938,-1.02127578797749,0.23240611901754,0.0140966742016362,-1.79272201721146,-1.98998668044896,0.805742627945177,1.12660956386588,0.0332573462928877,-0.282268269033855,-0.48564060756447,0.0716522580234145,0.396039001657988,1125173
-0.162581048667446,0.52638578549911,0.196042220280808,-0.463011195241364,-0.385486479444861,2.20116557470798,-0.539354981104675,-0.324272949307562,-1.09808789378078,0.506240580229456,-1.46298558155294,0.630241115289084,-0.50327697853862,-0.653568668976652,-0.363511674813245,-1.06395720666078,-0.422646226087989,1154608
1.28049653327086,-0.0328006968377361,-0.0632898122516204,-0.463011195241364,0.681112064706489,-0.432929859547685,0.952066697046514,-0.85339216654636,2.89609817354974,-0.236146401810606,-1.46105249708486,-0.558989805965945,-0.344668200094768,0.334704399045549,0.941222137177236,-1.14040843973609,-0.637682564959824,1181124
1.64129793827272,-2.8363054129394,0.425031681866254,-0.463011195241364,-1.13455520411967,-0.28656441221102,0.730707021701294,1.07914557126953,0.968946832082481,0.424734325112188,0.826239117677235,0.701040400159021,-0.661418885121384,0.0196608204692464,-0.427515303448407,-0.797864160758066,-0.915651657491116,1183075
-0.458228363792898,-0.121835545775956,0.310910654121604,-0.463011195241364,0.398472875874322,2.47373368530249,-0.388228755804,1.12404206939337,-1.02059204074522,-0.285035664609224,0.747005884484504,0.127243503328126,-0.719753776568304,0.587026361974992,-0.538216306100319,-0.741330468291642,1.88304990182268,1232870
0.1396104376246,0.0836468263886862,0.241470116050527,-0.205264713545995,-0.143305909070221,0.245280274931946,0.153430801556624,-0.467350013759785,-1.4647635023388,-0.205549169624262,0.576608264076021,0.390131154830319,-0.396987634541795,0.165444789045015,-0.631591283786372,-0.949466530699883,0.619608178841622,1279943
-0.209564862005007,-0.621665361906991,-2.9046460476825,-0.463011195241364,1.12137567349306,-0.498512457058695,-0.552993831554433,0.325778492473494,0.488582000441093,1.28177647568687,0.024999034047515,-1.52053444218795,-0.0684245462192835,0.127299813328809,0.748789978315523,-0.217907515301774,-0.138310716535255,1329352
-0.0507225658878753,0.580803276215633,0.153758328878682,-0.463011195241364,1.31458715793488,1.48893407300065,-0.603327620828842,-0.333908387717043,-0.252513099349722,-0.447010369627208,-1.14696078293101,0.422703175678132,0.200752154159451,-0.721593567502985,-0.0105160584797803,-0.595441656055678,0.603188310566961,1330263
-0.827246529542077,2.73909635307624,-3.22398038254955,-0.463011195241364,0.900519205459304,1.03728091044199,0.167508266395981,-2.28117523702144,-0.559409589334446,0.145320002123051,-1.95001814735032,-1.31394911189451,-0.205464433805557,-1.90006370718882,1.65671790798984,0.0349177726971489,3.31804245391124,1364384
0.914690288319695,-0.0635862432915583,0.629254549620324,-0.463011195241364,-0.450892467086532,0.601333712780571,1.119144326627,1.16423321813619,-1.55130247908599,0.0632515879911556,0.0204484107094052,1.11951121857603,-0.615218408019217,-0.535555076455486,0.692693143595972,0.050636455980001,-0.274378417852934,1386095
-1.06871917544613,-0.877238667549086,0.193032830470703,-0.35557318551721,0.134084182863483,-0.935523749192313,-0.882265712365674,1.4153976435211,-1.56484272446936,-0.321139221535109,1.48508667375432,0.638479028134736,-0.360364697341716,0.35546032202373,0.231643822347242,0.0832033172158479,0.329464889248979,1458656
