"lemm_prg_eigen_max_250","lemm_prg_m102_249","lemm_prg_v15_247","lemm_prg_gradz_247","lemm_prg_m020_246","lemm_prg_area_246","lemm_prg_m004_239","lemm_prg_m111_238","sub"
-0.327583175613538,0.0214100650398458,0.221220568087533,-0.741990905705072,-0.593119359337642,-0.241373718277972,-0.330792052618933,-0.0709894451065462,1085983
0.441293848571674,1.03979694125841,0.221220568087533,0.60734750110246,1.05242559564433,1.71194442145223,0.31473853824242,-0.98950208805464,1125173
-0.570101808405909,-0.613642877313587,0.221220568087533,0.869114564407603,1.08354704245944,-1.03090192819182,-0.184269297971046,-0.671946688466361,1154608
-0.196476513064172,-0.0834351314824857,0.221220568087533,-1.01890153770957,-0.42247885144494,-0.0467874455796577,-0.341541569921177,-0.0821299126418954,1181124
-0.542342532966855,0.133056710427986,0.221220568087533,-0.302671682814449,-0.536453284265862,-0.947774076062082,-0.304345629382531,-0.102132343649297,1183075
-0.551303194413352,0.0645841016974085,0.221220568087533,-0.711154080901233,-0.727277096878813,-1.05513201961977,-0.316254397315216,0.0287412245407935,1232870
-0.0179558902217696,-0.557805022850654,0.221220568087533,-0.193990132631662,0.0722052664538124,0.718883443543594,-0.00891463256705604,0.29794377113135,1279943
-0.296691595402068,0.150075848287848,0.221220568087533,-0.627771382639723,-0.558929055504696,-0.435587220338933,-0.283046003952979,-0.182453846225323,1329352
-0.152570437740501,-0.997723763436709,0.221220568087533,0.433400377366441,0.186951048896939,0.523551629570574,-0.282076938721584,-0.126085325717281,1330263
-0.579000617228215,-0.209554343335452,0.221220568087533,-0.116690831528462,-0.512251602150106,-1.24375396212044,-0.341300793876328,-0.00113340517515151,1364384
-0.566551664807134,-0.0599598766845389,0.221220568087533,8.26832098583172,-0.369015666313732,-1.01226339632417,-0.327703068552522,-0.121670923349502,1386095
1.42787789740769,-0.141194585360869,0.221220568087533,-0.51669058286389,-0.600844219215957,1.35893062787885,-0.296024274256327,-0.0819472366635422,1458656
0.0977312595254576,0.0822522515956621,0.221220568087533,-0.136446808297588,-0.561516724057089,-0.0188296477781758,-0.311535704206153,-0.11140183575864,1485662
-0.203637742819837,-0.173475836559887,0.221220568087533,0.107050633982883,-0.748572785321153,-0.300644249617114,-0.346521297829036,0.109431964611023,1497807
-0.285707030596415,-0.268730653238484,0.221220568087533,-0.392282879591705,-0.278838059050348,0.141088955646301,0.516984095795468,0.435329738595048,1501387
-0.561543933497544,-0.0573214115508065,0.221220568087533,0.000281230468387598,-0.353374791008771,-1.1121659271348,-0.358576931683769,0.0607309585991285,1518948
-0.439963863849527,-0.197574360256389,0.221220568087533,-0.502593672140367,-0.556033526479128,-0.728584941298464,-0.284723402144983,-0.0511464990758791,1526417
-0.328717911774447,1.30169714380201,-0.146714023918182,3.64858845432412,-0.115487236513031,0.279759632741651,0.558513344528951,-0.643638616556401,1565177
1.82985412547614,0.304158862058166,0.221220568087533,0.818476306941913,1.23875295730563,3.82406285269485,0.0993398170339549,-0.132024121319508,1606693
-0.382819908572472,0.354158188108275,0.221220568087533,-0.402238495373068,0.559853860990473,-0.247338048475621,-0.0253792089934193,0.12248897063558,1612262
-0.451788862962492,-0.193994027868349,0.221220568087533,0.946771332955973,-0.56900798981702,-0.121341573050276,-0.141164142023291,0.0516947698444694,1614566
-0.268702723234942,-0.253860218081448,0.221220568087533,-0.188714353322459,-0.650940105127612,-0.463917788777768,-0.0695147913355295,-0.134253932819491,1644034
-0.111493469736347,0.0267085558342234,0.221220568087533,0.00202405469195996,0.589165043250371,0.282369027203123,-0.254345345389091,0.168339080980601,1668599
-0.528154330107239,0.157271261126005,0.221220568087533,-0.641829699652351,-0.577241300007329,-0.94031866331502,-0.314474082363815,-0.0608795536261061,1671370
-0.554349785075745,0.229575963371726,0.221220568087533,-0.413420221820686,-0.446467684575236,-0.805002921955848,-0.305935556916994,0.0595488235502603,1684230
-0.541181253886924,0.0914869230364918,0.221220568087533,-0.309866388522095,-0.616072919453404,-0.931744938655899,-0.314525294607523,-0.000990669620808826,1692385
-0.0490597138838739,0.187710669909072,0.221220568087533,-0.14675829407262,1.05089442980606,0.467263263330257,-0.214737135694968,-0.172822322954379,1720713
-0.353376821516963,0.305271364521732,0.221220568087533,-0.56532850888717,-0.0314592729478576,0.552254968646762,0.100560512306566,-0.0705724707893697,1738800
1.00951080966359,0.563256859453404,0.221220568087533,-0.753918644578719,1.11956431222795,1.95573641828115,-0.141386479548924,0.906366702271766,1740845
-0.537588768417677,0.00181826542333084,0.221220568087533,0.220423345793373,-0.156228335280398,-1.00219858911563,-0.325135630730066,-0.195954158814919,1742294
-0.44817253990014,-0.0887424340216315,0.221220568087533,1.33135320983461,-0.691488759027598,-0.679006446530502,-0.352084349417411,-0.0997821746879055,1767700
1.29765015026345,-0.0753077649214515,0.221220568087533,-0.291681774400453,-0.391567141162925,1.67914060536516,-0.292715276043708,-0.182906288684127,1768972
0.0287721697572259,0.323893282871642,-0.228244455530604,0.318670223558032,0.0338448258734304,1.01709995342607,-0.197695427310749,-0.265653472586535,1889409
-0.526417824709697,-0.0483734383645733,0.221220568087533,0.315162242296855,-0.63590377606367,-0.940691433952373,-0.209777635297653,-0.0552740564244733,1915938
0.991226073535627,-0.203401285112885,0.221220568087533,-0.229221396768053,-0.565929714031465,0.381153246101692,-0.272487738088748,-0.140555699638842,1916742
