"letm_ptv_std_250","letm_ptv_eigen_middle_250","letm_ptv_entropy_249","letm_ptv_v30_249","letm_ptv_grady_249","letm_ptv_m102_249","letm_ptv_m003_248","letm_ptv_m002_246","letm_ptv_density_244","letm_ptv_m300_241","letm_ptv_subvol_x1of3_240","sub"
0.0106634683995652,-0.297469541136332,1.34389477490054,-1.72795363846307,0.0575323140701573,0.133021999911947,-0.372105311732563,-0.371774527089315,-0.319538566732397,0.179661212819552,0.721581565108181,1085983
0.325566328354564,2.3382326207292,-0.524543895717471,0.292929966270633,-0.527410176866442,0.776434694343259,-0.244453412704818,-0.0517374627710019,-0.518554866890728,0.00311255106957373,0.77888372487556,1125173
0.256880410856995,-0.692058700420877,1.41928719439726,0.349212011822129,0.976805029045565,-0.142913963299192,-0.142231047668406,-1.44691660777932,0.865251624530764,0.136512343188693,0.988675080671929,1154608
2.20557079593204,-0.179227096838358,-0.24506598867899,-1.68279621733502,0.934550941151839,-0.0603506080704326,0.281431028667518,-0.517705200367692,-0.385171484221893,0.229023101891739,1.18768512670526,1181124
-0.809456451183607,-0.6800481237025,1.20105897135449,0.349212011822129,-0.571590924508847,0.337385361291681,-0.221104944771601,-0.775230038559119,0.932707094852362,-0.174521724166446,-0.705633670571989,1183075
-1.0987498382934,-0.702890667346819,0.700253397594892,0.349212011822129,-0.855930459518802,0.389226660062273,-0.675675780342458,-0.196289600407763,1.33306367654131,-0.255499048545732,0.831500238658003,1232870
0.111165046669095,0.588909761497205,-0.449331007765104,0.336538021923154,-0.876132787909009,-0.403350135476074,0.152427758031469,0.254204986345908,-0.471451486871196,0.762159788837639,0.881815468215493,1279943
0.296211488156446,-0.401904602359238,-0.273973691073177,-0.0388727949306667,-0.397268818051072,0.642248981088295,-0.119477837509063,0.160988155144366,-0.292723170483703,1.41478679687948,-1.10264632255476,1329352
1.33631935623462,0.0414051813738981,1.3639206487632,0.138267107679456,-0.312653976771493,-1.49134377037403,-0.707924414111419,-1.25665178961603,-0.428009310265958,0.138411976735688,-0.404101902926163,1330263
2.02107357015305,-0.720112836077821,0.863266770474775,0.349212011822129,-3.96328025326292,-0.168725799098528,-0.432243107916479,-1.27702850124587,4.69238157602068,-0.0969150312294251,1.42852872355551,1364384
0.377243078879797,-0.685809849791087,0.225993947396313,0.349212011822129,-0.127619952508096,-0.794544429870541,0.27565279595161,-0.971795435772466,1.05617217067343,0.000728155926013606,0.201010632605617,1386095
0.232313986101947,0.881655427304747,-1.84683228695171,0.100176637695708,-0.632689089579971,0.85264261159347,0.44665045008837,-0.140070453131377,-0.504701464151094,4.1502125869652,-1.4519221870904,1458656
-0.541774182785935,-0.00689305066046172,-1.33907060095774,0.30994370968567,0.198674732145116,0.424023327535176,0.14356378743419,-0.269850437466658,-0.419019008688317,-0.60519632895353,-0.838444096195861,1485662
0.259166341010439,-0.294986009141992,1.0866803543084,0.0558147232756918,-0.548517189388818,-0.708108096231447,0.763581598558742,-0.112482404165371,-0.348986286947965,0.661042608589147,0.180144196668737,1497807
0.292113041255648,-0.190502659210185,0.718297607302488,0.349212011822129,-0.313559799949127,-0.907336017067549,-3.98825245908638,1.76282555689949,-0.385698908675528,-0.407126298939142,-1.15627405737129,1501387
-3.07408933336361,-0.702713631081713,0.937311607498649,0.349212011822129,0.0648006928218206,-0.229884610641163,-0.522078609700173,-0.858835680194765,1.1366901499505,-0.479642572835662,0.267568337256664,1518948
1.25297553264346,-0.469296292857691,0.723627729859181,0.222088238158556,-0.15462695521201,-0.900963804526702,0.686652659657788,0.280408544731886,-0.153456223618512,0.178673771123795,1.5191669464185,1526417
-0.592649716569966,-0.0439718461006996,-2.06623309958564,0.349212011822129,-0.129170522160089,1.11664948304019,0.72935490590906,0.804217687404576,-0.427763308693108,-1.04684282440756,-0.994731569729993,1565177
1.29149320385663,3.92695625065756,1.41171758036336,-3.40150757174098,0.623123268292451,-0.592378311005519,0.219057579345707,-0.353428348317515,-0.53739893825475,0.576246199870508,0.129619270406591,1606693
0.299542050700043,-0.36206237556481,-0.433294494752077,0.349212011822129,0.429692388836084,0.169258829440417,-0.284691242102744,-0.355523602722421,-0.337616897747971,0.111161388336443,1.36029873218928,1612262
0.459314088230661,-0.437913532205797,-0.484145288212902,0.349212011822129,-0.2787845744929,-0.139085254235123,1.310427999834,0.790278090423236,-0.246996679360363,-0.488607288262396,0.283976671041742,1614566
-2.23428854947186,-0.512968300882226,0.124489846654829,0.349212011822129,0.380469766203273,-1.01900829354068,2.0119789058005,2.07516003651226,-0.225394883085947,-0.108366406582836,-0.127079509793614,1644034
0.147312570483354,-0.334497807213899,0.0532729858461024,0.29883968821589,-0.676439988798891,-0.0602384863848975,0.157445930687412,-0.957042811658677,-0.393135010583587,0.474371769036495,1.30677154724187,1668599
0.107740976252114,-0.660597211782245,0.882503808437197,0.349212011822129,-0.47113938857195,0.353509653780649,0.0843873701161972,-0.0599699049786447,0.280869208243522,-0.77378509384019,-0.795702294530337,1671370
