"mkm2d_ptv6_original_shape_Flatness_250","mkm2d_ptv6_original_shape_Sphericity_250","mkm2d_ptv6_wavelet.LHL_firstorder_Skewness_250","mkm2d_ptv6_wavelet.LHL_glcm_ClusterShade_250","mkm2d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm2d_ptv6_wavelet.LHH_glcm_ClusterShade_250","mkm2d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm2d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm2d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm2d_ptv6_wavelet.HHL_firstorder_Kurtosis_250","mkm2d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm2d_ptv6_wavelet.HHL_glcm_ClusterShade_250","mkm2d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_ptv6_wavelet.HHH_firstorder_Median_250","mkm2d_ptv6_wavelet.HHH_firstorder_Skewness_250","mkm2d_ptv6_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptv6_wavelet.HHH_gldm_DependenceVariance_250","mkm2d_ptv6_gradient_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv6_lbp.3D.m1_gldm_LargeDependenceLowGrayLevelEmphasis_250","sub"
0.836654324227868,1.26304919603012,0.419146161489667,0.611225731515341,0.939026477342056,-0.373145649603634,-0.219420904138337,1.36448279820391,-0.245862142862079,-0.68762750494755,-0.321091156857971,-0.44290447531423,-0.177806963225937,0.118688291427173,0.87225328757892,0.542238579112591,2.23193143879865,-0.60351645753307,0.603690203006037,1085983
0.447892049141933,0.533656452086097,-1.5923351598193,0.181399828855841,-0.687861850148355,-0.355262490747141,-0.0805042854572958,0.069001106395927,0.0181737728933812,0.0335528114023835,-0.986424329217811,-0.393581536338715,-0.377949472523566,-1.23556486391213,1.04220054092909,0.45441119957926,0.611797097521567,-0.280131263332792,0.281130391346984,1125173
-0.154903769649449,0.539696920621081,3.61265943178957,1.79654334474684,0.44458063660726,-0.43703744924448,1.60100295624309,-0.495206419500667,-1.38273730132628,-0.762819779851935,-1.82165217494284,-0.980177037638509,-0.352832077400185,1.85595857598921,1.78152915739074,0.962809117014882,-0.352054291912542,-0.756317777755846,-1.17202666146712,1154608
0.683153788929837,1.18032951532809,-0.731210043325928,-0.548443791716819,-0.26277216861952,-0.373324965236266,-0.579586904615838,0.314269919689719,0.488077196501205,2.93597282602143,1.48095744481689,1.7010020598097,-0.342100808569874,0.402776936839557,-0.51714520757215,-0.294701056727544,1.17386027974481,-0.68746635961514,-0.84000001135018,1181124
-0.00836561989518245,0.0369798798511974,-1.33739945282004,0.144405317814335,0.58389305632595,-0.343835005393061,0.11058576927251,-1.13960563160533,-0.823006358331109,0.0862419074889965,1.80922511220238,0.876175674467233,-0.311353070870541,-0.493433708613919,0.462844188670798,0.360870710461014,0.174131898741424,-0.332658299982479,0.112502829478028,1183075
-0.968177498834988,0.483748936614683,-0.62050008437244,0.205935688797481,3.28703140587359,-0.220047227522172,0.113225584815543,2.31746150269839,1.98989919001752,-0.353440611492273,0.59597351731394,-0.156514441537984,-0.226495547098559,-0.487330816960269,-1.71985088837262,-0.140992016865499,0.854534270672874,-0.416052539735134,-0.365594643562938,1232870
0.260782679431554,0.636835331859607,-0.916056797877657,-0.75460607336927,-0.847557563812855,-0.376344117154669,-4.20340673567437,1.08502632295317,2.11470822405842,-0.107928349750344,0.0753452624975508,-0.355836540507457,-0.123036530041021,-0.0971777101707433,-0.185037948823527,0.307816504622676,0.524125708200487,-0.413603314500414,0.563156360861852,1279943
0.615953633641763,-1.57371086894662,-0.326916976420303,-0.297177214138926,0.629470960620839,0.312441317279966,0.704395554277088,-0.239497953169217,-0.851095658365064,-0.428384634942755,-0.323115527182626,-0.0453574081156803,-0.330883073443679,-0.165628928714969,-0.434491877931129,-2.02268823552062,0.150309340143386,-0.0095935343891932,0.397326090020035,1329352
1.16413974176473,-1.19026639050154,-0.435472339153762,0.302932901164807,-0.416657590564296,-0.000577618924992759,0.649261823834695,-0.512930701421581,-0.622939750178315,-0.50484036641849,-0.51643031808471,-0.574931633798713,0.156517033868997,0.497866427081032,0.452356780072268,0.323014534924307,0.771367225606132,0.2295074821926,-1.00820371652962,1330263
-0.521377572779889,0.90192016753852,1.2115218895985,0.747202435687141,0.669229613818027,1.06252822428962,1.4326268637634,0.509166806456924,-0.989120639585742,-0.734213802955219,-0.657413946830261,-0.588308336226309,-0.319410763819382,0.896349302225613,-0.979038376160926,-1.2433649048854,1.18121653499505,1.95915081729261,-0.820459732002654,1364384
