"mkm9d_gtv_original_shape_Elongation_250","mkm9d_gtv_original_shape_Flatness_250","mkm9d_gtv_original_glcm_Imc2_250","mkm9d_gtv_log.sigma.3.0.mm.3D_firstorder_Skewness_250","mkm9d_gtv_wavelet.LLH_firstorder_Median_250","mkm9d_gtv_wavelet.LHL_firstorder_Median_250","mkm9d_gtv_wavelet.LHL_glcm_MaximumProbability_250","mkm9d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm9d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm9d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_gtv_wavelet.HLL_firstorder_Mean_250","mkm9d_gtv_wavelet.HLH_firstorder_Skewness_250","mkm9d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm9d_gtv_wavelet.HHL_firstorder_Mean_250","mkm9d_gtv_wavelet.HHL_firstorder_Median_250","mkm9d_gtv_wavelet.HHL_glcm_ClusterShade_250","mkm9d_gtv_wavelet.HHL_glcm_JointEnergy_250","mkm9d_gtv_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_gtv_wavelet.HHH_firstorder_Median_250","sub"
0.69847015605371,1.10620067850787,-0.542666344042915,-0.130124632340914,-0.440490297206551,-0.699290003415939,-0.814372075542421,-0.109239724424153,0.911115885899317,-0.226330585217935,-1.5561903323142,-0.0390315433316521,-0.120280129018107,0.446901504346479,-1.16168328326674,0.0852421259526675,-0.829307578950477,-0.319395333850777,-0.435412667494606,1085983
0.962137579248856,0.796438141055738,-0.797453368763564,-0.258013146947394,-0.246280874012746,-0.207489797850415,-0.108269022395436,-0.117327920357413,0.138704736772823,3.30591108003081,-1.12413496694698,0.0798978814593361,-0.0978599100483472,0.417523444386529,0.00665233673714893,-0.129865482045955,-0.751470698498423,-0.339934992705088,0.0440566534230692,1125173
-0.8858295034978,-1.6700560069843,0.976765973591442,1.55068753136379,-1.81584140965588,0.624440185922875,-0.686558201945142,1.19172472558349,-2.15566430771088,-0.317192139619657,-0.195288842695534,0.504693627717727,1.62448690161081,-3.19557946493885,-2.55667591976676,-0.17733010559962,-0.727694238284529,-0.337646039432759,1.91357287775732,1154608
0.623014364482949,0.822227092376877,0.73781864075953,0.509231787831454,0.599996372577427,0.262588867189019,-0.571488992076168,-0.150552865332337,-0.389285263642438,-0.0236224233722642,-0.189575114224018,-0.435224880559607,-0.150446279999268,0.268019744251374,0.361354334157924,-0.126837326700786,-0.00728217916613266,-0.0567522780933602,-0.0148053083123826,1181124
1.17941388477205,-0.241603380840388,0.419738602637927,0.440119453429853,-0.615077528824952,-0.828458227593926,-0.554888102013214,-0.288528407644085,0.928903446614101,-0.294483704017274,0.202652115547845,-0.356301483172524,-0.248588231557537,1.44038890448422,-0.3718546886996,-0.0547892849861743,-0.544165788038351,-0.145008108913969,0.913912749978395,1183075
-0.643321885140262,-0.347241854915511,0.259871365685738,0.10955010265107,-0.787196227418953,-0.548673055015568,-0.713701395496335,-0.211761590158262,-0.0290763637740453,-0.281033532464089,-2.64800209634287,1.1363854115356,1.77569540391702,1.1683390514324,-0.693015256198497,-0.0963562871679936,0.219563205733329,0.71565849684556,0.885500803268503,1232870
0.753640874637782,0.738301545200129,0.412666242665345,-0.684586275930997,-1.00747155386598,-0.918844879137394,-0.466234903706919,-0.295011716748925,0.536842368594863,0.0819360085086256,0.205158051556229,0.0343895916406601,-0.11485344506316,0.329837819256054,0.386567709431364,-0.159602522475952,-0.722361355383296,-0.317561298031631,0.088098426818477,1279943
-1.48853422497875,-1.60397004644515,0.531956412244613,0.741811623091361,-0.223428266111907,0.551081503981524,-0.406174686160777,-0.116047100769066,0.996166735870761,-0.298541122408036,0.439371107153293,-0.406989525563198,-0.187254074460058,-0.182046481172605,-0.372771349469337,-0.223672504159479,-0.615292754128087,-0.313173855233249,0.412112888637758,1329352
-0.447657071602672,-1.37603671622577,0.425825165333879,-0.400731974857472,0.562862149355891,-0.345140288698217,-0.714545246680354,-0.207631919555824,0.525802487498804,-0.205026605097277,0.295334242482651,-0.189665996213502,-0.124541671250788,-0.077725835881835,0.151287489832522,-0.146293838412393,-0.233687841719091,-0.245106408858844,0.223069575819219,1330263
0.655066831636685,-0.578075999521888,0.95754793569777,-0.119376196205459,-9.5002228435905,-0.435816072798603,3.06602812309936,-0.0108096621270064,1.91260562693644,-0.316606486020445,1.00770531164843,0.0818663287811531,-0.0790953063066584,0.966104677945075,0.983640852609501,-0.311369718831974,1.85756645460593,-0.206047264557443,-5.83180615983532,1364384
